---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\LowerBody-Runner-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
9.049152542372877e-001 2.849723347997274e-001 -1.347400650412630e+000 1.039527208150628e+000 1.722483083687336e+000 3.408469357768345e-001 1.459132440695595e+000 1.901976444353178e-001 -2.584935737519823e-001 4.201116137751440e-001 8.201147331060231e-002
9.079096045197735e-001 2.858229035992261e-001 -1.318440381869255e+000 1.040440051281998e+000 1.721969093049778e+000 3.395669863708646e-001 1.462359783116764e+000 1.907408599043867e-001 -2.641590334523178e-001 4.246125622580986e-001 7.951832717146697e-002
9.109039548022594e-001 2.866609754456323e-001 -1.289599144273225e+000 1.041373167097559e+000 1.721059375500394e+000 3.382578530752862e-001 1.465215510280646e+000 1.908706860869539e-001 -2.694111485947001e-001 4.289511536406965e-001 7.764417508284763e-002
9.138983050847452e-001 2.874852649994313e-001 -1.260882532359393e+000 1.042323460511836e+000 1.719767734209756e+000 3.369021067077243e-001 1.467709196329321e+000 1.905636270691099e-001 -2.742431459542620e-001 4.331167158957086e-001 7.641142213732446e-002
9.168926553672311e-001 2.882948258926022e-001 -1.232294589663050e+000 1.043287877951864e+000 1.718112698182122e+000 3.354804882702538e-001 1.469857558946548e+000 1.897964935706498e-001 -2.786529187355834e-001 4.370960991378019e-001 7.583719840853691e-002
9.198870056497169e-001 2.890890156388618e-001 -1.203837913676879e+000 1.044263363063223e+000 1.716116992297006e+000 3.339726190560552e-001 1.471683189351766e+000 1.885468845724017e-001 -2.826429291710234e-001 4.408747498551692e-001 7.593353557430600e-002
9.228813559322028e-001 2.898674474919925e-001 -1.175513763136337e+000 1.045246816117361e+000 1.713806863619733e+000 3.323576662123307e-001 1.473213176658071e+000 1.867936895218710e-001 -2.862198948155182e-001 4.444377997308264e-001 7.670749571110626e-002
9.258757062146886e-001 2.906299340472942e-001 -1.147322163696175e+000 1.046235057019022e+000 1.711211253851983e+000 3.306149356900128e-001 1.474477720343063e+000 1.845176041529193e-001 -2.893942303877239e-001 4.477710743705088e-001 7.816126598659695e-002
9.288700564971745e-001 2.913764274671465e-001 -1.119262011373208e+000 1.047224791567880e+000 1.708360831595131e+000 3.287243873989283e-001 1.475508809592872e+000 1.817016513236202e-001 -2.921792542818779e-001 4.508619495227975e-001 8.029226686247817e-002
9.318644067796603e-001 2.921069608445278e-001 -1.091331171682527e+000 1.048212580862382e+000 1.705286929622458e+000 3.266670856477769e-001 1.476339024696395e+000 1.783317138541703e-001 -2.945902185936680e-001 4.537000277943918e-001 8.309327268246249e-002
9.348587570621462e-001 2.928215919111820e-001 -1.063526580404848e+000 1.049194814818168e+000 1.702020452654885e+000 3.244256189664221e-001 1.477000484432393e+000 1.743970923669908e-001 -2.966432533721793e-001 4.562776438218690e-001 8.655250385376823e-002
9.378531073446320e-001 2.935203493851327e-001 -1.035844353624587e+000 1.050167693090168e+000 1.698590848923768e+000 3.219845423419254e-001 1.477523972585609e+000 1.698911123912251e-001 -2.983543414828838e-001 4.585901864984389e-001 9.065363520504353e-002
9.408474576271179e-001 2.942031843251805e-001 -1.008279911579947e+000 1.051127218922402e+000 1.695025239245128e+000 3.193308904203001e-001 1.477938291480600e+000 1.648117959114695e-001 -2.997384296231712e-001 4.606361797883660e-001 9.537571616097029e-002
9.438418079096037e-001 2.948699315532239e-001 -9.808281158920889e-001 1.052069213263052e+000 1.691347782411322e+000 3.164548005440064e-001 1.478269894992065e+000 1.591626070922854e-001 -3.008087665746981e-001 4.624170481503296e-001 1.006930515031534e-001
9.468361581920896e-001 2.955202868599337e-001 -9.534834183992875e-001 1.052989357539856e+000 1.687579348537261e+000 3.133502938680068e-001 1.478542846114720e+000 1.529532968124502e-001 -3.015765684914516e-001 4.639365196686652e-001 1.065751031090346e-001
9.498305084745754e-001 2.961538037350717e-001 -9.262400217623629e-001 1.053883272462260e+000 1.683737574432680e+000 3.100162741241661e-001 1.478779126733085e+000 1.462008795545353e-001 -3.020511236119595e-001 4.651996571351561e-001 1.129864582880769e-001
9.528248587570612e-001 2.967699093423739e-001 -8.990920511615289e-001 1.054746634936662e+000 1.679837356807439e+000 3.064577644640434e-001 1.478999284466587e+000 1.389307323436170e-001 -3.022404156191543e-001 4.662115450454436e-001 1.198869025001605e-001
9.558192090395471e-001 2.973679358237417e-001 -8.720337305712324e-001 1.055575325809548e+000 1.675891771747024e+000 3.026872900123883e-001 1.479223337547334e+000 1.311776991819933e-001 -3.021522450853916e-001 4.669757154007982e-001 1.272316347418849e-001
9.588135593220329e-001 2.979471613003046e-001 -8.450595474122183e-001 1.056365589275628e+000 1.671913269986361e+000 2.987261827060084e-001 1.479471760692593e+000 1.229869995549928e-001 -3.017956687367443e-001 4.674924954070082e-001 1.349716199463035e-001
9.618079096045188e-001 2.985068554968384e-001 -8.181643823804762e-001 1.057114173501965e+000 1.667914834324848e+000 2.946054545121901e-001 1.479766277261078e+000 1.144146585329081e-001 -3.011823907926650e-001 4.677575675032696e-001 1.430540628965121e-001
9.648022598870046e-001 2.990463256438778e-001 -7.913435783430873e-001 1.057818415277440e+000 1.663910706773287e+000 2.903658042821813e-001 1.480130145345899e+000 1.055271128568566e-001 -3.003276340707250e-001 4.677610949770123e-001 1.514230392882955e-001
9.677966101694905e-001 2.995649570013247e-001 -7.645929272580714e-001 1.058476237091905e+000 1.659916386858849e+000 2.860563977195172e-001 1.480587697090705e+000 9.639970809405907e-002 -2.992501100967531e-001 4.674877253061066e-001 1.600203261384217e-001
9.707909604519763e-001 3.000622363185390e-001 -7.379085755046895e-001 1.059086055115419e+000 1.655947839451151e+000 2.817323043571496e-001 1.481163120191305e+000 8.711394435112689e-002 -2.979709628872049e-001 4.669177121269121e-001 1.687907731128204e-001
9.737853107344622e-001 3.005377771882104e-001 -7.112868586445899e-001 1.059646587020370e+000 1.652020529581923e+000 2.774513059755435e-001 1.481878756758943e+000 7.775443970157100e-002 -2.965124641784648e-001 4.660281305178439e-001 1.776657924852810e-001
9.767796610169480e-001 3.009912772735250e-001 -6.847241457214492e-001 1.060156702013939e+000 1.648148053024325e+000 2.732699573496422e-001 1.482753401211330e+000 6.840466185813196e-002 -2.948959895425556e-001 4.647957470120759e-001 1.865911770935617e-001
9.797740112994339e-001 3.014225010166458e-001 -6.582166874250958e-001 1.060615236052205e+000 1.644341736401354e+000 2.692407394846361e-001 1.483801018246624e+000 5.914419284345461e-002 -2.931412008646839e-001 4.631983470512605e-001 1.955100849253452e-001
9.827683615819197e-001 3.018312326729758e-001 -6.317605264725947e-001 1.061020894608673e+000 1.640610573914269e+000 2.654098926175201e-001 1.485030129716769e+000 5.004634533244889e-002 -2.912655347170454e-001 4.612161754821850e-001 2.043684568061640e-001
9.857627118644056e-001 3.022172391946922e-001 -6.053514582816656e-001 1.061372206907084e+000 1.636961643368580e+000 2.618163431412270e-001 1.486443854331875e+000 4.117686816336775e-002 -2.892843054146372e-001 4.588326263857516e-001 2.131157035628042e-001
9.887570621468914e-001 3.025802457068967e-001 -5.789850368619867e-001 1.061667524394956e+000 1.633400694478579e+000 2.584914912981675e-001 1.488040423937086e+000 3.259350274812622e-002 -2.872110904287806e-001 4.560344473650722e-001 2.217052119336862e-001
9.917514124293773e-001 3.029199265327656e-001 -5.526566136521007e-001 1.061905046425378e+000 1.629932701502703e+000 2.554595900166370e-001 1.489813966728824e+000 2.434616276139466e-002 -2.850581715863754e-001 4.528116425421355e-001 2.300946610453210e-001
9.947457627118631e-001 3.032359116783562e-001 -5.263613930465209e-001 1.062082859039718e+000 1.626562275150065e+000 2.527384523883660e-001 1.491755380128975e+000 1.647750391259387e-002 -2.828368990545825e-001 4.491572175071134e-001 2.382461352388273e-001
9.977401129943490e-001 3.035278060185612e-001 -5.000944896409141e-001 1.062198976928152e+000 1.623293912543331e+000 2.503402763512042e-001 1.493853160426442e+000 9.023681475879284e-003 -2.805579310980187e-001 4.450668597827983e-001 2.461260369663804e-001
1.000734463276835e+000 3.037952167711457e-001 -4.738509785469390e-001 1.062251383097480e+000 1.620132111516002e+000 2.482724560976006e-001 1.496094110206329e+000 2.015153908564199e-003 -2.782313639974978e-001 4.405386111687946e-001 2.537048368518878e-001
1.003728813559321e+000 3.040377840028070e-001 -4.476259367399886e-001 1.062238045406473e+000 1.617081218608934e+000 2.465383179157645e-001 1.498463892154275e+000 -4.522473943046378e-003 -2.758665611338743e-001 4.355724460796422e-001 2.609536995794455e-001
1.006723163841807e+000 3.042552149790013e-001 -4.214144738149535e-001 1.062157030508917e+000 1.614146079059246e+000 2.451377838494679e-001 1.500947505546084e+000 -1.056804259238364e-002 -2.734730843096285e-001 4.301704445784721e-001 2.678561592388358e-001
1.009717514124292e+000 3.044473107377070e-001 -3.952117650220447e-001 1.062006420462302e+000 1.611330953928313e+000 2.440678697711596e-001 1.503529588410703e+000 -1.610382315103204e-002 -2.710593177251505e-001 4.243358698054187e-001 2.743893095728693e-001
1.012711864406778e+000 3.046139972341851e-001 -3.690130807392784e-001 1.061784444567172e+000 1.608640230537385e+000 2.433231255700032e-001 1.506194784587884e+000 -2.111540494943383e-002 -2.686334709161884e-001 4.180735192447859e-001 2.805383567248753e-001
1.015706214689264e+000 3.047553484568611e-001 -3.428138054201323e-001 1.061489433895879e+000 1.606077639104610e+000 2.428960045697881e-001 1.508927970303927e+000 -2.559091287154935e-002 -2.662025755921542e-001 4.113888366752661e-001 2.862815168203103e-001
1.018700564971750e+000 3.048715911637733e-001 -3.166094132962118e-001 1.061119954749245e+000 1.603647056820786e+000 2.427769431933082e-001 1.511714378117082e+000 -2.952129240760701e-002 -2.637736018206393e-001 4.042886999858586e-001 2.916068938726293e-001
1.021694915254236e+000 3.049630919637557e-001 -2.903954024046786e-001 1.060674758722317e+000 1.601351817151223e+000 2.429543310921227e-001 1.514539493260394e+000 -3.289986744582342e-002 -2.613525751861816e-001 3.967810213996811e-001 2.965003426268248e-001
1.024689265536722e+000 3.050303356714144e-001 -2.641672130282811e-001 1.060152810960815e+000 1.599194765348056e+000 2.434142519568419e-001 1.517388891147674e+000 -3.572251072549344e-002 -2.589446722280619e-001 3.888751147669908e-001 3.009478607960373e-001
1.027683615819208e+000 3.050739224875765e-001 -2.379202066471450e-001 1.059553306859349e+000 1.597178120163403e+000 2.441402113524811e-001 1.520248250234028e+000 -3.798795341775618e-002 -2.565540200569064e-001 3.805817333422475e-001 3.049354010761178e-001
1.030677966101693e+000 3.050945971981630e-001 -2.116497334077660e-001 1.058875708689950e+000 1.595303292069954e+000 2.451129907859948e-001 1.523103673839509e+000 -3.969823769745037e-002 -2.541834051993879e-001 3.719127653283169e-001 3.084491325019781e-001
1.033672316384179e+000 3.050932922576443e-001 -1.853512311738637e-001 1.058119801064663e+000 1.593570657102241e+000 2.463106392083623e-001 1.525942163281948e+000 -4.085911721576097e-002 -2.518339280218835e-001 3.628807542426407e-001 3.114758735456170e-001
1.036666666666665e+000 3.050711548791684e-001 -1.590202740395642e-001 1.057285752254466e+000 1.591979271028207e+000 2.477085024018035e-001 1.528751975542826e+000 -4.148025561917310e-002 -2.495046234177952e-001 3.534985425473229e-001 3.140033167639723e-001
1.039661016949151e+000 3.050295504025175e-001 -1.326525560697944e-001 1.056374171552188e+000 1.590526491457272e+000 2.492792150845620e-001 1.531522792123971e+000 -4.157526015299570e-002 -2.471920100686095e-001 3.437791381226631e-001 3.160199908344246e-001
1.042655367231637e+000 3.049700566241450e-001 -1.062438586724359e-001 1.055386163841382e+000 1.589207495841935e+000 2.509926779550880e-001 1.534245820536236e+000 -4.116167933928977e-002 -2.448895310569406e-001 3.337356791299802e-001 3.175151888702696e-001
1.045649717514123e+000 3.048944577378528e-001 -7.979003419219546e-002 1.054323387720877e+000 1.588014749158023e+000 2.528161151634452e-001 1.536913892811914e+000 -4.026096698360122e-002 -2.425869533221257e-001 3.233813980329027e-001 3.184790045254468e-001
1.048644067796609e+000 3.048047337913269e-001 -5.328700567105962e-002 1.053188125383899e+000 1.586937528503744e+000 2.547143199526900e-001 1.539521506068065e+000 -3.889830594223495e-002 -2.402698852631421e-001 3.127295985639459e-001 3.189024609661651e-001
1.051638418079094e+000 3.047030398407927e-001 -2.673077859857018e-002 1.051983367838317e+000 1.585961633469052e+000 2.566501712022451e-001 1.542064754158503e+000 -3.710219437932159e-002 -2.379195862462504e-001 3.017936659864391e-001 3.187776870593319e-001
1.054632768361580e+000 3.045916716834691e-001 -1.174661079931856e-004 1.050712916473838e+000 1.585069424013461e+000 2.585854708818012e-001 1.544541143381666e+000 -3.490374185673282e-002 -2.355132354878383e-001 2.905871015925504e-001 3.180981006380775e-001
1.057627118644066e+000 3.044730164681980e-001 2.655667097685355e-002 1.049381498028328e+000 1.584240312172515e+000 2.604821056582838e-001 1.546949305509341e+000 -3.233566786341374e-002 -2.330247896359276e-001 2.791235607664397e-001 3.168585612329256e-001
