0	-0.369		0.393		0.495
0.02	-0.345		0.391		0.494
0.04	-0.316		0.39		0.492
0.06	-0.284		0.388		0.491
0.08	-0.248		0.389		0.489
0.1	-0.210375651		0.388751419		0.48906292
0.12	-0.173433127		0.388570028		0.489202981
0.14	-0.135964497		0.388538428		0.490396728
0.16	-0.09862124		0.388731161		0.492692989
0.18	-0.06181753		0.389103846		0.495871065
0.2	-0.025719101		0.389425876		0.499569876
0.22	0.009649428		0.38944809		0.50345968
0.24	0.044178654		0.389048457		0.507383408
0.26	0.077699		0.388238145		0.51133412
0.28	0.110025282		0.387037418		0.515293663
0.3	0.141125584		0.385382691		0.519247924
0.32	0.171086366		0.383163456		0.5231842
0.34	0.199909393		0.380367608		0.527055249
0.36	0.227483681		0.37714749		0.530733226
0.38	0.253671541		0.373721867		0.533950396
0.4	0.278418728		0.370308002		0.536402867
0.42	0.301787602		0.36708395		0.537911146
0.44	0.323852005		0.364185014		0.538493788
0.46	0.344668791		0.36163822		0.538275567
0.48	0.364301523		0.359377429		0.537317291
0.5	0.38296695		0.357310913		0.535647789
0.52	0.401046716		0.355393817		0.533355279
0.54	0.418953155		0.353687227		0.530606183
0.56	0.437019988		0.352268413		0.52765064
0.58	0.455559278		0.351118466		0.524726816
0.6	0.474905415		0.35012528		0.522007655
0.62	0.495385704		0.3491611		0.519624274
0.64	0.517112956		0.348214042		0.517672979
0.66	0.539918308		0.347373397		0.516193292
0.68	0.563501124		0.346764923		0.515306633
0.7	0.587583376		0.346415908		0.515218092
0.72	0.611867228		0.346230554		0.516129754
0.74	0.635800087		0.346092656		0.51797481
0.76	0.65852395		0.34590604		0.520323178
0.78	0.67913377		0.345631966		0.522503521
0.8	0.697044031		0.34529858		0.523935753
0.82	0.712217753		0.344986055		0.52447436
0.84	0.725046308		0.344795256		0.524393289
0.86	0.736058053		0.344762481		0.524043962
0.88	0.745767862		0.34483091		0.523641094
0.9	0.754595894		0.344898909		0.523164006
0.92	0.762793521		0.344869361		0.522522756
0.94	0.770380404		0.344758546		0.521687815
0.96	0.777336099		0.344653298		0.52073404
0.98	0.783821364		0.344597574		0.519728708
1	0.790204318		0.344555408		0.518673842
1.02	0.796874009		0.344463735		0.517543231
1.04	0.804012728		0.344305835		0.516334244
1.06	0.811588706		0.344083399		0.515030484
1.08	0.819526104		0.343773629		0.513616561
1.1	0.827784232		0.343353543		0.512021066
1.12	0.836365128		0.342818582		0.51023864
1.14	0.84518662		0.342254932		0.508345328
1.16	0.85416745		0.34177075		0.506482548
1.18	0.863360949		0.341383408		0.504724681
1.2	0.872990679		0.340998696		0.50308389
1.22	0.883383099		0.340457513		0.501522816
1.24	0.894838256		0.33967561		0.500017509
1.26	0.907696988		0.338663309		0.498534988
1.28	0.922351471		0.337479108		0.497057098
1.3	0.939211604		0.336176059		0.495539176
1.32	0.95865191		0.334841319		0.49403897
1.34	0.98098795		0.333714024		0.492703615
1.36	1.006448471		0.333102671		0.491680386
1.38	1.035111101		0.333257939		0.490994049
1.4	1.06678215		0.334230856		0.490561758
1.42	1.100992786		0.335834354		0.490291743
1.44	1.137081479		0.337781779		0.490236656
1.46	1.174409465		0.339818426		0.490615541
1.48	1.212424177		0.341746988		0.491725765
1.5	1.250638775		0.343416463		0.49377868
1.52	1.288557888		0.344664052		0.496801174
1.54	1.325778863		0.345408469		0.500675421
1.56	1.362064279		0.345614916		0.505163294
1.58	1.397371263		0.345295367		0.509997218
1.6	1.433		0.346		0.516
1.62	1.467		0.344		0.52
1.64	1.5		0.342		0.525
1.66	1.53		0.339		0.529
1.68	1.558		0.337		0.532
