---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "MyC3DData\GaitFast0001-processed-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
1.260000000000000e+000 -3.053884466245981e-001 1.627060399257929e-002 2.826184815824961e-001 3.056205599928762e-001 1.637870395492363e-001 -2.768097241479158e-001
1.268614457831325e+000 -3.048129646960500e-001 2.950933041409720e-002 2.609940250164752e-001 3.303669268886784e-001 1.235044367158885e-001 -2.511167301013434e-001
1.277228915662650e+000 -3.028470533831194e-001 4.269292990766793e-002 2.406946449337316e-001 3.580209080953364e-001 8.093218038348343e-002 -2.249751437572680e-001
1.285843373493976e+000 -2.992753339116637e-001 5.565975833225023e-002 2.219061353015026e-001 3.888137078274792e-001 3.649672946260091e-002 -1.982732110066547e-001
1.294457831325301e+000 -2.938011583727920e-001 6.826867727626929e-002 2.047329720280622e-001 4.230671850222110e-001 -9.202011109333776e-003 -1.707881563876620e-001
1.303072289156626e+000 -2.861156957540093e-001 8.039864872153535e-002 1.891935114252831e-001 4.610146891962134e-001 -5.535898990805603e-002 -1.423142521546670e-001
1.311686746987951e+000 -2.759153172776213e-001 9.194074806958263e-002 1.752051682194533e-001 5.027506345224763e-001 -1.009815972507705e-001 -1.126706876135693e-001
1.320301204819276e+000 -2.629447005057832e-001 1.027912375874762e-001 1.626008217047090e-001 5.481883364524571e-001 -1.449441571538006e-001 -8.172899835281874e-002
1.328915662650602e+000 -2.470440720772319e-001 1.128473842697981e-001 1.511714052990244e-001 5.970333728503318e-001 -1.860783955457268e-001 -4.944907790553112e-002
1.337530120481927e+000 -2.281880577409205e-001 1.220119111645732e-001 1.407203275831842e-001 6.487817883979220e-001 -2.232813982895277e-001 -1.591133702324873e-002
1.346144578313252e+000 -2.064995819181438e-001 1.302039094497962e-001 1.311069982864300e-001 7.027494446214347e-001 -2.556117960506218e-001 1.867106737457254e-002
1.354759036144577e+000 -1.822361450948344e-001 1.373695744602843e-001 1.222645291822728e-001 7.581253996861019e-001 -2.823560127095588e-001 5.396896040945751e-002
1.363373493975902e+000 -1.557539553159682e-001 1.434881170738054e-001 1.141922472297428e-001 8.140360634956941e-001 -3.030687954550839e-001 8.957738069807332e-002
1.371987951807228e+000 -1.274600179248411e-001 1.485710497708981e-001 1.069314504238788e-001 8.696054020743494e-001 -3.175993812377490e-001 1.250661502406123e-001
1.380602409638553e+000 -9.776487643603923e-002 1.526554642534579e-001 1.005348304922967e-001 9.239997411305041e-001 -3.261044435106395e-001 1.600247716962077e-001
1.389216867469878e+000 -6.704696085746353e-002 1.557937345965677e-001 9.503919476969704e-002 9.764538644645150e-001 -3.290342531628216e-001 1.940864510868034e-001
1.397831325301203e+000 -3.563388455708149e-002 1.580430534514512e-001 9.044865069059328e-002 1.026283320634995e+000 -3.270747435801386e-001 2.269218709204285e-001
1.406445783132528e+000 -3.798800573744080e-003 1.594579412661037e-001 8.673160109596173e-002 1.072890413506942e+000 -3.210457210204858e-001 2.582081798398824e-001
1.415060240963854e+000 2.823470794872317e-002 1.600878055812240e-001 8.382996169580556e-002 1.115768223152545e+000 -3.117892966111648e-001 2.875988326913042e-001
1.423674698795179e+000 6.028479574934491e-002 1.599802247397488e-001 8.167439946549802e-002 1.154503346057201e+000 -3.000813600664077e-001 3.147164223184591e-001
1.432289156626504e+000 9.220281041257947e-002 1.591883027026289e-001 8.019809644834673e-002 1.188775380030219e+000 -2.865807294009510e-001 3.391719700348155e-001
1.440903614457829e+000 1.238638476635717e-001 1.577785832617098e-001 7.934439871832028e-002 1.218351740697020e+000 -2.718186823119185e-001 3.606033285195494e-001
1.449518072289154e+000 1.551625123360373e-001 1.558352464161008e-001 7.906958500284317e-002 1.243078457627148e+000 -2.562214218253057e-001 3.787217203651100e-001
1.458132530120480e+000 1.860016869614553e-001 1.534614392959635e-001 7.934051480994619e-002 1.262868858849153e+000 -2.401497857744012e-001 3.933565059743008e-001
1.466746987951805e+000 2.162926145796900e-001 1.507752366790438e-001 8.013286279146344e-002 1.277692345929723e+000 -2.239375877501298e-001 4.044873132566280e-001
1.475361445783130e+000 2.459533134986794e-001 1.479033524269089e-001 8.142840709926588e-002 1.287564371893987e+000 -2.079134072672323e-001 4.122558930303862e-001
1.483975903614455e+000 2.749088309471211e-001 1.449738043340176e-001 8.321411431222194e-002 1.292537789399197e+000 -1.924011704921859e-001 4.169575469387492e-001
1.492590361445780e+000 3.030897118353629e-001 1.421096990793502e-001 8.548331654045992e-002 1.292694085248118e+000 -1.777064405309410e-001 4.190151551509070e-001
1.501204819277106e+000 3.304283843974586e-001 1.394248239536824e-001 8.823716398930238e-002 1.288134544807105e+000 -1.641009021519218e-001 4.189406857027163e-001
1.509819277108431e+000 3.568552385956572e-001 1.370206310500364e-001 9.148339840766234e-002 1.278972605814554e+000 -1.518143830521827e-001 4.172888619842421e-001
1.518433734939756e+000 3.822960027275015e-001 1.349839817780454e-001 9.523117229560797e-002 1.265328575217878e+000 -1.410339743117436e-001 4.146070309809898e-001
1.527048192771081e+000 4.066700734741257e-001 1.333854079979249e-001 9.948543524333944e-002 1.247326550881885e+000 -1.319011713978596e-001 4.113857221176210e-001
1.535662650602406e+000 4.298886158462542e-001 1.322776811390964e-001 1.042470249304874e-001 1.225092600793192e+000 -1.245010822714808e-001 4.080154504761233e-001
1.544277108433731e+000 4.518528445785282e-001 1.316941937947862e-001 1.095192562114129e-001 1.198753830535529e+000 -1.188486626715831e-001 4.047513735383532e-001
1.552891566265057e+000 4.724550699465860e-001 1.316471519888107e-001 1.153173944600566e-001 1.168438593324070e+000 -1.148802938394886e-001 4.016862224866121e-001
1.561506024096382e+000 4.915839321293776e-001 1.321264423986071e-001 1.216774061773833e-001 1.134278432720046e+000 -1.124546808325641e-001 3.987341426612721e-001
1.570120481927707e+000 5.091330297386194e-001 1.331004524224815e-001 1.286625001104819e-001 1.096411949640249e+000 -1.113622840287639e-001 3.956287542794266e-001
1.578734939759032e+000 5.250104959764491e-001 1.345194152421316e-001 1.363680109140010e-001 1.054989767559458e+000 -1.113403347570371e-001 3.919367420372030e-001
1.587349397590357e+000 5.391462417557440e-001 1.363198817409976e-001 1.449254750103182e-001 1.010178741156860e+000 -1.120918048369523e-001 3.870856460264693e-001
1.595963855421683e+000 5.514930899418238e-001 1.384277820000195e-001 1.545059558546711e-001 9.621646651130378e-001 -1.133080854164970e-001 3.804043942779796e-001
1.604578313253008e+000 5.620211617929561e-001 1.407595794700662e-001 1.653219339296233e-001 9.111570412847555e-001 -1.146932695445282e-001 3.711709107737121e-001
1.613192771084333e+000 5.707100967567097e-001 1.432232590999505e-001 1.776255273488913e-001 8.574013444678394e-001 -1.159879517678595e-001 3.586588832269368e-001
1.621807228915658e+000 5.775453510640811e-001 1.457207043527884e-001 1.917006868913496e-001 8.012024484291299e-001 -1.169913948686400e-001 3.421793923084098e-001
1.630421686746983e+000 5.825234943885519e-001 1.481516270950316e-001 2.078486554405634e-001 7.429593721651361e-001 -1.175801843216547e-001 3.211195828692716e-001
1.639036144578309e+000 5.856685853410787e-001 1.504178882828726e-001 2.263669608244268e-001 6.832079665255499e-001 -1.177192056488702e-001 2.949841311045511e-001
1.647650602409634e+000 5.870587408588442e-001 1.524266915671548e-001 2.475204661936270e-001 6.226647623654918e-001 -1.174600156917543e-001 2.634444590884498e-001
1.656265060240959e+000 5.868605666988449e-001 1.540921108377986e-001 2.714999360701254e-001 5.622606339104256e-001 -1.169209043651973e-001 2.263968764337758e-001
1.664879518072284e+000 5.853631205273164e-001 1.553355975619688e-001 2.983626727151674e-001 5.031454776723722e-001 -1.162505717237368e-001 1.840347570086245e-001
1.673493975903609e+000 5.829921503415917e-001 1.560851210880996e-001 3.279534368949557e-001 4.466407451447033e-001 -1.155875646495240e-001 1.369410236501239e-001
1.682108433734935e+000 5.802809206706626e-001 1.562720489664868e-001 3.598127449962919e-001 3.941255272694469e-001 -1.150316853361678e-001 8.619721951254425e-002
1.690722891566260e+000 5.777872807384517e-001 1.558268991664729e-001 3.930965162447772e-001 3.468687651737170e-001 -1.146363069762821e-001 3.348084864206688e-002
