---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "MyC3DData\GaitFast0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
1.389216867469878e+000 7.631458131025506e-003 9.253745169588591e-001 -3.094249788182706e-001 -8.141370977813289e-002 4.468415715350127e-002 -4.967304908209860e-002 -1.551006396724001e-001 1.904121413573165e-001 -2.111803049097587e-001
1.397831325301203e+000 2.055230223274243e-002 9.281558945889972e-001 -3.086897194482878e-001 -8.478400676332257e-002 4.050041478328414e-002 -4.801859414334211e-002 -1.585228159357915e-001 1.930338705684115e-001 -2.031436836500827e-001
1.406445783132528e+000 3.333751890474414e-002 9.310129596224226e-001 -3.079928966775873e-001 -8.756912897945184e-002 3.624070095346466e-002 -4.623406545487652e-002 -1.620288708588946e-001 1.947866406940848e-001 -1.949830860800748e-001
1.415060240963854e+000 4.601134985279509e-002 9.339166804347664e-001 -3.073235270354781e-001 -8.974114349740135e-002 3.195612552046834e-002 -4.431099539443485e-002 -1.655961508702557e-001 1.956361910821102e-001 -1.867763531644410e-001
1.423674698795179e+000 5.859514282547784e-002 9.368368864390788e-001 -3.066713724560673e-001 -9.128268643962301e-002 2.769195335540942e-002 -4.225961402006951e-002 -1.691896059392159e-001 1.955638015934136e-001 -1.785952908784073e-001
1.432289156626504e+000 7.110699853238159e-002 9.397430310508872e-001 -3.060278286663629e-001 -9.219218648314864e-002 2.348230460170342e-002 -4.010549391836586e-002 -1.727665417959377e-001 1.945730358115042e-001 -1.704978965803835e-001
1.440903614457829e+000 8.356158518016675e-002 9.426048322128723e-001 -3.053864757662920e-001 -9.248830340158189e-002 1.934866640934896e-002 -3.788389071907931e-002 -1.762842647543782e-001 1.926951411338981e-001 -1.625262385510596e-001
1.449518072289154e+000 9.597065064874097e-002 9.453928619966707e-001 -3.047431863893979e-001 -9.221108806836201e-002 1.529959687921134e-002 -3.563841823473511e-002 -1.796967399112077e-001 1.899903221564684e-001 -1.546987876711536e-001
1.458132530120480e+000 1.083429566939228e-001 9.480789032633977e-001 -3.040961453332920e-001 -9.142165767304211e-002 1.133391864739508e-002 -3.341200286600806e-002 -1.829692336336324e-001 1.865466166520121e-001 -1.470215759116693e-001
1.466746987951805e+000 1.206849029188416e-001 9.506364251789017e-001 -3.034454144013774e-001 -9.019748788216671e-002 7.442100581202205e-003 -3.124779966027438e-002 -1.860718319956108e-001 1.824734831461963e-001 -1.394847597729409e-001
1.475361445783130e+000 1.330006895133385e-001 9.530408953496339e-001 -3.027924261112360e-001 -8.862649231484922e-002 3.609189533894552e-003 -2.918752085249262e-002 -1.889809483559135e-001 1.778936658173766e-001 -1.320691262944485e-001
1.483975903614455e+000 1.452926344847486e-001 9.552699946502674e-001 -3.021393708368849e-001 -8.680010504822870e-002 -1.830517564156420e-004 -2.727145117856914e-002 -1.916776979821220e-001 1.729336376000030e-001 -1.247512087555868e-001
1.492590361445780e+000 1.575617288666804e-001 9.573037671337987e-001 -3.014886157130019e-001 -8.480685403078475e-002 -3.955049071039385e-003 -2.553768311754288e-002 -1.941467756610916e-001 1.677144090474814e-001 -1.175078399552543e-001
1.501204819277106e+000 1.698083399556741e-001 9.591247533957390e-001 -3.008423037952261e-001 -8.272769426872656e-002 -7.728794721188592e-003 -2.402008172791404e-002 -1.963767770726655e-001 1.623446890677595e-001 -1.103197182763897e-001
1.509819277108431e+000 1.820328347619422e-001 9.607180901805874e-001 -3.002021831808351e-001 -8.063397905475508e-002 -1.152610858378167e-002 -2.274568367588739e-002 -1.983617200573658e-001 1.569180122368260e-001 -1.031745441579527e-001
1.518433734939756e+000 1.942359948958851e-001 9.620715102401226e-001 -2.995695634034167e-001 -7.858810086434726e-002 -1.536442942772465e-002 -2.173237035085177e-002 -2.001029850127918e-001 1.515140273811837e-001 -9.607082004951557e-002
1.527048192771081e+000 2.064193337419418e-001 9.631752067326643e-001 -2.989452620284102e-001 -7.664536977690097e-002 -1.925133888054953e-002 -2.098700208858038e-002 -2.016109396040991e-001 1.462017439771154e-001 -8.902178901632088e-002
1.535662650602406e+000 2.185854196027676e-001 9.640215671060861e-001 -2.983295713477285e-001 -7.485479382914155e-002 -2.318184359630848e-002 -2.050391434752440e-002 -2.029058552498165e-001 1.410412347142892e-001 -8.205621456370492e-002
1.544277108433731e+000 2.307381330916908e-001 9.646048650834710e-001 -2.977223755426774e-001 -7.325771143372845e-002 -2.714032375872422e-002 -2.026431822585989e-002 -2.040177315594136e-001 1.360823357161955e-001 -7.521458856430950e-002
1.552891566265057e+000 2.428827917354471e-001 9.649210432239308e-001 -2.971235086467184e-001 -7.188499383479115e-002 -3.110570332072071e-002 -2.023835087661736e-002 -2.049834146983411e-001 1.313616302804065e-001 -6.854220947739209e-002
1.561506024096382e+000 2.550261472904465e-001 9.649676450895598e-001 -2.965332896056382e-001 -7.075442607312089e-002 -3.505715492270323e-002 -2.039022468362123e-002 -2.058406075281077e-001 1.269000072565835e-001 -6.208172051111800e-002
1.570120481927707e+000 2.671762604675810e-001 9.647438663885802e-001 -2.959530510582512e-001 -6.986976964243370e-002 -3.897861438010764e-002 -2.068518643903003e-002 -2.066202293926734e-001 1.227025198030893e-001 -5.586701828526762e-002
1.578734939759032e+000 2.793422528602419e-001 9.642506812488995e-001 -2.953855021105084e-001 -6.922194968703552e-002 -4.286224694130780e-002 -2.109626143909727e-002 -2.073393926424840e-001 1.187606613309653e-001 -4.991881146955299e-002
1.587349397590357e+000 2.915340349913312e-001 9.634910484344266e-001 -2.948349402604605e-001 -6.879129177330383e-002 -4.671190577545503e-002 -2.160899344943439e-002 -2.079968491079003e-001 1.150554772181376e-001 -4.424102796285500e-002
1.595963855421683e+000 3.037622201215916e-001 9.624701001552457e-001 -2.943074384068815e-001 -6.854931493876232e-002 -5.054623030353089e-002 -2.222171102478939e-002 -2.085734203837736e-001 1.115597696005040e-001 -3.881828241911316e-002
1.604578313253008e+000 3.160382541487216e-001 9.611951282151229e-001 -2.938110505943984e-001 -6.846002471854311e-002 -5.440067921370972e-002 -2.293986516639497e-002 -2.090390574035561e-001 1.082393726200847e-001 -3.361478283790668e-002
1.613192771084333e+000 3.283746128789431e-001 9.596753136022612e-001 -2.933559220217293e-001 -6.848205500497863e-002 -5.832806543659475e-002 -2.376597383676569e-002 -2.093649519292074e-001 1.050550623971503e-001 -2.857479777479793e-002
1.621807228915658e+000 3.407849725100932e-001 9.579213125651533e-001 -2.929541558900985e-001 -6.857275075511049e-002 -6.239668873921445e-002 -2.468831277497606e-002 -2.095370715824377e-001 1.019665252295447e-001 -2.362513558331864e-002
1.630421686746983e+000 3.532842682935872e-001 9.559448689878001e-001 -2.926193423167164e-001 -6.869374272378968e-002 -6.668526933843477e-002 -2.567182261934650e-002 -2.095671120258762e-001 9.893806052770177e-002 -1.868018130307521e-002
1.639036144578309e+000 3.658884834801854e-001 9.537586163512690e-001 -2.923657088676527e-001 -6.881585420674734e-002 -7.127454314797443e-002 -2.665425456026621e-002 -2.094976273162966e-001 9.594358383960248e-002 -1.365001247641337e-002
1.647650602409634e+000 3.786139278425914e-001 9.513762726091746e-001 -2.922068487894742e-001 -6.892041249324948e-002 -7.623589981502099e-002 -2.755004665511442e-002 -2.093989858232711e-001 9.296748359638843e-002 -8.452206007459403e-003
1.656265060240959e+000 3.914758032143264e-001 9.488135843037547e-001 -2.921539927104042e-001 -6.899497027260737e-002 -8.161726074249343e-002 -2.826510729526295e-002 -2.093549505695707e-001 8.999930855717044e-002 -3.027644899524307e-003
1.664879518072284e+000 4.044861722236178e-001 9.460903158730726e-001 -2.922139990697336e-001 -6.902345689195243e-002 -8.742768248163690e-002 -2.872376837505984e-002 -2.094352867891367e-001 8.702283340028674e-002 2.641926788398627e-003
1.673493975903609e+000 4.176518366792363e-001 9.432330017917026e-001 -2.923874501248105e-001 -6.897175211020026e-002 -9.362416980875143e-002 -2.890141326488417e-002 -2.096621257487331e-001 8.400057818431857e-002 8.518488797685863e-003
1.682108433734935e+000 4.309728581568752e-001 9.402774419267008e-001 -2.926673328595794e-001 -6.877191130217807e-002 -1.001054451286516e-001 -2.884812026121982e-002 -2.099858082397096e-001 8.085659070667070e-002 1.449928580099382e-002
1.690722891566260e+000 4.444425222565117e-001 9.372695394739418e-001 -2.930387739868659e-001 -6.831167868408501e-002 -1.067174548108858e-001 -2.868827299677783e-002 -2.102859006293601e-001 7.746385344412538e-002 2.042105191746572e-002
1.699337349397585e+000 4.580491887726907e-001 9.342635262378547e-001 -2.934800962882070e-001 -6.743632487850733e-002 -1.132722400940940e-001 -2.859178245245064e-002 -2.104009317941468e-001 7.364381549294280e-002 2.608001816080921e-002
1.707951807228910e+000 4.717796380140411e-001 9.313178581901469e-001 -2.939651115268159e-001 -6.596443357252489e-002 -1.195757496726986e-001 -2.872874191478341e-002 -2.101732305627895e-001 6.918098821170128e-002 3.126370208726857e-002
1.716566265060235e+000 4.856226173862153e-001 9.284902400224688e-001 -2.944662026395658e-001 -6.371189612830211e-002 -1.254545539333971e-001 -2.922886973707370e-002 -2.094865774657358e-001 6.384857301973296e-002 3.578283330002348e-002
1.725180722891561e+000 4.995711511737924e-001 9.258334353202558e-001 -2.949575140722264e-001 -6.051568138426656e-002 -1.307720403520052e-001 -3.016240248466983e-002 -2.082808456364277e-001 5.743761640254722e-002 3.949208569618249e-002
1.733795180722886e+000 5.136228510308618e-001 9.233928204447702e-001 -2.954176213199810e-001 -5.625231000475556e-002 -1.354317270432388e-001 -3.154560984285850e-002 -2.065424224417057e-001 4.978389781480556e-002 4.229631675305064e-002
1.742409638554211e+000 5.277784273974124e-001 9.212056834420875e-001 -2.958312705845121e-001 -5.085100827106850e-002 -1.393716523862905e-001 -3.336138737047291e-002 -2.042817195264961e-001 4.079032235857118e-002 4.414613881107943e-002
1.751024096385536e+000 5.420392560088524e-001 9.193016806819643e-001 -2.961900795661066e-001 -4.430283750345028e-002 -1.425559915479555e-001 -3.558063739511553e-002 -2.015127318579841e-001 3.044335165491943e-002 4.502945279284515e-002
1.759638554216861e+000 5.564049196643356e-001 9.177037801093531e-001 -2.964923364279550e-001 -3.666558637725279e-002 -1.449689621575987e-001 -3.817340089407201e-002 -1.982454868425416e-001 1.882099044256922e-002 4.496473632976486e-002
1.768253012048187e+000 5.708712960798825e-001 9.164291908438333e-001 -2.967421189806567e-001 -2.806308663446527e-002 -1.466138615846302e-001 -4.110579218829509e-002 -1.944947677310039e-001 6.089911103466079e-003 4.399940755578174e-002
1.776867469879512e+000 5.854293734527731e-001 9.154899632446725e-001 -2.969479150273769e-001 -1.867796308538912e-002 -1.475178502749333e-001 -4.432604064919941e-002 -1.903008306346168e-001 -7.508892176543344e-003 4.221319435109426e-002
1.785481927710837e+000 6.000647426375455e-001 9.148931434214455e-001 -2.971209370094709e-001 -8.737740925907430e-003 -1.477398760511961e-001 -4.774943481603723e-002 -1.857502971895186e-001 -2.168369495972852e-002 3.972218122594697e-002
1.794096385542162e+000 6.147575610781887e-001 9.146405949317429e-001 -2.972734981783746e-001 1.504484441472744e-003 -1.473768308640693e-001 -5.125400683779947e-002 -1.809833623838482e-001 -3.611988566528743e-002 3.667880986219298e-002
1.802710843373487e+000 6.294828185253306e-001 9.147287830387297e-001 -2.974177727856448e-001 1.179354910313314e-002 -1.465635141312796e-001 -5.469401758802629e-002 -1.761794108316175e-001 -5.050807659039709e-002 3.326481879801421e-002
1.811325301204813e+000 6.442107501946270e-001 9.151488122741217e-001 -2.975650401948948e-001 2.189758086608176e-002 -1.454638755869608e-001 -5.792940770409815e-002 -1.715234389547544e-001 -6.456970883065674e-002 2.967575795557877e-002
1.819939759036138e+000 6.589073802605344e-001 9.158868309169495e-001 -2.977253169107395e-001 3.163103168317472e-002 -1.442535975208206e-001 -6.086058937587697e-002 -1.671654608559470e-001 -7.807737846527783e-002 2.609862461873241e-002
1.828554216867463e+000 6.735354061504455e-001 9.169246709615180e-001 -2.979071760772085e-001 4.086988755856121e-002 -1.430971633516398e-001 -6.345292648117935e-002 -1.631905097082054e-001 -9.086674977020819e-002 2.268769048248332e-002
1.837168674698788e+000 6.880557590948236e-001 9.182405044071197e-001 -2.981174698728901e-001 4.955449491560130e-002 -1.421253992346689e-001 -6.573742536839394e-002 -1.596143764166394e-001 -1.028379988250246e-001 1.954541603060199e-002
1.845783132530113e+000 7.024299214511188e-001 9.198095308396395e-001 -2.983607835634443e-001 5.767900855656849e-002 -1.414200220181558e-001 -6.778654042299669e-002 -1.564065048230728e-001 -1.139469337877972e-001 1.671286942002927e-002
1.854397590361439e+000 7.166227214450918e-001 9.216049232864310e-001 -2.986388207923105e-001 6.527122940552288e-002 -1.410079664123225e-001 -6.967870461958581e-002 -1.535250696854426e-001 -1.241880909146961e-001 1.416973457269509e-002
1.863012048192764e+000 7.306050366458048e-001 9.235991925137304e-001 -2.989501287519036e-001 7.236912255766682e-002 -1.408648921062428e-001 -7.146847504854920e-002 -1.509458328414926e-001 -1.335737067795743e-001 1.184283549634916e-002
1.871626506024089e+000 7.443557457687486e-001 9.257657395092448e-001 -2.992903856239921e-001 7.900001214847187e-002 -1.409261113392415e-001 -7.317361747715574e-002 -1.486729362383594e-001 -1.421131551328306e-001 9.621790249434690e-003
1.880240963855414e+000 7.578624888002775e-001 9.280801208032240e-001 -2.996531516192859e-001 8.516695646767677e-002 -1.411023809613481e-001 -7.478084252189679e-002 -1.467306586069583e-001 -1.497975521190193e-001 7.379073363740363e-003
1.888855421686739e+000 7.711212297437894e-001 9.305206093304904e-001 -3.000308281224431e-001 9.084439099959828e-002 -1.412971028244558e-001 -7.626321223037269e-002 -1.451445196909686e-001 -1.565928752429905e-001 4.990410677693829e-003
1.897469879518065e+000 7.841350401408583e-001 9.330679215048906e-001 -3.004156917844044e-001 9.598217326376525e-002 -1.414209782531828e-001 -7.759845474525177e-002 -1.439235524231177e-001 -1.624419372493179e-001 2.351494443419681e-003
1.906084337349390e+000 7.969125465720350e-001 9.357042754154276e-001 -3.008009403207209e-001 1.005148258628800e-001 -1.414010185048462e-001 -7.877947225434233e-002 -1.430527055001865e-001 -1.672727016884934e-001 -6.119857602877241e-004
1.914698795180715e+000 8.094664083764623e-001 9.384120670239501e-001 -3.011815045157616e-001 1.043732468384211e-001 -1.411833084139984e-001 -7.981411614279795e-002 -1.424974397287534e-001 -1.710107590693286e-001 -3.942742660426269e-003
1.923313253012040e+000 8.218120680849557e-001 9.411725567753128e-001 -3.015544051176846e-001 1.074963542231558e-001 -1.407303943698763e-001 -8.071760007563517e-002 -1.422155146409332e-001 -1.735929848150895e-001 -7.657891817126982e-003
1.931927710843365e+000 8.339668997392279e-001 9.439649881156320e-001 -3.019186218145746e-001 1.098405883945983e-001 -1.400149231297911e-001 -8.150361911749976e-002 -1.421684020226615e-001 -1.749792003234792e-001 -1.175930284999651e-002
1.940542168674690e+000 8.459496908590573e-001 9.467663807900189e-001 -3.022746182491961e-001 1.113865950222801e-001 -1.390125303766130e-001 -8.217864410107018e-002 -1.423275361567453e-001 -1.751604599150811e-001 -1.624399371148285e-002
1.949156626506016e+000 8.577802123221192e-001 9.495519609167175e-001 -3.026237280871525e-001 1.121434231458287e-001 -1.376974603447185e-001 -8.274057898248012e-002 -1.426751715418284e-001 -1.741643004259059e-001 -2.111088106134400e-002
1.957771084337341e+000 8.694786206168910e-001 9.522959625095415e-001 -3.029675544956867e-001 1.121504514226342e-001 -1.360428202973050e-001 -8.318059433063278e-002 -1.432023712527884e-001 -1.720573539587598e-001 -2.636204356097506e-002
1.966385542168666e+000 8.810647165495291e-001 9.549725267822354e-001 -3.033075221757196e-001 1.114759061732582e-001 -1.340243879792662e-001 -8.348707184019155e-002 -1.439054175533030e-001 -1.689434774036698e-001 -3.199858974244929e-002
1.974999999999991e+000 8.925573670575528e-001 9.575565331316451e-001 -3.036446912018508e-001 1.102116223756896e-001 -1.316255943089855e-001 -8.365049344286488e-002 -1.447809418737359e-001 -1.649565567443323e-001 -3.801357877670259e-002
1.983614457831316e+000 9.039741182853438e-001 9.600243128500373e-001 -3.039797299565597e-001 1.084651657357790e-001 -1.288418828121301e-001 -8.366780975783734e-002 -1.458210515893830e-001 -1.602498971280722e-001 -4.438582992547203e-002
1.992228915662642e+000 9.153307850937434e-001 9.623541786576114e-001 -3.043129063242364e-001 1.063506755714149e-001 -1.256835627476240e-001 -8.354496222843090e-002 -1.470103799395770e-001 -1.549845432404114e-001 -5.107724261252499e-002
2.000843373493967e+000 9.266409463350640e-001 9.645266878024649e-001 -3.046440725570707e-001 1.039798532653458e-001 -1.221769456778250e-001 -8.329662736616691e-002 -1.483265038348393e-001 -1.493184394485195e-001 -5.803391569452752e-002
2.009457831325292e+000 9.379155730551972e-001 9.665246334524977e-001 -3.049727105350278e-001 1.014545136808390e-001 -1.183638557379854e-001 -8.294339217899861e-002 -1.497433629885964e-001 -1.433977301335407e-001 -6.518955085380883e-002
2.018072289156618e+000 9.491631424442441e-001 9.683328802619983e-001 -3.052980792099061e-001 9.886197214638139e-002 -1.142996792583204e-001 -8.250814734869924e-002 -1.512351126113516e-001 -1.373510745953005e-001 -7.246925162346171e-002
2.026686746987943e+000 9.603903129665191e-001 9.699381729922438e-001 -3.056193941826678e-001 9.627392858188379e-002 -1.100501214490683e-001 -8.201375297244805e-002 -1.527777323816429e-001 -1.312874904804860e-001 -7.979298167146968e-002
