Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  2.833560000000000e+00, -7.042308364773343e-01,  1.275406330315074e-01,  1.381796363394335e-02,  6.583412261019792e-01, -2.265857461908889e-01,  1.381796363394335e-02,  2.697319704473631e-01, -1.282149725451687e-01,  2.876122780115063e-01,  4.835065821130185e-01,  6.735612808689608e-01,  5.351788403411071e-01,  1.511379765054107e-01
  2.837727000000000e+00, -7.043795253758645e-01,  1.274725917404673e-01,  1.379371808556805e-02,  6.583331586147904e-01, -2.265836281236306e-01,  1.379371808555195e-02,  2.694795980077442e-01, -1.254809427416212e-01,  2.875702081520486e-01,  4.836952179099698e-01,  6.726045914504716e-01,  5.374645529924864e-01,  1.513715813242313e-01
  2.841894000000000e+00, -7.045404036456888e-01,  1.273473904232210e-01,  1.374457256074115e-02,  6.583274142254636e-01, -2.265752399434939e-01,  1.374457256074115e-02,  2.689836314818144e-01, -1.227306985245779e-01,  2.874116038518019e-01,  4.838415471755181e-01,  6.716278472956170e-01,  5.397988255238886e-01,  1.515995210895858e-01
  2.846061000000000e+00, -7.047136575035968e-01,  1.271705296559955e-01,  1.367299190641279e-02,  6.583236674490272e-01, -2.265612394505696e-01,  1.367299190642903e-02,  2.682429862231939e-01, -1.199773912484804e-01,  2.871397445165640e-01,  4.839451483018403e-01,  6.706368604141476e-01,  5.421723644216527e-01,  1.518205961065551e-01
  2.850228000000000e+00, -7.048992979961965e-01,  1.269483016894604e-01,  1.358178999897412e-02,  6.583215629471629e-01, -2.265423711821124e-01,  1.358178999899047e-02,  2.672573289230284e-01, -1.172342282463786e-01,  2.867577343473000e-01,  4.840044128534364e-01,  6.696379395483520e-01,  5.445754354433383e-01,  1.520336330842925e-01
  2.854395000000000e+00, -7.050971546605528e-01,  1.266876182158814e-01,  1.347404965714144e-02,  6.583207246423740e-01, -2.265194456517206e-01,  1.347404965714144e-02,  2.660272228112801e-01, -1.145143496479888e-01,  2.862684672963500e-01,  4.840165264600704e-01,  6.686378854847733e-01,  5.469978484947831e-01,  1.522374799977602e-01
  2.858562000000000e+00, -7.053068882698620e-01,  1.263958539687522e-01,  1.335305056720346e-02,  6.583207624537133e-01, -2.264933212316853e-01,  1.335305056722009e-02,  2.645542553853688e-01, -1.118306850948499e-01,  2.856746220933620e-01,  4.839774768966897e-01,  6.676439858754297e-01,  5.494289416973865e-01,  1.524309965808097e-01
  2.862729000000000e+00, -7.055277503067822e-01,  1.260806824812746e-01,  1.322218407688170e-02,  6.583213000699357e-01, -2.264648750694871e-01,  1.322218407687331e-02,  2.628409553275466e-01, -1.091958037243673e-01,  2.849785946548917e-01,  4.838821297028228e-01,  6.666639859546296e-01,  5.518575582522454e-01,  1.526130431568820e-01
  2.866896000000000e+00, -7.057596981890629e-01,  1.257500663974571e-01,  1.308499125830284e-02,  6.583218847246314e-01, -2.264350461639240e-01,  1.308499125828587e-02,  2.608916009214299e-01, -1.066217057697238e-01,  2.841829185218534e-01,  4.837241484916274e-01,  6.657061599118678e-01,  5.542720865652586e-01,  1.527824626736796e-01
  2.871063000000000e+00, -7.060018973630205e-01,  1.254120019163751e-01,  1.294498822523513e-02,  6.583221221180625e-01, -2.264047455796299e-01,  1.294498822520083e-02,  2.587111870670500e-01, -1.041197007746556e-01,  2.832898132507772e-01,  4.834963106356408e-01,  6.647791675010385e-01,  5.566604083157154e-01,  1.529380709564455e-01
  2.875230000000000e+00, -7.062538138629226e-01,  1.250745338490200e-01,  1.280571570926174e-02,  6.583215871540112e-01, -2.263749016148511e-01,  1.280571570927908e-02,  2.563061354670366e-01, -1.017001972155100e-01,  2.823016368405341e-01,  4.831904930505878e-01,  6.638921033775609e-01,  5.590099700035731e-01,  1.530786350148670e-01
  2.879397000000000e+00, -7.065150416562225e-01,  1.247456479153659e-01,  1.267068434186247e-02,  6.583198440822599e-01, -2.263464402065136e-01,  1.267068434188000e-02,  2.536840993980665e-01, -9.937255096792037e-02,  2.812209186196343e-01,  4.827978624311954e-01,  6.630544293979620e-01,  5.613078274297112e-01,  1.532028564228158e-01
  2.883564000000000e+00, -7.067853711668037e-01,  1.244331865389710e-01,  1.254334074186817e-02,  6.583164461516489e-01, -2.263202777258406e-01,  1.254334074189472e-02,  2.508539088337283e-01, -9.714493032965303e-02,  2.800504808375582e-01,  4.823090552985265e-01,  6.622759055863371e-01,  5.635407287134644e-01,  1.533093548429692e-01
  2.887731000000000e+00, -7.070648381318917e-01,  1.241447587027205e-01,  1.242703091010179e-02,  6.583109374960666e-01, -2.262973123176681e-01,  1.242703091011072e-02,  2.478254873997321e-01, -9.502421503780561e-02,  2.787935510840158e-01,  4.817143767213969e-01,  6.615665005012116e-01,  5.656952276417866e-01,  1.533966525890805e-01
  2.891898000000000e+00, -7.073537409188181e-01,  1.238876403745355e-01,  1.232495887632072e-02,  6.583028583904585e-01, -2.262784129009197e-01,  1.232495887629370e-02,  2.446097482262102e-01, -9.301593488301346e-02,  2.774538501989879e-01,  4.810040094470395e-01,  6.609362840276818e-01,  5.677578269539891e-01,  1.534631614554947e-01
  2.896065000000000e+00, -7.076526186817399e-01,  1.236686653524146e-01,  1.224014015443786e-02,  6.582917544571740e-01, -2.262644055096181e-01,  1.224014015444693e-02,  2.412184786702680e-01, -9.112425128301188e-02,  2.760356414345071e-01,  4.801682232089050e-01,  6.603953064523070e-01,  5.697151485032870e-01,  1.535071747288529e-01
  2.900232000000000e+00, -7.079621897507347e-01,  1.234941117124895e-01,  1.217535214252956e-02,  6.582771895033763e-01, -2.262560575620098e-01,  1.217535214252956e-02,  2.376642219962488e-01, -8.935198272582155e-02,  2.745437317175446e-01,  4.791975730544896e-01,  6.599534687344309e-01,  5.715541239835313e-01,  1.535268662288651e-01
  2.904399000000000e+00, -7.082835247340129e-01,  1.233696199540510e-01,  1.213310800333088e-02,  6.582587377243118e-01, -2.262540751639186e-01,  1.213310800333088e-02,  2.339603393886505e-01, -8.770066359338713e-02,  2.729835172047287e-01,  4.780830419352223e-01,  6.596204101347010e-01,  5.732622081250609e-01,  1.535202953843762e-01
  2.908566000000000e+00, -7.086168739457701e-01,  1.232999878959260e-01,  1.211552325010606e-02,  6.582360912781098e-01, -2.262590326844081e-01,  1.211552325006941e-02,  2.301201834013995e-01, -8.617068580387360e-02,  2.713605121816829e-01,  4.768163283470896e-01,  6.594052916313681e-01,  5.748275404033576e-01,  1.534854243808394e-01
  2.912733000000000e+00, -7.089631029025132e-01,  1.232892548608686e-01,  1.212441234424832e-02,  6.582089411184150e-01, -2.262714395897054e-01,  1.212441234425748e-02,  2.261580268199359e-01, -8.476138661369777e-02,  2.696807665404601e-01,  4.753897618837973e-01,  6.593167859971050e-01,  5.762392027609944e-01,  1.534201351297747e-01
  2.916900000000000e+00, -7.093225572224370e-01,  1.233405480085952e-01,  1.216117868672357e-02,  6.581770781997967e-01, -2.262916775632591e-01,  1.216117868673270e-02,  2.220882538802389e-01, -8.347124885171336e-02,  2.679503488954641e-01,  4.737965239047012e-01,  6.593628679042793e-01,  5.774873536017382e-01,  1.533222651182401e-01
  2.921067000000000e+00, -7.096952266364359e-01,  1.234560895358634e-01,  1.222682600567169e-02,  6.581403804983279e-01, -2.263200079731933e-01,  1.222682600567169e-02,  2.179254046579930e-01, -8.229807872445347e-02,  2.661752793239404e-01,  4.720306721816889e-01,  6.595507089904400e-01,  5.785633804826777e-01,  1.531896473407460e-01
  2.925234000000000e+00, -7.100806917309218e-01,  1.236372076729906e-01,  1.232196201131919e-02,  6.580988169304939e-01, -2.263565711749851e-01,  1.232196201130117e-02,  2.136840455888684e-01, -8.123920387755842e-02,  2.643613919626494e-01,  4.700871751877525e-01,  6.598865612179837e-01,  5.794599996028058e-01,  1.530201585987824e-01
  2.929401000000000e+00, -7.104781076058788e-01,  1.238843713173532e-01,  1.244681302942373e-02,  6.580524465645736e-01, -2.264013900363226e-01,  1.244681302944157e-02,  2.093786357318239e-01, -8.029167413068392e-02,  2.625142304146718e-01,  4.679619313734792e-01,  6.603756528120993e-01,  5.801713045899950e-01,  1.528117749236166e-01
  2.933568000000000e+00, -7.108862185676629e-01,  1.241972378848064e-01,  1.260124481000395e-02,  6.580014142321936e-01, -2.264543762160838e-01,  1.260124481002157e-02,  2.050233899450653e-01, -7.945245531587151e-02,  2.606389807807185e-01,  4.656517813341506e-01,  6.610221036560137e-01,  5.806927604988794e-01,  1.525626321072901e-01
  2.937735000000000e+00, -7.113033918144336e-01,  1.245747021025390e-01,  1.278478368777373e-02,  6.579459442649332e-01, -2.265153372704116e-01,  1.278478368776504e-02,  2.006321423388822e-01, -7.871860780061481e-02,  2.587404386958462e-01,  4.631545188523052e-01,  6.618288687512581e-01,  5.810211431522916e-01,  1.522710869639992e-01
  2.941902000000000e+00, -7.117276551763994e-01,  1.250149311909905e-01,  1.299663115015030e-02,  6.578863344423873e-01, -2.265839822770537e-01,  1.299663115015030e-02,  1.962182160344801e-01, -7.808744398800112e-02,  2.568229980268015e-01,  4.604689053968021e-01,  6.627977170027876e-01,  5.811544293376469e-01,  1.519357749711797e-01
  2.946069000000000e+00, -7.121567266950706e-01,  1.255153731330685e-01,  1.323566547976153e-02,  6.578229519251223e-01, -2.266599239251832e-01,  1.323566547975315e-02,  1.917943051665556e-01, -7.755666112345636e-02,  2.548906447490671e-01,  4.575946915782959e-01,  6.639292489263497e-01,  5.810916474502279e-01,  1.515556613574550e-01
  2.950236000000000e+00, -7.125880363905197e-01,  1.260727415934488e-01,  1.350043205048670e-02,  6.577562309332132e-01, -2.267426775019494e-01,  1.350043205047025e-02,  1.873723709713973e-01, -7.712444313848828e-02,  2.529469527554135e-01,  4.545326461394045e-01,  6.652229541466897e-01,  5.808326995100863e-01,  1.511300833045656e-01
  2.954403000000000e+00, -7.130187542038597e-01,  1.266830018419900e-01,  1.378913364992747e-02,  6.576866696430604e-01, -2.268316601970297e-01,  1.378913364990331e-02,  1.829635499342954e-01, -7.678952124118885e-02,  2.509950973708633e-01,  4.512845894920282e-01,  6.666773077653290e-01,  5.803781661431708e-01,  1.506587815004516e-01
  2.958570000000000e+00, -7.134458381490232e-01,  1.273413810800463e-01,  1.409963192253697e-02,  6.576148238828785e-01, -2.269261940386693e-01,  1.409963192254484e-02,  1.785780720017525e-01, -7.655118501512588e-02,  2.490379002266991e-01,  4.478534279975124e-01,  6.682899016572166e-01,  5.797291075489248e-01,  1.501419208288004e-01
  2.962737000000000e+00, -7.138658354099091e-01,  1.280423808774689e-01,  1.442943947834710e-02,  6.575413202185021e-01, -2.270254993669329e-01,  1.442943947833941e-02,  1.742250150830118e-01, -7.640925610413156e-02,  2.470778028700969e-01,  4.442432215080822e-01,  6.700575813338893e-01,  5.788868619528391e-01,  1.495801022851668e-01
  2.966904000000000e+00, -7.142760615167770e-01,  1.287799855267018e-01,  1.477585502178858e-02,  6.574667484752340e-01, -2.271287653802012e-01,  1.477585502181864e-02,  1.699129264534744e-01, -7.636394249065123e-02,  2.451173628260632e-01,  4.404590701250863e-01,  6.719767144577631e-01,  5.778529298554034e-01,  1.489743571677391e-01
  2.971071000000000e+00, -7.146731131845225e-01,  1.295475994160298e-01,  1.513587083087508e-02,  6.573917817366804e-01, -2.272350842408790e-01,  1.513587083091176e-02,  1.656487438746228e-01, -7.641578319801752e-02,  2.431587706594848e-01,  4.365073394255634e-01,  6.740432516150199e-01,  5.766287704628823e-01,  1.483261434080957e-01
  2.975238000000000e+00, -7.150540578129095e-01,  1.303383258631055e-01,  1.550634118816977e-02,  6.573170645678920e-01, -2.273435303541249e-01,  1.550634118814829e-02,  1.614384251316170e-01, -7.656541711463818e-02,  2.412043526697302e-01,  4.323955269753234e-01,  6.762530110622380e-01,  5.752157643891191e-01,  1.476373152981748e-01
  2.979405000000000e+00, -7.154162943995608e-01,  1.311451092466756e-01,  1.588403783749475e-02,  6.572432151456765e-01, -2.274531714841330e-01,  1.588403783745282e-02,  1.572867535472355e-01, -7.681338668834581e-02,  2.392565669475921e-01,  4.281322836221337e-01,  6.786018512636056e-01,  5.736151668734690e-01,  1.469100873918831e-01
  2.983572000000000e+00, -7.157576589399174e-01,  1.319609093408165e-01,  1.626573114725433e-02,  6.571708066792110e-01, -2.275630932982495e-01,  1.626573114724750e-02,  1.531973326615161e-01, -7.715991030846654e-02,  2.373180650541501e-01,  4.237273827704027e-01,  6.810858505390248e-01,  5.718281263962073e-01,  1.461469845631411e-01
  2.987739000000000e+00, -7.160765039539999e-01,  1.327788697768288e-01,  1.664826916934635e-02,  6.571003517846370e-01, -2.276724222663409e-01,  1.664826916935302e-02,  1.491725993543991e-01, -7.760465138583543e-02,  2.353917174962405e-01,  4.191916713670558e-01,  6.837014608946407e-01,  5.698557549867305e-01,  1.453507802436851e-01
  2.991906000000000e+00, -7.163717467252760e-01,  1.335924732081137e-01,  1.702865094112055e-02,  6.570322906132956e-01, -2.277803458370824e-01,  1.702865094110098e-02,  1.452138485444254e-01, -7.814649880351994e-02,  2.334806007788085e-01,  4.145370047140321e-01,  6.864456249900792e-01,  5.676992443792805e-01,  1.445244253745219e-01
  2.996073000000000e+00, -7.166428815068023e-01,  1.343956737844263e-01,  1.740408937749185e-02,  6.569669835418841e-01, -2.278861285972136e-01,  1.740408937749823e-02,  1.413212641493728e-01, -7.878337245782137e-02,  2.315879440088720e-01,  4.097761683897580e-01,  6.893158470187972e-01,  5.653600191003489e-01,  1.436709723053384e-01
  3.000240000000000e+00, -7.168899534957970e-01,  1.351830007054007e-01,  1.777206051710725e-02,  6.569047088173724e-01, -2.279891235866807e-01,  1.777206051707601e-02,  1.374939548759913e-01, -7.951206613572688e-02,  2.297170377068484e-01,  4.049227897268360e-01,  6.923102107887752e-01,  5.628399152023702e-01,  1.427934979494695e-01
  3.004407000000000e+00, -7.171134966701722e-01,  1.359496323390623e-01,  1.813033859322381e-02,  6.568456648805890e-01, -2.280887787797696e-01,  1.813033859321156e-02,  1.337299961112186e-01, -8.032813735010016e-02,  2.278711139948919e-01,  3.999912403957935e-01,  6.954273409864110e-01,  5.601413722953459e-01,  1.418950300015136e-01
  3.008574000000000e+00, -7.173144417463567e-01,  1.366914436578608e-01,  1.847701806638061e-02,  6.567899765927109e-01, -2.281846392878297e-01,  1.847701806638061e-02,  1.300264791816805e-01, -8.122585004831100e-02,  2.260532110455889e-01,  3.949965320904644e-01,  6.986663067232216e-01,  5.572676272643617e-01,  1.409784804370114e-01
  3.012741000000000e+00, -7.174940037585643e-01,  1.374050314000428e-01,  1.881052469425079e-02,  6.567377042659812e-01, -2.282763461599568e-01,  1.881052469423898e-02,  1.263795680730242e-01, -8.219817309712223e-02,  2.242660362068231e-01,  3.899542076596357e-01,  7.020264695163917e-01,  5.542228995242140e-01,  1.400465909463803e-01
  3.016908000000000e+00, -7.176538417363822e-01,  1.380877621189063e-01,  1.912964843246415e-02,  6.566888300655827e-01, -2.283636485117928e-01,  1.912964843244093e-02,  1.227847336331007e-01, -8.323681376787825e-02,  2.225119480692818e-01,  3.848801876333374e-01,  7.055073068536679e-01,  5.510125758508946e-01,  1.391018914179263e-01
  3.021075000000000e+00, -7.177947956130771e-01,  1.387376011973254e-01,  1.943341549917082e-02,  6.566433675421663e-01, -2.284463342684266e-01,  1.943341549915940e-02,  1.192361356053184e-01, -8.433242558795512e-02,  2.207924176049203e-01,  3.797908218323670e-01,  7.091080533168660e-01,  5.476432863531491e-01,  1.381466885392324e-01
  3.025242000000000e+00, -7.179184980935274e-01,  1.393533339314443e-01,  1.972126093591052e-02,  6.566012245480464e-01, -2.285243193600250e-01,  1.972126093589927e-02,  1.157277489415474e-01, -8.547464322683419e-02,  2.191086020517475e-01,  3.747025185232319e-01,  7.128275789466165e-01,  5.441231197993970e-01,  1.371830476052553e-01
  3.029409000000000e+00, -7.180261032729012e-01,  1.399343575241252e-01,  1.999288242591758e-02,  6.565623150523446e-01, -2.285975737134596e-01,  1.999288242590648e-02,  1.122527498445955e-01, -8.665239942098953e-02,  2.174608434803685e-01,  3.696317916704870e-01,  7.166639693070660e-01,  5.404616339732824e-01,  1.362128178276263e-01
  3.033576000000000e+00, -7.181184836432195e-01,  1.404806629913160e-01,  2.024824231645514e-02,  6.565265453549944e-01, -2.286661269225136e-01,  2.024824231642772e-02,  1.088037915017053e-01, -8.785416557611073e-02,  2.158487457268342e-01,  3.645950929334667e-01,  7.206142407118825e-01,  5.366699124329339e-01,  1.352376614224641e-01
  3.037743000000000e+00, -7.181961505822850e-01,  1.409927654068919e-01,  2.048753370893444e-02,  6.564938245363064e-01, -2.287300569849606e-01,  2.048753370890193e-02,  1.053731077525379e-01, -8.906824132067130e-02,  2.142711689249445e-01,  3.596086821318224e-01,  7.246740453825319e-01,  5.327605623909979e-01,  1.342590980941123e-01
  3.041910000000000e+00, -7.182591956087633e-01,  1.414716290665146e-01,  2.071114452016748e-02,  6.564640733429967e-01, -2.287894792093679e-01,  2.071114452014604e-02,  1.019526211935260e-01, -9.028305407186520e-02,  2.127262541670805e-01,  3.546884939458492e-01,  7.288374141883706e-01,  5.287476688529598e-01,  1.332785588272274e-01
  3.046077000000000e+00, -7.183072550515029e-01,  1.419185901892142e-01,  2.091962091032922e-02,  6.564372311943608e-01, -2.288445357065130e-01,  2.091962091032922e-02,  9.853405672946236e-02, -9.148745115424681e-02,  2.112114762089360e-01,  3.498500023900142e-01,  7.330965549869927e-01,  5.246467036923486e-01,  1.322974456125424e-01
  3.050244000000000e+00, -7.183392186485761e-01,  1.423352315663997e-01,  2.111359699110469e-02,  6.564132855313214e-01, -2.288953691692430e-01,  2.111359699106262e-02,  9.510889166910785e-02, -9.267099388622230e-02,  2.097236110858874e-01,  3.451081307163384e-01,  7.374416910068567e-01,  5.204743684911315e-01,  1.313171966895126e-01
  3.054411000000000e+00, -7.183544119986428e-01,  1.427234994749973e-01,  2.129389994259513e-02,  6.563921733703043e-01, -2.289421827914713e-01,  2.129389994255863e-02,  9.166918431062143e-02, -9.382407385861005e-02,  2.082592852855279e-01,  3.404769300636974e-01,  7.418611423851696e-01,  5.162484971921804e-01,  1.303393303090722e-01
  3.058578000000000e+00, -7.183508319394351e-01,  1.430853293821213e-01,  2.146130041787518e-02,  6.563739384594155e-01, -2.289851270599472e-01,  2.146130041789070e-02,  8.820661382757966e-02, -9.493826148996649e-02,  2.068143864294487e-01,  3.359697411061090e-01,  7.463411692813736e-01,  5.119877044884378e-01,  1.293655191566832e-01
  3.062745000000000e+00, -7.183264632308258e-01,  1.434227825013279e-01,  2.161663202775249e-02,  6.563586211649401e-01, -2.290243671836496e-01,  2.161663202774221e-02,  8.471336363944748e-02, -9.600630963806062e-02,  2.053846692588372e-01,  3.315988732185778e-01,  7.508662384097007e-01,  5.077112200023404e-01,  1.283976161457051e-01
  3.066912000000000e+00, -7.182793549843015e-01,  1.437379861926436e-01,  2.176076673914748e-02,  6.563462554745220e-01, -2.290600789277975e-01,  2.176076673909136e-02,  8.118224554738518e-02, -9.702221913591820e-02,  2.039658813682594e-01,  3.273754958895285e-01,  7.554192361539677e-01,  5.034386113861591e-01,  1.274376828373018e-01
  3.071079000000000e+00, -7.182064439714034e-01,  1.440328521757559e-01,  2.189443236495850e-02,  6.563369751307200e-01, -2.290923691975384e-01,  2.189443236493314e-02,  7.760603523901466e-02, -9.798138459381968e-02,  2.025533904277007e-01,  3.233097613386719e-01,  7.599815917977228e-01,  4.991893867414579e-01,  1.264880256686749e-01
  3.075246000000000e+00, -7.181057004496822e-01,  1.443093989051762e-01,  2.201845491570771e-02,  6.563308294489102e-01, -2.291213978599407e-01,  2.201845491569763e-02,  7.397882316644022e-02, -9.888035966612592e-02,  2.011431143545587e-01,  3.194103911779746e-01,  7.645338545935174e-01,  4.949828575799371e-01,  1.255511664404353e-01
  3.079413000000000e+00, -7.179748378304374e-01,  1.445694730949667e-01,  2.213357280232600e-02,  6.563278981927487e-01, -2.291472942995207e-01,  2.213357280232600e-02,  7.029524901286921e-02, -9.971692774138927e-02,  1.997310935876157e-01,  3.156848576838670e-01,  7.690558967892217e-01,  4.908377330481954e-01,  1.246298519706166e-01
  3.083580000000000e+00, -7.178115328040464e-01,  1.448147458981695e-01,  2.224044402171832e-02,  6.563282744366522e-01, -2.291701654462088e-01,  2.224044402168337e-02,  6.655063808852790e-02, -1.004899898352403e-01,  1.983136431645305e-01,  3.121393348781853e-01,  7.735273168070096e-01,  4.867718456973784e-01,  1.237270281414137e-01
  3.087747000000000e+00, -7.176147256384900e-01,  1.450469317840777e-01,  2.233980444047396e-02,  6.563319518188413e-01, -2.291901724538747e-01,  2.233980444046899e-02,  6.274181464722939e-02, -1.011993051481253e-01,  1.968879295053038e-01,  3.087784822997636e-01,  7.779280042669252e-01,  4.828020041540375e-01,  1.228457784695570e-01
  3.091914000000000e+00, -7.173828325850258e-01,  1.452674260912665e-01,  2.243222072628099e-02,  6.563389824033530e-01, -2.292074178471077e-01,  2.243222072627604e-02,  5.886595870832800e-02, -1.018455527911197e-01,  1.954512915266067e-01,  3.056057748545659e-01,  7.822382833899811e-01,  4.789435973690073e-01,  1.219893094865419e-01
  3.096081000000000e+00, -7.171154704678204e-01,  1.454776206246284e-01,  2.251831233339724e-02,  6.563493258622368e-01, -2.292220503062319e-01,  2.251831233330848e-02,  5.492167596757414e-02, -1.024299980468908e-01,  1.940019582860348e-01,  3.026232475611169e-01,  7.864395153766183e-01,  4.752105553070436e-01,  1.211608579820137e-01
  3.100248000000000e+00, -7.168119007180864e-01,  1.456785941731578e-01,  2.259853898941140e-02,  6.563629865405096e-01, -2.292341671241338e-01,  2.259853898936227e-02,  5.090794703375279e-02, -1.029545121550997e-01,  1.925384204440246e-01,  2.998318088063978e-01,  7.905142077731848e-01,  4.716150417022340e-01,  1.203636595872472e-01
