---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.UpdData = 437
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\LowerBody-GaitNormal_1-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckLateralBending
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckRotation
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
1.893061224489796e+000 3.498117016035961e-001 9.368155188623244e-001 -2.951125164741468e-001 -3.993783466617263e-002 4.205038112903536e-002 -1.080073102419911e-001 7.297469898125641e-002 7.901316199872234e-002 -2.431372401807020e-002 2.168404344971008e-019 4.228388472693466e-018 -2.775557561562890e-017
1.902857142857143e+000 3.608121706487706e-001 9.372704825341153e-001 -2.944058332691841e-001 -3.605326744995298e-002 3.705512605881167e-002 -1.079803984405145e-001 7.213892736076036e-002 7.296106184076988e-002 -1.859620109580958e-002 -2.710505431213761e-019 2.927345865710861e-018 1.387778780781445e-017
1.912653061224490e+000 3.717719085363293e-001 9.375500922415281e-001 -2.937171198720229e-001 -3.209360847777487e-002 3.194704753345556e-002 -1.079464166559456e-001 7.105484309491766e-002 6.674837401662445e-002 -1.303361123842927e-002 1.425725856818438e-017 4.011548038196366e-018 -4.857225732735060e-017
1.922448979591837e+000 3.826947003014127e-001 9.376557560965174e-001 -2.930487221174176e-001 -2.807090431594693e-002 2.676841126945595e-002 -1.079473658728030e-001 6.977775409620267e-002 6.038177163637370e-002 -7.639757099694751e-003 -6.884683795282952e-018 4.336808689942017e-018 -6.938893903907227e-018
1.932244897959184e+000 3.935845171042437e-001 9.375892812810165e-001 -2.924039799266917e-001 -2.401510812533910e-002 2.156022356632592e-002 -1.080306802822960e-001 6.837409532137309e-002 5.389769162005666e-002 -2.433371193919350e-003 -7.047314121155777e-018 -4.336808689942017e-019 6.938893903907227e-018
1.942040816326531e+000 4.044461746240317e-001 9.373528024702966e-001 -2.917867534664280e-001 -1.997609625110027e-002 1.635536245204672e-002 -1.082432799270378e-001 6.691539023634656e-002 4.736583552020648e-002 2.566707116753476e-003 1.626303258728256e-019 -7.480994990149978e-018 0.000000000000000e+000
1.951836734693878e+000 4.152858674375570e-001 9.369487250883530e-001 -2.912008480363471e-001 -1.601952147021353e-002 1.117397966645806e-002 -1.086278577611996e-001 6.547461853534552e-002 4.088294276737778e-002 7.343687171460539e-003 3.903127820947816e-018 -4.011548038196366e-018 -3.469446951953614e-017
1.961632653061225e+000 4.261115431691461e-001 9.363798439641980e-001 -2.906496976270511e-001 -1.221930627982431e-002 6.023256562317947e-003 -1.092189229730368e-001 6.412143813370140e-002 3.456139541264678e-002 1.188002158497128e-002 -3.577867169202164e-018 -4.336808689942017e-018 2.081668171172168e-017
1.971428571428572e+000 4.369329302485818e-001 9.356496035685744e-001 -2.901362097672648e-001 -8.650136280279146e-003 9.001415453251394e-004 -1.100385491991166e-001 6.291573502169594e-002 2.851711672100183e-002 1.615386542829764e-002 7.155734338404329e-018 -1.951563910473908e-018 -1.387778780781446e-017
1.981224489795918e+000 4.477610307860540e-001 9.347623122655369e-001 -2.896625785494259e-001 -5.382289594660278e-003 -4.204564504956432e-003 -1.110942261298043e-001 6.190223180127975e-002 2.285962370183664e-002 2.013853851212195e-002 3.523657060577889e-018 4.716279450311944e-018 -2.775557561562891e-017
1.991020408163265e+000 4.586075451801006e-001 9.337232839053213e-001 -2.892301599474197e-001 -2.478771002134556e-003 -9.301816795457052e-003 -1.123793590615353e-001 6.110844558355073e-002 1.768502522977885e-002 2.380515835563599e-002 3.415236843329338e-018 4.336808689942017e-018 -6.938893903907227e-018
2.000816326530612e+000 4.694850187521583e-001 9.325389436803120e-001 -2.888394752279638e-001 6.639265838981694e-006 -1.440316527784047e-002 -1.138739603709186e-001 6.054530118095001e-002 1.307181537141418e-002 2.712940671566714e-002 -1.626303258728257e-019 8.673617379884036e-019 2.081668171172169e-017
2.010612244897959e+000 4.804075129019996e-001 9.312167870910919e-001 -2.884901607498471e-001 2.031035585466879e-003 -1.952548428596956e-002 -1.155439618303242e-001 6.020793097996723e-002 9.079276769284382e-003 3.010172693686367e-002 1.084202172485504e-019 -1.788933584601082e-018 -2.081668171172168e-017
2.020408163265306e+000 4.913909155305067e-001 9.297652182161250e-001 -2.881807887094885e-001 3.563483891861859e-003 -2.469777071064927e-002 -1.173396624178401e-001 6.007465757763832e-002 5.747569219943610e-003 3.273572068888498e-002 1.816038638913220e-018 -1.626303258728257e-019 -2.081668171172169e-017
2.030204081632653e+000 5.024526738700392e-001 9.281933660279874e-001 -2.879088138986735e-001 4.585169707941646e-003 -2.996411092225926e-002 -1.191945154407093e-001 6.010473136385734e-002 3.098797302529969e-003 3.507091526476688e-002 -8.944667923005412e-019 1.978668964786046e-018 -1.387778780781446e-017
2.040000000000000e+000 5.136112408007516e-001 9.265108258890742e-001 -2.876708748599963e-001 5.089540429247423e-003 -3.538115121321450e-002 -1.210262660488464e-001 6.023824095498394e-002 1.137663874263389e-003 3.717031418135679e-002 -1.734723475976807e-018 2.710505431213761e-020 0.000000000000000e+000
2.049795918367347e+000 5.248852860203436e-001 9.247275490758055e-001 -2.874633188185288e-001 5.084926832405144e-003 -4.101190863291682e-002 -1.227416108106213e-001 6.040009708566481e-002 -1.516619014128549e-004 3.911426786729132e-002 4.201283418381329e-019 -9.486769009248162e-019 -4.163336342344336e-017
2.059591836734694e+000 5.362925634799831e-001 9.228542724628875e-001 -2.872827523369482e-001 4.600053485249169e-003 -4.691720421291579e-002 -1.242448973021582e-001 6.050840444734234e-002 -8.133584255644165e-004 4.099168032798512e-002 -1.084202172485504e-019 -1.260385025514399e-018 -4.163336342344336e-017
2.069387755102041e+000 5.478484685500864e-001 9.209034139882342e-001 -2.871266365621539e-001 3.690476616805705e-003 -5.314401485821496e-002 -1.254529375953108e-001 6.048999955080862e-002 -9.298515056768115e-004 4.288921301159319e-002 1.626303258728256e-019 4.269046054161673e-019 -2.775557561562891e-017
2.079183673469388e+000 5.595645241894410e-001 9.188901612076819e-001 -2.869939402097418e-001 2.446615596772476e-003 -5.971132504759336e-002 -1.263157294580899e-001 6.030361404057944e-002 -6.341225648627414e-004 4.487984876146004e-002 0.000000000000000e+000 -2.032879073410321e-019 1.387778780781446e-017
2.088979591836734e+000 5.714472472005664e-001 9.168337390363432e-001 -2.868856507299074e-001 1.004733710242550e-003 -6.659758843816110e-002 -1.268358636297169e-001 5.996204287282277e-002 -1.255707087381296e-004 4.701368702099589e-002 -7.589415207398531e-019 -5.366800753803247e-018 -1.387778780781446e-017
2.098775510204082e+000 5.834980448077114e-001 9.147586402458454e-001 -2.868048208563843e-001 -4.459948019281568e-004 -7.373537188734236e-002 -1.270756417141617e-001 5.954044080166757e-002 3.203202504391605e-004 4.931410329034768e-002 1.084202172485504e-018 1.382357769919018e-018 2.775557561562891e-017
2.108571428571429e+000 5.957145462399450e-001 9.126950360750746e-001 -2.867559235620965e-001 -1.672542584275930e-003 -8.101707818296910e-002 -1.271456282862241e-001 5.916446309977266e-002 3.655342813876504e-004 5.178012599534140e-002 1.517883041479706e-018 -2.141299290658871e-018 -1.387778780781445e-017
2.118367346938776e+000 6.080929167351064e-001 9.106777622642716e-001 -2.867436896160071e-001 -2.425170285040440e-003 -8.831079038436140e-002 -1.271786967434605e-001 5.898337919230966e-002 -3.508779351389652e-004 5.439239166025595e-002 1.301042606982605e-018 9.269928574751061e-018 -1.387778780781445e-017
2.128163265306123e+000 6.206299995568155e-001 9.087441856176632e-001 -2.867721168312769e-001 -2.470824761158358e-003 -9.547916723922989e-002 -1.273019277023196e-001 5.914098588152764e-002 -2.163863702860362e-003 5.711897808517703e-002 0.000000000000000e+000 -1.463672932855430e-018 0.000000000000000e+000
2.137959183673469e+000 6.333242423776239e-001 9.069318591186225e-001 -2.868442546543917e-001 -1.619982172508310e-003 -1.023933344319992e-001 -1.276178632360139e-001 5.975566395351441e-002 -5.342592612068891e-003 5.991954728339392e-002 1.517883041479706e-018 6.288372600415924e-018 0.000000000000000e+000
2.147755102040816e+000 6.461751298646112e-001 9.052768755670173e-001 -2.869626277595542e-001 2.580903567917923e-004 -1.089394235035979e-001 -1.281969560384912e-001 6.091094950661534e-002 -1.006745519316282e-002 6.274748311509366e-002 -2.602085213965211e-018 -1.192622389734055e-018 4.163336342344337e-017
2.157551020408163e+000 6.591815381067174e-001 9.038133708119736e-001 -2.871297157244605e-001 3.230230448159958e-003 -1.150208969027551e-001 -1.290755170234403e-001 6.265035784191661e-002 -1.642226740123745e-002 6.555012644635941e-002 7.372574772901429e-018 5.529431079676071e-018 2.775557561562891e-017
2.167346938775510e+000 6.723395714422766e-001 9.025738550647285e-001 -2.873480778728065e-001 7.300787960525790e-003 -1.205603413002938e-001 -1.302550576822087e-001 6.497247599370007e-002 -2.439708687141531e-002 6.826993495232872e-002 8.673617379884034e-019 -5.204170427930421e-018 2.775557561562891e-017
2.177142857142857e+000 6.856404205777830e-001 9.015895855024226e-001 -2.876200143299308e-001 1.241638613763246e-002 -1.255022833381809e-001 -1.317029910945106e-001 6.782769437731533e-002 -3.389723362524641e-002 7.084974514740224e-002 4.336808689942017e-019 3.469446951953613e-018 1.387778780781445e-017
2.186938775510204e+000 6.990688531114566e-001 9.008903065523111e-001 -2.879468370127534e-001 1.847162421185107e-002 -1.298178166094079e-001 -1.333548808402558e-001 7.111870971933271e-002 -4.475342105975783e-002 7.323896565144981e-002 1.409462824231156e-017 -8.890457814381135e-018 0.000000000000000e+000
2.196734693877551e+000 7.126027678334377e-001 9.005029023766834e-001 -2.883280035398371e-001 2.531285343150172e-002 -1.335118587323254e-001 -1.351176639430202e-001 7.470531057222130e-002 -5.672667122978034e-002 7.539383953642688e-002 -1.387778780781445e-017 -1.951563910473908e-018 6.938893903907227e-018
2.206530612244898e+000 7.262137406557212e-001 9.004487741894651e-001 -2.887605116006423e-001 3.273916855855288e-002 -1.366316196519157e-001 -1.368760625689848e-001 7.841567715411227e-002 -6.950676534936105e-002 7.727199202217204e-002 2.168404344971009e-019 -5.421010862427522e-018 6.938893903907228e-018
2.216326530612245e+000 7.398681150615289e-001 9.007405100129634e-001 -2.892388854161337e-001 4.050724184190342e-002 -1.392715329599334e-001 -1.385066020323776e-001 8.206759337779529e-002 -8.271588909324103e-002 7.882969158777460e-002 8.023096076392730e-018 8.673617379884032e-018 4.857225732735058e-017
2.226122448979592e+000 7.535282395503782e-001 9.013791183226318e-001 -2.897559460583552e-001 4.834909817939303e-002 -1.415685973466101e-001 -1.398980842318660e-001 8.549576824985565e-002 -9.593249544546123e-002 8.002609336717843e-002 -8.673617379884036e-019 -6.938893903907228e-018 -3.469446951953614e-017
2.235918367346939e+000 7.671536888958299e-001 9.023527827724636e-001 -2.903043353494521e-001 5.600200853463618e-002 -1.436841802878037e-001 -1.409699099474173e-001 8.857351597656764e-002 -1.087350109817232e-001 8.082741523954796e-002 -8.673617379884034e-019 2.168404344971009e-018 -2.775557561562891e-017
2.245714285714286e+000 7.807025200628661e-001 9.036372800732778e-001 -2.908782502842074e-001 6.324014434689564e-002 -1.457746097049180e-001 -1.416803802578233e-001 9.121985981258930e-002 -1.207509876647922e-001 8.120470377610926e-002 1.409462824231156e-017 2.688821387764050e-017 2.775557561562891e-017
2.255510204081633e+000 7.941328609431363e-001 9.051978786693415e-001 -2.914745092194827e-001 6.989812076445638e-002 -1.479601310080450e-001 -1.420232296225819e-001 9.339221684353016e-002 -1.316975820232814e-001 8.113020941614871e-002 8.673617379884034e-019 -1.040834085586084e-017 2.081668171172168e-017
2.265306122448980e+000 8.074051396505685e-001 9.069922879662214e-001 -2.920924290322329e-001 7.588097252133395e-002 -1.503032153454762e-001 -1.420185864985128e-001 9.507568018760149e-002 -1.414034835432608e-001 8.057827034873166e-002 -2.753873518113181e-017 -2.059984127722458e-017 -6.938893903907228e-018
2.275102040816327e+000 8.204848795333701e-001 9.089750910733322e-001 -2.927327450821365e-001 8.115575652294033e-002 -1.528014757512126e-001 -1.416865490040702e-001 9.625338976019877e-002 -1.498055091526278e-001 7.952677950241301e-002 1.517883041479706e-017 -9.107298248878236e-018 2.775557561562891e-017
2.284897959183673e+000 8.333451273556526e-001 9.111003082060478e-001 -2.933962862734141e-001 8.573261998949697e-002 -1.553951608397959e-001 -1.410555469560684e-001 9.692704728792778e-002 -1.569206105348314e-001 7.795649540811371e-002 -2.862293735361731e-017 1.604619215278546e-017 -2.081668171172168e-017
2.294693877551020e+000 8.459679898065933e-001 9.133248404689907e-001 -2.940831640646415e-001 8.963685981431550e-002 -1.579840430646842e-001 -1.401487801422669e-001 9.710493114277655e-002 -1.628046331248881e-001 7.584815630056578e-002 1.452830911130576e-017 -6.505213034913027e-018 6.938893903907230e-018
2.304489795918367e+000 8.583448584179786e-001 9.156100382380863e-001 -2.947927408645149e-001 9.288839062780858e-002 -1.604483145652571e-001 -1.389919361470182e-001 9.681417633042388e-002 -1.675155907687936e-001 7.318333493447232e-002 -8.673617379884034e-019 1.647987302177966e-017 -1.387778780781445e-017
2.314285714285714e+000 8.704758294163598e-001 9.179226451749790e-001 -2.955242121410872e-001 9.549240966414396e-002 -1.626665115615207e-001 -1.376155092685146e-001 9.610191522316813e-002 -1.710941505497982e-001 6.994823031219041e-002 -2.775557561562891e-017 1.431146867680866e-017 -6.938893903907227e-018
2.324081632653061e+000 8.823686377258558e-001 9.202342530666654e-001 -2.962773550538755e-001 9.744267287487726e-002 -1.645257427844413e-001 -1.360663324298174e-001 9.504776402424520e-002 -1.735626738292895e-001 6.613705210016599e-002 -1.344410693882025e-017 9.107298248878236e-018 6.938893903907227e-018
2.333877551020408e+000 8.940372178855647e-001 9.225222039528417e-001 -2.970529283316268e-001 9.872614494890812e-002 -1.659275151622963e-001 -1.343805254140715e-001 9.372245959265425e-002 -1.749356814818398e-001 6.175503044243201e-002 -8.673617379884034e-019 -3.252606517456513e-017 -3.469446951953614e-017
2.343673469387755e+000 9.054998006480503e-001 9.247684057640625e-001 -2.978527610840658e-001 9.933418876156241e-002 -1.667907196417553e-001 -1.325850800798031e-001 9.218544560478147e-002 -1.752346472821971e-001 5.682150275259865e-002 4.336808689942017e-019 -2.471980953266950e-017 -6.938893903907227e-018
2.353469387755102e+000 9.167769383466827e-001 9.269585029999073e-001 -2.986794668986477e-001 9.927211379211183e-002 -1.670548022829637e-001 -1.306910363058024e-001 9.047108763279128e-002 -1.745015278015294e-001 5.137383869870386e-002 1.474514954580286e-017 9.540979117872439e-018 2.081668171172169e-017
2.363265306122449e+000 9.278897197836924e-001 9.290803673493874e-001 -2.995358633053482e-001 9.856669274951929e-002 -1.666805904494155e-001 -1.287002573763304e-001 8.859563165344697e-002 -1.728067065829831e-001 4.546858260643381e-002 1.517883041479706e-017 -1.908195823574488e-017 1.387778780781445e-017
2.373061224489796e+000 9.388583825800719e-001 9.311224255877566e-001 -3.004242787361552e-001 9.726862850570865e-002 -1.656487669112181e-001 -1.266177225655543e-001 8.657479757349557e-002 -1.702486926686117e-001 3.917751713787024e-002 0.000000000000000e+000 3.729655473350135e-017 2.081668171172168e-017
2.382857142857143e+000 9.497013528187612e-001 9.330723698198412e-001 -3.013459492087341e-001 9.544980864974192e-002 -1.639578425197132e-001 -1.244613820410588e-001 8.443917735716490e-002 -1.669472945337214e-001 3.258003418716268e-002 1.517883041479707e-017 -1.170938346284345e-017 2.081668171172169e-017
2.392653061224490e+000 9.604346617616814e-001 9.349167739312904e-001 -3.023005052327808e-001 9.319720925974130e-002 -1.616227722061363e-001 -1.222643589321400e-001 8.223765682974382e-002 -1.630349179371085e-001 2.575547233537700e-002 1.734723475976807e-018 -1.127570259384924e-017 3.469446951953614e-017
2.402448979591837e+000 9.710717155214619e-001 9.366417694069978e-001 -3.032855002812839e-001 9.060498466134287e-002 -1.586739978703049e-001 -1.200690039593395e-001 8.002827438962416e-002 -1.586483856826988e-001 1.877798983566549e-002 -2.818925648462311e-017 -4.618701254788248e-017 -6.938893903907227e-018
2.412244897959184e+000 9.816233255779220e-001 9.382341284990777e-001 -3.042961870234157e-001 8.776535642303797e-002 -1.551548902874631e-001 -1.179210076855069e-001 7.786925262841705e-002 -1.539195819758754e-001 1.171331918809929e-002 8.673617379884036e-019 -9.107298248878237e-018 1.387778780781446e-017
2.422040816326531e+000 9.920979361867373e-001 9.396830923795684e-001 -3.053256859671433e-001 8.475814264845674e-002 -1.511194288586379e-001 -1.158505531029289e-001 7.579291653134510e-002 -1.489660614678174e-001 4.618296986824210e-003 1.431146867680866e-017 -2.211772431870429e-017 0.000000000000000e+000
2.431836734693878e+000 1.002502105417671e+000 9.409799694108030e-001 -3.063659271495085e-001 8.164838845346469e-002 -1.466244408400965e-001 -1.138867106094885e-001 7.382682050604791e-002 -1.438847779146842e-001 -2.460969776542726e-003 4.336808689942018e-019 -2.818925648462312e-018 0.000000000000000e+000
2.441632653061225e+000 1.012841131837210e+000 9.421191595345063e-001 -3.074084845782163e-001 7.848644085114552e-002 -1.417285746684345e-001 -1.120423429294285e-001 7.197479512330722e-002 -1.387536113444779e-001 -9.486211325814484e-003 1.301042606982605e-018 -1.409462824231156e-017 1.387778780781445e-017
2.451428571428572e+000 1.023119620121010e+000 9.430979939886359e-001 -3.084453129828365e-001 7.531185624430736e-002 -1.364911515317999e-001 -1.103172133371119e-001 7.022308457208766e-002 -1.336341301727167e-001 -1.642532626027941e-002 -1.301042606982605e-017 3.187554387107382e-017 2.775557561562891e-017
2.461224489795919e+000 1.033341961625370e+000 9.439165227305848e-001 -3.094690913177758e-001 7.215525709407129e-002 -1.309737641067046e-001 -1.086984962263433e-001 6.854217179589113e-002 -1.285725490913682e-001 -2.324833220877055e-002 -1.517883041479706e-017 -2.385244779468109e-018 -1.387778780781445e-017
2.471020408163265e+000 1.043512849668246e+000 9.445761681143519e-001 -3.104733948888819e-001 6.903970561610634e-002 -1.252408024845351e-001 -1.071777622972175e-001 6.691085898065741e-002 -1.235980658542753e-001 -2.992192998202190e-002 4.336808689942017e-019 -3.751339516799845e-017 0.000000000000000e+000
2.480816326530612e+000 1.053637890721838e+000 9.450801574696107e-001 -3.114523316073882e-001 6.597939992806241e-002 -1.193651278886507e-001 -1.057357333875913e-001 6.529584703770572e-002 -1.187246458666050e-001 -3.640240953660255e-002 1.474514954580286e-017 3.968179951296946e-017 2.775557561562891e-017
2.490612244897959e+000 1.063724086032935e+000 9.454321927444498e-001 -3.124002983120768e-001 6.298161575103559e-002 -1.134244464789895e-001 -1.043565790295546e-001 6.367265203512147e-002 -1.139532452566152e-001 -4.263851374719815e-002 -1.170938346284344e-017 8.673617379884032e-018 2.775557561562890e-017
2.500408163265306e+000 1.073779790210379e+000 9.456357882403398e-001 -3.133117109931736e-001 6.004811291504150e-002 -1.074949059751660e-001 -1.030283429686682e-001 6.202681750269493e-002 -1.092764534880941e-001 -4.857978364831031e-002 1.301042606982605e-017 -8.239936510889832e-018 -6.938893903907227e-018
2.510204081632653e+000 1.083814144330127e+000 9.456934569328966e-001 -3.141811599007455e-001 5.717720242489587e-002 -1.016412766543269e-001 -1.017486707442934e-001 6.036101910392128e-002 -1.046825323189536e-001 -5.418778310567010e-002 4.336808689942018e-018 3.035766082959412e-017 -3.469446951953614e-017
2.520000000000000e+000 1.093836435309938e+000 9.456065482027110e-001 -3.150039347927903e-001 5.436618731820397e-002 -9.590904798509525e-002 -1.005284173257323e-001 5.869788639967917e-002 -1.001593590286541e-001 -5.944321566781459e-002 -9.540979117872438e-018 -1.626303258728256e-017 -3.469446951953614e-017
2.529795918367347e+000 1.103855509411530e+000 9.453757441095532e-001 -3.157766145049428e-001 5.161409568604104e-002 -9.032180203426865e-002 -9.939125826011568e-002 5.707648331884774e-002 -9.569848107483467e-002 -6.434553279909457e-002 1.474514954580286e-017 1.843143693225358e-017 2.081668171172169e-017
2.539591836734694e+000 1.113879176862046e+000 9.450014623961288e-001 -3.164974325497988e-001 4.892518226654995e-002 -8.488330426691171e-002 -9.837262693222203e-002 5.554802812073838e-002 -9.129945454030820e-002 -6.890749218204748e-002 5.204170427930421e-018 2.883977778811442e-017 -1.387778780781446e-017
2.549387755102041e+000 1.123913940607862e+000 9.444839024782826e-001 -3.171664209615578e-001 4.631234939947382e-002 -7.958097873367009e-002 -9.751787937783275e-002 5.417242696165069e-002 -8.697346582264366e-002 -7.314931397702436e-002 -2.168404344971008e-018 1.257674520083185e-017 7.632783294297948e-017
2.559183673469388e+000 1.133965261179522e+000 9.438231295062072e-001 -3.177854974176719e-001 4.379799802392692e-002 -7.438914173949907e-002 -9.687708261259503e-002 5.301225720173904e-002 -8.274344197786358e-002 -7.709452701376354e-002 3.165870343657672e-017 1.149254302834634e-017 4.857225732735058e-017
2.568979591836735e+000 1.144038123696502e+000 9.430192818785831e-001 -3.183584505199232e-001 4.141218073071232e-002 -6.927285516424830e-002 -9.649801115566495e-002 5.212476053139573e-002 -7.864093294919800e-002 -8.076650161002949e-002 1.604619215278546e-017 -3.079134169858832e-017 2.081668171172168e-017
2.578775510204082e+000 1.154137712700492e+000 9.420727004751663e-001 -3.188907193607628e-001 3.918991825365139e-002 -6.419181934895724e-002 -9.642006418798715e-002 5.155517447035178e-002 -7.470240499432382e-002 -8.418595988553500e-002 8.673617379884034e-019 -3.924811864397525e-017 0.000000000000000e+000
2.588571428571429e+000 1.164270077735402e+000 9.409840408101543e-001 -3.193891048951525e-001 3.716780888626267e-002 -5.910229422571089e-002 -9.666954280163434e-002 5.133271185767792e-002 -7.096459540692432e-002 -8.737227841463627e-002 -6.071532165918823e-018 -3.144186300207962e-017 6.938893903907227e-018
2.598367346938776e+000 1.174442626391865e+000 9.397545945299275e-001 -3.198615081673980e-001 3.537964783794222e-002 -5.395772156355361e-002 -9.725551737585875e-002 5.146749297792868e-002 -6.745857465746433e-002 -9.034822711722113e-002 -6.071532165918825e-018 -2.504507018441515e-017 6.938893903907228e-018
2.608163265306122e+000 1.184664455731550e+000 9.383868886893575e-001 -3.203165121449949e-001 3.385269968390273e-002 -4.871055451705453e-002 -9.816532239137803e-002 5.194644972870999e-002 -6.420567375699691e-002 -9.314425240680345e-002 -1.301042606982605e-018 -1.593777193553691e-017 -2.775557561562891e-017
2.617959183673469e+000 1.194946643118808e+000 9.368853999610535e-001 -3.207626792535528e-001 3.260577711438586e-002 -4.331495785035222e-002 -9.936043329122805e-002 5.272969221280946e-002 -6.121713668119675e-002 -9.580077432360316e-002 6.938893903907228e-018 6.787105599759258e-017 2.081668171172169e-017
2.627755102040816e+000 1.205302409612409e+000 9.352570900849726e-001 -3.212076645071507e-001 3.164870516647921e-002 -3.772837045721911e-002 -1.007761415340082e-001 5.375113862234025e-002 -5.849637722675407e-002 -9.836837369051228e-002 -5.637851296924622e-018 -4.564491146163972e-017 0.000000000000000e+000
