---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.UpdData = 2
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.FileName = "..\Input\FullBody-GaitNormal_1-euler-rightarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile7.WristAbduction
2.373061224489796e+00 -5.357227920997490e-01 1.884551652896829e-01 -1.432301515598442e-01 -6.762572640711983e-01 2.499999081911650e-01 5.339479720026223e-01 2.685326800350475e-01 4.770595924776351e-01 2.971710156425242e-01
2.382857142857143e+00 -5.363405489339710e-01 1.877269563121400e-01 -1.520122432920266e-01 -6.772518531205508e-01 2.486810542946813e-01 5.215659410840635e-01 2.632789884586925e-01 4.757888164592723e-01 2.969747981146942e-01
2.392653061224490e+00 -5.370188213081263e-01 1.870455754474178e-01 -1.613142256049438e-01 -6.776394593107188e-01 2.479588431690182e-01 5.105376137439667e-01 2.568295818224695e-01 4.748179315761125e-01 2.968289909788863e-01
2.402448979591837e+00 -5.377768549131535e-01 1.863732697811677e-01 -1.711001776210728e-01 -6.775055603678236e-01 2.477829989612928e-01 5.007617352828014e-01 2.493568582125036e-01 4.740175009214593e-01 2.967319599757542e-01
2.412244897959184e+00 -5.386331354909513e-01 1.856743255168605e-01 -1.813015428438818e-01 -6.769561280912325e-01 2.480905593977690e-01 4.920950644354268e-01 2.411832487394147e-01 4.732723526903659e-01 2.966663137792140e-01
2.422040816326531e+00 -5.396124424448403e-01 1.849252633409342e-01 -1.918185706055746e-01 -6.761108357113238e-01 2.488173883033022e-01 4.843670079027595e-01 2.326924101992648e-01 4.724889395118610e-01 2.965981786408237e-01
2.431836734693878e+00 -5.407347334152838e-01 1.841072435249416e-01 -2.025351449064097e-01 -6.751038784360950e-01 2.498847760614454e-01 4.773933062282111e-01 2.242516484901170e-01 4.715927976176539e-01 2.964818181295243e-01
2.441632653061224e+00 -5.420185554935795e-01 1.832147189513131e-01 -2.133218225015823e-01 -6.740675545118573e-01 2.512105083150166e-01 4.709820028423889e-01 2.161811373319008e-01 4.705361019471939e-01 2.962742760566479e-01
2.451428571428572e+00 -5.434746140939347e-01 1.822522624905563e-01 -2.240448831754012e-01 -6.731224767044198e-01 2.527075737015833e-01 4.649362344282098e-01 2.087428742740405e-01 4.693110163810617e-01 2.959545244764384e-01
2.461224489795919e+00 -5.451022492606350e-01 1.812323306640709e-01 -2.345761403166944e-01 -6.723682607924902e-01 2.542873324610590e-01 4.590638408124051e-01 2.021227749879171e-01 4.679504649900941e-01 2.955325334147623e-01
2.471020408163265e+00 -5.468896745197165e-01 1.801736454550082e-01 -2.448031713327061e-01 -6.718772238043745e-01 2.558649036385711e-01 4.531919657501267e-01 1.964067813172807e-01 4.665154359188706e-01 2.950484563873156e-01
2.480816326530612e+00 -5.488161479682779e-01 1.790988528083737e-01 -2.546367364915096e-01 -6.716916450948923e-01 2.573644739596691e-01 4.471797802755756e-01 1.915706294585359e-01 4.650766419534702e-01 2.945660195418860e-01
2.490612244897959e+00 -5.508541011623794e-01 1.780309897769772e-01 -2.640144273848462e-01 -6.718237831401629e-01 2.587233784008798e-01 4.409285925007684e-01 1.874932709497005e-01 4.636940158388221e-01 2.941574742558112e-01
2.500408163265306e+00 -5.529675235507333e-01 1.769882707882815e-01 -2.729029700075780e-01 -6.722611600659092e-01 2.598919582075853e-01 4.343879843123870e-01 1.839898230529799e-01 4.624017396583855e-01 2.938819595713594e-01
2.510204081632653e+00 -5.551246611472935e-01 1.759907415743893e-01 -2.812925515245612e-01 -6.729615316324425e-01 2.608443272214013e-01 4.275547134282939e-01 1.808547042828371e-01 4.612041060192191e-01 2.937677357524452e-01
2.520000000000000e+00 -5.572849361941961e-01 1.750459039978776e-01 -2.891995055195100e-01 -6.738701725000663e-01 2.615615203675894e-01 4.204666402514609e-01 1.778951848103605e-01 4.600789146809001e-01 2.938114301128301e-01
2.529795918367347e+00 -5.594156729931847e-01 1.741539382024953e-01 -2.966560375976646e-01 -6.749164266987685e-01 2.620387654326432e-01 4.131950947058369e-01 1.749567193055094e-01 4.589893660734328e-01 2.939915617935351e-01
2.539591836734694e+00 -5.614958336252247e-01 1.733046378247334e-01 -3.037064470599662e-01 -6.760203306585078e-01 2.622812087704778e-01 4.058381904544256e-01 1.719343792668985e-01 4.578978985002977e-01 2.942828895209457e-01
2.549387755102041e+00 -5.635174429418294e-01 1.724772687519209e-01 -3.104046009623036e-01 -6.770978921857681e-01 2.622999896609040e-01 3.985133100951899e-01 1.687748717138617e-01 4.567750928610135e-01 2.946622206703195e-01
2.559183673469388e+00 -5.654970165175589e-01 1.716506040115724e-01 -3.168057632082326e-01 -6.780569951030636e-01 2.621172918171135e-01 3.913470368997018e-01 1.654731226737646e-01 4.556033847821750e-01 2.951087508287477e-01
2.568979591836735e+00 -5.674607684996608e-01 1.707979243475184e-01 -3.229658571999006e-01 -6.788131499537892e-01 2.617530746914998e-01 3.844656725028002e-01 1.620609399924199e-01 4.543771165652370e-01 2.956044554594312e-01
2.578775510204082e+00 -5.694505092475066e-01 1.698967210814764e-01 -3.289348120654418e-01 -6.792839147658033e-01 2.612310680273037e-01 3.779899736106792e-01 1.585954004846820e-01 4.531008886023420e-01 2.961311115651737e-01
2.588571428571429e+00 -5.715153794603859e-01 1.689308100612168e-01 -3.347572258089211e-01 -6.793898233774717e-01 2.605770889159325e-01 3.720329683839987e-01 1.551459299013569e-01 4.517860926283830e-01 2.966650377078414e-01
2.598367346938776e+00 -5.737035964151030e-01 1.678930365119686e-01 -3.404722997791672e-01 -6.790571196131876e-01 2.598191620575061e-01 3.666966302811364e-01 1.517804471409890e-01 4.504481705998060e-01 2.971777542672734e-01
2.608163265306122e+00 -5.760512455735547e-01 1.667844831810408e-01 -3.461112756561273e-01 -6.782288118102547e-01 2.589850636288601e-01 3.620658942482430e-01 1.485509562214177e-01 4.491062466534150e-01 2.976434190372095e-01
2.617959183673469e+00 -5.785851599245595e-01 1.656188019599656e-01 -3.516889566008388e-01 -6.768654769119660e-01 2.581068555485770e-01 3.582024320764563e-01 1.454854524752834e-01 4.477852829685771e-01 2.980451985871372e-01
2.627755102040816e+00 -5.813046858549320e-01 1.644103406153576e-01 -3.572061871921197e-01 -6.749617265117707e-01 2.572093115792155e-01 3.551419744998665e-01 1.425849741570208e-01 4.465161683073680e-01 2.983786845881093e-01
2.637551020408163e+00 -5.841943238190100e-01 1.631755325897952e-01 -3.626501842328089e-01 -6.725382930552334e-01 2.563155091627143e-01 3.528954644432029e-01 1.398294026987278e-01 4.453318794412522e-01 2.986517462835063e-01
2.647346938775510e+00 -5.872276553659205e-01 1.619273332927780e-01 -3.680006643843914e-01 -6.696406834262673e-01 2.554448587569833e-01 3.514511561230176e-01 1.371885626181763e-01 4.442610042499457e-01 2.988805044890081e-01
2.657142857142857e+00 -5.903726226838326e-01 1.606727203122107e-01 -3.732333476304044e-01 -6.663327368113109e-01 2.546112963309350e-01 3.507750737359939e-01 1.346366428116180e-01 4.433240565050887e-01 2.990842149330515e-01
2.666938775510204e+00 -5.935961371107876e-01 1.594132434352973e-01 -3.783206550475244e-01 -6.626885115688649e-01 2.538207036109669e-01 3.508098429596227e-01 1.321643214378545e-01 4.425332245208820e-01 2.992809905499728e-01
2.676734693877551e+00 -5.968687830046644e-01 1.581474286923374e-01 -3.832307670940731e-01 -6.587843480826672e-01 2.530694998895388e-01 3.514743142427346e-01 1.297852139068242e-01 4.418927463794198e-01 2.994825225718306e-01
2.686530612244898e+00 -6.001667712697313e-01 1.568728272743589e-01 -3.879265801917815e-01 -6.546930611686769e-01 2.523458607354918e-01 3.526668167548836e-01 1.275341103288617e-01 4.414000610252637e-01 2.996896858471204e-01
2.696326530612245e+00 -6.034683902077099e-01 1.555879685483235e-01 -3.923653581813920e-01 -6.504822403874065e-01 2.516334233618182e-01 3.542720406586214e-01 1.254561291063210e-01 4.410495717746605e-01 2.998936470256718e-01
2.706122448979592e+00 -6.067468887207986e-01 1.542958314044642e-01 -3.964987776912900e-01 -6.462162541641712e-01 2.509162708723816e-01 3.561689485256176e-01 1.235908958479011e-01 4.408365158751453e-01 3.000825642920345e-01
2.715918367346939e+00 -6.099640213592522e-01 1.530078993715385e-01 -4.002731043071375e-01 -6.419590696103049e-01 2.501838996696560e-01 3.582373670451525e-01 1.219601223444313e-01 4.407560477409507e-01 3.002485757942468e-01
2.725714285714286e+00 -6.130663705536999e-01 1.517459268164680e-01 -4.036304107927480e-01 -6.377755888115245e-01 2.494349893616533e-01 3.603628765003244e-01 1.205640792199762e-01 4.407976412136523e-01 3.003904618622286e-01
2.735510204081633e+00 -6.159852551231562e-01 1.505403498296878e-01 -4.065116533438027e-01 -6.337321140068325e-01 2.486792038948265e-01 3.624410432996097e-01 1.193835594842944e-01 4.409407445546241e-01 3.005128249667375e-01
2.745306122448979e+00 -6.186409066009644e-01 1.494268991126846e-01 -4.088607184768525e-01 -6.298972353536942e-01 2.479369119488291e-01 3.643811212150494e-01 1.183835808078797e-01 4.411576230120007e-01 3.006238387599850e-01
2.755102040816326e+00 -6.209500817448308e-01 1.484435454095967e-01 -4.106276179145905e-01 -6.263414272628183e-01 2.472370162863611e-01 3.661078732855043e-01 1.175221214670012e-01 4.414232188809546e-01 3.007315483875929e-01
2.764897959183673e+00 -6.228350998542510e-01 1.476287023767364e-01 -4.117697696730931e-01 -6.231325169578686e-01 2.466133367982460e-01 3.675611581185452e-01 1.167621527991557e-01 4.417239931513075e-01 3.008406716072571e-01
2.774693877551020e+00 -6.242323507955100e-01 1.470199838218635e-01 -4.122516975861341e-01 -6.203277820925375e-01 2.461003863931254e-01 3.686950317572992e-01 1.160767592094970e-01 4.420586111465297e-01 3.009530484444205e-01
2.784489795918367e+00 -6.250984563320303e-01 1.466520729438678e-01 -4.120439973010908e-01 -6.179662958800358e-01 2.457291500712044e-01 3.694780575760078e-01 1.154457922995365e-01 4.424346213599257e-01 3.010709988186135e-01
2.794285714285714e+00 -6.254128704313967e-01 1.465532457311709e-01 -4.111220365157293e-01 -6.160630533547773e-01 2.455228541731659e-01 3.698947789403610e-01 1.148532506800053e-01 4.428684723185050e-01 3.011991092165924e-01
2.804081632653062e+00 -6.251774348542606e-01 1.467420146358411e-01 -4.094652541500636e-01 -6.146037189519510e-01 2.454926647693147e-01 3.699478467459534e-01 1.142898631227208e-01 4.433871172589439e-01 3.013407380958472e-01
2.813877551020408e+00 -6.244150750673159e-01 1.472258063653720e-01 -4.070595436174198e-01 -6.135397854734437e-01 2.456337207003685e-01 3.696616358370714e-01 1.137581736864737e-01 4.440283255416739e-01 3.014917375278928e-01
2.823673469387755e+00 -6.231712682701167e-01 1.480029257219637e-01 -4.039049352514663e-01 -6.127827417773636e-01 2.459240167720158e-01 3.690891999463792e-01 1.132777748495006e-01 4.448413780313696e-01 3.016385557206547e-01
2.833469387755102e+00 -6.215033876775301e-01 1.490588515610562e-01 -4.000335311696395e-01 -6.122084761569252e-01 2.463208566259950e-01 3.683231051370951e-01 1.128873840273576e-01 4.458854416396463e-01 3.017634693249180e-01
2.843265306122449e+00 -6.194888910392055e-01 1.503736287853257e-01 -3.955181382949082e-01 -6.116480492307635e-01 2.467774225153760e-01 3.675077161391430e-01 1.126407433235545e-01 4.472243544345038e-01 3.018523172423045e-01
2.853061224489796e+00 -6.172057240987381e-01 1.519156656930880e-01 -3.904793921108958e-01 -6.109124888893634e-01 2.472516803470758e-01 3.668455322082844e-01 1.125869320712325e-01 4.489195572021041e-01 3.019009613269985e-01
2.862857142857143e+00 -6.147256149929166e-01 1.536426931833421e-01 -3.850722753845994e-01 -6.098222211902321e-01 2.477225575163993e-01 3.665906869164325e-01 1.127417499828079e-01 4.510223762942376e-01 3.019176282214072e-01
2.872653061224490e+00 -6.121108413777963e-01 1.555038340734158e-01 -3.794621342972262e-01 -6.082412398444813e-01 2.481993829007095e-01 3.670280445459776e-01 1.130679887848921e-01 4.535637997734607e-01 3.019205392866898e-01
2.882448979591837e+00 -6.094154746939185e-01 1.574445875582771e-01 -3.737993940951725e-01 -6.061008796729412e-01 2.487247000081106e-01 3.684430298399075e-01 1.134846708758764e-01 4.565477135766112e-01 3.019316820259958e-01
2.892244897959184e+00 -6.066881950428452e-01 1.594145685507709e-01 -3.681998024930659e-01 -6.034059221785329e-01 2.493724366174001e-01 3.710892353287569e-01 1.139063779853927e-01 4.599518259905713e-01 3.019697175947660e-01
2.902040816326531e+00 -6.039635052972706e-01 1.613665491898724e-01 -3.627380578086639e-01 -6.002343227775395e-01 2.502325223920719e-01 3.751603111283606e-01 1.142894398288460e-01 4.637299434303546e-01 3.020459173014544e-01
2.911836734693877e+00 -6.012740756865743e-01 1.632655856265355e-01 -3.574401476922118e-01 -5.967116065181434e-01 2.514063541825752e-01 3.807710752485953e-01 1.146608198662549e-01 4.678135316859993e-01 3.021639383571613e-01
2.921632653061224e+00 -5.986428075058907e-01 1.650825482993081e-01 -3.522900185834985e-01 -5.930024931360145e-01 2.529863483903835e-01 3.879489297199220e-01 1.151125362282076e-01 4.721152002789077e-01 3.023224028179873e-01
2.931428571428571e+00 -5.960868708195183e-01 1.667961414633476e-01 -3.472366330887584e-01 -5.892874972141992e-01 2.550465095669235e-01 3.966368088427916e-01 1.157814763644284e-01 4.765386339589721e-01 3.025144917934875e-01
2.941224489795919e+00 -5.936195444767115e-01 1.683941618610945e-01 -3.422074982823036e-01 -5.857302209208799e-01 2.576350664370591e-01 4.067076830152165e-01 1.168347891284315e-01 4.809918852078918e-01 3.027222436936916e-01
2.951020408163266e+00 -5.912537366612497e-01 1.698761852182886e-01 -3.371221144286651e-01 -5.824427192309993e-01 2.607726933716677e-01 4.179855756701744e-01 1.184577440723670e-01 4.853977190662513e-01 3.029110337744728e-01
2.960816326530612e+00 -5.889923984109771e-01 1.712457887644792e-01 -3.319061547209703e-01 -5.794797199808751e-01 2.644443130518445e-01 4.302669432420487e-01 1.208237303969592e-01 4.896947873963193e-01 3.030338878778331e-01
2.970612244897959e+00 -5.868433624535169e-01 1.725213592176451e-01 -3.264901513615197e-01 -5.768323278092249e-01 2.686163010266107e-01 4.433410459224896e-01 1.240516877846247e-01 4.938322562325164e-01 3.030460465987531e-01
2.980408163265306e+00 -5.848086566698010e-01 1.737262273074140e-01 -3.208171722483717e-01 -5.744553453196544e-01 2.732339694488355e-01 4.570072161599965e-01 1.281615848822494e-01 4.977628642137342e-01 3.029218596548657e-01
2.990204081632653e+00 -5.828870222763328e-01 1.748888224451484e-01 -3.148442306515968e-01 -5.722844046108757e-01 2.782304139598743e-01 4.710872399398955e-01 1.330574672653526e-01 5.014467019805342e-01 3.026630604828156e-01
3.000000000000000e+00 -5.810743764524801e-01 1.760403051199844e-01 -3.085444770639520e-01 -5.702506295484928e-01 2.835329267814390e-01 4.854333394173841e-01 1.385438163967385e-01 5.048644365495383e-01 3.022982273587585e-01
3.009795918367347e+00 -5.793656136746264e-01 1.772109104556252e-01 -3.019082471305818e-01 -5.682871509237721e-01 2.890694521752031e-01 4.999334832232538e-01 1.443678974968984e-01 5.080249380087349e-01 3.018742556562491e-01
3.019591836734694e+00 -5.777566335290570e-01 1.784252394970649e-01 -2.949415001813853e-01 -5.663293049273044e-01 2.947739263516025e-01 5.145116231714693e-01 1.502751077422363e-01 5.109574923577345e-01 3.014398150135353e-01
3.029387755102041e+00 -5.762449578884492e-01 1.796986140557999e-01 -2.876617046931358e-01 -5.643142455002796e-01 3.005891368128303e-01 5.291209626376310e-01 1.560584201856109e-01 5.136958660984874e-01 3.010293087224810e-01
3.039183673469388e+00 -5.748289902636011e-01 1.810351082246795e-01 -2.800938234588635e-01 -5.621822719046894e-01 3.064674620174860e-01 5.437359529182619e-01 1.615818327420797e-01 5.162609118245514e-01 3.006565790867112e-01
3.048979591836734e+00 -5.735085232786220e-01 1.824290069717258e-01 -2.722669301918352e-01 -5.598761704414799e-01 3.123731428443551e-01 5.583477127643988e-01 1.667774459337897e-01 5.186427598686874e-01 3.003150002091849e-01
3.058775510204081e+00 -5.722767650823494e-01 1.838571484723304e-01 -2.642192174735052e-01 -5.573484992779268e-01 3.182693306493360e-01 5.729579820750615e-01 1.716363474396883e-01 5.207950729998063e-01 2.999788262916614e-01
3.068571428571429e+00 -5.711321960972314e-01 1.852964334490066e-01 -2.559905713364852e-01 -5.545548956855422e-01 3.241333712359577e-01 5.875707203479846e-01 1.762148947123151e-01 5.226560563571589e-01 2.996080192228240e-01
3.078367346938776e+00 -5.700709178059306e-01 1.867187419669687e-01 -2.476267435968997e-01 -5.514671919737137e-01 3.299415650285543e-01 6.021768210590280e-01 1.806402671260438e-01 5.241819063251976e-01 2.991674380406636e-01
3.088163265306123e+00 -5.690856935781227e-01 1.880972116021766e-01 -2.391720398797104e-01 -5.480764293421981e-01 3.356670198978297e-01 6.167407449921218e-01 1.851038870038344e-01 5.253724359847869e-01 2.986533941232214e-01
3.097959183673469e+00 -5.681615344128158e-01 1.894097403903725e-01 -2.306629552391675e-01 -5.443914477960888e-01 3.412753256431307e-01 6.311988465716551e-01 1.898315927645860e-01 5.262720174396467e-01 2.981065600344726e-01
3.107755102040816e+00 -5.672785236210562e-01 1.906429181011586e-01 -2.221306440175863e-01 -5.404304049029273e-01 3.467267745299344e-01 6.454743235620274e-01 1.950332721092635e-01 5.269477019699504e-01 2.975962616011785e-01
3.117551020408163e+00 -5.664291782016903e-01 1.917954489275357e-01 -2.136167861634062e-01 -5.362093476934481e-01 3.519880928603518e-01 6.595012072915678e-01 2.008480403972124e-01 5.274672291359450e-01 2.971905446905663e-01
3.127346938775510e+00 -5.656344074294489e-01 1.928774653010530e-01 -2.051891249434943e-01 -5.317385835401796e-01 3.570446999471967e-01 6.732446155379406e-01 2.073029467131514e-01 5.278922708699749e-01 2.969342920926384e-01
3.137142857142857e+00 -5.649342767197149e-01 1.939049838108251e-01 -1.969381167069288e-01 -5.270351563804948e-01 3.619004184832141e-01 6.867073628208935e-01 2.142903454178163e-01 5.282816514470374e-01 2.968423079910474e-01
3.146938775510204e+00 -5.643632272145509e-01 1.948940597932352e-01 -1.889599066161800e-01 -5.221405547761495e-01 3.665672649782181e-01 6.999226826025724e-01 2.215697182972891e-01 5.286958787245668e-01 2.969032444092413e-01
3.156734693877551e+00 -5.639359873704755e-01 1.958574168262210e-01 -1.813425167485709e-01 -5.171243773639306e-01 3.710574231585274e-01 7.129392448187972e-01 2.288137294773110e-01 5.291951757406466e-01 2.970871333464213e-01
3.166530612244898e+00 -5.636485301045592e-01 1.968020287951162e-01 -1.741592584088394e-01 -5.120723054468448e-01 3.753807381849205e-01 7.258048840225846e-01 2.356926767579899e-01 5.298275826449950e-01 2.973538637947724e-01
3.176326530612245e+00 -5.634847048237782e-01 1.977269332660601e-01 -1.674661365957004e-01 -5.070726436190521e-01 3.795444468332927e-01 7.385554922027383e-01 2.419470903825985e-01 5.306163327585294e-01 2.976626421195218e-01
3.186122448979592e+00 -5.634231510724306e-01 1.986232942621153e-01 -1.613015672851876e-01 -5.022103545695050e-01 3.835529676584488e-01 7.512095005613957e-01 2.474146720791672e-01 5.315562923218606e-01 2.979784310058625e-01
3.195918367346938e+00 -5.634422770060146e-01 1.994786491726270e-01 -1.556875209236019e-01 -4.975658747209927e-01 3.874068968731679e-01 7.637619211234222e-01 2.520248361197649e-01 5.326188279138915e-01 2.982743648365490e-01
3.205714285714286e+00 -5.635225760089598e-01 2.002838954254191e-01 -1.506322931401007e-01 -4.932137314003528e-01 3.911013325029439e-01 7.761769844767578e-01 2.557841052111114e-01 5.337609306127611e-01 2.985342497576919e-01
3.215510204081633e+00 -5.636469729407203e-01 2.010388849671154e-01 -1.461356371860114e-01 -4.892198820799383e-01 3.946245914081362e-01 7.883851304580812e-01 2.587615803371067e-01 5.349353749832373e-01 2.987546947524943e-01
3.225306122448980e+00 -5.638002864012879e-01 2.017534530802396e-01 -1.421960939962399e-01 -4.856394020928455e-01 3.979582301136155e-01 8.002886241762632e-01 2.610736821092213e-01 5.360984426707525e-01 2.989425255205860e-01
3.235102040816327e+00 -5.639692194018634e-01 2.024435799395932e-01 -1.388186804728402e-01 -4.825157384408282e-01 4.010778945278515e-01 8.117732686469284e-01 2.628652840410458e-01 5.372133348572019e-01 2.991084331325063e-01
3.244897959183674e+00 -5.641435553979330e-01 2.031246754703091e-01 -1.360195300138833e-01 -4.798815531362196e-01 4.039531078559806e-01 8.227181514590890e-01 2.642880333312194e-01 5.382507429610444e-01 2.992629350564217e-01
3.254693877551021e+00 -5.643183792811075e-01 2.038039418392419e-01 -1.338256455668545e-01 -4.777607464924264e-01 4.065450396643087e-01 8.329985482003405e-01 2.654799222435107e-01 5.391889331680133e-01 2.994172093525705e-01
3.264489795918367e+00 -5.644974283174705e-01 2.044723867870784e-01 -1.322715917323225e-01 -4.761699340818973e-01 4.088035769007327e-01 8.424849501752426e-01 2.665507562303095e-01 5.400134505390879e-01 2.995847662801520e-01
3.274285714285714e+00 -5.646967684439914e-01 2.050975173831151e-01 -1.313956974606916e-01 -4.751172182277988e-01 4.106651683670819e-01 8.510424508134263e-01 2.675764705388254e-01 5.407163159921256e-01 2.997802792459103e-01
3.284081632653061e+00 -5.649465128587711e-01 2.056197511951798e-01 -1.312365227544880e-01 -4.745993057607079e-01 4.120518168236320e-01 8.585310926233346e-01 2.686000795216297e-01 5.412969200081283e-01 3.000175535535841e-01
3.293877551020408e+00 -5.652895635221256e-01 2.059557615554892e-01 -1.318298382653447e-01 -4.745998640347281e-01 4.128720496173227e-01 8.648069797142391e-01 2.696341039633104e-01 5.417650541463233e-01 3.003093671511338e-01
3.303673469387755e+00 -5.657785233446038e-01 2.060091851391730e-01 -1.332069838895726e-01 -4.750893778316877e-01 4.130252421346625e-01 8.697250525167425e-01 2.706631689654598e-01 5.421424433122803e-01 3.006678252508374e-01
3.313469387755102e+00 -5.664712531405534e-01 2.056859322341114e-01 -1.353949127487084e-01 -4.760259462080530e-01 4.124089710300967e-01 8.731436748309244e-01 2.716474689390597e-01 5.424610571708213e-01 3.011034352150427e-01
3.323265306122449e+00 -5.674241008346181e-01 2.049098325144569e-01 -1.384169128379154e-01 -4.773583474534698e-01 4.109271004465823e-01 8.749300109762951e-01 2.725246548192766e-01 5.427605006895315e-01 3.016239408520104e-01
3.333061224489796e+00 -5.686832047720758e-01 2.036342618212306e-01 -1.422927046274554e-01 -4.790315620415037e-01 4.084967734092151e-01 8.749654982341702e-01 2.732088305581854e-01 5.430850836546433e-01 3.022336599545559e-01
3.342857142857143e+00 -5.702763089394559e-01 2.018473810611399e-01 -1.470367974404663e-01 -4.809932532396436e-01 4.050540428135085e-01 8.731506930471897e-01 2.735892176145145e-01 5.434788365892578e-01 3.029315482169758e-01
3.352653061224490e+00 -5.722071760822129e-01 1.995720172584057e-01 -1.526536182533136e-01 -4.832007894261529e-01 4.005584182840474e-01 8.694080815800118e-01 2.735305160176182e-01 5.439780548969058e-01 3.037068695607193e-01
3.362448979591837e+00 -5.744533633155685e-01 1.968624891022961e-01 -1.591288471014889e-01 -4.856283567776281e-01 3.949970075944067e-01 8.636829358584960e-01 2.728756172855146e-01 5.446015691578161e-01 3.045345661759487e-01
3.372244897959184e+00 -5.769667907965473e-01 1.937999585535501e-01 -1.664194752433592e-01 -4.882734463919497e-01 3.883894628064579e-01 8.559448029101607e-01 2.714482115705573e-01 5.453395922797428e-01 3.053737272895922e-01
