Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
 5.620000000000000e+000, 5.051568031752429e-001, 6.558988960643353e-002,-2.757683229308161e-002, 5.863628503844303e-001,-2.713329509807121e-001,-3.764917546023618e-002
 5.630000000000000e+000, 5.033570609750210e-001, 6.536654182923130e-002,-2.681115310590730e-002, 5.856034486622707e-001,-2.709843930159579e-001,-3.720820138726614e-002
 5.640000000000000e+000, 5.018888141034172e-001, 6.511197078209752e-002,-2.599157588913134e-002, 5.852665870336229e-001,-2.707772380637120e-001,-3.701813097265055e-002
 5.650000000000000e+000, 5.010114979301933e-001, 6.481033413511872e-002,-2.509597429065485e-002, 5.856442980730585e-001,-2.708201592034059e-001,-3.724685845439794e-002
 5.660000000000000e+000, 5.009706632574098e-001, 6.445261483765563e-002,-2.411408978970882e-002, 5.870101251860384e-001,-2.712168625880933e-001,-3.803184515956942e-002
 5.670000000000000e+000, 5.019234018376980e-001, 6.403885959010913e-002,-2.305991865062150e-002, 5.895342152361115e-001,-2.720328221855770e-001,-3.944448359472118e-002
 5.680000000000000e+000, 5.040017429479781e-001, 6.357535710706297e-002,-2.195251604678732e-002, 5.933688457092123e-001,-2.733314824207290e-001,-4.153271392691114e-002
 5.690000000000000e+000, 5.073060554584165e-001, 6.307044046015742e-002,-2.080815216135310e-002, 5.986136935516052e-001,-2.751629488591164e-001,-4.428443679567690e-002
 5.700000000000000e+000, 5.118663481115116e-001, 6.253895737321891e-002,-1.964761580345317e-002, 6.053007942453853e-001,-2.775590625774910e-001,-4.764589119093293e-002
 5.710000000000000e+000, 5.176617290635031e-001, 6.199160420021399e-002,-1.849688383394694e-002, 6.133971572551913e-001,-2.805271068682084e-001,-5.152402552291941e-002
 5.720000000000000e+000, 5.246139549739766e-001, 6.143375835448950e-002,-1.738985056531409e-002, 6.228088093401731e-001,-2.840505451892158e-001,-5.580234912560596e-002
 5.730000000000000e+000, 5.325881363497370e-001, 6.086767157021145e-002,-1.636440403405555e-002, 6.333909138526443e-001,-2.880971498971400e-001,-6.035107746154988e-002
 5.740000000000000e+000, 5.413996929665288e-001, 6.029525105757427e-002,-1.545565170526956e-002, 6.449607656282902e-001,-2.926286529780039e-001,-6.503469956218576e-002
 5.750000000000000e+000, 5.508302044042565e-001, 5.971733371051613e-002,-1.469198230282001e-002, 6.573132343697978e-001,-2.976048320710987e-001,-6.972293839415933e-002
 5.760000000000000e+000, 5.606505453644656e-001, 5.913213535057560e-002,-1.409522439814413e-002, 6.702392883614182e-001,-3.029811238635406e-001,-7.430672789513344e-002
 5.770000000000001e+000, 5.706466093537260e-001, 5.853848401925443e-002,-1.368120183614559e-002, 6.835460675429318e-001,-3.087051246674379e-001,-7.871244278583134e-002
 5.780000000000000e+000, 5.806421747007480e-001, 5.794242915362302e-002,-1.345905628890898e-002, 6.970739702721470e-001,-3.147156675035893e-001,-8.290912742829754e-002
 5.790000000000000e+000, 5.905133278256929e-001, 5.736181604750335e-002,-1.342974053313385e-002, 7.107057981792254e-001,-3.209442662620111e-001,-8.690984901257720e-002
 5.800000000000000e+000, 6.001905200470770e-001, 5.682693203160483e-002,-1.358248456696913e-002, 7.243648590208511e-001,-3.273180390270255e-001,-9.076801305029104e-002
 5.810000000000001e+000, 6.096489355030766e-001, 5.637715070030547e-002,-1.388880739445923e-002, 7.380022748716346e-001,-3.337631686774158e-001,-9.456772350729510e-002
 5.820000000000000e+000, 6.188924006281178e-001, 5.605405333084579e-002,-1.429749544848442e-002, 7.515791119742216e-001,-3.402090388421617e-001,-9.840884878136655e-002
 5.830000000000000e+000, 6.279367233933367e-001, 5.589348647562775e-002,-1.473560282562826e-002, 7.650521383642560e-001,-3.465939474681005e-001,-1.023880723561441e-001
 5.840000000000000e+000, 6.367971088310132e-001, 5.591936414712917e-002,-1.511817383648065e-002, 7.783689645251415e-001,-3.528708622576847e-001,-1.065794680036735e-001
 5.850000000000000e+000, 6.454830633325466e-001, 5.614053571156963e-002,-1.536485649361274e-002, 7.914722419903741e-001,-3.590101967531518e-001,-1.110214805937702e-001
 5.860000000000000e+000, 6.540001857756883e-001, 5.655026926543383e-002,-1.541681811194024e-002, 8.043080420102144e-001,-3.649985168285093e-001,-1.157132050852329e-001
 5.870000000000000e+000, 6.623557118871118e-001, 5.712728511047538e-002,-1.524716298966381e-002, 8.168332921110157e-001,-3.708341464927613e-001,-1.206176008516278e-001
 5.880000000000000e+000, 6.705657704905393e-001, 5.783882386284622e-002,-1.486265068144496e-002, 8.290205107322214e-001,-3.765217290636725e-001,-1.256703559748682e-001
 5.890000000000000e+000, 6.786616863637890e-001, 5.864695813062726e-002,-1.429782826411191e-002, 8.408602890170258e-001,-3.820678413187192e-001,-1.307936459011318e-001
 5.900000000000000e+000, 6.866927666449579e-001, 5.951644689954150e-002,-1.360425095657983e-002, 8.523615244604279e-001,-3.874782194437192e-001,-1.359111750851069e-001
 5.910000000000000e+000, 6.947250184257320e-001, 6.042023810841068e-002,-1.283871884812111e-002, 8.635489828829013e-001,-3.927560831623217e-001,-1.409602468252587e-001
 5.920000000000000e+000, 7.028352762227688e-001, 6.134125856356421e-002,-1.205346666741799e-002, 8.744582882075109e-001,-3.979014574340148e-001,-1.458992211148923e-001
 5.930000000000000e+000, 7.111003402477210e-001, 6.227140374870621e-002,-1.128896208706384e-002, 8.851290406524554e-001,-4.029115892101488e-001,-1.507100198517059e-001
 5.940000000000000e+000, 7.195832635326789e-001, 6.320866848253504e-002,-1.056927495953907e-002, 8.955979519452337e-001,-4.077822184291642e-001,-1.553959663260021e-001
 5.950000000000000e+000, 7.283213027426981e-001, 6.415452703761182e-002,-9.901205956371435e-003, 9.058949869698035e-001,-4.125091417301927e-001,-1.599772827731801e-001
 5.960000000000000e+000, 7.373193587364904e-001, 6.511340655945919e-002,-9.278907508557111e-003, 9.160438805791221e-001,-4.170893406615748e-001,-1.644859217571132e-001
 5.970000000000000e+000, 7.465514124603504e-001, 6.609309675447839e-002,-8.692673578447276e-003, 9.260648561707084e-001,-4.215216028112172e-001,-1.689590772583766e-001
 5.980000000000000e+000, 7.559714473834699e-001, 6.710359258537202e-002,-8.136744517723787e-003, 9.359757848441598e-001,-4.258072218466059e-001,-1.734314681678770e-001
