Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxRotation
 5.900000000000000e+000, 5.446834641380325e-001, 7.799979811061392e-001, 1.099603760452331e+000, 1.535084799351036e+000, 2.342070445856954e-001,-1.107188126904637e+000,-1.674931710371888e-001, 4.861460650660475e-002,-1.753260202208411e-002,-1.110223024625157e-016, 8.326672684688674e-017, 4.440892098500626e-016
 5.910000000000000e+000, 5.442657087646057e-001, 7.808625050434124e-001, 1.097285675656344e+000, 1.535376745039239e+000, 2.358716716088782e-001,-1.107092634366715e+000,-1.671716390162396e-001, 4.823798328588601e-002,-1.658344004806387e-002,-5.551115123125783e-017, 1.110223024625157e-016,-2.220446049250313e-016
 5.920000000000000e+000, 5.438623754176096e-001, 7.817161526114199e-001, 1.094972268265492e+000, 1.535689164483052e+000, 2.376752275901093e-001,-1.106994611782113e+000,-1.667317117850519e-001, 4.792660672995332e-002,-1.549056544101484e-002,-1.110223024625157e-016,-1.942890293094024e-016,-2.220446049250313e-016
 5.930000000000000e+000, 5.434720707976428e-001, 7.825624133332971e-001, 1.092662737739510e+000, 1.536019790689093e+000, 2.396318800904116e-001,-1.106901389944700e+000,-1.661817189180146e-001, 4.767712509468615e-002,-1.426514602972067e-002, 5.551115123125783e-017,-5.551115123125783e-017,-3.330669073875470e-016
 5.940000000000000e+000, 5.430932526566163e-001, 7.834048352498703e-001, 1.090355981552859e+000, 1.536366933781196e+000, 2.417522003049524e-001,-1.106819527368063e+000,-1.655331038502990e-001, 4.748441468219938e-002,-1.292354264062316e-002,-2.220446049250313e-016, 2.775557561562891e-017, 1.110223024625156e-016
 5.950000000000000e+000, 5.427242633619953e-001, 7.842468549257186e-001, 1.088050856763120e+000, 1.536729211664362e+000, 2.440418329992926e-001,-1.106754964209553e+000,-1.648013798588145e-001, 4.734199292773878e-002,-1.148738305839744e-002, 0.000000000000000e+000, 1.387778780781445e-016, 1.110223024625156e-016
 5.960000000000000e+000, 5.423633587615114e-001, 7.850916565979786e-001, 1.085746396622505e+000, 1.537105708050380e+000, 2.465006396089500e-001,-1.106713291871884e+000,-1.640065248578197e-001, 4.724184885447126e-002,-9.983817738449072e-003, 2.220446049250312e-016,-3.330669073875468e-016, 1.110223024625156e-016
 5.970000000000000e+000, 5.420087550204858e-001, 7.859420395453740e-001, 1.083441954521293e+000, 1.537496338169604e+000, 2.491227607021223e-001,-1.106700056552213e+000,-1.631722712898481e-001, 4.717401182035203e-002,-8.444719699655934e-003, 0.000000000000000e+000, 0.000000000000000e+000,-1.110223024625156e-016
 5.980000000000000e+000, 5.416587370594063e-001, 7.868002769049258e-001, 1.081137247287874e+000, 1.537901882901014e+000, 2.518980689152408e-001,-1.106720937218429e+000,-1.623237270883980e-001, 4.712663864895438e-002,-6.903438645165247e-003, 5.551115123125782e-017,-1.387778780781445e-016,-2.220446049250313e-016
 5.990000000000000e+000, 5.413117994977952e-001, 7.876680083073376e-001, 1.078832307834307e+000, 1.538323547034099e+000, 2.548145708691592e-001,-1.106781690721968e+000,-1.614840051449268e-001, 4.708681313406720e-002,-5.390347183632409e-003, 0.000000000000000e+000, 1.110223024625157e-016, 1.110223024625157e-016
 6.000000000000000e+000, 5.409667233575201e-001, 7.885462187774320e-001, 1.076527407344852e+000, 1.538762493540517e+000, 2.578604834566527e-001,-1.106887939092833e+000,-1.606716291764606e-001, 4.704136902101686e-002,-3.929892447456242e-003, 1.665334536937735e-016,-3.885780586188048e-016,-1.110223024625157e-016
 6.010000000000000e+000, 5.406225556784969e-001, 7.894352756641734e-001, 1.074223009004950e+000, 1.539219799829962e+000, 2.610253506083831e-001,-1.107044897671913e+000,-1.598996995207029e-001, 4.697701804293444e-002,-2.539098654851136e-003,-5.551115123125782e-017, 1.387778780781445e-016, 0.000000000000000e+000
 6.020000000000000e+000, 5.402785303030664e-001, 7.903349615108126e-001, 1.071919782081905e+000, 1.539696944096448e+000, 2.643003904010131e-001,-1.107257099059211e+000,-1.591767229307192e-001, 4.687963678291191e-002,-1.225421999167986e-003,-1.110223024625157e-016, 8.326672684688674e-017, 0.000000000000000e+000
 6.030000000000000e+000, 5.399339515585696e-001, 7.912444905720732e-001, 1.069618662786281e+000, 1.540196618389897e+000, 2.676782776449795e-001,-1.107528246698748e+000,-1.585087468365431e-001, 4.673331387212480e-002, 1.694195703655410e-005,-5.551115123125783e-017, 2.775557561562891e-016, 2.220446049250313e-016
 6.040000000000000e+000, 5.395880544093907e-001, 7.921625208941618e-001, 1.067320915934724e+000, 1.540723433246697e+000, 2.711525800621257e-001,-1.107861232985096e+000,-1.579021379966142e-001, 4.651999454871925e-002, 1.211652686925575e-003, 2.220446049250313e-016,-1.942890293094024e-016,-1.110223024625156e-016
 6.050000000000000e+000, 5.392398817264875e-001, 7.930871656918173e-001, 1.065028152389802e+000, 1.541284280877421e+000, 2.747172359414507e-001,-1.108258180187468e+000,-1.573659936546426e-001, 4.621965251003097e-002, 2.404163057771334e-003,-1.665334536937735e-016, 8.326672684688673e-017, 0.000000000000000e+000
 6.060000000000000e+000, 5.388882114781884e-001, 7.940160119904791e-001, 1.062742299097452e+000, 1.541888388633664e+000, 2.783663202624764e-001,-1.108720478061553e+000,-1.569134220294985e-001, 4.581029432324543e-002, 3.663253300676030e-003,-1.665334536937735e-016,-3.330669073875470e-016,-4.440892098500626e-016
 6.070000000000000e+000, 5.385315570668789e-001, 7.949461700126883e-001, 1.060465546621021e+000, 1.542547015060183e+000, 2.820940414474213e-001,-1.109248877320349e+000,-1.565614436547335e-001, 4.526775850518042e-002, 5.078845917753031e-003, 2.220446049250312e-016,-1.665334536937734e-016, 1.110223024625156e-016
 6.080000000000000e+000, 5.381682764642267e-001, 7.958743923361321e-001, 1.058200266493139e+000, 1.543272700110726e+000, 2.858947609400222e-001,-1.109843546649885e+000,-1.563294771617718e-001, 4.456597158025323e-002, 6.754975685797159e-003,-1.665334536937735e-016, 1.942890293094024e-016, 0.000000000000000e+000
 6.090000000000000e+000, 5.377967877013726e-001, 7.967972982804896e-001, 1.055948867022479e+000, 1.544077664567000e+000, 2.897628226919764e-001,-1.110503882226773e+000,-1.562364674844028e-001, 4.367871978368682e-002, 8.796838062350310e-003, 1.110223024625157e-016,-2.220446049250314e-016, 1.110223024625157e-016
 6.100000000000000e+000, 5.374158458026380e-001, 7.977117071943429e-001, 1.053713581113078e+000, 1.544970707055666e+000, 2.936921991197932e-001,-1.111227922789880e+000,-1.562967117848449e-001, 4.258393688994853e-002, 1.129177953000407e-002, 1.110223024625156e-016, 1.665334536937735e-016, 5.551115123125782e-016
 6.110000000000000e+000, 5.370248342744556e-001, 7.986150389945234e-001, 1.051496206878882e+000, 1.545952869581687e+000, 2.976761577629754e-001,-1.112011440954756e+000,-1.565147581218968e-001, 4.127023168463608e-002, 1.428678597057608e-002,-1.110223024625156e-016, 2.498001805406601e-016, 0.000000000000000e+000
 6.120000000000000e+000, 5.366239845280960e-001, 7.995056862653434e-001, 1.049297850145184e+000, 1.547013341483545e+000, 3.017069504773815e-001,-1.112846948613472e+000,-1.568809189391758e-001, 3.974390156527745e-002, 1.776871941743598e-002, 1.110223024625156e-016, 1.942890293094024e-016, 3.330669073875469e-016
 6.130000000000000e+000, 5.362144047358968e-001, 8.003832216778789e-001, 1.047118743245495e+000, 1.548127524820890e+000, 3.057754923764469e-001,-1.113722983691387e+000,-1.573695809740997e-001, 3.803382295772140e-002, 2.165555268789484e-002,-1.110223024625156e-016,-2.775557561562891e-017,-3.330669073875469e-016
 6.140000000000000e+000, 5.357978884582758e-001, 8.012483334478775e-001, 1.044958206193893e+000, 1.549258848100947e+000, 3.098714248289602e-001,-1.114624366614144e+000,-1.579413734718601e-001, 3.619154056762453e-002, 2.580462134013274e-002,-1.665334536937734e-016, 1.942890293094023e-016,-1.110223024625156e-016
 6.150000000000000e+000, 5.353765936625270e-001, 8.021024791921719e-001, 1.042814782410947e+000, 1.550364364623075e+000, 3.139839279572081e-001,-1.115533941858184e+000,-1.585485569180658e-001, 3.428559368579676e-002, 3.003722054088362e-002, 0.000000000000000e+000, 0.000000000000000e+000,-3.330669073875469e-016
 6.160000000000000e+000, 5.349526721745045e-001, 8.029473505278513e-001, 1.040686520251287e+000, 1.551402276127102e+000, 3.181030229263246e-001,-1.116435068099071e+000,-1.591419746844143e-001, 3.239157704470596e-002, 3.417123762749767e-002, 1.110223024625156e-016, 2.775557561562890e-017, 2.220446049250312e-016
 6.170000000000000e+000, 5.345278107181793e-001, 8.037846286953179e-001, 1.038570626202470e+000, 1.552335667884224e+000, 3.222266891952605e-001,-1.117312148957742e+000,-1.596695563968224e-001, 3.058539387979327e-002, 3.804860437716015e-002,-1.110223024625157e-016,-1.942890293094024e-016,-1.110223024625157e-016
 6.180000000000000e+000, 5.341032680765487e-001, 8.046142733033797e-001, 1.036466460316882e+000, 1.553148904993716e+000, 3.263377438656516e-001,-1.118156523998814e+000,-1.601129322268489e-001, 2.891558623934213e-002, 4.156041964519563e-002, 1.110223024625156e-016, 2.775557561562891e-017, 0.000000000000000e+000
 6.190000000000000e+000, 5.336792990455431e-001, 8.054363423596026e-001, 1.034371523597480e+000, 1.553828835369714e+000, 3.304398987311754e-001,-1.118958527378089e+000,-1.604404080087385e-001, 2.742660918425003e-002, 4.464042860674530e-002, 0.000000000000000e+000, 1.110223024625156e-016,-1.110223024625156e-016
 6.200000000000000e+000, 5.332555811751143e-001, 8.062497741121220e-001, 1.032284268573147e+000, 1.554375123953507e+000, 3.345328174280058e-001,-1.119712682952240e+000,-1.606395177438333e-001, 2.613962983304626e-002, 4.726739651230869e-002, 5.551115123125782e-017, 2.775557561562891e-017, 1.110223024625156e-016
 6.210000000000000e+000, 5.328313048948681e-001, 8.070529940453539e-001, 1.030203336883385e+000, 1.554793323736428e+000, 3.386172450119163e-001,-1.120416101789975e+000,-1.607074014636814e-001, 2.506026784710747e-002, 4.945307008129454e-002, 0.000000000000000e+000, 1.387778780781445e-016, 1.110223024625156e-016
 6.220000000000000e+000, 5.324053614181188e-001, 8.078442095340421e-001, 1.028127513939801e+000, 1.555091390460443e+000, 3.426938589425097e-001,-1.121068132365261e+000,-1.606492597116067e-001, 2.418297628342191e-002, 5.123113485769556e-002,-5.551115123125783e-017,-1.665334536937735e-016,-2.220446049250313e-016
 6.230000000000000e+000, 5.319765161653699e-001, 8.086216505747855e-001, 1.026055722251335e+000, 1.555277205188226e+000, 3.467622430741353e-001,-1.121669798254850e+000,-1.604769015794254e-001, 2.349543765396116e-002, 5.264746463956167e-002,-2.220446049250313e-016, 1.942890293094024e-016, 1.110223024625156e-016
 6.240000000000000e+000, 5.315435657408451e-001, 8.093837309398825e-001, 1.023987048593847e+000, 1.555357366239021e+000, 3.508202619512473e-001,-1.122223172690978e+000,-1.602072894586643e-001, 2.298204656210402e-002, 5.375266586398751e-002, 1.110223024625157e-016, 8.326672684688674e-017,-1.110223024625157e-016
 6.250000000000000e+000, 5.311054707537717e-001, 8.101291362483414e-001, 1.021920796729252e+000, 1.555337065712667e+000, 3.548638720508401e-001,-1.122730926666398e+000,-1.598611041716234e-001, 2.262613756936734e-002, 5.459715682652927e-002, 0.000000000000000e+000,-8.326672684688673e-017,-3.330669073875469e-016
 6.260000000000000e+000, 5.306614499702865e-001, 8.108568530326421e-001, 1.019856564420679e+000, 1.555220638702406e+000, 3.588870509187621e-001,-1.123196084586798e+000,-1.594617099534786e-001, 2.241106739859262e-002, 5.522837327785669e-002,-2.220446049250312e-016, 8.326672684688670e-017,-1.110223024625156e-016
 6.270000000000000e+000, 5.302110333032367e-001, 8.115661537243181e-001, 1.017794323040728e+000, 1.555012339940812e+000, 3.628817166984826e-001,-1.123621920048808e+000,-1.590345417799680e-001, 2.232052192673592e-002, 5.568941439176327e-002,-1.665334536937735e-016, 8.326672684688674e-017,-1.110223024625157e-016
 6.280000000000000e+000, 5.297540770742857e-001, 8.122565551169519e-001, 1.015734472000827e+000, 1.554717033777690e+000, 3.668377525730753e-001,-1.124012017009205e+000,-1.586066397264905e-001, 2.233843518729383e-002, 5.601865671832915e-002, 2.220446049250313e-016,-1.665334536937735e-016,-2.220446049250313e-016
 6.290000000000000e+000, 5.292907575327124e-001, 8.129277630182614e-001, 1.013677864759737e+000, 1.554340654581562e+000, 3.707431384256426e-001,-1.124370551075225e+000,-1.582062472180471e-001, 2.244877986785616e-002, 5.625011835974700e-002, 2.220446049250313e-016,-3.053113317719181e-016,-2.220446049250313e-016
 6.300000000000000e+000, 5.288215718975137e-001, 8.135796152856709e-001, 1.011625801307450e+000, 1.553890535564451e+000, 3.745842597265616e-001,-1.124702637994270e+000,-1.578622475352697e-001, 2.263525471141431e-002, 5.641412008383113e-002,-2.220446049250313e-016, 2.775557561562891e-017,-1.110223024625157e-016
 6.310000000000000e+000, 5.283473441645190e-001, 8.142120437032959e-001, 1.009579961125276e+000, 1.553375722958396e+000, 3.783466048769861e-001,-1.125014374249404e+000,-1.576030930573269e-001, 2.288093003431699e-002, 5.653755774673124e-002,-1.110223024625157e-016, 2.775557561562891e-016, 0.000000000000000e+000
 6.320000000000000e+000, 5.278691795798883e-001, 8.148250701764518e-001, 1.007542258301479e+000, 1.552807093918273e+000, 3.820159870148627e-001,-1.125312424380960e+000,-1.574551039676946e-001, 2.316812466186014e-002, 5.664357622665046e-002,-1.110223024625156e-016,-5.551115123125782e-017, 0.000000000000000e+000
 6.330000000000000e+000, 5.273883251197153e-001, 8.154188317464245e-001, 1.005514638411408e+000, 1.552197009435002e+000, 3.855801313806069e-001,-1.125603393759883e+000,-1.574403856683580e-001, 2.347869824143363e-002, 5.675095861086373e-002,-5.551115123125783e-017,-2.775557561562891e-017,-2.220446049250313e-016
 6.340000000000000e+000, 5.269060171385716e-001, 8.159936232308441e-001, 1.003498875736416e+000, 1.551558676213205e+000, 3.890300902901895e-001,-1.125893181680526e+000,-1.575750817937230e-001, 2.379466016888388e-002, 5.687352544410844e-002, 5.551115123125783e-017,-2.498001805406602e-016,-2.220446049250313e-016
 6.350000000000000e+000, 5.264234450979690e-001, 8.165499520584196e-001, 1.001496431947670e+000, 1.550905767834361e+000, 3.923610698020659e-001,-1.126186314857090e+000,-1.578685203059269e-001, 2.409875287871595e-002, 5.701973620593872e-002, 1.110223024625156e-016, 5.551115123125782e-017, 1.110223024625156e-016
 6.359999999999999e+000, 5.259417911768439e-001, 8.170885712934768e-001, 9.995084147580264e-001, 1.550252238764835e+000, 3.955727229141863e-001,-1.126485458332363e+000,-1.583231721257420e-001, 2.437489279012545e-002, 5.719289410937846e-002, 5.551115123125782e-017, 2.775557561562891e-017, 1.110223024625156e-016
 6.370000000000000e+000, 5.254622061462347e-001, 8.176104408814906e-001, 9.975356461059211e-001, 1.549611672205146e+000, 3.986690791966265e-001,-1.126791515142596e+000,-1.589351531784866e-001, 2.460870943631584e-002, 5.739235802127513e-002, 0.000000000000000e+000,-5.551115123125780e-017, 0.000000000000000e+000
 6.380000000000000e+000, 5.249857123801418e-001, 8.181166261704139e-001, 9.955787906094457e-001, 1.548996186962488e+000, 4.016582193743765e-001,-1.127104226843186e+000,-1.596950257449760e-001, 2.478819030323326e-002, 5.761541435368853e-002, 5.551115123125782e-017,-2.220446049250313e-016,-1.110223024625156e-016
 6.390000000000000e+000, 5.245131203595534e-001, 8.186081882942419e-001, 9.936384687659791e-001, 1.548415438729286e+000, 4.045517211383982e-001,-1.127422724570330e+000,-1.605887486221998e-001, 2.490433298012448e-002, 5.785890029138015e-002, 1.665334536937735e-016,-8.326672684688674e-017, 0.000000000000000e+000
 6.400000000000000e+000, 5.240450000626625e-001, 8.190860995259177e-001, 9.917153318310055e-001, 1.547875921112921e+000, 4.073637786966815e-001,-1.127745866539404e+000,-1.615988587722268e-001, 2.495179376040171e-002, 5.812010451211928e-002, 0.000000000000000e+000, 1.110223024625156e-016, 1.110223024625156e-016
 6.410000000000000e+000, 5.235816984053131e-001, 8.195511919350116e-001, 9.898101009532734e-001, 1.547380708858165e+000, 4.101100941420683e-001,-1.128072477349203e+000,-1.627058048591683e-001, 2.492920965826750e-002, 5.839708598310926e-002,-1.110223024625156e-016,-2.775557561562891e-017,-2.220446049250313e-016
 6.420000000000000e+000, 5.231233853183352e-001, 8.200041379598994e-001, 9.879235462682903e-001, 1.546929740849154e+000, 4.128069764171585e-001,-1.128401410859481e+000,-1.638889406028020e-001, 2.483893008064052e-002, 5.868868184624286e-002, 5.551115123125783e-017,-1.110223024625157e-016, 0.000000000000000e+000
 6.430000000000000e+000, 5.226701127303567e-001, 8.204454637241543e-001, 9.860564013991509e-001, 1.546520438308795e+000, 4.154708794562934e-001,-1.128731380269522e+000,-1.651269425680084e-001, 2.468637944798427e-002, 5.899429074261689e-002,-5.551115123125782e-017, 8.326672684688673e-017, 1.110223024625156e-016
