Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 1.949000000000000e+001, 1.243078901818145e+000, 1.455720917461001e-001,-8.223860080166490e-002, 1.294235237519934e+000,-6.330481421799735e-001,-3.306791510765960e-001
 1.950000000000000e+001, 1.236410847156900e+000, 1.456445002801636e-001,-8.232156938585526e-002, 1.287853170040315e+000,-6.304043369300262e-001,-3.308555341132464e-001
 1.951000000000000e+001, 1.229543936731619e+000, 1.456319018219745e-001,-8.241163203992379e-002, 1.281456402001835e+000,-6.277033581544264e-001,-3.308176240180479e-001
 1.952000000000000e+001, 1.222493561351390e+000, 1.455335902326984e-001,-8.252504056300609e-002, 1.275072515882734e+000,-6.249525982448337e-001,-3.305599101632332e-001
 1.953000000000000e+001, 1.215271111636247e+000, 1.453493425411647e-001,-8.266720401676127e-002, 1.268723687491039e+000,-6.221643145033189e-001,-3.300862244865789e-001
 1.954000000000000e+001, 1.207884551878162e+000, 1.450792568654329e-001,-8.283188714612547e-002, 1.262424334280359e+000,-6.193547031270255e-001,-3.294104354065547e-001
 1.955000000000000e+001, 1.200338452100460e+000, 1.447242597339362e-001,-8.300230569257766e-002, 1.256179324437944e+000,-6.165424722519222e-001,-3.285566993699902e-001
 1.956000000000000e+001, 1.192634009099456e+000, 1.442859788755726e-001,-8.315377824611488e-002, 1.249983008882092e+000,-6.137461615694976e-001,-3.275570508028053e-001
 1.957000000000000e+001, 1.184769451379257e+000, 1.437654389980572e-001,-8.325677214840201e-002, 1.243818701429788e+000,-6.109804275440685e-001,-3.264473061032467e-001
 1.958000000000000e+001, 1.176740187907295e+000, 1.431622055879895e-001,-8.327988783129021e-002, 1.237658618231323e+000,-6.082529513028321e-001,-3.252643734407392e-001
 1.959000000000000e+001, 1.168538778624192e+000, 1.424761078870103e-001,-8.319334345771080e-002, 1.231465408877161e+000,-6.055632247572262e-001,-3.240460144388130e-001
 1.960000000000000e+001, 1.160155452062770e+000, 1.417107547655880e-001,-8.297342821785128e-002, 1.225195692993340e+000,-6.029032810924401e-001,-3.228311597196738e-001
 1.961000000000000e+001, 1.151578965206549e+000, 1.408760827947546e-001,-8.260707538224030e-002, 1.218804166104841e+000,-6.002600719042243e-001,-3.216591247688460e-001
 1.962000000000000e+001, 1.142796594341521e+000, 1.399890404708688e-001,-8.209422204874638e-002, 1.212246811260571e+000,-5.976187415455290e-001,-3.205675389346536e-001
 1.963000000000000e+001, 1.133794251658125e+000, 1.390703323636546e-001,-8.144662328525180e-002, 1.205482856741140e+000,-5.949648439264457e-001,-3.195882490219841e-001
 1.964000000000000e+001, 1.124560423546908e+000, 1.381346197735986e-001,-8.068431619203446e-002, 1.198475881843574e+000,-5.922839409068501e-001,-3.187410710439297e-001
 1.965000000000000e+001, 1.115093262543523e+000, 1.371815322892591e-001,-7.983152854439617e-002, 1.191195519702163e+000,-5.895606351871910e-001,-3.180297309121430e-001
 1.966000000000000e+001, 1.105405872024235e+000, 1.361990177413144e-001,-7.891344449886502e-002, 1.183621423891055e+000,-5.867804849600161e-001,-3.174443471365407e-001
 1.967000000000000e+001, 1.095529035739047e+000, 1.351770706837605e-001,-7.795463319610534e-002, 1.175748720381056e+000,-5.839335956591132e-001,-3.169674241157241e-001
