Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
 1.000000000000000e-002, 1.114834097086967e-001, 1.210523076554360e-001,-2.068222474522694e-001, 3.697979692936804e-002,-2.262161650018229e-002, 1.884981324007099e-001
 2.000000000000000e-002, 1.108071731415589e-001, 1.208120540110653e-001,-2.071806372289954e-001, 3.726325864799185e-002,-2.329775460612361e-002, 1.889992992828751e-001
 3.000000000000000e-002, 1.101313823952875e-001, 1.205690405188729e-001,-2.075305552012175e-001, 3.753451228984003e-002,-2.396367739557701e-002, 1.894951029754941e-001
 4.000000000000000e-002, 1.094688468508920e-001, 1.203245171517007e-001,-2.078596986201348e-001, 3.778401874734277e-002,-2.460760283442647e-002, 1.899609980801487e-001
 5.000000000000000e-002, 1.088389063166037e-001, 1.200831464015317e-001,-2.081542998613536e-001, 3.799832339767097e-002,-2.520996064691239e-002, 1.903795424777493e-001
 6.000000000000000e-002, 1.082562911565264e-001, 1.198530126539270e-001,-2.084013577032830e-001, 3.816765460103071e-002,-2.575237788074487e-002, 1.907388228223714e-001
 6.999999999999999e-002, 1.077307724502674e-001, 1.196427079753815e-001,-2.085908944469627e-001, 3.828640260443833e-002,-2.622020844892247e-002, 1.910320081819904e-001
 7.999999999999999e-002, 1.072728247548983e-001, 1.194632298964642e-001,-2.087172288859984e-001, 3.835513964523960e-002,-2.660484026858290e-002, 1.912355648170113e-001
 9.000000000000000e-002, 1.068740800687865e-001, 1.193067493119993e-001,-2.087935901987910e-001, 3.838001674194005e-002,-2.691391040448481e-002, 1.914098312440552e-001
 9.999999999999999e-002, 1.065397769655312e-001, 1.191779305462117e-001,-2.088233903410471e-001, 3.837006502340360e-002,-2.715177413861223e-002, 1.915372623914417e-001
 1.100000000000000e-001, 1.062681322600890e-001, 1.190751230570206e-001,-2.088152819970579e-001, 3.833607722988382e-002,-2.732886301434504e-002, 1.916222323715039e-001
 1.200000000000000e-001, 1.060537237475959e-001, 1.189953314208614e-001,-2.087788605708036e-001, 3.828753005137570e-002,-2.745607619716794e-002, 1.916730870851914e-001
 1.300000000000000e-001, 1.058886734188639e-001, 1.189347280712214e-001,-2.087234493362583e-001, 3.823243540285674e-002,-2.754494470624892e-002, 1.916989751832912e-001
