Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxRotation
 2.300000000000000e-001, 6.082912747249974e-001, 7.088306731028852e-001, 1.182989006400947e+000, 1.565859209429990e+000, 9.879947582189863e-002,-9.361042090296456e-001,-3.403001910207545e-002,-8.976652228192606e-004, 6.998503114125881e-003, 0.000000000000000e+000, 0.000000000000000e+000, 5.551115123125783e-017
 2.400000000000000e-001, 6.083276078169451e-001, 7.087527643335582e-001, 1.182989833328760e+000, 1.565856603804264e+000, 9.882930831534975e-002,-9.360960795127451e-001,-3.405817296582538e-002,-9.748341337340414e-004, 7.070607172004900e-003, 5.551115123125783e-017, 2.775557561562891e-017,-1.110223024625157e-016
 2.500000000000000e-001, 6.083637288730612e-001, 7.086747132772370e-001, 1.182990291576317e+000, 1.565853248721314e+000, 9.885978734944878e-002,-9.360792587327267e-001,-3.407373582626837e-002,-1.041338006094053e-003, 7.158417875559420e-003, 0.000000000000000e+000, 2.775557561562891e-017,-5.551115123125783e-017
 2.600000000000000e-001, 6.083995706236385e-001, 7.085966050503649e-001, 1.182990187444906e+000, 1.565850516462067e+000, 9.889263855624142e-002,-9.360551164228039e-001,-3.407389569336351e-002,-1.096889018504682e-003, 7.264066639792986e-003, 1.110223024625157e-016,-2.220446049250313e-016, 1.665334536937735e-016
 2.700000000000000e-001, 6.084350466912702e-001, 7.085185045905670e-001, 1.182989447508698e+000, 1.565849708985344e+000, 9.892831630155818e-002,-9.360252264425730e-001,-3.405796521374201e-002,-1.141276310091361e-003, 7.389366095340088e-003,-1.110223024625157e-016, 8.326672684688674e-017, 2.775557561562891e-016
 2.800000000000000e-001, 6.084700671495305e-001, 7.084405330672985e-001, 1.182988100865556e+000, 1.565851890163950e+000, 9.896639300125854e-002,-9.359910652971117e-001,-3.402700771901917e-002,-1.174255927541231e-003, 7.534946967232545e-003, 1.665334536937735e-016, 2.220446049250313e-016,-1.665334536937735e-016
 2.900000000000000e-001, 6.085045169728323e-001, 7.083629290203325e-001, 1.182986211503946e+000, 1.565857810641245e+000, 9.900603980186107e-002,-9.359541338232401e-001,-3.398295343300783e-002,-1.195702971514656e-003, 7.699703792337650e-003,-1.665334536937735e-016,-2.220446049250313e-016,-2.220446049250313e-016
 3.000000000000000e-001, 6.085382531205745e-001, 7.082860355691176e-001, 1.182983817159693e+000, 1.565867894611871e+000, 9.904647126203403e-002,-9.359160647066143e-001,-3.392772122259607e-002,-1.205712268167557e-003, 7.881836754067222e-003, 1.665334536937735e-016, 1.110223024625157e-016, 1.665334536937735e-016
 3.100000000000000e-001, 6.085711113607721e-001, 7.082102355842389e-001, 1.182980930153169e+000, 1.565882366381286e+000, 9.908707008548578e-002,-9.358786607472941e-001,-3.386324935488688e-002,-1.204685650020121e-003, 8.080665921358305e-003, 0.000000000000000e+000, 1.387778780781446e-016,-1.665334536937735e-016
 3.200000000000000e-001, 6.086028958007654e-001, 7.081358761754230e-001, 1.182977575156893e+000, 1.565901428895416e+000, 9.912720440563860e-002,-9.358441238685180e-001,-3.379218320125331e-002,-1.193767735554357e-003, 8.296706827674206e-003, 1.110223024625157e-016,-2.220446049250313e-016,-5.551115123125783e-017
 3.300000000000000e-001, 6.086334119296193e-001, 7.080632173418560e-001, 1.182973805580983e+000, 1.565925308016172e+000, 9.916618063280192e-002,-9.358150144393375e-001,-3.371797922978374e-002,-1.175310999030715e-003, 8.529292299765271e-003, 5.551115123125782e-017,-1.110223024625156e-016, 1.110223024625156e-016
 3.400000000000000e-001, 6.086625462242634e-001, 7.079924252252468e-001, 1.182969679176889e+000, 1.565954087705426e+000, 9.920360313592580e-002,-9.357937266207375e-001,-3.364401983206155e-002,-1.152310554159755e-003, 8.775251821996160e-003,-2.220446049250314e-016, 2.775557561562892e-017, 0.000000000000000e+000
 3.500000000000000e-001, 6.086902916196737e-001, 7.079236034374514e-001, 1.182965237203724e+000, 1.565987479855097e+000, 9.923967492655161e-002,-9.357821426563354e-001,-3.357289897216857e-002,-1.127150660040462e-003, 9.030192567021856e-003, 1.110223024625156e-016, 1.665334536937735e-016, 2.220446049250313e-016
 3.600000000000000e-001, 6.087166836121172e-001, 7.078568570597824e-001, 1.182960527084702e+000, 1.566024849115037e+000, 9.927501720669785e-002,-9.357817870901591e-001,-3.350693261589956e-002,-1.101508728593590e-003, 9.289002772757429e-003,-1.110223024625157e-016,-2.775557561562891e-017, 2.775557561562891e-016
 3.700000000000000e-001, 6.087417194605266e-001, 7.077923465856949e-001, 1.182955627706645e+000, 1.566065602951602e+000, 9.931041009297448e-002,-9.357941138179352e-001,-3.344900298580807e-002,-1.077625499271303e-003, 9.544941949598925e-003, 1.665334536937735e-016,-1.942890293094024e-016, 0.000000000000000e+000
 3.800000000000000e-001, 6.087653390862338e-001, 7.077302671951973e-001, 1.182950631336060e+000, 1.566109633723105e+000, 9.934684557389772e-002,-9.358204735405571e-001,-3.340237010493773e-002,-1.059224243714806e-003, 9.789962677510436e-003,-1.665334536937735e-016, 8.326672684688673e-017,-1.110223024625156e-016
 3.900000000000000e-001, 6.087874652361233e-001, 7.076707813859520e-001, 1.182945593901216e+000, 1.566157381327929e+000, 9.938590438233774e-002,-9.358616688806328e-001,-3.336952035501069e-002,-1.051150873741405e-003, 1.001624998188125e-002, 5.551115123125783e-017, 2.775557561562891e-017, 5.551115123125783e-017
 4.000000000000000e-001, 6.088080609694291e-001, 7.076139735217392e-001, 1.182940501573676e+000, 1.566209366310344e+000, 9.943006146479183e-002,-9.359173749218276e-001,-3.335117458911961e-002,-1.058088703313400e-003, 1.021731573227097e-002,-1.110223024625157e-016,-5.551115123125783e-017, 0.000000000000000e+000
 4.100000000000000e-001, 6.088271978581892e-001, 7.075598236650472e-001, 1.182935300660811e+000, 1.566265437829818e+000, 9.948215134733252e-002,-9.359857880011471e-001,-3.334644361549879e-002,-1.082962058035354e-003, 1.038804575654016e-002, 0.000000000000000e+000, 0.000000000000000e+000, 5.551115123125782e-017
 4.200000000000000e-001, 6.088450392287381e-001, 7.075082014415842e-001, 1.182929949569579e+000, 1.566324447683696e+000, 9.954441955814275e-002,-9.360643509262538e-001,-3.335365853283384e-002,-1.126203199104053e-003, 1.052476590162034e-002, 1.110223024625156e-016,-2.220446049250312e-016,-1.665334536937734e-016
 4.300000000000000e-001, 6.088616260983812e-001, 7.074589164947311e-001, 1.182924402932519e+000, 1.566385039310184e+000, 9.961841288680873e-002,-9.361519973867959e-001,-3.337066121258786e-002,-1.186936765632540e-003, 1.062669494993496e-002,-5.551115123125782e-017, 3.608224830031758e-016, 5.551115123125782e-017
 4.400000000000000e-001, 6.088767551181868e-001, 7.074117593710021e-001, 1.182918574219422e+000, 1.566446739490571e+000, 9.970505027258492e-002,-9.362503767564251e-001,-3.339488835431663e-002,-1.264444254077454e-003, 1.069670754158163e-002, 0.000000000000000e+000,-1.387778780781445e-016, 5.551115123125780e-017
 4.500000000000000e-001, 6.088902938260812e-001, 7.073664423390351e-001, 1.182912385820574e+000, 1.566509724882318e+000, 9.980365916408740e-002,-9.363614114853228e-001,-3.342410694939592e-002,-1.357293283784872e-003, 1.073905419381472e-002, 1.110223024625156e-016, 8.326672684688673e-017, 5.551115123125782e-017
 4.600000000000000e-001, 6.089025865674405e-001, 7.073225329765646e-001, 1.182905846934020e+000, 1.566573692876929e+000, 9.991128674847905e-002,-9.364838840566740e-001,-3.345689518278822e-002,-1.461313243005085e-003, 1.075728278169800e-002, 0.000000000000000e+000,-2.775557561562890e-016,-2.775557561562890e-016
 4.700000000000000e-001, 6.089144717044409e-001, 7.072794893815618e-001, 1.182899060641078e+000, 1.566637593152964e+000, 1.000236181487306e-001,-9.366130595934409e-001,-3.349211515537556e-002,-1.569429533422847e-003, 1.075538501428834e-002, 1.665334536937735e-016, 2.220446049250313e-016, 0.000000000000000e+000
 4.800000000000000e-001, 6.089270755056535e-001, 7.072367333503828e-001, 1.182892222037637e+000, 1.566700229101988e+000, 1.001360844930410e-001,-9.367423047711874e-001,-3.352872667278323e-002,-1.673254742163425e-003, 1.073889014521024e-002,-1.665334536937735e-016, 2.775557561562891e-017, 1.110223024625156e-016
 4.900000000000000e-001, 6.089415978967008e-001, 7.071937077697931e-001, 1.182885629751185e+000, 1.566760640855389e+000, 1.002442340700391e-001,-9.368644567088893e-001,-3.356641878355549e-002,-1.764767982477857e-003, 1.071376689817166e-002, 5.551115123125780e-017,-1.387778780781445e-016, 0.000000000000000e+000
 5.000000000000000e-001, 6.089590122878800e-001, 7.071499393330493e-001, 1.182879618831306e+000, 1.566818221416980e+000, 1.003444370993976e-001,-9.369733792239680e-001,-3.360559561914731e-002,-1.837839261634074e-003, 1.068615553682888e-002, 5.551115123125782e-017,-1.110223024625156e-016,-1.110223024625156e-016
 5.100000000000000e-001, 6.089798367686286e-001, 7.071050716107246e-001, 1.182874439378775e+000, 1.566872965494284e+000, 1.004349736595178e-001,-9.370654243696848e-001,-3.364657825295307e-002,-1.889692523363793e-003, 1.066326266156250e-002,-1.665334536937734e-016,-1.110223024625156e-016,-1.110223024625156e-016
 5.200000000000000e-001, 6.090041623112852e-001, 7.070588533488784e-001, 1.182870177071822e+000, 1.566925578647652e+000, 1.005165731626392e-001,-9.371395117178509e-001,-3.368911815047663e-002,-1.921633090984321e-003, 1.065242304013767e-002, 0.000000000000000e+000, 2.498001805406602e-016, 0.000000000000000e+000
 5.300000000000000e-001, 6.090317974416877e-001, 7.070111414545233e-001, 1.182866753823646e+000, 1.566977004910664e+000, 1.005918599621880e-001,-9.371962220918180e-001,-3.373264161454286e-002,-1.938156996760982e-003, 1.065820330002557e-002, 1.665334536937735e-016,-3.608224830031759e-016, 2.775557561562891e-016
 5.400000000000000e-001, 6.090623884789937e-001, 7.069619268809746e-001, 1.182864016901084e+000, 1.567027540236273e+000, 1.006635542852536e-001,-9.372369524507634e-001,-3.377706595472178e-002,-1.944488713519414e-003, 1.067954158551847e-002,-2.220446049250313e-016,-1.110223024625157e-016,-2.220446049250313e-016
 5.499999999999999e-001, 6.090954929667326e-001, 7.069113348870135e-001, 1.182861846463244e+000, 1.567076269944655e+000, 1.007326738219441e-001,-9.372634406910133e-001,-3.382340976348550e-002,-1.944308659948126e-003, 1.070851338629034e-002, 5.551115123125783e-017, 1.665334536937735e-016, 0.000000000000000e+000
 5.600000000000001e-001, 6.091306275680309e-001, 7.068595723736073e-001, 1.182860176906266e+000, 1.567121414434415e+000, 1.007984905742141e-001,-9.372774722218188e-001,-3.387334178608101e-002,-1.939376510166780e-003, 1.073223430520135e-002,-5.551115123125782e-017, 2.220446049250313e-016, 1.110223024625156e-016
 5.700000000000000e-001, 6.091673649468482e-001, 7.068068261563563e-001, 1.182858954216110e+000, 1.567161230937552e+000, 1.008597762548593e-001,-9.372803908289886e-001,-3.392808396321045e-002,-1.930416483804827e-003, 1.073763806890143e-002,-5.551115123125782e-017,-2.775557561562891e-017,-1.110223024625156e-016
 5.800000000000001e-001, 6.092054635853128e-001, 7.067531722700250e-001, 1.182858136577351e+000, 1.567194569650909e+000, 1.009152677054830e-001,-9.372724680374496e-001,-3.398818646952390e-002,-1.917679597899155e-003, 1.071524916019853e-002, 5.551115123125780e-017, 2.775557561562890e-017,-5.551115123125780e-017
 5.900000000000000e-001, 6.092449094592236e-001, 7.066985946056708e-001, 1.182857739501594e+000, 1.567220847153751e+000, 1.009630686627752e-001,-9.372527394608869e-001,-3.405438831189196e-002,-1.901024842268846e-003, 1.065897495580189e-002,-1.665334536937735e-016,-2.775557561562891e-017,-1.110223024625157e-016
 6.000000000000000e-001, 6.092858505589320e-001, 7.066430904944209e-001, 1.182857841004815e+000, 1.567239882460149e+000, 1.010006973622333e-001,-9.372194450603374e-001,-3.412778268826078e-002,-1.880153167739824e-003, 1.056435868239087e-002, 1.665334536937735e-016,-1.665334536937735e-016, 1.110223024625157e-016
 6.100000000000000e-001, 6.093285078594831e-001, 7.065867142165068e-001, 1.182858548375051e+000, 1.567251898786033e+000, 1.010261784612254e-001,-9.371705644236253e-001,-3.420875728667348e-002,-1.855060910847972e-003, 1.042846688989412e-002, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.200000000000000e-001, 6.093731175672232e-001, 7.065295188410906e-001, 1.182859970039723e+000, 1.567257559097364e+000, 1.010388224415630e-001,-9.371041223520829e-001,-3.429623175092525e-002,-1.826163895325391e-003, 1.025070907679580e-002, 1.110223024625157e-016, 5.551115123125783e-017,-1.110223024625157e-016
 6.300000000000000e-001, 6.094199201196329e-001, 7.064714902595856e-001, 1.182862178684925e+000, 1.567257740967129e+000, 1.010392359899826e-001,-9.370182825493826e-001,-3.438771781549523e-002,-1.793661113937519e-003, 1.003327097216323e-002,-2.220446049250312e-016, 1.387778780781445e-016, 1.665334536937734e-016
 6.400000000000000e-001, 6.094691317976632e-001, 7.064125474779965e-001, 1.182865161993163e+000, 1.567253151123826e+000, 1.010291793578813e-001,-9.369115587571696e-001,-3.447959440687144e-002,-1.756752607211595e-003, 9.781312798528077e-003,-1.110223024625156e-016, 1.942890293094024e-016,-1.665334536937735e-016
 6.500000000000000e-001, 6.095207900746096e-001, 7.063526375848137e-001, 1.182868781802669e+000, 1.567244278635267e+000, 1.010114712385224e-001,-9.367836376828108e-001,-3.456761192074315e-002,-1.713822972828104e-003, 9.503075288512805e-003, 0.000000000000000e+000, 0.000000000000000e+000, 1.110223024625156e-016
 6.600000000000000e-001, 6.095745293355193e-001, 7.062918658621152e-001, 1.182872761147745e+000, 1.567231915690241e+000, 1.009898012544888e-001,-9.366366499563411e-001,-3.464765595116051e-002,-1.663674799255892e-003, 9.210184013154672e-003, 0.000000000000000e+000, 0.000000000000000e+000,-5.551115123125782e-017
 6.699999999999999e-001, 6.096295470544031e-001, 7.062305163519168e-001, 1.182876753211614e+000, 1.567217704741392e+000, 1.009680530440920e-001,-9.364754706798130e-001,-3.471663855933533e-002,-1.606526903940876e-003, 8.917314628623005e-003, 5.551115123125782e-017, 0.000000000000000e+000, 5.551115123125782e-017
 6.800000000000001e-001, 6.096848898269889e-001, 7.061689264200450e-001, 1.182880486479729e+000, 1.567203929467149e+000, 1.009489249935127e-001,-9.363060569882380e-001,-3.477348840079594e-002,-1.543505896937088e-003, 8.639476852225570e-003,-5.551115123125780e-017, 1.110223024625156e-016, 0.000000000000000e+000
 6.900000000000000e-001, 6.097397801066249e-001, 7.061073573940097e-001, 1.182883847067746e+000, 1.567192739795992e+000, 1.009329650127031e-001,-9.361335532743763e-001,-3.481942297344600e-002,-1.475248189559549e-003, 8.388668387144548e-003,-5.551115123125782e-017, 1.387778780781445e-016,-1.110223024625156e-016
 7.000000000000001e-001, 6.097936524978855e-001, 7.060459743065698e-001, 1.182886823563466e+000, 1.567185683924919e+000, 1.009190695508233e-001,-9.359623361245869e-001,-3.485700921595118e-002,-1.401355125153055e-003, 8.173276810999277e-003,-3.330669073875470e-016, 0.000000000000000e+000,-5.551115123125783e-017
 7.100000000000000e-001, 6.098459457990786e-001, 7.059848934521504e-001, 1.182889388658682e+000, 1.567183740792924e+000, 1.009060131916439e-001,-9.357973848134943e-001,-3.488871744311865e-002,-1.321064874410191e-003, 8.000312106859578e-003, 2.220446049250312e-016,-5.551115123125780e-017, 2.220446049250312e-016
 7.200000000000000e-001, 6.098959561057534e-001, 7.059242096481105e-001, 1.182891411311656e+000, 1.567187374101599e+000, 1.008939210061879e-001,-9.356447315290831e-001,-3.491567997072877e-002,-1.234043868338132e-003, 7.877481162536257e-003,-5.551115123125782e-017, 3.885780586188047e-016,-1.665334536937735e-016
 7.300000000000000e-001, 6.099429396579379e-001, 7.058639814710807e-001, 1.182892676249532e+000, 1.567196449670306e+000, 1.008845668681739e-001,-9.355101106736066e-001,-3.493740283840628e-002,-1.140697107237290e-003, 7.812046578122098e-003, 0.000000000000000e+000,-3.608224830031758e-016, 1.665334536937735e-016
 7.400000000000000e-001, 6.099863187137647e-001, 7.058042101993276e-001, 1.182893010576245e+000, 1.567210338110707e+000, 1.008803506696949e-001,-9.353973788531483e-001,-3.495279160062058e-002,-1.042430707888992e-003, 7.807480661463040e-003, 2.220446049250313e-016,-1.387778780781446e-016,-5.551115123125783e-017
 7.500000000000000e-001, 6.100258063154229e-001, 7.057448433210303e-001, 1.182892388298179e+000, 1.567228189699012e+000, 1.008831441245019e-001,-9.353080252869497e-001,-3.496147839551585e-002,-9.419708097102970e-004, 7.861031076511597e-003,-2.220446049250313e-016, 4.163336342344336e-016, 1.665334536937735e-016
 7.600000000000000e-001, 6.100614421694902e-001, 7.056858321433054e-001, 1.182890910719017e+000, 1.567248915551216e+000, 1.008939527189858e-001,-9.352413050418161e-001,-3.496440164982931e-002,-8.432869510580729e-004, 7.962462155900752e-003,-1.665334536937734e-016,-5.551115123125780e-017,-2.220446049250312e-016
 7.699999999999999e-001, 6.100935306743978e-001, 7.056272259098623e-001, 1.182888727523246e+000, 1.567270836759717e+000, 1.009130347381937e-001,-9.351946291618413e-001,-3.496376020927271e-002,-7.507375101781157e-004, 8.094482645875848e-003, 1.110223024625157e-016, 5.551115123125783e-017, 1.110223024625157e-016
 7.800000000000000e-001, 6.101224996053924e-001, 7.055691872984659e-001, 1.182885995054454e+000, 1.567291563916740e+000, 1.009398792089666e-001,-9.351643805788057e-001,-3.496248868534149e-002,-6.674951383642025e-004, 8.237171161587262e-003, 1.110223024625156e-016,-2.220446049250313e-016, 5.551115123125782e-017
 7.899999999999999e-001, 6.101487587008749e-001, 7.055119009114902e-001, 1.182882859974191e+000, 1.567308523621162e+000, 1.009733008596303e-001,-9.351469744365997e-001,-3.496329730204454e-002,-5.947748409460233e-004, 8.374248068949817e-003, 1.665334536937735e-016, 2.775557561562891e-017, 5.551115123125783e-017
 8.000000000000000e-001, 6.101726052520692e-001, 7.054555005036145e-001, 1.182879443761690e+000, 1.567319873253178e+000, 1.010118455772304e-001,-9.351395463910250e-001,-3.496805081014529e-002,-5.331166926707112e-004, 8.495688998409910e-003,-1.110223024625157e-016,-5.551115123125783e-017, 2.220446049250313e-016
 8.099999999999999e-001, 6.101941986947782e-001, 7.054000710148713e-001, 1.182875833642104e+000, 1.567325013624695e+000, 1.010541314947486e-001,-9.351399884445171e-001,-3.497771212040889e-002,-4.838166138356819e-004, 8.596547889651687e-003, 1.110223024625156e-016,-2.498001805406602e-016,-2.220446049250313e-016
 8.200000000000001e-001, 6.102135972709240e-001, 7.053456953507042e-001, 1.182872067243820e+000, 1.567324351334295e+000, 1.010990888984709e-001,-9.351468339840700e-001,-3.499223256109495e-002,-4.485314264840153e-004, 8.675867823516963e-003,-1.110223024625157e-016, 1.110223024625157e-016, 0.000000000000000e+000
