Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxRotation
 1.942000000000000e+001, 5.001702843078514e-001, 8.065732323705387e-001, 9.541609449685401e-001, 1.559337987311163e+000, 4.718298633002731e-001,-1.093040681867119e+000,-3.608914207440154e-001, 5.369713677735863e-002, 3.220663835875995e-002, 0.000000000000000e+000, 1.387778780781446e-017, 0.000000000000000e+000
 1.943000000000000e+001, 5.001528004740181e-001, 8.065291950966215e-001, 9.559269380093939e-001, 1.558220905093633e+000, 4.699652388519313e-001,-1.092743808122323e+000,-3.600058032408577e-001, 5.456252946093969e-002, 3.232443281235049e-002, 0.000000000000000e+000,-2.498001805406602e-016,-2.220446049250313e-016
 1.944000000000000e+001, 5.001661930986018e-001, 8.064866117501566e-001, 9.577444598668636e-001, 1.557246260924615e+000, 4.679361879346682e-001,-1.092429250981667e+000,-3.592319858258298e-001, 5.525255310780660e-002, 3.239333808693669e-002, 1.110223024625156e-016,-9.714451465470117e-017, 1.110223024625156e-016
 1.945000000000000e+001, 5.002110519559401e-001, 8.064442897768762e-001, 9.596114224576688e-001, 1.556407046945362e+000, 4.657462895153794e-001,-1.092114892342932e+000,-3.585588203206379e-001, 5.577281665221149e-002, 3.243004936320186e-002, 0.000000000000000e+000,-1.249000902703301e-016, 1.110223024625156e-016
 1.946000000000000e+001, 5.002866627631198e-001, 8.064011592802964e-001, 9.615244015739167e-001, 1.555689289808709e+000, 4.634013868428806e-001,-1.091818896478833e+000,-3.579720229872178e-001, 5.613528675357974e-002, 3.245584364196491e-002,-1.110223024625157e-016, 1.249000902703301e-016,-1.110223024625157e-016
 1.947000000000000e+001, 5.003917643479101e-001, 8.063565647186415e-001, 9.634788844069940e-001, 1.555075249711325e+000, 4.609081719503063e-001,-1.091557642999587e+000,-3.574565648770524e-001, 5.635661181405860e-002, 3.249262359271997e-002, 1.665334536937734e-016,-1.665334536937734e-016, 0.000000000000000e+000
 1.948000000000000e+001, 5.005251090866322e-001, 8.063103170458104e-001, 9.654693964033003e-001, 1.554545367923454e+000, 4.582732882383165e-001,-1.091343881420531e+000,-3.569979151253841e-001, 5.645822193908721e-002, 3.256059149821772e-002, 0.000000000000000e+000, 8.326672684688674e-017, 2.220446049250313e-016
 1.949000000000000e+001, 5.006857407990418e-001, 8.062624019050871e-001, 9.674896800922352e-001, 1.554080651629853e+000, 4.555018604354757e-001,-1.091185143748151e+000,-3.565833895247183e-001, 5.646501385991565e-002, 3.267672482405487e-002, 0.000000000000000e+000,-1.387778780781445e-017, 1.110223024625156e-016
 1.950000000000000e+001, 5.008730201421083e-001, 8.062125988357809e-001, 9.695329779734866e-001, 1.553664516391383e+000, 4.525959477398280e-001,-1.091083696558635e+000,-3.562036680803807e-001, 5.640235623023613e-002, 3.285300770449274e-002,-1.665334536937735e-016, 6.938893903907227e-017,-1.110223024625156e-016
 1.951000000000000e+001, 5.010865795974159e-001, 8.061603406785484e-001, 9.715923762715792e-001, 1.553283791122619e+000, 4.495542266213493e-001,-1.091037966699468e+000,-3.558530416468665e-001, 5.629276059192282e-002, 3.309406528040707e-002, 1.665334536937735e-016,-2.220446049250313e-016,-1.110223024625156e-016
