Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
 5.620000000000000e+000, 5.018009980984590e-001, 6.985328215109243e-002,-3.131498376620354e-002, 5.913210796422376e-001,-2.748007303505688e-001,-3.889482557219032e-002
 5.630000000000000e+000, 5.006204086764875e-001, 6.976268360097637e-002,-3.068932548955354e-002, 5.906524384128371e-001,-2.745284666576300e-001,-3.847602920425575e-002
 5.640000000000000e+000, 4.997770066774143e-001, 6.964256547874936e-002,-3.001574040633053e-002, 5.904081813038964e-001,-2.743974841056940e-001,-3.831312928017951e-002
 5.650000000000000e+000, 4.995129969162003e-001, 6.947761074493952e-002,-2.926850009812866e-002, 5.908766790451074e-001,-2.745130784891983e-001,-3.856612832414528e-002
 5.660000000000000e+000, 5.000607651046147e-001, 6.925723798029337e-002,-2.843832216944950e-002, 5.923327637939372e-001,-2.749777164459022e-001,-3.937577453426194e-002
 5.670000000000000e+000, 5.015596956027408e-001, 6.897976874792522e-002,-2.753821988471391e-002, 5.949469721770253e-001,-2.758556295813615e-001,-4.081397217012056e-002
 5.680000000000000e+000, 5.041235943928401e-001, 6.864948698532669e-002,-2.658617907227836e-002, 5.988724260182581e-001,-2.772092373553901e-001,-4.292897001584361e-002
 5.690000000000000e+000, 5.078350598570955e-001, 6.827309913999735e-002,-2.559760219140997e-002, 6.042092970587690e-001,-2.790879351252379e-001,-4.570926086144666e-002
 5.700000000000000e+000, 5.127103463581713e-001, 6.786350440943112e-002,-2.459233566903801e-002, 6.109904036453935e-001,-2.815232438914621e-001,-4.910082076362752e-002
 5.710000000000000e+000, 5.187188143299116e-001, 6.742965647109633e-002,-2.359538968913169e-002, 6.191830517269383e-001,-2.845223382175980e-001,-5.301016127517209e-002
 5.720000000000000e+000, 5.257774505243775e-001, 6.697523339700839e-002,-2.263936711865290e-002, 6.286927229538498e-001,-2.880685441525754e-001,-5.731995922996926e-002
 5.730000000000000e+000, 5.337519560630312e-001, 6.650086566847113e-002,-2.176039563455212e-002, 6.393729219212763e-001,-2.921293030628785e-001,-6.189920714694018e-002
 5.740000000000000e+000, 5.424636449196562e-001, 6.600713501363753e-002,-2.099152328709062e-002, 6.510383295309943e-001,-2.966658979294292e-001,-6.661091113003231e-002
 5.750000000000000e+000, 5.517047501231754e-001, 6.549403298912915e-002,-2.035903122159183e-002, 6.634805896977291e-001,-3.016376713820282e-001,-7.132325181629905e-002
 5.760000000000000e+000, 5.612605402706588e-001, 6.495949429266013e-002,-1.988283729814465e-002, 6.764872626506533e-001,-3.069997561569606e-001,-7.592579141149970e-002
 5.770000000000001e+000, 5.709337178748049e-001, 6.440278051163095e-002,-1.957747825112973e-002, 6.898625617397494e-001,-3.126997881799002e-001,-8.034396294499410e-002
 5.780000000000000e+000, 5.805658661417005e-001, 6.383117500955415e-002,-1.945182450363736e-002, 7.034449952410075e-001,-3.186771188408478e-001,-8.454646490146456e-002
 5.790000000000000e+000, 5.900505392734692e-001, 6.326430868035149e-002,-1.950749976388135e-002, 7.171164717526970e-001,-3.248640826477149e-001,-8.854655590521800e-002
 5.800000000000000e+000, 5.993342973062187e-001, 6.273432016157221e-002,-1.973486123316886e-002, 7.307999400594143e-001,-3.311885924503905e-001,-9.239815105552916e-002
 5.810000000000001e+000, 6.084062667184271e-001, 6.228209448462763e-002,-2.010651031892592e-002, 7.444463980845552e-001,-3.375774691209555e-001,-9.618598943483760e-002
 5.820000000000000e+000, 6.172810770020492e-001, 6.195026245829549e-002,-2.057205805707854e-002, 7.580171910443684e-001,-3.439607607757577e-001,-1.000106344287388e-001
 5.830000000000000e+000, 6.259812259448487e-001, 6.177547078913315e-002,-2.105932206007007e-002, 7.714702552039994e-001,-3.502778014499391e-001,-1.039695530370086e-001
 5.840000000000000e+000, 6.345240917122038e-001, 6.178258493383759e-002,-2.148450796015608e-002, 7.847557264080398e-001,-3.564832432572155e-001,-1.081377559486233e-001
 5.850000000000000e+000, 6.429172219938310e-001, 6.198180088787608e-002,-2.176912051793500e-002, 7.978201798716383e-001,-3.625498136951418e-001,-1.125547940844693e-001
 5.860000000000000e+000, 6.511611887174409e-001, 6.236805591447014e-002,-2.185679181865008e-002, 8.106144569164352e-001,-3.684666686262757e-001,-1.172209369179654e-001
