Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
 5.620000000000000e+000, 5.053222790516592e-001, 6.534752597545435e-002,-2.711395350471801e-002, 5.866092784198176e-001,-2.704944197581317e-001,-3.865346626440698e-002
 5.630000000000000e+000, 5.054474415228135e-001, 6.503895902530044e-002,-2.630901235496254e-002, 5.878982265363427e-001,-2.709357157596811e-001,-3.917436537054195e-002
 5.640000000000000e+000, 5.059107343453301e-001, 6.470339180376072e-002,-2.548058159108839e-002, 5.896320153425608e-001,-2.715552346337221e-001,-3.989689820521573e-002
 5.650000000000000e+000, 5.068710389461504e-001, 6.433164815693204e-002,-2.462371814888909e-002, 5.920033848023979e-001,-2.724331462607842e-001,-4.090442416624677e-002
 5.660000000000000e+000, 5.084299676800738e-001, 6.392293043831132e-002,-2.374393409629301e-002, 5.951351526219652e-001,-2.736243195653502e-001,-4.224766982933757e-002
 5.670000000000000e+000, 5.106438430724329e-001, 6.347793288446946e-002,-2.284869376301249e-002, 5.990776970026731e-001,-2.751523815353922e-001,-4.393506851524628e-002
 5.680000000000000e+000, 5.135568631926932e-001, 6.300114524953493e-002,-2.194886575422000e-002, 6.038854952590188e-001,-2.770453643825176e-001,-4.597871418303428e-002
 5.690000000000000e+000, 5.172000109288338e-001, 6.249783071821224e-002,-2.105492230424577e-002, 6.095942479448651e-001,-2.793244790142703e-001,-4.837625512526472e-002
 5.700000000000000e+000, 5.215846432711097e-001, 6.197455288145259e-002,-2.017772475913493e-002, 6.162176505429126e-001,-2.820028769849380e-001,-5.111280048451579e-002
 5.710000000000000e+000, 5.267018436317190e-001, 6.143840760553476e-002,-1.932879364715641e-002, 6.237466662361655e-001,-2.850845087754082e-001,-5.416305272038113e-002
 5.720000000000000e+000, 5.325225160478588e-001, 6.089663009688850e-002,-1.852018687823569e-002, 6.321503301373926e-001,-2.885640686733425e-001,-5.749399970127382e-002
 5.730000000000000e+000, 5.389984283619672e-001, 6.035676202131612e-002,-1.776363370996621e-002, 6.413778463799910e-001,-2.924281489130818e-001,-6.106740423294241e-002
 5.740000000000000e+000, 5.460646642393070e-001, 5.982687513074869e-002,-1.706929094109784e-002, 6.513616319128867e-001,-2.966568280882768e-001,-6.484213946831276e-002
 5.750000000000000e+000, 5.536437281319535e-001, 5.931533791724752e-002,-1.644486020547092e-002, 6.620211560558234e-001,-3.012247685577644e-001,-6.877704513647509e-002
