Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
 1.907000000000000e+001, 1.393206007475933e+000, 1.669859776367666e-001,-6.343076341925552e-002, 1.479783773972066e+000,-5.637791760569723e-001,-4.165144955595758e-001
 1.908000000000000e+001, 1.390412302107175e+000, 1.665403365966056e-001,-6.297518490353872e-002, 1.478539843577815e+000,-5.637166584109671e-001,-4.159810396009819e-001
 1.909000000000000e+001, 1.387561660064386e+000, 1.660902343799169e-001,-6.252382342089097e-002, 1.477219504162525e+000,-5.636362498460403e-001,-4.154335497225336e-001
 1.910000000000000e+001, 1.384641958595111e+000, 1.656332785119594e-001,-6.205498778260180e-002, 1.475783881374372e+000,-5.635258511459017e-001,-4.148648810293771e-001
 1.911000000000000e+001, 1.381662106480420e+000, 1.651750100976297e-001,-6.156611097442260e-002, 1.474207857657496e+000,-5.633710966161766e-001,-4.142756335227966e-001
 1.912000000000000e+001, 1.378638358603259e+000, 1.647207004260893e-001,-6.106576841030899e-002, 1.472480719915791e+000,-5.631566719829491e-001,-4.136700888463705e-001
 1.913000000000000e+001, 1.375582120550312e+000, 1.642762610055828e-001,-6.056222635197481e-002, 1.470590875190039e+000,-5.628636818721359e-001,-4.130548873463117e-001
 1.914000000000000e+001, 1.372502972438265e+000, 1.638584538466175e-001,-6.007814420156619e-002, 1.468535290689562e+000,-5.624749499472102e-001,-4.124451424247357e-001
 1.915000000000000e+001, 1.369400894747690e+000, 1.634834179176765e-001,-5.961901450977556e-002, 1.466312921857471e+000,-5.619778477076296e-001,-4.118544959297605e-001
 1.916000000000000e+001, 1.366271949935777e+000, 1.631668418590293e-001,-5.918518518140782e-002, 1.463926701092408e+000,-5.613648199094217e-001,-4.112961068585932e-001
 1.917000000000000e+001, 1.363113839981695e+000, 1.629245370750387e-001,-5.878427837465044e-002, 1.461385135551378e+000,-5.606320402500378e-001,-4.107840018210008e-001
 1.918000000000000e+001, 1.359920659215234e+000, 1.627625203503820e-001,-5.840791442706284e-002, 1.458695972341202e+000,-5.597773289559489e-001,-4.103255336640071e-001
 1.919000000000000e+001, 1.356686624405799e+000, 1.626852359223279e-001,-5.805114480105699e-002, 1.455869846466956e+000,-5.587996198648314e-001,-4.099274642303098e-001
 1.920000000000000e+001, 1.353405708535534e+000, 1.626943512339341e-001,-5.770992441154694e-002, 1.452918929491101e+000,-5.576996099892950e-001,-4.095961493318766e-001
 1.921000000000000e+001, 1.350072330047748e+000, 1.627861991187443e-001,-5.737923272604211e-002, 1.449855466965541e+000,-5.564804262200684e-001,-4.093357218809873e-001
 1.922000000000000e+001, 1.346680915020901e+000, 1.629490524335777e-001,-5.705143610877569e-002, 1.446689985955558e+000,-5.551468620746659e-001,-4.091441337138442e-001
 1.923000000000000e+001, 1.343226568378541e+000, 1.631650151663264e-001,-5.672189433721437e-002, 1.443431291798105e+000,-5.537038762625053e-001,-4.090127772420112e-001
 1.924000000000000e+001, 1.339702399951984e+000, 1.634046946533316e-001,-5.637152367103793e-002, 1.440082050995369e+000,-5.521556973836146e-001,-4.089219073292938e-001
 1.925000000000000e+001, 1.336109425861394e+000, 1.636418639843860e-001,-5.599691920397307e-002, 1.436645942459360e+000,-5.505067457315611e-001,-4.088518189757909e-001
