Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularAxialRotation
 8.390000000000001e+000,-2.506245532182504e-001,-3.375752593911603e-001,-3.490623089127017e-001
 8.399999999999999e+000,-2.504705264525701e-001,-3.378288677394661e-001,-3.490623257942063e-001
 8.410000000000000e+000,-2.502575994613286e-001,-3.380454056802735e-001,-3.490623396985139e-001
 8.420000000000000e+000,-2.499869681037395e-001,-3.382280506768318e-001,-3.490623525811286e-001
 8.430000000000000e+000,-2.496519923133725e-001,-3.383776811639401e-001,-3.490623642867794e-001
 8.440000000000000e+000,-2.492557778439574e-001,-3.384962260866338e-001,-3.490623747715589e-001
 8.449999999999999e+000,-2.488109713726855e-001,-3.385848003848340e-001,-3.490623841909326e-001
 8.459999999999999e+000,-2.483358461830922e-001,-3.386436461081501e-001,-3.490623928507282e-001
 8.469999999999999e+000,-2.478514760741705e-001,-3.386742187957761e-001,-3.490624011648542e-001
 8.480000000000000e+000,-2.473806221931980e-001,-3.386806245567320e-001,-3.490624096294347e-001
 8.489999999999998e+000,-2.469456994267453e-001,-3.386686305419702e-001,-3.490624187271791e-001
 8.500000000000000e+000,-2.465649132856056e-001,-3.386438427750473e-001,-3.490624288107949e-001
 8.510000000000000e+000,-2.462487940134866e-001,-3.386110442450301e-001,-3.490624400845808e-001
 8.520000000000000e+000,-2.459998030924270e-001,-3.385746724064505e-001,-3.490624526528682e-001
 8.529999999999999e+000,-2.458144101919664e-001,-3.385383404573625e-001,-3.490624665180321e-001
 8.539999999999999e+000,-2.456857034021902e-001,-3.385023265336962e-001,-3.490624815901404e-001
 8.549999999999999e+000,-2.456083102694504e-001,-3.384623419589401e-001,-3.490624978542262e-001
 8.559999999999999e+000,-2.455860786120678e-001,-3.384117957397674e-001,-3.490625155804987e-001
 8.570000000000000e+000,-2.456370325853571e-001,-3.383443625788198e-001,-3.490625353553026e-001
 8.579999999999998e+000,-2.457924650488675e-001,-3.382548035532600e-001,-3.490625579484793e-001
 8.590000000000000e+000,-2.460921421676293e-001,-3.381394474345336e-001,-3.490625841434440e-001
 8.600000000000000e+000,-2.465771382963730e-001,-3.379969390591553e-001,-3.490626145767915e-001
 8.609999999999999e+000,-2.472817771823070e-001,-3.378291122472932e-001,-3.490626496099940e-001
 8.619999999999999e+000,-2.482261549516385e-001,-3.376413347564813e-001,-3.490626891905747e-001
 8.629999999999999e+000,-2.494084226776372e-001,-3.374404478867861e-001,-3.490627326121294e-001
 8.639999999999999e+000,-2.507961416464606e-001,-3.372303804639447e-001,-3.490627782242757e-001
 8.649999999999999e+000,-2.523181491442514e-001,-3.370084057453511e-001,-3.490628232318818e-001
 8.660000000000000e+000,-2.538592957538561e-001,-3.367636833461853e-001,-3.490628636322563e-001
 8.670000000000000e+000,-2.552612379413375e-001,-3.364772453785347e-001,-3.490628942910195e-001
 8.680000000000000e+000,-2.563335098275490e-001,-3.361232941311871e-001,-3.490629092349388e-001
 8.690000000000000e+000,-2.568763653467216e-001,-3.356726362827112e-001,-3.490629022567359e-001
 8.699999999999999e+000,-2.567113508142456e-001,-3.350978284767956e-001,-3.490628677951387e-001
 8.709999999999999e+000,-2.557139182498410e-001,-3.343785745060726e-001,-3.490628019348370e-001
 8.719999999999999e+000,-2.538418332230795e-001,-3.335063338811359e-001,-3.490627032885471e-001
 8.730000000000000e+000,-2.511501656267219e-001,-3.324878465687693e-001,-3.490625734966630e-001
 8.739999999999998e+000,-2.477857784921337e-001,-3.313469856668663e-001,-3.490624172398658e-001
 8.750000000000000e+000,-2.439632059356724e-001,-3.301237031670303e-001,-3.490622418365586e-001
 8.760000000000000e+000,-2.399313214294498e-001,-3.288708762768506e-001,-3.490620565463364e-001
 8.770000000000000e+000,-2.359501680832928e-001,-3.276467175313038e-001,-3.490618719719115e-001
 8.779999999999999e+000,-2.321450871066188e-001,-3.264755964468837e-001,-3.490616935504185e-001
