Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 8.459999999999999e+000,-3.612831551628267e-001, 3.171057959164543e-001,-3.490658503988661e-001
 8.469999999999999e+000,-3.612831551628261e-001, 3.171057959164509e-001,-3.490658503988661e-001
 8.480000000000000e+000,-3.612831551628267e-001, 3.171057959164534e-001,-3.490658503988668e-001
 8.489999999999998e+000,-3.612831551628267e-001, 3.171057959164603e-001,-3.490658503988674e-001
 8.500000000000000e+000,-3.612831551628261e-001, 3.171057959164534e-001,-3.490658503988658e-001
 8.510000000000000e+000,-3.612831551628267e-001, 3.171057959164574e-001,-3.490658503988668e-001
 8.520000000000000e+000,-3.612831551628261e-001, 3.171057959164521e-001,-3.490658503988651e-001
 8.529999999999999e+000,-3.612831551628267e-001, 3.171057959164485e-001,-3.490658503988658e-001
 8.539999999999999e+000,-3.612831551628267e-001, 3.171057959164485e-001,-3.490658503988658e-001
 8.549999999999999e+000,-3.612831551628261e-001, 3.171057959164432e-001,-3.490658503988661e-001
 8.559999999999999e+000,-3.612831551628261e-001, 3.171057959164321e-001,-3.490658503988658e-001
 8.570000000000000e+000,-3.612831551628267e-001, 3.171057959164239e-001,-3.490658503988668e-001
 8.579999999999998e+000,-3.612831551628261e-001, 3.171057959164174e-001,-3.490658503988658e-001
 8.590000000000000e+000,-3.612831551628261e-001, 3.171057959164039e-001,-3.490658503988658e-001
 8.600000000000000e+000,-3.612831551628261e-001, 3.171057959163905e-001,-3.490658503988661e-001
 8.609999999999999e+000,-3.612831551628261e-001, 3.171057959163790e-001,-3.490658503988651e-001
 8.619999999999999e+000,-3.612831551628264e-001, 3.171057959163750e-001,-3.490658503988655e-001
 8.629999999999999e+000,-3.612831551628261e-001, 3.171057959163641e-001,-3.490658503988661e-001
 8.639999999999999e+000,-3.612831551628254e-001, 3.171057959163532e-001,-3.490658503988658e-001
 8.649999999999999e+000,-3.612831551628261e-001, 3.171057959163439e-001,-3.490658503988661e-001
 8.660000000000000e+000,-3.612831551628261e-001, 3.171057959162869e-001,-3.490658503988668e-001
 8.670000000000000e+000,-3.612831551628261e-001, 3.171057959162793e-001,-3.490658503988658e-001
 8.680000000000000e+000,-3.612831551628261e-001, 3.171057959162886e-001,-3.490658503988661e-001
 8.690000000000000e+000,-3.612831551628261e-001, 3.171057959162853e-001,-3.490658503988651e-001
 8.699999999999999e+000,-3.612831551628270e-001, 3.171057959162891e-001,-3.490658503988661e-001
 8.709999999999999e+000,-3.612831551628267e-001, 3.171057959162851e-001,-3.490658503988651e-001
 8.719999999999999e+000,-3.612831551628267e-001, 3.171057959162975e-001,-3.490658503988661e-001
 8.730000000000000e+000,-3.612831551628267e-001, 3.171057959162913e-001,-3.490658503988658e-001
 8.739999999999998e+000,-3.612831551628267e-001, 3.171057959162862e-001,-3.490658503988658e-001
 8.750000000000000e+000,-3.612831551628267e-001, 3.171057959162869e-001,-3.490658503988661e-001
 8.760000000000000e+000,-3.612831551628261e-001, 3.171057959162922e-001,-3.490658503988668e-001
 8.770000000000000e+000,-3.612831551628261e-001, 3.171057959162857e-001,-3.490658503988651e-001
 8.779999999999999e+000,-3.612831551628261e-001, 3.171057959162900e-001,-3.490658503988651e-001
