Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightShoulder.SternoClavicularAxialRotation
 7.520000000000000e+000,-3.506057647059525e-001, 3.322259128873020e-001,-3.482090186123900e-001
 7.529999999999999e+000,-3.506235276396754e-001, 3.322721597466669e-001,-3.482068047371191e-001
 7.540000000000000e+000,-3.506430183371305e-001, 3.323203826020276e-001,-3.482045034683599e-001
 7.550000000000000e+000,-3.506646501413545e-001, 3.323693357177631e-001,-3.482021805580847e-001
 7.560000000000000e+000,-3.506888645959077e-001, 3.324175448965967e-001,-3.481999135536329e-001
 7.569999999999999e+000,-3.507160433492840e-001, 3.324635782023346e-001,-3.481977775448298e-001
 7.580000000000000e+000,-3.507464181416566e-001, 3.325063796473935e-001,-3.481958277254772e-001
 7.590000000000000e+000,-3.507800232682025e-001, 3.325453983514881e-001,-3.481940925597027e-001
 7.600000000000000e+000,-3.508166928957096e-001, 3.325804923044438e-001,-3.481925786127251e-001
 7.609999999999999e+000,-3.508560685530759e-001, 3.326118053285290e-001,-3.481912767906492e-001
 7.619999999999999e+000,-3.508976041095758e-001, 3.326397002178967e-001,-3.481901657167680e-001
 7.629999999999999e+000,-3.509405784973299e-001, 3.326646971156586e-001,-3.481892148839542e-001
 7.640000000000000e+000,-3.509841357657177e-001, 3.326873961294452e-001,-3.481883887615344e-001
 7.650000000000000e+000,-3.510273620244633e-001, 3.327084114382151e-001,-3.481876505346583e-001
 7.660000000000000e+000,-3.510693652814816e-001, 3.327283312395974e-001,-3.481869645468634e-001
 7.670000000000000e+000,-3.511093348497318e-001, 3.327476806566247e-001,-3.481862984608393e-001
 7.680000000000000e+000,-3.511466006237385e-001, 3.327668556713281e-001,-3.481856268915801e-001
 7.690000000000000e+000,-3.511806908768656e-001, 3.327860285195365e-001,-3.481849365868533e-001
 7.699999999999999e+000,-3.512113683963687e-001, 3.328050533348801e-001,-3.481842317058015e-001
 7.709999999999999e+000,-3.512386557004278e-001, 3.328234094571605e-001,-3.481835372540282e-001
 7.720000000000000e+000,-3.512628464658583e-001, 3.328402417059668e-001,-3.481828973551399e-001
 7.730000000000000e+000,-3.512844501782098e-001, 3.328545450243274e-001,-3.481823655444091e-001
 7.740000000000000e+000,-3.513040676489792e-001, 3.328654187029183e-001,-3.481819910064337e-001
 7.750000000000000e+000,-3.513222791222775e-001, 3.328722247651588e-001,-3.481818097673539e-001
 7.760000000000000e+000,-3.513395940822688e-001, 3.328746069267641e-001,-3.481818433676015e-001
 7.770000000000000e+000,-3.513564512791507e-001, 3.328724690164771e-001,-3.481820998916161e-001
 7.779999999999999e+000,-3.513732476940686e-001, 3.328659570971828e-001,-3.481825749767219e-001
