---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.UpdData = 3
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.FileName = "..\..\Application\MocapExamples\Plug-in-gait_MultiTrial_StandingRef\Output\\FlywheelSquat_1-euler-trunk.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
5.620000000000000e+000 5.050589492716332e-001 8.578356093469921e-001 1.202723742413242e+000 1.550541563241275e+000 2.178455000792798e-001 -1.105338439158790e+000 -1.895281348008631e-001 3.130466168878242e-002 4.474132480172011e-002 0.000000000000000e+000 1.387778780781446e-016 2.220446049250313e-016
5.630000000000000e+000 5.049180939167342e-001 8.581678656928389e-001 1.202701525847983e+000 1.550313212000441e+000 2.160986526596167e-001 -1.105263501513985e+000 -1.917167707979260e-001 3.188561774057781e-002 4.551713002198356e-002 5.551115123125783e-017 0.000000000000000e+000 2.220446049250313e-016
5.640000000000000e+000 5.047576805849641e-001 8.585405704800179e-001 1.202623738937445e+000 1.550047241192610e+000 2.144183373215751e-001 -1.105195256251866e+000 -1.940362196596126e-001 3.248090355151887e-002 4.623996495748149e-002 5.551115123125782e-017 -1.942890293094024e-016 -1.110223024625156e-016
5.650000000000000e+000 5.045672217816171e-001 8.589752692624357e-001 1.202454357563831e+000 1.549724385890428e+000 2.128769965506632e-001 -1.105139927424678e+000 -1.965279470747818e-001 3.308927936859629e-002 4.687163035774619e-002 0.000000000000000e+000 0.000000000000000e+000 -1.110223024625156e-016
5.660000000000000e+000 5.043387654169245e-001 8.594885287128700e-001 1.202159924760997e+000 1.549332977777161e+000 2.115587610413614e-001 -1.105108692290530e+000 -1.991915844220363e-001 3.369806554562281e-002 4.737839672645621e-002 -1.110223024625156e-016 -5.551115123125780e-017 -1.110223024625156e-016
5.670000000000000e+000 5.040692150031331e-001 8.600874242274936e-001 1.201720054082933e+000 1.548874111230179e+000 2.105229379456015e-001 -1.105116103915451e+000 -2.019901117292138e-001 3.428619894830976e-002 4.774520442301506e-002 1.110223024625156e-016 -2.220446049250313e-016 -1.110223024625156e-016
5.680000000000000e+000 5.037565131882646e-001 8.607773671803911e-001 1.201115406243222e+000 1.548355628632204e+000 2.098158929886687e-001 -1.105179772251211e+000 -2.048813562683916e-001 3.482535049254832e-002 4.796213938776206e-002 -1.110223024625156e-016 -8.326672684688673e-017 -1.110223024625156e-016
5.690000000000000e+000 5.034003779537386e-001 8.615593211510674e-001 1.200332263009959e+000 1.547789029535865e+000 2.094845881471588e-001 -1.105311160068005e+000 -2.077876110597159e-001 3.528838006239112e-002 4.802184430897447e-002 -5.551115123125782e-017 1.110223024625156e-016 1.110223024625156e-016
5.700000000000000e+000 5.030027307167549e-001 8.624296403083197e-001 1.199362905529379e+000 1.547191523842356e+000 2.095474768084025e-001 -1.105519050112462e+000 -2.106361242905669e-001 3.564861239091036e-002 4.792837298641670e-002 1.110223024625157e-016 -8.326672684688674e-017 0.000000000000000e+000
5.710000000000000e+000 5.025668251283681e-001 8.633806613645986e-001 1.198205927437937e+000 1.546577548789208e+000 2.100105110015629e-001 -1.105803385676126e+000 -2.133454010831621e-001 3.589224958620459e-002 4.769094554743564e-002 5.551115123125782e-017 2.775557561562891e-017 1.110223024625156e-016
5.720000000000000e+000 5.020968599527388e-001 8.644016830909871e-001 1.196865707063926e+000 1.545957647246503e+000 2.108580814992822e-001 -1.106156461802821e+000 -2.158445994061098e-001 3.601960615660268e-002 4.732110993902079e-002 -5.551115123125784e-017 -3.053113317719181e-016 -4.440892098500627e-016
5.730000000000000e+000 5.015977153781206e-001 8.654799846841649e-001 1.195351558807162e+000 1.545340418931087e+000 2.120480106083913e-001 -1.106565561980923e+000 -2.180874213583530e-001 3.604032049588833e-002 4.682997515193624e-002 5.551115123125784e-017 2.775557561562892e-017 1.110223024625157e-016
5.740000000000000e+000 5.010748374662364e-001 8.666016094793073e-001 1.193676919132500e+000 1.544734808184016e+000 2.135112839378197e-001 -1.107016305405364e+000 -2.200593642357395e-001 3.596681420063744e-002 4.622946362435684e-002 0.000000000000000e+000 0.000000000000000e+000 -1.110223024625157e-016
5.750000000000000e+000 5.005341028904260e-001 8.677520413759724e-001 1.191858682445847e+000 1.544149074801713e+000 2.151586479049970e-001 -1.107495169144602e+000 -2.217758186455125e-001 3.581225277407608e-002 4.553486871578058e-002 -5.551115123125783e-017 -1.665334536937735e-016 -2.220446049250313e-016
5.760000000000000e+000 4.999815563322037e-001 8.689168724344152e-001 1.189916481268440e+000 1.543588906817949e+000 2.168922048422406e-001 -1.107990697628940e+000 -2.232730128207643e-001 3.559123382729060e-002 4.476656999867610e-002 1.110223024625157e-016 2.775557561562892e-016 0.000000000000000e+000
