Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
 3.600000000000000e-001,-3.174420614242872e-001, 1.964087579492597e-001,-3.490657173598990e-001, 6.060849762878164e-001,-3.494340075484907e-001, 2.875799315786459e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.700000000000000e-001,-3.175392403382445e-001, 1.964539505531933e-001,-3.490657208196397e-001, 6.060594183020026e-001,-3.494464016761456e-001, 2.876165693191761e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.800000000000000e-001,-3.176092174622235e-001, 1.964940189612650e-001,-3.490657236352150e-001, 6.060394095138975e-001,-3.494564835476208e-001, 2.876471780515820e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.900000000000000e-001,-3.176518313689643e-001, 1.965246560676064e-001,-3.490657255425931e-001, 6.060258945953758e-001,-3.494635820839620e-001, 2.876693200543884e-001, 5.235987755982983e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.000000000000000e-001,-3.176698007347538e-001, 1.965404932394588e-001,-3.490657263279156e-001, 6.060195732067637e-001,-3.494670238671847e-001, 2.876802959579831e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 4.100000000000000e-001,-3.176680390463960e-001, 1.965368171460871e-001,-3.490657261302254e-001, 6.060206459322813e-001,-3.494663589556817e-001, 2.876780294991980e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.200000000000000e-001,-3.176515272343470e-001, 1.965118825318635e-001,-3.490657254340852e-001, 6.060286693380450e-001,-3.494615977466529e-001, 2.876621195037622e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 4.300000000000000e-001,-3.176233783979119e-001, 1.964674231606327e-001,-3.490657246432947e-001, 6.060427639673356e-001,-3.494531812748858e-001, 2.876339021621399e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 4.400000000000000e-001,-3.175842963268099e-001, 1.964076383949200e-001,-3.490657238147824e-001, 6.060619191127754e-001,-3.494417949410174e-001, 2.875958186122438e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.500000000000000e-001,-3.175332843873472e-001, 1.963381952181258e-001,-3.490657227863180e-001, 6.060850894436074e-001,-3.494282546339986e-001, 2.875509360547864e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393197e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
