Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
 5.620000000000000e+000, 5.335584833143898e-001, 1.272067652083222e-001,-2.409767924529508e-002, 6.183182278762482e-001,-2.433409172372777e-001,-1.251646109914463e-001
 5.630000000000000e+000, 5.338917693668613e-001, 1.274640027460643e-001,-2.453343184219300e-002, 6.198714923869495e-001,-2.441661057475985e-001,-1.248981244718647e-001
 5.640000000000000e+000, 5.345635104488341e-001, 1.277572130882108e-001,-2.494820560711385e-002, 6.218688153175024e-001,-2.451753408781805e-001,-1.248284658628340e-001
 5.650000000000000e+000, 5.357322119312240e-001, 1.281001643962212e-001,-2.533081478342027e-002, 6.245008353472844e-001,-2.464483218696741e-001,-1.250493314346233e-001
 5.660000000000000e+000, 5.374948051300187e-001, 1.284974879428513e-001,-2.566855241425365e-002, 6.278828480569086e-001,-2.480360329577148e-001,-1.256206193311782e-001
 5.670000000000000e+000, 5.399056409104950e-001, 1.289501508384601e-001,-2.595756192170619e-002, 6.320600665044190e-001,-2.499571698430037e-001,-1.265716159959172e-001
 5.680000000000000e+000, 5.430018577837690e-001, 1.294561373109415e-001,-2.618819802862893e-002, 6.370760677436148e-001,-2.522328962662395e-001,-1.279279757875756e-001
 5.690000000000000e+000, 5.468082217226299e-001, 1.300120235655224e-001,-2.635401437257079e-002, 6.429560924059492e-001,-2.548763042259808e-001,-1.297064997482487e-001
 5.700000000000000e+000, 5.513303772537112e-001, 1.306124950964769e-001,-2.645145443333634e-002, 6.497037316428493e-001,-2.578923978571425e-001,-1.319118797565765e-001
 5.710000000000000e+000, 5.565549018820601e-001, 1.312510474411885e-001,-2.648059664458387e-002, 6.573012610307154e-001,-2.612780477857354e-001,-1.345372231656138e-001
 5.720000000000000e+000, 5.624496104149014e-001, 1.319204300852734e-001,-2.644495521365037e-002, 6.657110187896509e-001,-2.650219134033101e-001,-1.375661080985173e-001
 5.730000000000000e+000, 5.689643712528926e-001, 1.326126783711654e-001,-2.635029493164208e-002, 6.748775798842327e-001,-2.691046860189367e-001,-1.409753150689238e-001
 5.740000000000000e+000, 5.760333053108252e-001, 1.333192447294831e-001,-2.620298272963186e-002, 6.847307400700785e-001,-2.734996704812124e-001,-1.447376070607376e-001
 5.750000000000000e+000, 5.835789216287876e-001, 1.340317414340564e-001,-2.600845446658188e-002, 6.951893476394037e-001,-2.781735596945908e-001,-1.488241884048439e-001
 5.760000000000000e+000, 5.915175789578295e-001, 1.347428287342134e-001,-2.577020030781506e-002, 7.061655276384430e-001,-2.830875799159969e-001,-1.532062412296196e-001
 5.770000000000001e+000, 5.997649737455224e-001, 1.354462548583384e-001,-2.548962886720976e-002, 7.175684944080198e-001,-2.881992942010993e-001,-1.578549594221721e-001
 5.780000000000000e+000, 6.082409243023005e-001, 1.361361383719841e-001,-2.516667361481963e-002, 7.293077915751521e-001,-2.934647615901943e-001,-1.627409071585355e-001
 5.790000000000000e+000, 6.168732681811735e-001, 1.368064488351224e-001,-2.480040327130636e-002, 7.412962976201822e-001,-2.988403505579711e-001,-1.678342955525685e-001
 5.800000000000000e+000, 6.256005696623795e-001, 1.374511574266231e-001,-2.438922079861149e-002, 7.534528427002066e-001,-3.042839692289900e-001,-1.731063083127331e-001
 5.810000000000001e+000, 6.343734420052003e-001, 1.380649846918989e-001,-2.393099976325065e-002, 7.657040106628171e-001,-3.097560766975036e-001,-1.785303762317106e-001
 5.820000000000000e+000, 6.431546439129370e-001, 1.386444387139232e-001,-2.342354427389167e-002, 7.779851117035747e-001,-3.152207744489948e-001,-1.840827804978039e-001
 5.830000000000000e+000, 6.519181682321303e-001, 1.391886144273433e-001,-2.286526994446842e-002, 7.902405576742242e-001,-3.206469213934711e-001,-1.897424938864922e-001
 5.840000000000000e+000, 6.606476085438851e-001, 1.396993202016974e-001,-2.225577476105629e-002, 8.024237193983199e-001,-3.260090318924883e-001,-1.954902477380656e-001
 5.850000000000000e+000, 6.693343360209950e-001, 1.401804842860879e-001,-2.159612765972315e-002, 8.144963116042092e-001,-3.312876093545771e-001,-2.013071641340289e-001
 5.860000000000000e+000, 6.779759869982871e-001, 1.406371442624219e-001,-2.088902840231342e-002, 8.264276024338170e-001,-3.364687226936777e-001,-2.071734334421313e-001
 5.870000000000000e+000, 6.865755255507048e-001, 1.410743963931802e-001,-2.013907754048206e-002, 8.381937725228223e-001,-3.415430168946009e-001,-2.130672352946048e-001
 5.880000000000000e+000, 6.951408191379687e-001, 1.414964176830520e-001,-1.935315449649802e-002, 8.497774049145102e-001,-3.465046011970572e-001,-2.189639556766397e-001
 5.890000000000000e+000, 7.036842458081043e-001, 1.419055141517220e-001,-1.854068364299449e-002, 8.611669002297094e-001,-3.513501729590490e-001,-2.248358700412839e-001
 5.900000000000000e+000, 7.122219796847837e-001, 1.423014274770376e-001,-1.771350682439173e-002, 8.723557778292255e-001,-3.560784147054267e-001,-2.306525543945161e-001
 5.910000000000000e+000, 7.207730237007161e-001, 1.426813115333623e-001,-1.688518088191933e-002, 8.833419889698742e-001,-3.606895219566795e-001,-2.363821117429592e-001
 5.920000000000000e+000, 7.293579446931563e-001, 1.430404398483738e-001,-1.606972149956373e-002, 8.941272643568610e-001,-3.651847559514156e-001,-2.419931069208705e-001
 5.930000000000000e+000, 7.379971012789723e-001, 1.433733920161200e-001,-1.528001663798361e-002, 9.047163637003196e-001,-3.695660265678412e-001,-2.474570279453032e-001
 5.940000000000000e+000, 7.467084724138969e-001, 1.436754016053854e-001,-1.452625643573676e-002, 9.151161801681913e-001,-3.738356395231630e-001,-2.527506966637693e-001
 5.950000000000000e+000, 7.555055290660531e-001, 1.439434090452294e-001,-1.381462259151532e-002, 9.253347892333486e-001,-3.779962711114547e-001,-2.578577822490510e-001
 5.960000000000000e+000, 7.643955927837957e-001, 1.441764833838959e-001,-1.314630096670195e-002, 9.353805464977468e-001,-3.820509123130235e-001,-2.627691890035959e-001
 5.970000000000000e+000, 7.733792414962527e-001, 1.443757356966049e-001,-1.251704098893052e-002, 9.452613731224453e-001,-3.860025544070010e-001,-2.674826333466143e-001
 5.980000000000000e+000, 7.824513772957608e-001, 1.445440576427775e-001,-1.191775456888103e-002, 9.549843398768461e-001,-3.898538658926574e-001,-2.720015481870436e-001
 5.990000000000000e+000, 7.916035466411109e-001, 1.446857881733612e-001,-1.133625512783605e-002, 9.645554918370582e-001,-3.936071416348382e-001,-2.763334087411055e-001
 6.000000000000000e+000, 8.008260862555817e-001, 1.448061727277559e-001,-1.075945097887862e-002, 9.739797443556626e-001,-3.972643430882210e-001,-2.804878250307532e-001
 6.010000000000000e+000, 8.101092423636035e-001, 1.449105333224721e-001,-1.017515817848544e-002, 9.832606576961444e-001,-4.008269608228767e-001,-2.844747489213496e-001
 6.020000000000000e+000, 8.194433382805760e-001, 1.450032254553526e-001,-9.573075644834939e-003, 9.923999884999599e-001,-4.042957999458354e-001,-2.883029081682327e-001
 6.030000000000000e+000, 8.288182935966698e-001, 1.450866921642950e-001,-8.944799753784077e-003, 1.001397188120392e+000,-4.076709991692790e-001,-2.919785959967737e-001
 6.040000000000000e+000, 8.382229379362640e-001, 1.451610252135782e-001,-8.283154488297194e-003, 1.010249169646835e+000,-4.109523250580598e-001,-2.955051443122230e-001
 6.050000000000000e+000, 8.476445779594484e-001, 1.452240632776882e-001,-7.581303718112170e-003, 1.018950429539687e+000,-4.141393549799153e-001,-2.988832532534280e-001
 6.060000000000000e+000, 8.570689387694781e-001, 1.452718067643919e-001,-6.831938017055081e-003, 1.027493327209906e+000,-4.172312940391819e-001,-3.021119266525655e-001
 6.070000000000000e+000, 8.664803943063554e-001, 1.452990233601459e-001,-6.026787533036376e-003, 1.035868444396024e+000,-4.202267389652952e-001,-3.051895069115087e-001
 6.080000000000000e+000, 8.758624688332831e-001, 1.452999205541368e-001,-5.156735283318605e-003, 1.044065272779459e+000,-4.231237886418418e-001,-3.081145417807030e-001
 6.090000000000000e+000, 8.851987279204220e-001, 1.452691024220045e-001,-4.212960491912393e-003, 1.052073586847802e+000,-4.259206447326727e-001,-3.108867081006264e-001
 6.100000000000000e+000, 8.944743084068403e-001, 1.452032957999905e-001,-3.189692899909046e-003, 1.059885604745630e+000,-4.286167361401753e-001,-3.135079467949845e-001
 6.110000000000000e+000, 9.036780807058138e-001, 1.451036406223154e-001,-2.088399324408544e-003, 1.067498601113294e+000,-4.312140170457541e-001,-3.159836547369541e-001
 6.120000000000000e+000, 9.128047769257141e-001, 1.449776311416702e-001,-9.220407750640269e-004, 1.074917338075069e+000,-4.337176867547865e-001,-3.183238213368878e-001
 6.130000000000000e+000, 9.218561377802234e-001, 1.448396949498239e-001, 2.825525209010241e-004, 1.082155476809259e+000,-4.361360066252840e-001,-3.205436049523577e-001
 6.140000000000000e+000, 9.308405150247466e-001, 1.447097022073989e-001, 1.486034474820737e-003, 1.089235046222773e+000,-4.384796014809292e-001,-3.226623880479496e-001
 6.150000000000000e+000, 9.397709378450438e-001, 1.446096533694423e-001, 2.642096635117013e-003, 1.096183610803880e+000,-4.407606472054593e-001,-3.247011908487744e-001
 6.160000000000000e+000, 9.486622404423392e-001, 1.445596886648968e-001, 3.705323343814604e-003, 1.103029918220735e+000,-4.429918815925523e-001,-3.266795896830703e-001
 6.170000000000000e+000, 9.575370787463442e-001, 1.445758647019753e-001, 4.634366927103263e-003, 1.109801758787523e+000,-4.451839540374319e-001,-3.286110284362846e-001
 6.180000000000000e+000, 9.663887818971089e-001, 1.446639128231222e-001, 5.411681917204076e-003, 1.116514762143215e+000,-4.473494674942213e-001,-3.305114785046990e-001
 6.190000000000000e+000, 9.752346032574872e-001, 1.448268150215610e-001, 6.020132285574226e-003, 1.123185103606009e+000,-4.494943635900440e-001,-3.323851708673515e-001
 6.200000000000000e+000, 9.840798491514587e-001, 1.450619216079891e-001, 6.457130104754309e-003, 1.129821882669947e+000,-4.516233985490922e-001,-3.342348166866446e-001
 6.210000000000000e+000, 9.929276813448554e-001, 1.453645980090814e-001, 6.727316869080830e-003, 1.136431253419014e+000,-4.537392247944022e-001,-3.360607005336010e-001
 6.220000000000000e+000, 1.001779533410992e+000, 1.457301832325044e-001, 6.839040326594026e-003, 1.143018014373656e+000,-4.558429810621716e-001,-3.378622221671236e-001
 6.230000000000000e+000, 1.010635210902683e+000, 1.461549461468297e-001, 6.801211848357295e-003, 1.149586547232159e+000,-4.579350162522438e-001,-3.396387791744205e-001
 6.240000000000000e+000, 1.019492861112223e+000, 1.466360771496778e-001, 6.621265573448747e-003, 1.156141150741891e+000,-4.600154614280767e-001,-3.413895301369446e-001
 6.250000000000000e+000, 1.028348871769928e+000, 1.471711195932839e-001, 6.304491942194241e-003, 1.162685899442456e+000,-4.620845018971642e-001,-3.431124783422501e-001
 6.260000000000000e+000, 1.037197496161453e+000, 1.477572345307137e-001, 5.854347836885932e-003, 1.169224235548015e+000,-4.641424905825949e-001,-3.448038841855377e-001
 6.270000000000000e+000, 1.046030300422165e+000, 1.483906138147242e-001, 5.273247884551884e-003, 1.175758582011833e+000,-4.661899611740407e-001,-3.464586300357185e-001
 6.280000000000000e+000, 1.054835746100455e+000, 1.490662969463341e-001, 4.563647209759737e-003, 1.182290088240218e+000,-4.682275015448978e-001,-3.480712175510797e-001
 6.290000000000000e+000, 1.063598970217973e+000, 1.497784627374239e-001, 3.729306325409347e-003, 1.188818442967333e+000,-4.702556597596285e-001,-3.496366429133690e-001
 6.300000000000000e+000, 1.072301818954203e+000, 1.505209041264140e-001, 2.776544981891076e-003, 1.195341704376568e+000,-4.722750419501774e-001,-3.511508176751416e-001
 6.310000000000000e+000, 1.080923443075783e+000, 1.512872872087583e-001, 1.715129362296533e-003, 1.201856215518723e+000,-4.742863875996203e-001,-3.526107077800345e-001
 6.320000000000000e+000, 1.089441766718470e+000, 1.520711938508692e-001, 5.583859819976295e-004, 1.208356720306852e+000,-4.762903600802911e-001,-3.540144298868564e-001
 6.330000000000000e+000, 1.097835700251045e+000, 1.528662414544530e-001,-6.775736931117719e-004, 1.214836705422672e+000,-4.782871976143301e-001,-3.553613747648023e-001
 6.340000000000000e+000, 1.106087339756596e+000, 1.536661428838528e-001,-1.975215374565764e-003, 1.221288885541082e+000,-4.802765775230243e-001,-3.566520625687129e-001
 6.350000000000000e+000, 1.114183409291719e+000, 1.544642171255295e-001,-3.316972908432640e-003, 1.227705648168442e+000,-4.822576776313770e-001,-3.578874296622451e-001
 6.359999999999999e+000, 1.122115873749942e+000, 1.552527547543674e-001,-4.686299459565629e-003, 1.234079289268188e+000,-4.842291252860184e-001,-3.590680214625753e-001
 6.370000000000000e+000, 1.129881979318653e+000, 1.560233096950838e-001,-6.068344865159507e-003, 1.240402023323070e+000,-4.861887850986471e-001,-3.601938727577005e-001
 6.380000000000000e+000, 1.137483922654086e+000, 1.567678960818491e-001,-7.450304810604773e-003, 1.246665865805325e+000,-4.881335617561280e-001,-3.612651969615612e-001
 6.390000000000000e+000, 1.144928281248665e+000, 1.574802115806200e-001,-8.821594867706471e-003, 1.252862582955623e+000,-4.900593953567226e-001,-3.622835071647346e-001
 6.400000000000000e+000, 1.152225159563874e+000, 1.581564950025538e-001,-1.017397682633575e-002, 1.258983861631585e+000,-4.919615820397453e-001,-3.632527464999741e-001
 6.410000000000000e+000, 1.159387063550122e+000, 1.587959281133735e-001,-1.150150927431881e-002, 1.265021614976659e+000,-4.938352851326550e-001,-3.641800926602340e-001
 6.420000000000000e+000, 1.166427912196055e+000, 1.594004688754209e-001,-1.280028462125604e-002, 1.270968268554120e+000,-4.956758910652045e-001,-3.650763324325926e-001
 6.430000000000000e+000, 1.173362512933645e+000, 1.599742182892607e-001,-1.406815735088263e-002, 1.276817002630859e+000,-4.974790863961591e-001,-3.659558762193101e-001
 6.440000000000000e+000, 1.180206112385100e+000, 1.605225580916367e-001,-1.530448109222672e-002, 1.282562005304742e+000,-4.992408918147842e-001,-3.668361920768947e-001
 6.450000000000000e+000, 1.186973580715688e+000, 1.610513042179853e-001,-1.650969276829618e-002, 1.288198805206374e+000,-5.009579515649101e-001,-3.677361585890883e-001
 6.460000000000000e+000, 1.193678532311159e+000, 1.615659719446887e-001,-1.768493466648038e-002, 1.293724726486257e+000,-5.026280414087175e-001,-3.686737939686022e-001
 6.470000000000000e+000, 1.200332643869053e+000, 1.620709311097976e-001,-1.883203108565968e-002, 1.299139368116384e+000,-5.042504628895991e-001,-3.696647297736730e-001
 6.480000000000000e+000, 1.206944963710209e+000, 1.625684067700117e-001,-1.995361537812669e-002, 1.304444907501977e+000,-5.058262121238746e-001,-3.707217195183769e-001
 6.490000000000000e+000, 1.213521346166224e+000, 1.630578488954770e-001,-2.105305186527500e-002, 1.309646188479632e+000,-5.073580715424918e-001,-3.718544807727530e-001
 6.500000000000000e+000, 1.220064306269301e+000, 1.635360866489282e-001,-2.213416879001425e-002, 1.314750720739279e+000,-5.088507061132116e-001,-3.730696054264935e-001
 6.510000000000000e+000, 1.226573229284249e+000, 1.639980817341771e-001,-2.320095706279613e-002, 1.319768683007953e+000,-5.103107760336906e-001,-3.743705132601901e-001
 6.520000000000000e+000, 1.233044980714715e+000, 1.644378395361525e-001,-2.425740093025077e-002, 1.324712940816529e+000,-5.117468847562084e-001,-3.757574629817866e-001
 6.529999999999999e+000, 1.239475022298305e+000, 1.648491784760435e-001,-2.530745130162592e-002, 1.329598993415654e+000,-5.131690045101565e-001,-3.772278219777143e-001
 6.540000000000000e+000, 1.245858725432490e+000, 1.652263289271345e-001,-2.635483329762582e-002, 1.334444739123507e+000,-5.145873096840873e-001,-3.787766038803726e-001
 6.550000000000000e+000, 1.252192387106032e+000, 1.655644603447264e-001,-2.740266698011021e-002, 1.339270039210264e+000,-5.160107972007333e-001,-3.803972168779058e-001
 6.560000000000000e+000, 1.258473411037512e+000, 1.658601407196008e-001,-2.845317939060331e-002, 1.344095989711151e+000,-5.174464034804805e-001,-3.820825240940626e-001
 6.570000000000000e+000, 1.264699405243208e+000, 1.661116166263585e-001,-2.950735459183046e-002, 1.348943710010749e+000,-5.188992172912098e-001,-3.838259274957385e-001
 6.580000000000000e+000, 1.270866928418031e+000, 1.663189327115888e-001,-3.056438832556672e-002, 1.353832803213722e+000,-5.203734096634926e-001,-3.856218330775925e-001
 6.590000000000000e+000, 1.276970873357591e+000, 1.664840137651136e-001,-3.162141772896760e-002, 1.358779974980050e+000,-5.218728414568229e-001,-3.874653845743770e-001
 6.600000000000000e+000, 1.283004493984607e+000, 1.666105589277511e-001,-3.267392460768252e-002, 1.363797983589102e+000,-5.234010089052898e-001,-3.893518823433501e-001
 6.609999999999999e+000, 1.288959701090557e+000, 1.667035265757142e-001,-3.371659373883340e-002, 1.368894763238498e+000,-5.249606771948805e-001,-3.912760718314731e-001
 6.620000000000000e+000, 1.294827775226777e+000, 1.667683854510835e-001,-3.474423057111223e-002, 1.374072742166378e+000,-5.265534217755472e-001,-3.932312870280725e-001
 6.630000000000000e+000, 1.300600520065498e+000, 1.668104962133847e-001,-3.575263474138080e-002, 1.379328500450465e+000,-5.281791201264884e-001,-3.952088264754426e-001
 6.640000000000000e+000, 1.306271420064316e+000, 1.668347163596764e-001,-3.673933380624578e-002, 1.384652734714378e+000,-5.298354518827494e-001,-3.971979903593088e-001
 6.650000000000000e+000, 1.311836600033373e+000, 1.668450579164229e-001,-3.770392833653196e-002, 1.390030490407464e+000,-5.315175505888403e-001,-3.991865118265616e-001
 6.660000000000000e+000, 1.317295539501019e+000, 1.668442701947552e-001,-3.864801677725967e-002, 1.395441726692840e+000,-5.332179189245189e-001,-4.011608676318643e-001
 6.670000000000000e+000, 1.322651364305981e+000, 1.668334010148938e-001,-3.957489864960817e-002, 1.400862203523436e+000,-5.349265361312368e-001,-4.031064395405093e-001
 6.680000000000000e+000, 1.327910641142486e+000, 1.668114412798007e-001,-4.048919235974527e-002, 1.406264632665800e+000,-5.366311825733677e-001,-4.050077545085009e-001
 6.690000000000000e+000, 1.333082721177215e+000, 1.667750179703416e-001,-4.139633040477728e-002, 1.411620001370623e+000,-5.383181659874227e-001,-4.068488631176868e-001
 6.699999999999999e+000, 1.338178854100008e+000, 1.667181400703990e-001,-4.230194297390597e-002, 1.416898942300221e+000,-5.399733435191632e-001,-4.086138750114470e-001
 6.710000000000000e+000, 1.343211273064985e+000, 1.666322952061836e-001,-4.321131392497741e-002, 1.422073127839551e+000,-5.415830786577643e-001,-4.102877953434032e-001
 6.720000000000000e+000, 1.348192224205592e+000, 1.665071823538535e-001,-4.412904384440310e-002, 1.427116708539309e+000,-5.431349384246799e-001,-4.118576571230799e-001
 6.730000000000000e+000, 1.353133089116366e+000, 1.663319176703739e-001,-4.505883199585956e-002, 1.432007707555748e+000,-5.446181655250360e-001,-4.133135607629176e-001
 6.740000000000000e+000, 1.358043767312666e+000, 1.660962080003696e-001,-4.600305405545981e-002, 1.436729154250455e+000,-5.460241091470682e-001,-4.146491088548371e-001
 6.750000000000000e+000, 1.362932185883769e+000, 1.657912275233064e-001,-4.696209393313326e-002, 1.441269785932158e+000,-5.473467122248462e-001,-4.158612449278299e-001
 6.760000000000000e+000, 1.367803969230020e+000, 1.654103652875505e-001,-4.793394371300654e-002, 1.445624382447233e+000,-5.485828658541038e-001,-4.169500162652083e-001
 6.770000000000000e+000, 1.372662382627212e+000, 1.649499418079519e-001,-4.891429098285771e-002, 1.449793794370971e+000,-5.497324878967221e-001,-4.179184576351512e-001
 6.779999999999999e+000, 1.377508272645227e+000, 1.644096792709207e-001,-4.989670339816767e-002, 1.453784498234672e+000,-5.507984237882467e-001,-4.187724108719425e-001
 6.790000000000000e+000, 1.382339812462815e+000, 1.637927332565115e-001,-5.087275951215729e-002, 1.457607616875546e+000,-5.517861893028109e-001,-4.195202934612458e-001
 6.800000000000000e+000, 1.387152356341345e+000, 1.631053512476979e-001,-5.183246828782314e-002, 1.461277680905180e+000,-5.527034714621507e-001,-4.201728916006318e-001
 6.810000000000000e+000, 1.391938672345221e+000, 1.623563345735419e-001,-5.276510733413254e-002, 1.464811382874288e+000,-5.535594711662905e-001,-4.207429638333876e-001
 6.820000000000000e+000, 1.396689411746246e+000, 1.615564043722935e-001,-5.366009745564374e-002, 1.468226286822428e+000,-5.543642315673059e-001,-4.212444377960019e-001
 6.830000000000000e+000, 1.401393608171754e+000, 1.607175607184708e-001,-5.450767045113703e-002, 1.471539513165843e+000,-5.551279816212872e-001,-4.216913518661339e-001
 6.840000000000000e+000, 1.406039285122438e+000, 1.598527006656210e-001,-5.529970134582928e-002, 1.474766721968835e+000,-5.558605550593909e-001,-4.220969402791691e-001
 6.850000000000000e+000, 1.410614496807672e+000, 1.589757642039245e-001,-5.603106783847411e-002, 1.477921633369379e+000,-5.565709863923404e-001,-4.224731361269226e-001
 6.859999999999999e+000, 1.415109029946790e+000, 1.581022700316543e-001,-5.670126774918527e-002, 1.481015930155958e+000,-5.572672159191449e-001,-4.228305135746962e-001
 6.870000000000000e+000, 1.419516356454812e+000, 1.572497083111624e-001,-5.731563306108796e-002, 1.484059245569298e+000,-5.579557159200768e-001,-4.231785244534992e-001
