Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
 1.200000000000000e-001,-2.428942542203889e-001, 2.192760847708100e-001,-3.490658980172308e-001, 6.137115290263080e-001,-3.486056179612405e-001, 2.914693307639418e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.300000000000000e-001,-2.430258929771373e-001, 2.192652947279723e-001,-3.490659047676119e-001, 6.136913015286281e-001,-3.486120505159061e-001, 2.914795719884586e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.400000000000000e-001,-2.431779343666560e-001, 2.192501736030827e-001,-3.490659091183894e-001, 6.136685043389979e-001,-3.486190587031686e-001, 2.914899043245314e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.500000000000000e-001,-2.433484670337846e-001, 2.192353845876796e-001,-3.490659111451506e-001, 6.136424789994432e-001,-3.486272581498786e-001, 2.915027083734418e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.600000000000000e-001,-2.435352896469924e-001, 2.192239800602704e-001,-3.490659109495075e-001, 6.136129571360409e-001,-3.486369928322111e-001, 2.915194250980307e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.700000000000000e-001,-2.437361196854135e-001, 2.192179713964990e-001,-3.490659087421226e-001, 6.135799042709023e-001,-3.486484377933425e-001, 2.915409015284900e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.800000000000000e-001,-2.439467665105763e-001, 2.192178899254067e-001,-3.490659051018192e-001, 6.135439248145983e-001,-3.486614174320895e-001, 2.915669180876248e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.900000000000000e-001,-2.441599388642086e-001, 2.192221504699567e-001,-3.490659009573933e-001, 6.135066001738621e-001,-3.486752320804829e-001, 2.915956834300129e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 2.000000000000000e-001,-2.443669836498820e-001, 2.192275128656314e-001,-3.490658970829927e-001, 6.134700937678839e-001,-3.486888382304656e-001, 2.916243082090655e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 2.100000000000000e-001,-2.445601437749264e-001, 2.192302047297481e-001,-3.490658938210137e-001, 6.134365278272074e-001,-3.487011645326146e-001, 2.916497143961714e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 2.200000000000000e-001,-2.447325695859444e-001, 2.192265517042866e-001,-3.490658912801423e-001, 6.134078483734422e-001,-3.487112115326503e-001, 2.916689905186218e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 2.300000000000000e-001,-2.448771738210534e-001, 2.192133168492725e-001,-3.490658894153091e-001, 6.133859492423097e-001,-3.487180343295735e-001, 2.916794409999237e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 2.400000000000000e-001,-2.449865357414483e-001, 2.191883626105364e-001,-3.490658879815205e-001, 6.133725486214183e-001,-3.487208406754145e-001, 2.916789468950445e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 2.500000000000000e-001,-2.450539554248272e-001, 2.191513164368906e-001,-3.490658866924725e-001, 6.133688684403582e-001,-3.487191604471751e-001, 2.916664710175860e-001, 5.235987755982992e-001,-1.134464013796313e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 2.600000000000000e-001,-2.450741386951708e-001, 2.191034167965258e-001,-3.490658854603687e-001, 6.133755502146587e-001,-3.487128633064005e-001, 2.916420564485454e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 2.700000000000000e-001,-2.450430821117493e-001, 2.190463688078559e-001,-3.490658844200527e-001, 6.133929168649127e-001,-3.487019712114841e-001, 2.916061690843249e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 2.800000000000000e-001,-2.449580069679663e-001, 2.189815034528890e-001,-3.490658837085852e-001, 6.134211619751628e-001,-3.486865217532709e-001, 2.915592166650659e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 2.900000000000000e-001,-2.448172506694466e-001, 2.189101453902551e-001,-3.490658833193377e-001, 6.134602907669861e-001,-3.486666192160777e-001, 2.915017416369112e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.000000000000000e-001,-2.446195810374282e-001, 2.188339866467255e-001,-3.490658831751685e-001, 6.135101582108753e-001,-3.486424511823836e-001, 2.914345459087619e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.100000000000000e-001,-2.443638111882184e-001, 2.187547061015405e-001,-3.490658832023498e-001, 6.135706152232299e-001,-3.486142049499565e-001, 2.913584291376917e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.200000000000000e-001,-2.440506753913631e-001, 2.186739704953218e-001,-3.490658833614685e-001, 6.136411880711650e-001,-3.485821833961367e-001, 2.912744208297238e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.300000000000000e-001,-2.436861838391314e-001, 2.185939396353380e-001,-3.490658837184234e-001, 6.137203980768319e-001,-3.485470919103555e-001, 2.911844779408346e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.400000000000000e-001,-2.432817583327488e-001, 2.185168785006153e-001,-3.490658843468742e-001, 6.138058192470655e-001,-3.485099868695449e-001, 2.910912831564002e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.500000000000000e-001,-2.428510340330933e-001, 2.184441542963855e-001,-3.490658851124002e-001, 6.138948356244656e-001,-3.484719215096039e-001, 2.909972870360429e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.600000000000000e-001,-2.424092932894319e-001, 2.183763541764476e-001,-3.490658858195657e-001, 6.139847125938326e-001,-3.484339302973263e-001, 2.909047048917496e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.700000000000000e-001,-2.419754849017408e-001, 2.183145049450956e-001,-3.490658865921860e-001, 6.140719930971184e-001,-3.483973466317241e-001, 2.908164505345268e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.800000000000000e-001,-2.415712902528052e-001, 2.182609782602303e-001,-3.490658878871120e-001, 6.141524649203445e-001,-3.483638884306639e-001, 2.907365279407044e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 3.900000000000000e-001,-2.412171977596704e-001, 2.182195800074918e-001,-3.490658900717871e-001, 6.142218131588142e-001,-3.483354291038261e-001, 2.906695958466219e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.000000000000000e-001,-2.409293286358359e-001, 2.181947714911827e-001,-3.490658929298422e-001, 6.142763293453522e-001,-3.483136768867978e-001, 2.906201393578105e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 4.100000000000000e-001,-2.407184633561308e-001, 2.181899177574265e-001,-3.490658955236807e-001, 6.143134504866532e-001,-3.482998366051608e-001, 2.905913699221630e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 4.200000000000000e-001,-2.405905261681574e-001, 2.182057763131515e-001,-3.490658967276176e-001, 6.143319974327965e-001,-3.482944000350892e-001, 2.905844410784493e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.300000000000000e-001,-2.405471045877672e-001, 2.182408629134711e-001,-3.490658959421134e-001, 6.143320094881519e-001,-3.482972348740221e-001, 2.905987187152411e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 4.400000000000000e-001,-2.405854139107497e-001, 2.182927925070930e-001,-3.490658932616822e-001, 6.143144670878505e-001,-3.483077934580261e-001, 2.906325269986643e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 4.500000000000000e-001,-2.406979015312704e-001, 2.183583436046319e-001,-3.490658892991788e-001, 6.142813457130907e-001,-3.483250985239483e-001, 2.906831341859612e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.600000000000000e-001,-2.408715061119560e-001, 2.184325185252409e-001,-3.490658850368628e-001, 6.142359408608797e-001,-3.483475499849462e-001, 2.907461330064172e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 4.700000000000000e-001,-2.410875673674758e-001, 2.185083964906609e-001,-3.490658815332124e-001, 6.141829133751481e-001,-3.483728974801297e-001, 2.908153447076600e-001, 5.235987755982992e-001,-1.134464013796313e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 4.800000000000000e-001,-2.413241420216183e-001, 2.185780921369098e-001,-3.490658794802172e-001, 6.141276887841116e-001,-3.483985363820232e-001, 2.908836400533770e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 4.900000000000000e-001,-2.415599031366683e-001, 2.186342253898679e-001,-3.490658789153674e-001, 6.140754780686228e-001,-3.484219819330481e-001, 2.909442444144758e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.000000000000000e-001,-2.417766636691091e-001, 2.186714713713647e-001,-3.490658792653403e-001, 6.140305181593799e-001,-3.484412697467310e-001, 2.909919198120628e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.100000000000000e-001,-2.419605055077169e-001, 2.186877826342106e-001,-3.490658796815481e-001, 6.139956211388226e-001,-3.484552175687772e-001, 2.910237923817487e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.200000000000000e-001,-2.421038013796426e-001, 2.186849849007997e-001,-3.490658795529153e-001, 6.139717033579939e-001,-3.484636432814736e-001, 2.910399390449831e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.300000000000000e-001,-2.422073965045254e-001, 2.186683089107280e-001,-3.490658788923718e-001, 6.139575121909388e-001,-3.484674251615896e-001, 2.910433958340531e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.400000000000000e-001,-2.422804120625766e-001, 2.186446941093776e-001,-3.490658781705867e-001, 6.139500189419911e-001,-3.484682218434221e-001, 2.910391816137710e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.499999999999999e-001,-2.423376296542885e-001, 2.186208580115554e-001,-3.490658778399172e-001, 6.139452744368273e-001,-3.484680062923187e-001, 2.910328907405572e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.600000000000001e-001,-2.423956012958513e-001, 2.186020084831819e-001,-3.490658781240562e-001, 6.139393463470568e-001,-3.484686226270142e-001, 2.910294893530979e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.700000000000000e-001,-2.424680432302770e-001, 2.185907971941876e-001,-3.490658790469383e-001, 6.139293281789712e-001,-3.484713366464933e-001, 2.910321592947952e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.800000000000001e-001,-2.425627135704685e-001, 2.185864903600048e-001,-3.490658805226236e-001, 6.139140487377373e-001,-3.484765122024336e-001, 2.910414477822756e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.900000000000000e-001,-2.426820398246266e-001, 2.185855778855357e-001,-3.490658824483318e-001, 6.138938359701558e-001,-3.484837459854604e-001, 2.910556867496995e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.000000000000000e-001,-2.428256971481224e-001, 2.185841054915421e-001,-3.490658846748712e-001, 6.138695826352433e-001,-3.484923943194720e-001, 2.910726187462884e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.100000000000000e-001,-2.429921552880231e-001, 2.185798201003424e-001,-3.490658869584529e-001, 6.138420278953639e-001,-3.485020067919566e-001, 2.910907907478877e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.200000000000000e-001,-2.431788773158652e-001, 2.185721530311677e-001,-3.490658890580753e-001, 6.138117268253603e-001,-3.485123360501550e-001, 2.911095694772318e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.300000000000000e-001,-2.433817700056253e-001, 2.185603665245399e-001,-3.490658908305337e-001, 6.137795362700756e-001,-3.485230121334251e-001, 2.911280343771076e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.400000000000000e-001,-2.435944689074963e-001, 2.185422208537524e-001,-3.490658921912914e-001, 6.137470187277545e-001,-3.485332886456249e-001, 2.911441417570889e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.500000000000000e-001,-2.438082392623786e-001, 2.185149378418370e-001,-3.490658930390103e-001, 6.137162551526334e-001,-3.485421886448648e-001, 2.911552529435669e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.600000000000000e-001,-2.440121823796864e-001, 2.184774212671381e-001,-3.490658932510309e-001, 6.136893397756453e-001,-3.485488672337946e-001, 2.911594056615098e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.699999999999999e-001,-2.441934810570573e-001, 2.184311736082887e-001,-3.490658927710448e-001, 6.136681441492353e-001,-3.485527711049263e-001, 2.911558593767888e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.800000000000001e-001,-2.443385518107169e-001, 2.183789036722725e-001,-3.490658917106399e-001, 6.136544147933046e-001,-3.485534902447407e-001, 2.911444570178486e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.900000000000000e-001,-2.444349656709946e-001, 2.183223220334565e-001,-3.490658903186423e-001, 6.136499116227598e-001,-3.485505289246962e-001, 2.911246253576241e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 7.000000000000001e-001,-2.444728852681498e-001, 2.182613408224416e-001,-3.490658888422860e-001, 6.136563323009749e-001,-3.485432677804594e-001, 2.910951032738419e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 7.100000000000000e-001,-2.444453122869460e-001, 2.181950674552851e-001,-3.490658874598075e-001, 6.136750604385937e-001,-3.485311349480793e-001, 2.910545296398772e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 7.200000000000000e-001,-2.443477000492338e-001, 2.181230902945397e-001,-3.490658863273095e-001, 6.137069603236581e-001,-3.485137841521788e-001, 2.910021165699302e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 7.300000000000000e-001,-2.441786748561018e-001, 2.180459588421937e-001,-3.490658856733466e-001, 6.137521523571399e-001,-3.484912145919183e-001, 2.909380074250732e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 7.400000000000000e-001,-2.439420519704446e-001, 2.179650233524466e-001,-3.490658858514340e-001, 6.138097024633066e-001,-3.484638702215499e-001, 2.908634349006601e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 7.500000000000000e-001,-2.436486240000790e-001, 2.178821750685478e-001,-3.490658872891906e-001, 6.138773707971276e-001,-3.484327100412097e-001, 2.907807949794594e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
