Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
 1.907000000000000e+001, 4.966336105388507e-001, 8.124179859000088e-001, 9.147863267412485e-001, 1.572555858540864e+000, 5.032090702141647e-001,-1.104584823821783e+000, 2.708592886993703e-002,-2.329834293764559e-003,-9.708148646170348e-002, 2.074235768050489e-002, 2.745019719612610e-003,-7.287489469607346e-002, 1.107000760354945e-002, 7.762254654874148e-003,-6.285734867471350e-002,-3.380281652953581e-004, 1.103824962973677e-002,-6.724836212394235e-002,-1.165630667890917e-002, 1.204645181942598e-002,-8.251381813562868e-002,-2.122645304831030e-002, 1.119337441583183e-002,-1.051900182270899e-001,-1.549125748109098e-002, 1.418040565994575e-002,-1.216750812750491e-001, 5.683069277724894e-015,-1.321192173966813e-014, 2.205392790095047e-002, 5.648374105089211e-015,-1.321192173966813e-014, 2.205392790095047e-002, 5.717764450360579e-015,-1.321192173966813e-014, 2.205392790095047e-002, 5.891240313538995e-015,-1.287884808236558e-014, 2.205392790095042e-002, 5.634496036034939e-015,-1.332294629210232e-014, 2.205392790095042e-002, 5.690008312252031e-015,-1.298987263479976e-014, 2.205392790095058e-002, 0.000000000000000e+000, 0.000000000000000e+000
 1.908000000000000e+001, 4.968355756676371e-001, 8.122539510115140e-001, 9.153434010647709e-001, 1.572842202465899e+000, 5.015407747263190e-001,-1.104094442734461e+000, 2.569325868616924e-002,-2.144765425546976e-003,-9.645757030538632e-002, 1.981669352957408e-002, 2.664655443697983e-003,-7.215361040586724e-002, 1.077155489397630e-002, 7.457579968754898e-003,-6.237549996355148e-002, 4.290454828970766e-005, 1.061499072533344e-002,-6.728031024135160e-002,-1.063563071825024e-002, 1.161716247500017e-002,-8.320263252140585e-002,-1.966734678541579e-002, 1.083614452292392e-002,-1.065182193792050e-001,-1.416639705371149e-002, 1.371278210862509e-002,-1.227104170961373e-001, 5.703886381306306e-015,-1.332294629210232e-014, 2.205392790095036e-002, 5.502654380019343e-015,-1.310089718723394e-014, 2.205392790095052e-002, 5.807971899213355e-015,-1.321192173966813e-014, 2.205392790095025e-002, 5.710825415833442e-015,-1.321192173966813e-014, 2.205392790095047e-002, 5.592861828872119e-015,-1.332294629210232e-014, 2.205392790095052e-002, 5.620617966980665e-015,-1.321192173966813e-014, 2.205392790095052e-002, 0.000000000000000e+000,-5.551115123125784e-017
 1.909000000000000e+001, 4.970399792830915e-001, 8.120836569368998e-001, 9.159247282457259e-001, 1.573119144025434e+000, 4.998700702587851e-001,-1.103606424470677e+000, 2.426705418382289e-002,-1.960400704750512e-003,-9.584918193627133e-002, 1.886186392136998e-002, 2.586682777183261e-003,-7.145946522945160e-002, 1.045777307289215e-002, 7.155589152270119e-003,-6.191636923318921e-002, 4.270603496168803e-004, 1.019749714137581e-002,-6.731629835761975e-002,-9.596294880919979e-003, 1.120027204381542e-002,-8.386713817820288e-002,-1.808330675680689e-002, 1.049741580578072e-002,-1.077908046922474e-001,-1.282721639753977e-002, 1.326438021864376e-002,-1.237022184957103e-001, 5.863484175430446e-015,-1.310089718723394e-014, 2.205392790095035e-002, 5.606739897926392e-015,-1.332294629210232e-014, 2.205392790095052e-002, 5.502654380019343e-015,-1.354499539697069e-014, 2.205392790095031e-002, 5.801032864686215e-015,-1.287884808236557e-014, 2.205392790095052e-002, 5.662252174143486e-015,-1.321192173966813e-014, 2.205392790095042e-002, 5.551227621709300e-015,-1.321192173966813e-014, 2.205392790095047e-002, 0.000000000000000e+000, 0.000000000000000e+000
 1.910000000000000e+001, 4.972452783010656e-001, 8.119052643631237e-001, 9.165393184252424e-001, 1.573402901340997e+000, 4.982149473491386e-001,-1.103129292694291e+000, 2.294553843432911e-002,-1.790945145646363e-003,-9.528113086563352e-002, 1.797343780401322e-002, 2.515990866189612e-003,-7.082340892471302e-002, 1.016204746217400e-002, 6.879241081643834e-003,-6.150201542984055e-002, 7.782911043034454e-004, 9.816378556945633e-003,-6.735687323938035e-002,-8.638566541920622e-003, 1.082224601968398e-002,-8.448008681015810e-002,-1.662428578520705e-002, 1.019317254396903e-002,-1.089543646803474e-001,-1.159750300259580e-002, 1.285948425540886e-002,-1.246104101939877e-001, 5.655313139616346e-015,-1.310089718723394e-014, 2.205392790095052e-002, 5.454081138329385e-015,-1.354499539697069e-014, 2.205392790095036e-002, 5.780215761104807e-015,-1.310089718723394e-014, 2.205392790095047e-002, 5.731642519414850e-015,-1.298987263479976e-014, 2.205392790095057e-002, 5.481837276437931e-015,-1.343397084453650e-014, 2.205392790095035e-002, 5.717764450360577e-015,-1.310089718723394e-014, 2.205392790095047e-002, 1.110223024625157e-016, 0.000000000000000e+000
 1.911000000000000e+001, 4.974488066082857e-001, 8.117190481984783e-001, 9.171922650800792e-001, 1.573692096995678e+000, 4.965981183380044e-001,-1.102674027320377e+000, 2.180561357787304e-002,-1.646007397094862e-003,-9.477129105366057e-002, 1.720420178052249e-002, 2.455608305604150e-003,-7.026707336690659e-002, 9.902801632638006e-003, 6.642469601236913e-003,-6.114703932681957e-002, 1.076988238659014e-003, 9.490416207782265e-003,-6.740076672195472e-002,-7.817251353893840e-003, 1.050032350776567e-002,-8.501999234800706e-002,-1.537291550135270e-002, 9.935511891228387e-003,-1.099682697236079e-001,-1.054571474010988e-002, 1.251527076125493e-002,-1.254035883661775e-001, 5.537349552655025e-015,-1.332294629210232e-014, 2.205392790095047e-002, 5.620617966980665e-015,-1.321192173966813e-014, 2.205392790095047e-002, 5.648374105089212e-015,-1.298987263479976e-014, 2.205392790095052e-002, 5.759398657523399e-015,-1.332294629210232e-014, 2.205392790095036e-002, 5.648374105089212e-015,-1.298987263479976e-014, 2.205392790095052e-002, 5.537349552655025e-015,-1.332294629210232e-014, 2.205392790095052e-002, 0.000000000000000e+000, 0.000000000000000e+000
 1.912000000000000e+001, 4.976480866620394e-001, 8.115268607636893e-001, 9.178851821171249e-001, 1.573978803115965e+000, 4.950357534577088e-001,-1.102246447802771e+000, 2.087674053947769e-002,-1.528831948755441e-003,-9.432564596259564e-002, 1.657550007508207e-002, 2.406366912991728e-003,-6.979527964055163e-002, 9.688766207855647e-003, 6.449796114360217e-003,-6.085300483579044e-002, 1.317448143164753e-003, 9.225443727598618e-003,-6.744495087275952e-002,-7.151258872196913e-003, 1.023913725224655e-002,-8.547912092355525e-002,-1.435784340275605e-002, 9.726750715291629e-003,-1.108210992472316e-001,-9.694393113990426e-003, 1.223576354750476e-002,-1.260721846417783e-001, 5.717764450360579e-015,-1.276782352993139e-014, 2.205392790095047e-002, 5.440203069275111e-015,-1.343397084453650e-014, 2.205392790095052e-002, 5.620617966980666e-015,-1.332294629210232e-014, 2.205392790095042e-002, 5.780215761104809e-015,-1.298987263479976e-014, 2.205392790095047e-002, 5.634496036034940e-015,-1.332294629210232e-014, 2.205392790095047e-002, 5.537349552655026e-015,-1.310089718723395e-014, 2.205392790095052e-002, 0.000000000000000e+000, 0.000000000000000e+000
 1.913000000000000e+001, 4.978406638848165e-001, 8.113307223151193e-001, 9.186204343841733e-001, 1.574254770811947e+000, 4.935388494698429e-001,-1.101850622669054e+000, 2.018899269248379e-002,-1.441473996760110e-003,-9.394666741829470e-002, 1.611005872528302e-002, 2.368799221548549e-003,-6.940836516143141e-002, 9.530038493261386e-003, 6.304853938811153e-003,-6.061834867676408e-002, 1.494767062167389e-003, 9.025896118147258e-003,-6.748657144002215e-002,-6.659078425287341e-003, 1.004119994557822e-002,-8.585430964509497e-002,-1.360686593077795e-002, 9.566515014042393e-003,-1.115104277551618e-001,-9.064468723765857e-003, 1.202201213546443e-002,-1.266137273831459e-001, 5.565105690763573e-015,-1.332294629210232e-014, 2.205392790095047e-002, 5.932874520701815e-015,-1.310089718723395e-014, 2.205392790095036e-002, 5.447142103802250e-015,-1.332294629210232e-014, 2.205392790095047e-002, 5.773276726577672e-015,-1.287884808236558e-014, 2.205392790095042e-002, 5.315300447786654e-015,-1.343397084453650e-014, 2.205392790095047e-002, 5.856545140903308e-015,-1.298987263479976e-014, 2.205392790095057e-002, 0.000000000000000e+000, 0.000000000000000e+000
 1.914000000000000e+001, 4.980245827169591e-001, 8.111327929745139e-001, 9.194000246564381e-001, 1.574492423086289e+000, 4.921075232375323e-001,-1.101491256294853e+000, 1.968197705230643e-002,-1.378267676693865e-003,-9.362658441158482e-002, 1.576648659383625e-002, 2.341396460171757e-003,-6.909706959692401e-002, 9.413231969606284e-003, 6.198857790242268e-003,-6.043626535185361e-002, 1.626962585421828e-003, 8.880257497593006e-003,-6.752461852683393e-002,-6.293973806857861e-003, 9.897558018479774e-003,-8.615200298801497e-002,-1.305143534656824e-002, 9.450994688903480e-003,-1.120496552664523e-001,-8.598835057877067e-003, 1.186706006332906e-002,-1.270377954038132e-001, 5.821849968267629e-015,-1.298987263479976e-014, 2.205392790095052e-002, 5.537349552655025e-015,-1.321192173966813e-014, 2.205392790095046e-002, 5.717764450360576e-015,-1.332294629210231e-014, 2.205392790095052e-002, 5.537349552655027e-015,-1.332294629210232e-014, 2.205392790095042e-002, 5.717764450360579e-015,-1.321192173966813e-014, 2.205392790095042e-002, 5.426325000220839e-015,-1.332294629210232e-014, 2.205392790095046e-002, 0.000000000000000e+000,-5.551115123125783e-017
 1.915000000000000e+001, 4.981984341995304e-001, 8.109348114800201e-001, 9.202253779451759e-001, 1.574676104841813e+000, 4.907350438573417e-001,-1.101172800520592e+000, 1.934892111459028e-002,-1.336497656555504e-003,-9.335664120216133e-002, 1.554237920992702e-002, 2.323351946316086e-003,-6.885154116439257e-002, 9.340052529976812e-003, 6.128907542502126e-003,-6.030042141227632e-002, 1.719254346606182e-003, 8.784216562247196e-003,-6.756000697930227e-002,-6.047258561832994e-003, 9.802833684883609e-003,-8.638239589326228e-002,-1.267881073814138e-002, 9.374409730487757e-003,-1.124582016279649e-001,-8.284646948400627e-003, 1.176413260188570e-002,-1.273598868096899e-001, 5.592861828872117e-015,-1.298987263479976e-014, 2.205392790095063e-002, 5.807971899213354e-015,-1.332294629210232e-014, 2.205392790095036e-002, 5.752459622996259e-015,-1.298987263479976e-014, 2.205392790095052e-002, 5.578983759817845e-015,-1.321192173966813e-014, 2.205392790095047e-002, 5.676130243197758e-015,-1.310089718723394e-014, 2.205392790095047e-002, 5.578983759817846e-015,-1.332294629210232e-014, 2.205392790095047e-002, 1.110223024625157e-016, 5.551115123125783e-017
 1.916000000000000e+001, 4.983616376378603e-001, 8.107381072632385e-001, 9.210971199265400e-001, 1.574793127213783e+000, 4.894098560025100e-001,-1.100897754892896e+000, 1.917429100645536e-002,-1.312638397481551e-003,-9.312602440203177e-002, 1.542896770848826e-002, 2.313475219925067e-003,-6.866004580288071e-002, 9.309553110345049e-003, 6.090553496658361e-003,-6.020370947430320e-002, 1.778467927549448e-003, 8.731404225563505e-003,-6.759466011046467e-002,-5.904707030855601e-003, 9.749833228653951e-003,-8.655869449550738e-002,-1.246775611231881e-002, 9.329786352083260e-003,-1.127602455534708e-001,-8.102372970570612e-003, 1.170466618074935e-002,-1.275994920584156e-001, 5.690008312252032e-015,-1.321192173966813e-014, 2.205392790095042e-002, 5.641435070562076e-015,-1.298987263479976e-014, 2.205392790095047e-002, 5.662252174143485e-015,-1.310089718723395e-014, 2.205392790095052e-002, 5.676130243197760e-015,-1.332294629210232e-014, 2.205392790095042e-002, 5.648374105089212e-015,-1.310089718723395e-014, 2.205392790095036e-002, 5.551227621709298e-015,-1.321192173966813e-014, 2.205392790095047e-002,-1.110223024625156e-016, 0.000000000000000e+000
