Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.ScapulaClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftShoulder.SternoClavicularAxialRotation
 6.529999999999999e+000,-3.436662222516387e-001,-3.229414909045254e-001,-3.483531498088605e-001
 6.540000000000000e+000,-3.436564254310908e-001,-3.229151652241034e-001,-3.483540269295423e-001
 6.550000000000000e+000,-3.436483222116599e-001,-3.228907031601780e-001,-3.483547910808840e-001
 6.560000000000000e+000,-3.436422151983713e-001,-3.228681632937398e-001,-3.483554442131578e-001
 6.570000000000000e+000,-3.436384066788398e-001,-3.228474952363365e-001,-3.483559965081622e-001
 6.580000000000000e+000,-3.436371899220800e-001,-3.228285134639928e-001,-3.483564682336063e-001
 6.590000000000000e+000,-3.436388385557575e-001,-3.228108728889625e-001,-3.483568909905822e-001
 6.600000000000000e+000,-3.436436115866150e-001,-3.227940823476658e-001,-3.483573064601817e-001
 6.609999999999999e+000,-3.436517695346315e-001,-3.227775459162936e-001,-3.483577634442263e-001
 6.620000000000000e+000,-3.436636012457752e-001,-3.227605944620979e-001,-3.483583156223157e-001
 6.630000000000000e+000,-3.436794743520719e-001,-3.227425134747786e-001,-3.483590198874301e-001
 6.640000000000000e+000,-3.436998826236477e-001,-3.227225678840893e-001,-3.483599351713178e-001
 6.650000000000000e+000,-3.437254595421666e-001,-3.227000284922055e-001,-3.483611210255286e-001
 6.660000000000000e+000,-3.437569595592471e-001,-3.226742226886463e-001,-3.483626340129212e-001
 6.670000000000000e+000,-3.437951971101460e-001,-3.226446023632599e-001,-3.483645220114647e-001
 6.680000000000000e+000,-3.438409556931702e-001,-3.226108067083602e-001,-3.483668184178196e-001
 6.690000000000000e+000,-3.438949241936767e-001,-3.225727193337211e-001,-3.483695373098459e-001
 6.699999999999999e+000,-3.439576568745807e-001,-3.225305291171745e-001,-3.483726687396113e-001
 6.710000000000000e+000,-3.440294866322087e-001,-3.224847735496808e-001,-3.483761748462311e-001
 6.720000000000000e+000,-3.441104095249191e-001,-3.224363294310515e-001,-3.483799898610800e-001
 6.730000000000000e+000,-3.442000305817166e-001,-3.223863553703370e-001,-3.483840245480494e-001
 6.740000000000000e+000,-3.442975659251719e-001,-3.223362013308599e-001,-3.483881732251233e-001
 6.750000000000000e+000,-3.444018773754902e-001,-3.222873060175506e-001,-3.483923216164022e-001
 6.760000000000000e+000,-3.445115949241011e-001,-3.222411225815800e-001,-3.483963537988309e-001
 6.770000000000000e+000,-3.446252923092451e-001,-3.221990591165083e-001,-3.484001587483475e-001
 6.779999999999999e+000,-3.447415829523984e-001,-3.221624001237804e-001,-3.484036371617043e-001
 6.790000000000000e+000,-3.448591150001191e-001,-3.221322495326184e-001,-3.484067056339444e-001
 6.800000000000000e+000,-3.449765411791939e-001,-3.221095243458008e-001,-3.484092969947684e-001
 6.810000000000000e+000,-3.450924966272127e-001,-3.220949573671250e-001,-3.484113596734710e-001
 6.820000000000000e+000,-3.452055661017516e-001,-3.220891101915377e-001,-3.484128557797543e-001
 6.830000000000000e+000,-3.453142250576982e-001,-3.220924395538745e-001,-3.484137552247851e-001
 6.840000000000000e+000,-3.454167823124197e-001,-3.221053855813603e-001,-3.484140284851012e-001
 6.850000000000000e+000,-3.455113676079330e-001,-3.221284225421621e-001,-3.484136422622788e-001
 6.859999999999999e+000,-3.455959658749351e-001,-3.221620837562593e-001,-3.484125571882332e-001
 6.870000000000000e+000,-3.456684726087345e-001,-3.222069885826899e-001,-3.484107255849324e-001
 6.880000000000000e+000,-3.457268209560684e-001,-3.222638233876756e-001,-3.484080930605337e-001
 6.890000000000000e+000,-3.457692911723561e-001,-3.223331842998263e-001,-3.484046111073010e-001
 6.900000000000000e+000,-3.457949094183571e-001,-3.224152933565818e-001,-3.484002589152278e-001
 6.910000000000000e+000,-3.458036762706415e-001,-3.225097211739576e-001,-3.483950628513290e-001
 6.920000000000000e+000,-3.457965804826105e-001,-3.226151681532512e-001,-3.483891095908784e-001
 6.930000000000000e+000,-3.457755456704346e-001,-3.227292515453752e-001,-3.483825578725854e-001
 6.940000000000000e+000,-3.457433645828945e-001,-3.228483812381346e-001,-3.483756440264403e-001
 6.950000000000000e+000,-3.457035006007881e-001,-3.229680130991830e-001,-3.483686626773206e-001
 6.960000000000000e+000,-3.456596022901207e-001,-3.230834148236075e-001,-3.483619157665036e-001
 6.970000000000000e+000,-3.456148722724544e-001,-3.231905553125611e-001,-3.483556562987148e-001
 6.980000000000000e+000,-3.455716733600473e-001,-3.232865878053850e-001,-3.483500591978202e-001
 6.990000000000000e+000,-3.455314990059546e-001,-3.233698592539764e-001,-3.483452219182188e-001
 7.000000000000000e+000,-3.454951436000351e-001,-3.234396884466020e-001,-3.483411797471870e-001
 7.010000000000000e+000,-3.454629142863352e-001,-3.234961008391570e-001,-3.483379239956079e-001
 7.020000000000000e+000,-3.454347796358019e-001,-3.235396168797511e-001,-3.483354160228848e-001
 7.029999999999999e+000,-3.454104397868205e-001,-3.235711106488219e-001,-3.483335961321732e-001
 7.040000000000000e+000,-3.453894050196257e-001,-3.235916891001092e-001,-3.483323915787675e-001
 7.050000000000000e+000,-3.453711109717921e-001,-3.236025560761280e-001,-3.483317259931429e-001
 7.060000000000000e+000,-3.453550183788692e-001,-3.236048882615761e-001,-3.483315278091751e-001
 7.070000000000000e+000,-3.453406744192130e-001,-3.235997671601414e-001,-3.483317347417442e-001
 7.080000000000000e+000,-3.453277277783692e-001,-3.235881620844410e-001,-3.483322944901576e-001
 7.090000000000000e+000,-3.453159052911495e-001,-3.235709237632385e-001,-3.483331642455996e-001
 7.100000000000000e+000,-3.453050045454335e-001,-3.235487742397187e-001,-3.483343105716780e-001
 7.109999999999999e+000,-3.452949062049455e-001,-3.235223182713440e-001,-3.483357082190537e-001
 7.119999999999999e+000,-3.452855600110198e-001,-3.234920963971484e-001,-3.483373361425340e-001
 7.130000000000000e+000,-3.452769626421655e-001,-3.234586687250938e-001,-3.483391714822862e-001
 7.140000000000000e+000,-3.452691455990949e-001,-3.234226857459759e-001,-3.483411843976125e-001
 7.150000000000000e+000,-3.452621403274641e-001,-3.233848856913064e-001,-3.483433374679056e-001
 7.160000000000000e+000,-3.452559419737439e-001,-3.233460159661419e-001,-3.483455902438473e-001
 7.170000000000000e+000,-3.452505209677002e-001,-3.233067497719415e-001,-3.483479047544697e-001
 7.180000000000000e+000,-3.452458509470106e-001,-3.232676479530938e-001,-3.483502482312001e-001
 7.190000000000000e+000,-3.452419032737584e-001,-3.232291595289747e-001,-3.483525930930745e-001
 7.199999999999999e+000,-3.452386266342181e-001,-3.231916362714187e-001,-3.483549161175711e-001
 7.210000000000000e+000,-3.452359474156560e-001,-3.231553483663290e-001,-3.483571978036172e-001
 7.220000000000000e+000,-3.452337991316639e-001,-3.231205137355677e-001,-3.483594209456224e-001
 7.230000000000000e+000,-3.452321733607522e-001,-3.230873466087005e-001,-3.483615679856337e-001
 7.239999999999999e+000,-3.452311554011517e-001,-3.230560906472251e-001,-3.483636192489793e-001
 7.250000000000000e+000,-3.452309012473972e-001,-3.230270128710449e-001,-3.483655534400812e-001
 7.260000000000000e+000,-3.452315769546214e-001,-3.230003794884866e-001,-3.483673492859129e-001
 7.270000000000000e+000,-3.452333179274785e-001,-3.229764228762948e-001,-3.483689879903203e-001
 7.279999999999999e+000,-3.452362157277437e-001,-3.229552943234235e-001,-3.483704565869865e-001
 7.290000000000000e+000,-3.452403098795930e-001,-3.229370344051530e-001,-3.483717498857930e-001
 7.300000000000000e+000,-3.452455830152547e-001,-3.229215945584669e-001,-3.483728689781028e-001
 7.310000000000000e+000,-3.452519590250331e-001,-3.229088967918763e-001,-3.483738172099511e-001
 7.319999999999999e+000,-3.452592973669210e-001,-3.228988932246784e-001,-3.483745960781859e-001
 7.330000000000000e+000,-3.452673958107659e-001,-3.228915865122319e-001,-3.483752038302702e-001
 7.340000000000000e+000,-3.452760140888998e-001,-3.228870027456061e-001,-3.483756374994272e-001
 7.350000000000000e+000,-3.452849004575689e-001,-3.228851512602755e-001,-3.483758958259098e-001
 7.359999999999999e+000,-3.452938045597585e-001,-3.228859966250119e-001,-3.483759811213573e-001
 7.369999999999999e+000,-3.453024919030980e-001,-3.228894411955050e-001,-3.483759003575935e-001
 7.380000000000000e+000,-3.453108134273544e-001,-3.228955182937388e-001,-3.483756388914301e-001
 7.390000000000000e+000,-3.453184482415272e-001,-3.229036321528316e-001,-3.483752362685188e-001
 7.400000000000000e+000,-3.453256625961158e-001,-3.229134005778840e-001,-3.483748050516221e-001
 7.410000000000000e+000,-3.453321924145812e-001,-3.229250198572888e-001,-3.483742211797121e-001
 7.420000000000000e+000,-3.453381308135217e-001,-3.229380430281177e-001,-3.483735575989149e-001
 7.430000000000000e+000,-3.453435457464834e-001,-3.229523999936959e-001,-3.483728200442769e-001
 7.440000000000000e+000,-3.453485719991313e-001,-3.229681494380190e-001,-3.483720057786183e-001
 7.449999999999999e+000,-3.453534379817236e-001,-3.229853998927581e-001,-3.483711090024420e-001
 7.460000000000000e+000,-3.453584864852397e-001,-3.230042241122231e-001,-3.483701265752333e-001
 7.470000000000000e+000,-3.453641897070108e-001,-3.230245886231886e-001,-3.483690625995923e-001
 7.480000000000000e+000,-3.453711325849222e-001,-3.230462987397620e-001,-3.483679317835115e-001
 7.490000000000000e+000,-3.453799536388971e-001,-3.230689833521496e-001,-3.483667599171117e-001
 7.500000000000000e+000,-3.453912993435570e-001,-3.230921318089499e-001,-3.483655810002091e-001
 7.510000000000000e+000,-3.454058250831177e-001,-3.231151277856368e-001,-3.483644348666325e-001
 7.520000000000000e+000,-3.454241960812323e-001,-3.231372274747737e-001,-3.483633684567958e-001
 7.529999999999999e+000,-3.454470632457609e-001,-3.231575174777652e-001,-3.483624383530325e-001
 7.540000000000000e+000,-3.454750338053290e-001,-3.231749170465608e-001,-3.483617105022535e-001
 7.550000000000000e+000,-3.455086369860805e-001,-3.231882083720805e-001,-3.483612580707441e-001
 7.560000000000000e+000,-3.455483074542149e-001,-3.231960406650523e-001,-3.483611612746000e-001
 7.569999999999999e+000,-3.455944270808685e-001,-3.231969366092682e-001,-3.483615077569046e-001
 7.580000000000000e+000,-3.456473728585690e-001,-3.231893522070788e-001,-3.483623894333264e-001
 7.590000000000000e+000,-3.457074901257394e-001,-3.231717560438183e-001,-3.483638972183092e-001
 7.600000000000000e+000,-3.457750138628469e-001,-3.231426836627014e-001,-3.483661170729058e-001
 7.609999999999999e+000,-3.458499876995519e-001,-3.231007948201712e-001,-3.483691261182613e-001
 7.619999999999999e+000,-3.459321892733747e-001,-3.230449804677067e-001,-3.483729857071954e-001
 7.629999999999999e+000,-3.460210940858805e-001,-3.229745094206882e-001,-3.483777324241409e-001
 7.640000000000000e+000,-3.461159023196214e-001,-3.228891774360656e-001,-3.483833696577633e-001
 7.650000000000000e+000,-3.462155760664520e-001,-3.227894629523922e-001,-3.483898589086882e-001
 7.660000000000000e+000,-3.463188317322535e-001,-3.226767059106159e-001,-3.483971093425510e-001
 7.670000000000000e+000,-3.464240972536194e-001,-3.225533152533751e-001,-3.484049654286280e-001
 7.680000000000000e+000,-3.465294660876264e-001,-3.224229694697816e-001,-3.484131949209209e-001
 7.690000000000000e+000,-3.466327601431049e-001,-3.222905517812251e-001,-3.484214932930242e-001
 7.699999999999999e+000,-3.467318711335303e-001,-3.221615002547678e-001,-3.484295247648467e-001
 7.709999999999999e+000,-3.468252693377908e-001,-3.220408354562425e-001,-3.484369832873041e-001
 7.720000000000000e+000,-3.469122937768353e-001,-3.219325501707198e-001,-3.484436302231996e-001
 7.730000000000000e+000,-3.469930443239378e-001,-3.218395449631275e-001,-3.484492968135154e-001
 7.740000000000000e+000,-3.470680561495257e-001,-3.217637934979751e-001,-3.484538714856635e-001
 7.750000000000000e+000,-3.471380214415990e-001,-3.217065224305966e-001,-3.484572868598794e-001
 7.760000000000000e+000,-3.472036672269139e-001,-3.216683627344099e-001,-3.484595100367851e-001
 7.770000000000000e+000,-3.472657409981164e-001,-3.216494618815651e-001,-3.484605363475399e-001
 7.779999999999999e+000,-3.473250165208282e-001,-3.216495548823073e-001,-3.484603858230486e-001
 7.789999999999999e+000,-3.473822677774051e-001,-3.216680096233402e-001,-3.484591008570513e-001
 7.800000000000000e+000,-3.474382146342732e-001,-3.217038759472590e-001,-3.484567431666638e-001
 7.810000000000000e+000,-3.474934688683665e-001,-3.217559411352107e-001,-3.484533901555187e-001
 7.820000000000000e+000,-3.475484868355667e-001,-3.218227746712326e-001,-3.484491318926853e-001
 7.830000000000000e+000,-3.476035191549817e-001,-3.219027501432732e-001,-3.484440695497631e-001
 7.840000000000000e+000,-3.476585740725034e-001,-3.219940542167390e-001,-3.484383148773740e-001
 7.850000000000000e+000,-3.477134272757388e-001,-3.220947413672739e-001,-3.484319870126015e-001
 7.859999999999999e+000,-3.477676755514035e-001,-3.222028521081304e-001,-3.484252052773817e-001
 7.869999999999999e+000,-3.478207923731486e-001,-3.223165305774596e-001,-3.484180818699645e-001
 7.880000000000000e+000,-3.478721590727980e-001,-3.224341187539093e-001,-3.484107158828137e-001
 7.890000000000000e+000,-3.479210804846151e-001,-3.225542378167352e-001,-3.484031881124816e-001
 7.900000000000000e+000,-3.479667980052814e-001,-3.226758154768921e-001,-3.483955593279157e-001
 7.910000000000000e+000,-3.480085363964475e-001,-3.227980423828192e-001,-3.483878733744630e-001
 7.920000000000000e+000,-3.480456317800529e-001,-3.229203109673586e-001,-3.483801624066203e-001
 7.930000000000000e+000,-3.480776878259730e-001,-3.230421660808125e-001,-3.483724519306035e-001
 7.940000000000000e+000,-3.481046525973872e-001,-3.231632458163558e-001,-3.483647655893423e-001
 7.949999999999999e+000,-3.481268101983634e-001,-3.232832031041468e-001,-3.483571301290383e-001
 7.959999999999999e+000,-3.481447167111431e-001,-3.234016460304483e-001,-3.483495784690862e-001
 7.969999999999999e+000,-3.481590920984765e-001,-3.235181383507473e-001,-3.483421481581869e-001
 7.980000000000000e+000,-3.481707449761781e-001,-3.236322283238842e-001,-3.483348783199641e-001
 7.989999999999999e+000,-3.481805687190733e-001,-3.237434372457468e-001,-3.483278105002459e-001
 8.000000000000000e+000,-3.481895400479573e-001,-3.238511920706690e-001,-3.483209938393254e-001
 8.010000000000000e+000,-3.481986969826452e-001,-3.239547404113949e-001,-3.483144915538758e-001
 8.020000000000000e+000,-3.482091512570711e-001,-3.240530746639243e-001,-3.483083873362817e-001
 8.029999999999999e+000,-3.482221400018461e-001,-3.241448290674458e-001,-3.483027939803200e-001
 8.039999999999999e+000,-3.482390442072954e-001,-3.242281216047585e-001,-3.482978651305652e-001
 8.049999999999999e+000,-3.482613340422865e-001,-3.243003938384552e-001,-3.482938060832962e-001
 8.059999999999999e+000,-3.482904685221647e-001,-3.243583076612646e-001,-3.482908800827846e-001
 8.070000000000000e+000,-3.483277715393617e-001,-3.243977275530985e-001,-3.482894086426120e-001
 8.080000000000000e+000,-3.483743165701481e-001,-3.244138101074325e-001,-3.482897647622050e-001
 8.090000000000000e+000,-3.484309047791873e-001,-3.244012003679613e-001,-3.482923594329018e-001
 8.100000000000000e+000,-3.484981785035888e-001,-3.243543210640607e-001,-3.482976222106696e-001
 8.109999999999999e+000,-3.485768189240911e-001,-3.242677199939734e-001,-3.483059775066991e-001
 8.119999999999999e+000,-3.486677984567069e-001,-3.241364372260398e-001,-3.483178190119967e-001
 8.129999999999999e+000,-3.487727168765100e-001,-3.239564576639891e-001,-3.483334783082938e-001
 8.140000000000001e+000,-3.488941606658240e-001,-3.237254179126285e-001,-3.483531751940464e-001
 8.149999999999999e+000,-3.490358593837393e-001,-3.234436272499615e-001,-3.483769423317311e-001
 8.160000000000000e+000,-3.492023811798322e-001,-3.231151900252418e-001,-3.484045364329182e-001
 8.170000000000000e+000,-3.493982277155748e-001,-3.227488336238937e-001,-3.484353641924891e-001
 8.180000000000000e+000,-3.496263936053187e-001,-3.223580647478492e-001,-3.484684528122860e-001
 8.190000000000000e+000,-3.498866858390980e-001,-3.219604025972878e-001,-3.485024880161939e-001
 8.199999999999999e+000,-3.501742373543887e-001,-3.215756207226748e-001,-3.485359292040243e-001
 8.209999999999999e+000,-3.504787886911693e-001,-3.212232405991173e-001,-3.485671892467518e-001
 8.219999999999999e+000,-3.507854209601331e-001,-3.209198395700725e-001,-3.485948449198337e-001
 8.230000000000000e+000,-3.510770119620045e-001,-3.206768505638602e-001,-3.486178309248017e-001
 8.239999999999998e+000,-3.513377374525750e-001,-3.204993965586238e-001,-3.486355684899306e-001
 8.250000000000000e+000,-3.515562368789565e-001,-3.203863792099497e-001,-3.486479956858044e-001
 8.260000000000000e+000,-3.517272383383925e-001,-3.203316633110567e-001,-3.486554979993046e-001
 8.270000000000000e+000,-3.518513504610095e-001,-3.203258781844269e-001,-3.486587720465571e-001
 8.279999999999999e+000,-3.519336050214862e-001,-3.203582531236546e-001,-3.486586721643296e-001
 8.289999999999999e+000,-3.519815604464836e-001,-3.204181001359800e-001,-3.486560778424185e-001
 8.299999999999999e+000,-3.520035293804003e-001,-3.204958151978175e-001,-3.486517984101195e-001
 8.309999999999999e+000,-3.520072300628058e-001,-3.205834238397454e-001,-3.486465164137188e-001
 8.320000000000000e+000,-3.519989869689388e-001,-3.206747841008912e-001,-3.486407626046760e-001
 8.330000000000000e+000,-3.519834518748920e-001,-3.207655683127006e-001,-3.486349136223449e-001
 8.340000000000000e+000,-3.519637044413457e-001,-3.208530883495131e-001,-3.486292061910281e-001
 8.350000000000000e+000,-3.519415516126570e-001,-3.209359763164450e-001,-3.486237644847125e-001
 8.359999999999999e+000,-3.519178754966349e-001,-3.210137338313692e-001,-3.486186375029941e-001
 8.369999999999999e+000,-3.518929595548598e-001,-3.210862472987435e-001,-3.486138384888749e-001
 8.379999999999999e+000,-3.518667813474771e-001,-3.211534556374078e-001,-3.486093729793823e-001
 8.390000000000001e+000,-3.518392505662127e-001,-3.212152683579037e-001,-3.486052481659860e-001
 8.399999999999999e+000,-3.518103404657300e-001,-3.212716246130152e-001,-3.486014704562702e-001
 8.410000000000000e+000,-3.517801030457475e-001,-3.213225429264415e-001,-3.485980417539954e-001
 8.420000000000000e+000,-3.517486640541838e-001,-3.213681298589290e-001,-3.485949583262623e-001
 8.430000000000000e+000,-3.517162802095671e-001,-3.214085666589583e-001,-3.485922124077451e-001
 8.440000000000000e+000,-3.516834020550608e-001,-3.214440699113292e-001,-3.485897960069486e-001
 8.449999999999999e+000,-3.516506628336050e-001,-3.214748448455540e-001,-3.485877042018422e-001
