Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristAbduction
 1.917000000000000e+001,-2.560768468249091e-001, 2.557933164242607e-001,-3.490615946814436e-001, 6.037964125985984e-001,-3.551553189887327e-001, 3.142670903510015e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.918000000000000e+001,-2.561818947988278e-001, 2.560626970309889e-001,-3.490616213925716e-001, 6.037223378992834e-001,-3.552040190802190e-001, 3.144413475897584e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.919000000000000e+001,-2.562491085226652e-001, 2.563924698747337e-001,-3.490616440537150e-001, 6.036420929854991e-001,-3.552600124281784e-001, 3.146466033091465e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.920000000000000e+001,-2.563250401660206e-001, 2.567386754950878e-001,-3.490616621189804e-001, 6.035569473537890e-001,-3.553191124054678e-001, 3.148629068579815e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.921000000000000e+001,-2.564464224481904e-001, 2.570569497553348e-001,-3.490616742256953e-001, 6.034699202141853e-001,-3.553764847498422e-001, 3.150687234278204e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.922000000000000e+001,-2.566410896565851e-001, 2.573040108443354e-001,-3.490616782376806e-001, 6.033853145176351e-001,-3.554269372489198e-001, 3.152419373659904e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.923000000000000e+001,-2.569579366601216e-001, 2.574120442377448e-001,-3.490616703132530e-001, 6.033089768869595e-001,-3.554626448225595e-001, 3.153485710498560e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.924000000000000e+001,-2.573640904094737e-001, 2.573839913883320e-001,-3.490616489068031e-001, 6.032458822765849e-001,-3.554821284094811e-001, 3.153859343607480e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.925000000000000e+001,-2.579012344190288e-001, 2.571524557430283e-001,-3.490616096791994e-001, 6.032030309707467e-001,-3.554772072412173e-001, 3.153193353873503e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.926000000000000e+001,-2.585895495911624e-001, 2.566698036853996e-001,-3.490615492957815e-001, 6.031869710064425e-001,-3.554415580937689e-001, 3.151230574481491e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.927000000000000e+001,-2.594417738108787e-001, 2.558970116631625e-001,-3.490614652553806e-001, 6.032037450348403e-001,-3.553697892579515e-001, 3.147756411932654e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.928000000000000e+001,-2.604575033750042e-001, 2.548111205468495e-001,-3.490613566166299e-001, 6.032583046655814e-001,-3.552582852460522e-001, 3.142636240969351e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.929000000000000e+001,-2.616183079834167e-001, 2.534130898961502e-001,-3.490612250696975e-001, 6.033536916753793e-001,-3.551061590205269e-001, 3.135855918512889e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.930000000000000e+001,-2.628810003976205e-001, 2.517371949119136e-001,-3.490610761446517e-001, 6.034901916408116e-001,-3.549163324502487e-001, 3.127568328627989e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.931000000000000e+001,-2.642020380309980e-001, 2.498321246953885e-001,-3.490609185387102e-001, 6.036651195663761e-001,-3.546939797074680e-001, 3.118012155319013e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.932000000000000e+001,-2.654510013126792e-001, 2.478444366624952e-001,-3.490607660335287e-001, 6.038699495142219e-001,-3.544545670535055e-001, 3.107890505269051e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.933000000000000e+001,-2.666048698406618e-001, 2.458420016141378e-001,-3.490606281638983e-001, 6.040943606621394e-001,-3.542074411971112e-001, 3.097577979384315e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.934000000000000e+001,-2.676605395231599e-001, 2.438878633840107e-001,-3.490605114398017e-001, 6.043256368023795e-001,-3.539623280474036e-001, 3.087443465024451e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.935000000000000e+001,-2.686324957445022e-001, 2.420315218884772e-001,-3.490604186227490e-001, 6.045509025922835e-001,-3.537278315727448e-001, 3.077795702550626e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.936000000000000e+001,-2.695265852751186e-001, 2.403233647624088e-001,-3.490603496942200e-001, 6.047585354980126e-001,-3.535121718749443e-001, 3.068934718110561e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.937000000000000e+001,-2.703340929007779e-001, 2.388143597945307e-001,-3.490603027426147e-001, 6.049392270938965e-001,-3.533227946648592e-001, 3.061143023738250e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.938000000000000e+001,-2.710370539474611e-001, 2.375480626672246e-001,-3.490602747633459e-001, 6.050867673069172e-001,-3.531654342928452e-001, 3.054646646063716e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.939000000000000e+001,-2.716114117269642e-001, 2.365551473733050e-001,-3.490602622558347e-001, 6.051986712886454e-001,-3.530434488397163e-001, 3.049588418670732e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.940000000000000e+001,-2.720316533049666e-001, 2.358499434382375e-001,-3.490602615893232e-001, 6.052761396283917e-001,-3.529575561442007e-001, 3.046014770914889e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.941000000000000e+001,-2.722819172715918e-001, 2.354283828652204e-001,-3.490602693936801e-001, 6.053226329316893e-001,-3.529061665339000e-001, 3.043878571543992e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.942000000000000e+001,-2.723388593850257e-001, 2.352922744610593e-001,-3.490602838569729e-001, 6.053416603134660e-001,-3.528881843702116e-001, 3.043158786338199e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.943000000000000e+001,-2.722753093795458e-001, 2.353588632904369e-001,-3.490603006864439e-001, 6.053383512795726e-001,-3.528949011395386e-001, 3.043465672689058e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.944000000000000e+001,-2.720895744571384e-001, 2.356121976222998e-001,-3.490603192491218e-001, 6.053163494691640e-001,-3.529237213023690e-001, 3.044704352434038e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.945000000000000e+001,-2.717801286950309e-001, 2.360371222885052e-001,-3.490603395429135e-001, 6.052791144662457e-001,-3.529721874751364e-001, 3.046785247910158e-001, 5.235987755982996e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.946000000000000e+001,-2.714218171497029e-001, 2.365539917263835e-001,-3.490603578815274e-001, 6.052308091076682e-001,-3.530322058847659e-001, 3.049340526377928e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.947000000000000e+001,-2.710046175981111e-001, 2.371638014399387e-001,-3.490603751097114e-001, 6.051729278092658e-001,-3.531033525524827e-001, 3.052363919673362e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.948000000000000e+001,-2.705428302470814e-001, 2.378506440469732e-001,-3.490603910344712e-001, 6.051064227633702e-001,-3.531839775107422e-001, 3.055781677170228e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.949000000000000e+001,-2.700522852135332e-001, 2.385999530823182e-001,-3.490604056051294e-001, 6.050317030899738e-001,-3.532727298456513e-001, 3.059529767457940e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.950000000000000e+001,-2.695479338015827e-001, 2.393996330314570e-001,-3.490604189854416e-001, 6.049488022785672e-001,-3.533685938983622e-001, 3.063557398682695e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.951000000000000e+001,-2.690436108896465e-001, 2.402404217699583e-001,-3.490604316389229e-001, 6.048573422318959e-001,-3.534709322940315e-001, 3.067828859388947e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.952000000000000e+001,-2.685515499820734e-001, 2.411164679866893e-001,-3.490604444038526e-001, 6.047564945868830e-001,-3.535795483487063e-001, 3.072326324166628e-001, 5.235987755982978e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.953000000000000e+001,-2.680811926471940e-001, 2.420247327177356e-001,-3.490604584260530e-001, 6.046453084487963e-001,-3.536945227936674e-001, 3.077044877846934e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.954000000000000e+001,-2.676376775126020e-001, 2.429608481430661e-001,-3.490604749011279e-001, 6.045238353425503e-001,-3.538154755240217e-001, 3.081966291552602e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.955000000000000e+001,-2.672213670488237e-001, 2.439157351869155e-001,-3.490604948402445e-001, 6.043939186612510e-001,-3.539410062983841e-001, 3.087038418219674e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.956000000000000e+001,-2.668296294912934e-001, 2.448785711750554e-001,-3.490605190242849e-001, 6.042582703839345e-001,-3.540692640320531e-001, 3.092194735578634e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.957000000000000e+001,-2.664577926085694e-001, 2.458430643066660e-001,-3.490605479774655e-001, 6.041189957036279e-001,-3.541989879470449e-001, 3.097392446365606e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.958000000000000e+001,-2.660962427300951e-001, 2.468102549615556e-001,-3.490605818829522e-001, 6.039774983704568e-001,-3.543297790344600e-001, 3.102625350613779e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.959000000000000e+001,-2.657270849538059e-001, 2.477864866408441e-001,-3.490606206124373e-001, 6.038354730121793e-001,-3.544615875156485e-001, 3.107907692921658e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.960000000000000e+001,-2.653251022548539e-001, 2.487798324120354e-001,-3.490606638298234e-001, 6.036954942349500e-001,-3.545942085716312e-001, 3.113254362268023e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.961000000000000e+001,-2.648633251774934e-001, 2.497975152479568e-001,-3.490607109719654e-001, 6.035606174061700e-001,-3.547272028197372e-001, 3.118672877158106e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.962000000000000e+001,-2.643203788936669e-001, 2.508449911680286e-001,-3.490607611889499e-001, 6.034333294653732e-001,-3.548601810646734e-001, 3.124167534149625e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.963000000000000e+001,-2.636852879801574e-001, 2.519252601862365e-001,-3.490608134026080e-001, 6.033148797289675e-001,-3.549929758157580e-001, 3.129741641647065e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.964000000000000e+001,-2.629347624946454e-001, 2.530537464866320e-001,-3.490608644074066e-001, 6.032060121039820e-001,-3.551266525118062e-001, 3.135456022118277e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.965000000000000e+001,-2.621173746024023e-001, 2.541873288378413e-001,-3.490609170039400e-001, 6.031075455281771e-001,-3.552572678699919e-001, 3.141118329753718e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.966000000000000e+001,-2.612262815562153e-001, 2.553262560071132e-001,-3.490609678105635e-001, 6.030206049341613e-001,-3.553844549298546e-001, 3.146720432075801e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.967000000000000e+001,-2.602882991362683e-001, 2.564514952911385e-001,-3.490610159198902e-001, 6.029446379835791e-001,-3.555067801802636e-001, 3.152183848468421e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.968000000000000e+001,-2.593715549457357e-001, 2.575195432834974e-001,-3.490610623519798e-001, 6.028771767561417e-001,-3.556213745672738e-001, 3.157338833344241e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.969000000000000e+001,-2.584862697149929e-001, 2.585345610937022e-001,-3.490611032565335e-001, 6.028156013886162e-001,-3.557294849045789e-001, 3.162222953925322e-001, 5.235987755982987e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.970000000000000e+001,-2.576945838753806e-001, 2.594528369125368e-001,-3.490611401988966e-001, 6.027584575769051e-001,-3.558278589582267e-001, 3.166657087151633e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.971000000000000e+001,-2.570177850157600e-001, 2.602527534295562e-001,-3.490611730109334e-001, 6.027065959355380e-001,-3.559143290373721e-001, 3.170539407384836e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.972000000000000e+001,-2.564546438711848e-001, 2.609228983626042e-001,-3.490612016331184e-001, 6.026625607028314e-001,-3.559870135228400e-001, 3.173798915813104e-001, 5.235987755982983e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 1.973000000000000e+001,-2.559849331057972e-001, 2.614616646105807e-001,-3.490612260209504e-001, 6.026300862829593e-001,-3.560444609223534e-001, 3.176397852987822e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.974000000000000e+001,-2.555754364493743e-001, 2.618726661238955e-001,-3.490612460154958e-001, 6.026140367784607e-001,-3.560852800257681e-001, 3.178312387023062e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.975000000000000e+001,-2.551902104721009e-001, 2.621596256267387e-001,-3.490612613046033e-001, 6.026197278950987e-001,-3.561079361638722e-001, 3.179515816838293e-001, 5.235987755982987e-001,-1.134464013796313e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.976000000000000e+001,-2.548004069934326e-001, 2.623295692146592e-001,-3.490612716780995e-001, 6.026505902673960e-001,-3.561118334859024e-001, 3.180011028421625e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.977000000000000e+001,-2.543900513734178e-001, 2.624010587444925e-001,-3.490612774582229e-001, 6.027054701379488e-001,-3.560989561355967e-001, 3.179887736011772e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.978000000000000e+001,-2.539569688186957e-001, 2.624054646330867e-001,-3.490612796934167e-001, 6.027782038472520e-001,-3.560741257213393e-001, 3.179331302136068e-001, 5.235987755982992e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.979000000000000e+001,-2.535094665258615e-001, 2.623797725917108e-001,-3.490612799527421e-001, 6.028596767830948e-001,-3.560436715876629e-001, 3.178574915682478e-001, 5.235987755982983e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 1.980000000000000e+001,-2.530626058467203e-001, 2.623596913130655e-001,-3.490612799856093e-001, 6.029398901162225e-001,-3.560141237456413e-001, 3.177853061403654e-001, 5.235987755982987e-001,-1.134464013796314e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 1.981000000000000e+001,-2.526361112057571e-001, 2.623776033680194e-001,-3.490612814888757e-001, 6.030087418335685e-001,-3.559917666978563e-001, 3.177386383552859e-001, 5.235987755982992e-001,-1.134464013796315e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
