Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
 5.720000000000000e+000,-5.104149471703803e-001, 8.053338453436210e-002,-3.490658503943865e-001, 6.018917642588936e-001,-3.417623044332190e-001, 2.443359216057196e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.730000000000000e+000,-5.055933489261211e-001, 9.676657310497316e-002,-3.490658503933737e-001, 5.989507384925913e-001,-3.439058386553051e-001, 2.523258630200326e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.740000000000000e+000,-5.001855661395457e-001, 1.145433748677671e-001,-3.490658503929745e-001, 5.957820812763346e-001,-3.462560113291109e-001, 2.612833719789786e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.750000000000000e+000,-5.031416700772990e-001, 1.244118672482411e-001,-3.490658503935150e-001, 5.931884356450710e-001,-3.478219397453937e-001, 2.668911897132791e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.760000000000000e+000,-4.799634146172296e-001, 1.501544186435482e-001,-3.490658503955171e-001, 5.908921414074133e-001,-3.505855841362602e-001, 2.789954133538363e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.770000000000001e+000,-4.853847727235855e-001, 1.446607276386125e-001,-3.490658504204675e-001, 5.913028695610944e-001,-3.500157603411740e-001, 2.764370383592920e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.780000000000000e+000,-4.724753987218771e-001, 1.491364953322725e-001,-3.490658504321657e-001, 5.922038218288883e-001,-3.501040389966434e-001, 2.776913959314559e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.790000000000000e+000,-4.606656201118961e-001, 1.543903449991646e-001,-3.490658504650591e-001, 5.927961982488659e-001,-3.503480797130705e-001, 2.794718602700953e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.800000000000000e+000,-4.526960508682420e-001, 1.513471166580003e-001,-3.490658503825731e-001, 5.946367884067895e-001,-3.495333629357604e-001, 2.769761590155859e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.810000000000001e+000,-4.539115113007956e-001, 1.758319275054832e-001,-3.490658529887668e-001, 5.891614445473890e-001,-3.532203680287087e-001, 2.910050864654782e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.820000000000000e+000,-4.580930154006346e-001, 1.830770795614942e-001,-3.490658503996783e-001, 5.869841919344755e-001,-3.544861789267713e-001, 2.956704957598466e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.830000000000000e+000,-4.527248428794927e-001, 1.867106974426156e-001,-3.490658510996473e-001, 5.870004401978373e-001,-3.547861413990028e-001, 2.972239200163796e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.840000000000000e+000,-4.762606915430568e-001, 1.988883133154333e-001,-3.490658503760407e-001, 5.809292913365582e-001,-3.576367164762002e-001, 3.070697540632632e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.850000000000000e+000,-4.598876554531167e-001, 1.982595799775493e-001,-3.490658504028218e-001, 5.834671262388338e-001,-3.568287788899478e-001, 3.048713371893193e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.860000000000000e+000,-4.696334485815997e-001, 2.057889805417259e-001,-3.490658504454756e-001, 5.804254581032787e-001,-3.583797963497091e-001, 3.105174754860043e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.870000000000000e+000,-4.665573320697739e-001, 2.097075463420002e-001,-3.490658504029659e-001, 5.800423249543519e-001,-3.588320241414760e-001, 3.125605622698408e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.880000000000000e+000,-4.649434704475751e-001, 2.292881037713610e-001,-3.490658503993241e-001, 5.761228538095520e-001,-3.616999096390376e-001, 3.245181555119039e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 5.890000000000000e+000,-4.644460133574835e-001, 2.280652014834967e-001,-3.490658501710546e-001, 5.764551431496441e-001,-3.614944186966285e-001, 3.236905071635507e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.900000000000000e+000,-4.818940952656116e-001, 2.387242419842122e-001,-3.490658501960523e-001, 5.716448174956326e-001,-3.638402305677437e-001, 3.325598559851155e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.910000000000000e+000,-4.661193774913242e-001, 2.623057779044531e-001,-3.490658503872451e-001, 5.689875878943317e-001,-3.667451378402189e-001, 3.459133555365392e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.920000000000000e+000,-4.645285720191102e-001, 2.649491897211904e-001,-3.490658504008329e-001, 5.686675117637148e-001,-3.670798729665539e-001, 3.474501791687215e-001, 5.235987755982992e-001,-1.221730476396032e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.930000000000000e+000,-4.678472205281279e-001, 2.661695504066968e-001,-3.490658504057170e-001, 5.679213397921407e-001,-3.674063684111273e-001, 3.486888483722710e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.940000000000000e+000,-4.779364218807698e-001, 2.739995428280320e-001,-3.490658537709044e-001, 5.647962738248020e-001,-3.690221598455232e-001, 3.552372002938864e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.950000000000000e+000,-4.911232589078208e-001, 2.832491687915151e-001,-3.490658504000698e-001, 5.609365559875352e-001,-3.709751792508647e-001, 3.632700984033124e-001, 5.235987755982983e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.960000000000000e+000,-2.288990845659404e-001, 2.472951848384268e-001,-3.490663585546130e-001, 6.102198505288352e-001,-3.521872654934957e-001, 3.056980605724600e-001, 5.235987755981637e-001,-1.221730476396035e+000, 0.000000000000000e+000, 2.094395102393190e+000, 0.000000000000000e+000, 3.774758283725532e-015, 0.000000000000000e+000
 5.970000000000000e+000,-2.309444040638112e-001, 2.518778156172676e-001,-3.490658511796997e-001, 6.089101320009610e-001,-3.530230822255618e-001, 3.086286865409525e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 5.980000000000000e+000,-2.474953593721798e-001, 2.459251341576130e-001,-3.490672388665947e-001, 6.073187017513047e-001,-3.530877149175045e-001, 3.073222092355925e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 5.990000000000000e+000,-2.617582398138023e-001, 2.410721966425420e-001,-3.490683110310368e-001, 6.059115227446007e-001,-3.531744853358740e-001, 3.063367440403577e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.000000000000000e+000,-2.664772358049056e-001, 2.422180566169288e-001,-3.490683955010171e-001, 6.048733063927113e-001,-3.536323621899538e-001, 3.076161612729757e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.010000000000000e+000,-2.710132361441711e-001, 2.431479571659829e-001,-3.490684740060838e-001, 6.039133264641278e-001,-3.540433558879736e-001, 3.087482787261787e-001, 5.235987755982983e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.020000000000000e+000,-2.752465079852992e-001, 2.438860204408087e-001,-3.490685442888815e-001, 6.030463924982078e-001,-3.544046786396446e-001, 3.097304996813754e-001, 5.235987755982983e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.030000000000000e+000,-2.790497959004811e-001, 2.444246217635551e-001,-3.490686038628071e-001, 6.022950686844771e-001,-3.547082820719822e-001, 3.105407658792423e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.040000000000000e+000,-2.823061571535574e-001, 2.447517623204139e-001,-3.490686513856150e-001, 6.016809724343470e-001,-3.549461444878872e-001, 3.111558926471529e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.050000000000000e+000,-2.849328649956717e-001, 2.448736860136542e-001,-3.490686870444169e-001, 6.012161104861616e-001,-3.551150932768183e-001, 3.115681416595085e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.060000000000000e+000,-2.868929376102663e-001, 2.448197819981681e-001,-3.490687124333877e-001, 6.009000248743502e-001,-3.552181204456137e-001, 3.117897429722824e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.070000000000000e+000,-2.881920650793563e-001, 2.446350114403024e-001,-3.490687299951077e-001, 6.007219708304353e-001,-3.552629467359891e-001, 3.118480057198128e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.080000000000000e+000,-2.888694957537106e-001, 2.443685166627827e-001,-3.490687423551073e-001, 6.006648586812500e-001,-3.552596993678689e-001, 3.117772674720281e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.090000000000000e+000,-2.889888369464123e-001, 2.440652004098580e-001,-3.490687518214977e-001, 6.007085494922456e-001,-3.552190909811861e-001, 3.116125687156892e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.100000000000000e+000,-2.886291788379793e-001, 2.437625361010865e-001,-3.490687601750511e-001, 6.008319771182824e-001,-3.551514556088191e-001, 3.113865118132801e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.110000000000000e+000,-2.878757358859889e-001, 2.434909150948212e-001,-3.490687687061991e-001, 6.010145998102991e-001,-3.550663148000912e-001, 3.111282091038440e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.120000000000000e+000,-2.868117785144244e-001, 2.432751929469323e-001,-3.490687783670905e-001, 6.012373873545636e-001,-3.549721980956166e-001, 3.108631485690809e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.130000000000000e+000,-2.855141214486053e-001, 2.431348920185621e-001,-3.490687898952426e-001, 6.014835057318149e-001,-3.548764440936991e-001, 3.106127455170021e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.140000000000000e+000,-2.840517181952493e-001, 2.430829792591716e-001,-3.490688038312743e-001, 6.017387923840312e-001,-3.547849439228057e-001, 3.103934653359537e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.150000000000000e+000,-2.824836612746064e-001, 2.431269246741892e-001,-3.490688205326011e-001, 6.019918610836158e-001,-3.547021977158891e-001, 3.102172256227001e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.160000000000000e+000,-2.808550228749940e-001, 2.432719462098567e-001,-3.490688402688006e-001, 6.022341175182796e-001,-3.546315817606212e-001, 3.100928061091565e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.170000000000000e+000,-2.791960175582810e-001, 2.435210880072036e-001,-3.490688632221709e-001, 6.024598901675731e-001,-3.545753047784679e-001, 3.100258029956650e-001, 5.235987755982983e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.180000000000000e+000,-2.775270034076888e-001, 2.438716202120583e-001,-3.490688892884977e-001, 6.026663559123930e-001,-3.545341219233800e-001, 3.100171576017829e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.190000000000000e+000,-2.758631319216035e-001, 2.443130931336393e-001,-3.490689179088934e-001, 6.028531733309336e-001,-3.545072893486267e-001, 3.100626138916564e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.200000000000000e+000,-2.742161574587378e-001, 2.448295878559266e-001,-3.490689481416782e-001, 6.030217090698793e-001,-3.544930146592003e-001, 3.101542798640777e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.210000000000000e+000,-2.725967158901146e-001, 2.454034407829120e-001,-3.490689788989327e-001, 6.031738749061454e-001,-3.544891681557383e-001, 3.102831135553471e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.220000000000000e+000,-2.710166163362259e-001, 2.460171077580295e-001,-3.490690091603743e-001, 6.033113511609358e-001,-3.544937064902354e-001, 3.104403122711383e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000,-2.107342425544702e-008, 0.000000000000000e+000, 0.000000000000000e+000
 6.230000000000000e+000,-2.694884991076649e-001, 2.466535640017711e-001,-3.490690381036068e-001, 6.034355595297222e-001,-3.545047157074137e-001, 3.106174982352937e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.240000000000000e+000,-2.680237651285857e-001, 2.472981857523982e-001,-3.490690652240906e-001, 6.035476182076854e-001,-3.545205861759071e-001, 3.108075560571566e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.250000000000000e+000,-2.666325564002884e-001, 2.479422470810433e-001,-3.490690904495319e-001, 6.036476152474692e-001,-3.545405607391956e-001, 3.110066937718111e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.260000000000000e+000,-2.653257705629541e-001, 2.485846073312730e-001,-3.490691141368730e-001, 6.037339180286441e-001,-3.545651189528436e-001, 3.112157054202688e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.270000000000000e+000,-2.641142563630581e-001, 2.492306593187257e-001,-3.490691369245582e-001, 6.038035316109073e-001,-3.545957668680795e-001, 3.114392503616399e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.280000000000000e+000,-2.630060204773474e-001, 2.498907034293434e-001,-3.490691595526781e-001, 6.038529140263033e-001,-3.546346185333580e-001, 3.116845322521064e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393194e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.290000000000000e+000,-2.620056263581417e-001, 2.505779714673810e-001,-3.490691827401672e-001, 6.038784949124554e-001,-3.546840490340972e-001, 3.119600562875732e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.300000000000000e+000,-2.611133025557564e-001, 2.513053884650343e-001,-3.490692071196710e-001, 6.038775066174313e-001,-3.547461310509670e-001, 3.122735999592293e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 2.220446049250313e-016, 0.000000000000000e+000
 6.310000000000000e+000,-2.603222810394554e-001, 2.520818450553632e-001,-3.490692332087501e-001, 6.038492165226728e-001,-3.548218894560136e-001, 3.126296545302819e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.320000000000000e+000,-2.596181061123163e-001, 2.529094824074629e-001,-3.490692613767233e-001, 6.037956129336165e-001,-3.549108305729725e-001, 3.130277128066824e-001, 5.235987755982992e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.330000000000000e+000,-2.589793440422620e-001, 2.537830746439713e-001,-3.490692917897292e-001, 6.037214135875354e-001,-3.550108847407727e-001, 3.134619728507567e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.340000000000000e+000,-2.583773908769311e-001, 2.546924495579310e-001,-3.490693244312442e-001, 6.036335913828234e-001,-3.551187755477221e-001, 3.139227201856654e-001, 5.235987755982992e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393195e+000, 0.000000000000000e+000,-2.220446049250313e-016, 0.000000000000000e+000
 6.350000000000000e+000,-2.577787157524406e-001, 2.556272714539190e-001,-3.490693592226996e-001, 6.035399944717055e-001,-3.552309058239291e-001, 3.143994428867374e-001, 5.235987755982987e-001,-1.221730476396030e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
 6.359999999999999e+000,-2.571500868870093e-001, 2.565803106466635e-001,-3.490693960736494e-001, 6.034477774645339e-001,-3.553441816261496e-001, 3.148834625089058e-001, 5.235987755982987e-001,-1.221730476396031e+000, 0.000000000000000e+000, 2.094395102393196e+000, 0.000000000000000e+000, 0.000000000000000e+000, 0.000000000000000e+000
