Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
 1.907000000000000e+001, 1.416453478234433e+000, 7.594586028643713e-002,-3.836546956055929e-002, 1.513345257591145e+000,-6.228285910600910e-001,-2.830513955338434e-001
 1.908000000000000e+001, 1.413329800494453e+000, 7.596103336963345e-002,-3.891040005004967e-002, 1.512270808649929e+000,-6.227899108841893e-001,-2.816417594580777e-001
 1.909000000000000e+001, 1.410168795315733e+000, 7.596990323322150e-002,-3.946088423521987e-002, 1.511121042539236e+000,-6.227195171249232e-001,-2.802015073295027e-001
 1.910000000000000e+001, 1.406980027092424e+000, 7.596691055694693e-002,-4.001486368471049e-002, 1.509860847176993e+000,-6.225968862153036e-001,-2.787403288196290e-001
 1.911000000000000e+001, 1.403784037491006e+000, 7.594583495148810e-002,-4.055932607282356e-002, 1.508462294941913e+000,-6.224050933402929e-001,-2.772694351912605e-001
 1.912000000000000e+001, 1.400594227031687e+000, 7.590411526708651e-002,-4.107655177832905e-002, 1.506909257397458e+000,-6.221370136807216e-001,-2.757974335266503e-001
 1.913000000000000e+001, 1.397414286312993e+000, 7.583900381297504e-002,-4.154560891105552e-002, 1.505184007864798e+000,-6.217865305937502e-001,-2.743286471728535e-001
 1.914000000000000e+001, 1.394237276527049e+000, 7.574645005101410e-002,-4.194395642036342e-002, 1.503272641551487e+000,-6.213488506805189e-001,-2.728653331377336e-001
 1.915000000000000e+001, 1.391047347257121e+000, 7.562182237178172e-002,-4.225017537818932e-002, 1.501166304282979e+000,-6.208196860327723e-001,-2.714098256869260e-001
 1.916000000000000e+001, 1.387825446183290e+000, 7.546282609385058e-002,-4.244742068802025e-002, 1.498862307286329e+000,-6.201951918892895e-001,-2.699659076176050e-001
 1.917000000000000e+001, 1.384555210283221e+000, 7.527006499553290e-002,-4.252411300945772e-002, 1.496364007429065e+000,-6.194725881037283e-001,-2.685347228339050e-001
 1.918000000000000e+001, 1.381220491375598e+000, 7.504994573492918e-002,-4.247980382430443e-002, 1.493681067984733e+000,-6.186515912776520e-001,-2.671277979932688e-001
 1.919000000000000e+001, 1.377809723100914e+000, 7.480503302218322e-002,-4.231297409479152e-002, 1.490825005101268e+000,-6.177342971853739e-001,-2.657434849067624e-001
 1.920000000000000e+001, 1.374312564903154e+000, 7.453877594023228e-002,-4.202650652421013e-002, 1.487809426480496e+000,-6.167250175575947e-001,-2.643832715420764e-001
 1.921000000000000e+001, 1.370722018838441e+000, 7.425725921907489e-002,-4.162677158608356e-002, 1.484649185108019e+000,-6.156298434835088e-001,-2.630493271313234e-001
 1.922000000000000e+001, 1.367034726718455e+000, 7.397228666087452e-002,-4.112412978695888e-002, 1.481359771563267e+000,-6.144566034496347e-001,-2.617454284572501e-001
 1.923000000000000e+001, 1.363250367307914e+000, 7.370188571457637e-002,-4.053181238677253e-002, 1.477956417210485e+000,-6.132143363993615e-001,-2.604768609699978e-001
 1.924000000000000e+001, 1.359372141725137e+000, 7.346785316151938e-002,-3.986421019688793e-002, 1.474453494999520e+000,-6.119118831051142e-001,-2.592498051070775e-001
 1.925000000000000e+001, 1.355407980800602e+000, 7.329214237899606e-002,-3.913607010234328e-002, 1.470863935368022e+000,-6.105564498714982e-001,-2.580705668204560e-001
 1.926000000000000e+001, 1.351370021432499e+000, 7.319368311922458e-002,-3.836252957972356e-002, 1.467198281844018e+000,-6.091531527494517e-001,-2.569435555695864e-001
 1.927000000000000e+001, 1.347272327945607e+000, 7.318568783731250e-002,-3.755923678394198e-002, 1.463463760357773e+000,-6.077054352933687e-001,-2.558681630155255e-001
 1.928000000000000e+001, 1.343128917896831e+000, 7.327197233280036e-002,-3.674132063090835e-002, 1.459663113782876e+000,-6.062154056845296e-001,-2.548364745802433e-001
 1.929000000000000e+001, 1.338951900651530e+000, 7.344117371782222e-002,-3.591966635956167e-002, 1.455792454904954e+000,-6.046837365136919e-001,-2.538317492071331e-001
 1.930000000000000e+001, 1.334749299038025e+000, 7.366253788135313e-002,-3.509640080024610e-002, 1.451839418251065e+000,-6.031098245553793e-001,-2.528268935670012e-001
 1.931000000000000e+001, 1.330524530809567e+000, 7.388906530455630e-002,-3.426404168327370e-002, 1.447784198548149e+000,-6.014924981307488e-001,-2.517848659808455e-001
 1.932000000000000e+001, 1.326277120445753e+000, 7.406570175426586e-002,-3.340769655054959e-002, 1.443602874799340e+000,-5.998304379085186e-001,-2.506626898591126e-001
 1.933000000000000e+001, 1.322002553743929e+000, 7.413608641383118e-002,-3.250644484608385e-002, 1.439270458343668e+000,-5.981219525444608e-001,-2.494176773132716e-001
 1.934000000000000e+001, 1.317692304038228e+000, 7.404836665054337e-002,-3.153458699671351e-002, 1.434763955181398e+000,-5.963648543380364e-001,-2.480137621517920e-001
 1.935000000000000e+001, 1.313334806349138e+000, 7.376257513519491e-002,-3.046515559420249e-002, 1.430066088138337e+000,-5.945565965717790e-001,-2.464272379928708e-001
 1.936000000000000e+001, 1.308916275915373e+000, 7.325827732834278e-002,-2.927546177597443e-002, 1.425167921660216e+000,-5.926940593755259e-001,-2.446522513895715e-001
 1.937000000000000e+001, 1.304420126385071e+000, 7.254173038314082e-002,-2.795399947458825e-002, 1.420069455718841e+000,-5.907733937061958e-001,-2.427061004130205e-001
 1.938000000000000e+001, 1.299823674917453e+000, 7.165250478155416e-002,-2.650768016072837e-002, 1.414779136694479e+000,-5.887910252492328e-001,-2.406330750011818e-001
 1.939000000000000e+001, 1.295095192653242e+000, 7.066402969081742e-002,-2.496503180466603e-002, 1.409312456285441e+000,-5.867452097740291e-001,-2.385028333376375e-001
 1.940000000000000e+001, 1.290197752207081e+000, 6.966885295851033e-002,-2.336923235954653e-002, 1.403688470836830e+000,-5.846361182855748e-001,-2.363978546548875e-001
 1.941000000000000e+001, 1.285098787239238e+000, 6.875203361926907e-002,-2.176345163742195e-002, 1.397924787337926e+000,-5.824640566010559e-001,-2.343929241193438e-001
 1.942000000000000e+001, 1.279777018344857e+000, 6.797056732274198e-002,-2.018060522779775e-002, 1.392033963406264e+000,-5.802277901431764e-001,-2.325395397483009e-001
 1.943000000000000e+001, 1.274223122136166e+000, 6.734888819112017e-002,-1.864288293180775e-002, 1.386023193406713e+000,-5.779251337661929e-001,-2.308615636022759e-001
 1.944000000000000e+001, 1.268436885316881e+000, 6.688517142035733e-002,-1.716575570498100e-002, 1.379896554351639e+000,-5.755556190145285e-001,-2.293574126382840e-001
 1.945000000000000e+001, 1.262423655889927e+000, 6.656058345865423e-002,-1.576169833553791e-002, 1.373657713047136e+000,-5.731222585506950e-001,-2.280054900076845e-001
 1.946000000000000e+001, 1.256191991972907e+000, 6.634736474192704e-002,-1.444198112225284e-002, 1.367311597771991e+000,-5.706305055526750e-001,-2.267724604946822e-001
 1.947000000000000e+001, 1.249753003109661e+000, 6.621453688928169e-002,-1.321611793686560e-002, 1.360865339750081e+000,-5.680863574306448e-001,-2.256216657599277e-001
 1.948000000000000e+001, 1.243119764891771e+000, 6.613200534462393e-002,-1.209084177287020e-002, 1.354329329815298e+000,-5.654960680945899e-001,-2.245187995642330e-001
 1.949000000000000e+001, 1.236305636526356e+000, 6.607341504240605e-002,-1.107051973382135e-002, 1.347718189953923e+000,-5.628672878213584e-001,-2.234339974625950e-001
 1.950000000000000e+001, 1.229322087463231e+000, 6.601720890841856e-002,-1.015835629138578e-002, 1.341050755282418e+000,-5.602099656959882e-001,-2.223415326090969e-001
 1.951000000000000e+001, 1.222177781465101e+000, 6.594674154634772e-002,-9.357352978972283e-003, 1.334348874300618e+000,-5.575360908727153e-001,-2.212198133188381e-001
 1.952000000000000e+001, 1.214879757278967e+000, 6.585108265886186e-002,-8.671020993573940e-003, 1.327635697046304e+000,-5.548587213918238e-001,-2.200529399561054e-001
 1.953000000000000e+001, 1.207435495527117e+000, 6.572649170995892e-002,-8.103796684387491e-003, 1.320933828807549e+000,-5.521907950845150e-001,-2.188321745835598e-001
 1.954000000000000e+001, 1.199854016920523e+000, 6.557701883243294e-002,-7.660853567507228e-003, 1.314263205670834e+000,-5.495437977943490e-001,-2.175553714807809e-001
 1.955000000000000e+001, 1.192145092106706e+000, 6.541366929808645e-002,-7.347127016696278e-003, 1.307638737615096e+000,-5.469269014938789e-001,-2.162253634239740e-001
 1.956000000000000e+001, 1.184317806884962e+000, 6.525334753059497e-002,-7.166022407236616e-003, 1.301068195903184e+000,-5.443468277454788e-001,-2.148496911708747e-001
 1.957000000000000e+001, 1.176379878525014e+000, 6.511826527131959e-002,-7.118770218696101e-003, 1.294550771658554e+000,-5.418075895159181e-001,-2.134415648120433e-001
 1.958000000000000e+001, 1.168336963675793e+000, 6.503457671639468e-002,-7.204416673391045e-003, 1.288076211939990e+000,-5.393096516720458e-001,-2.120200338927909e-001
 1.959000000000000e+001, 1.160191026858293e+000, 6.502860289787749e-002,-7.419041279748212e-003, 1.281624343207722e+000,-5.368488487659135e-001,-2.106080937015326e-001
 1.960000000000000e+001, 1.151938170568751e+000, 6.512156497618160e-002,-7.753331006530740e-003, 1.275165250015134e+000,-5.344154106237961e-001,-2.092292966249484e-001
 1.961000000000000e+001, 1.143566829865227e+000, 6.532531974032008e-002,-8.189891553281812e-003, 1.268660322579272e+000,-5.319937897029679e-001,-2.079040210271861e-001
 1.962000000000000e+001, 1.135056654576012e+000, 6.564003991207490e-002,-8.702772583266747e-003, 1.262064085219358e+000,-5.295642609234812e-001,-2.066457482671816e-001
 1.963000000000000e+001, 1.126380104090521e+000, 6.605638316972495e-002,-9.260062380094934e-003, 1.255327566953943e+000,-5.271059250381016e-001,-2.054596283698891e-001
 1.964000000000000e+001, 1.117510536091300e+000, 6.656510426879581e-002,-9.828348986455921e-003, 1.248404240898254e+000,-5.245994295980170e-001,-2.043468518473625e-001
 1.965000000000000e+001, 1.108433703305064e+000, 6.716672432112003e-002,-1.037722012275581e-002, 1.241256645760852e+000,-5.220283211627076e-001,-2.033115989147907e-001
 1.966000000000000e+001, 1.099153999471917e+000, 6.786911323943734e-002,-1.088206098962794e-002, 1.233859855608455e+000,-5.193788188693540e-001,-2.023627048597440e-001
 1.967000000000000e+001, 1.089694460829144e+000, 6.867421656162565e-002,-1.132468955002992e-002, 1.226200979610799e+000,-5.166382350669568e-001,-2.015086445573255e-001
 1.968000000000000e+001, 1.080096030811978e+000, 6.956571090850772e-002,-1.169250067963527e-002, 1.218277604153408e+000,-5.137934926326367e-001,-2.007495572523175e-001
 1.969000000000000e+001, 1.070416602930720e+000, 7.050634245254672e-002,-1.197703140719779e-002, 1.210098330285560e+000,-5.108318454566313e-001,-2.000698782317140e-001
 1.970000000000000e+001, 1.060725698771555e+000, 7.144653629374909e-002,-1.217410210605298e-002, 1.201684999934781e+000,-5.077436090994988e-001,-1.994371054319575e-001
 1.971000000000000e+001, 1.051093802881811e+000, 7.233799063042423e-002,-1.228611095469028e-002, 1.193072524342062e+000,-5.045243471149690e-001,-1.988095854107679e-001
 1.972000000000000e+001, 1.041580464668465e+000, 7.314402825056710e-002,-1.232363047616547e-002, 1.184304344663001e+000,-5.011753529260544e-001,-1.981481521848822e-001
 1.973000000000000e+001, 1.032226206187721e+000, 7.384425482980817e-002,-1.230435949746597e-002, 1.175425885265548e+000,-4.977031719637228e-001,-1.974249145522159e-001
 1.974000000000000e+001, 1.023049105379888e+000, 7.443371075114991e-002,-1.224938506959200e-002, 1.166477776934367e+000,-4.941184442492838e-001,-1.966260674322028e-001
 1.975000000000000e+001, 1.014043754978169e+000, 7.491797682049950e-002,-1.217818445545106e-002, 1.157489521704427e+000,-4.904341807363415e-001,-1.957495469154579e-001
 1.976000000000000e+001, 1.005183147871945e+000, 7.530855574244666e-002,-1.210532565365983e-002, 1.148476000500302e+000,-4.866640787359438e-001,-1.948011571409704e-001
 1.977000000000000e+001, 9.964253432139255e-001, 7.561986337186477e-002,-1.203977665792903e-002, 1.139438021672475e+000,-4.828210086504909e-001,-1.937904380539820e-001
 1.978000000000000e+001, 9.877226380086736e-001, 7.586627556913350e-002,-1.198551724482374e-002, 1.130364996822464e+000,-4.789159023028082e-001,-1.927260961042085e-001
 1.979000000000000e+001, 9.790292809671716e-001, 7.606020653194112e-002,-1.194204057013592e-002, 1.121238127518151e+000,-4.749576962511639e-001,-1.916132452470415e-001
 1.980000000000000e+001, 9.703060872511214e-001, 7.621189474668544e-002,-1.190378916462651e-002, 1.112033927732894e+000,-4.709536432572754e-001,-1.904532745796823e-001
 1.981000000000000e+001, 9.615225971782749e-001, 7.632955170368660e-002,-1.185955157984071e-002, 1.102727875932111e+000,-4.669087400805028e-001,-1.892443574205832e-001
 1.982000000000000e+001, 9.526586623248982e-001, 7.641954494358871e-002,-1.179320311960658e-002, 1.093297714283541e+000,-4.628249661511285e-001,-1.879817804827765e-001
 1.983000000000000e+001, 9.437060466268553e-001, 7.648692314068284e-002,-1.168572320295340e-002, 1.083726107862644e+000,-4.587019817850207e-001,-1.866586270499947e-001
 1.984000000000000e+001, 9.346677294066743e-001, 7.653654416146027e-002,-1.151820197000869e-002, 1.074002516920831e+000,-4.545394281777102e-001,-1.852668218059840e-001
 1.985000000000000e+001, 9.255538274929471e-001, 7.657550161361604e-002,-1.127546672477981e-002, 1.064124362957850e+000,-4.503393518412316e-001,-1.837984605880333e-001
 1.986000000000000e+001, 9.163772272846397e-001, 7.661610471845037e-002,-1.095040967469285e-002, 1.054097813184079e+000,-4.461072201855876e-001,-1.822479196522255e-001
 1.987000000000000e+001, 9.071516426688557e-001, 7.667607603052962e-002,-1.054811504225403e-002, 1.043937554491575e+000,-4.418511847637418e-001,-1.806134113656359e-001
 1.988000000000000e+001, 8.978917022977312e-001, 7.677366178866030e-002,-1.008681123178095e-002, 1.033664581369272e+000,-4.375803518051372e-001,-1.788944849891082e-001
 1.989000000000000e+001, 8.886131861832326e-001, 7.692068072018987e-002,-9.595274609659286e-003, 1.023302575001612e+000,-4.333029628481404e-001,-1.770862690830704e-001
 1.990000000000000e+001, 8.793311790625991e-001, 7.711838540092497e-002,-9.108754287931748e-003, 1.012873930615958e+000,-4.290248210042105e-001,-1.751762917997994e-001
 1.991000000000000e+001, 8.700567892811801e-001, 7.735744036014691e-002,-8.664021376028853e-003, 1.002396215153720e+000,-4.247480680587011e-001,-1.731467632891241e-001
 1.992000000000000e+001, 8.607959049919175e-001, 7.762129166986309e-002,-8.294503757798522e-003, 9.918804267392181e-001,-4.204709063793604e-001,-1.709802419989765e-001
 1.993000000000000e+001, 8.515504904452222e-001, 7.789062703950767e-002,-8.026884899668945e-003, 9.813312938956903e-001,-4.161888097160590e-001,-1.686643395964371e-001
 1.994000000000000e+001, 8.423198836724590e-001, 7.814586880070262e-002,-7.879313722084794e-003, 9.707480117851466e-001,-4.118962733011639e-001,-1.661925251027666e-001
 1.995000000000000e+001, 8.331010334291439e-001, 7.836844058504866e-002,-7.860774808048077e-003, 9.601247470104253e-001,-4.075872912980105e-001,-1.635637114184852e-001
 1.996000000000000e+001, 8.238880902135498e-001, 7.854261351439829e-002,-7.970224644834155e-003, 9.494516021996267e-001,-4.032544918688710e-001,-1.607840868564638e-001
 1.997000000000000e+001, 8.146720267439322e-001, 7.865714997736517e-002,-8.195312930846613e-003, 9.387167404749426e-001,-3.988887123325640e-001,-1.578695757486291e-001
 1.998000000000000e+001, 8.054415907023109e-001, 7.870610018927526e-002,-8.513063070071597e-003, 9.279093604205627e-001,-3.944798688927199e-001,-1.548456483213674e-001
 1.999000000000000e+001, 7.956972102706476e-001, 7.837820327764189e-002,-8.383247428102500e-003, 9.159075505438918e-001,-3.895894972132676e-001,-1.513846724466648e-001
 2.000000000000000e+001, 7.858218974793564e-001, 7.793017060379981e-002,-8.216237591249816e-003, 9.035066743456905e-001,-3.845013440279332e-001,-1.477572752245806e-001
 2.001000000000000e+001, 7.764993623446442e-001, 7.780002580718626e-002,-8.662280137120205e-003, 8.924789768177801e-001,-3.799027155612357e-001,-1.445810044030469e-001
 2.002000000000000e+001, 7.671688205141037e-001, 7.762375121707854e-002,-9.094351551164278e-003, 8.813907343019972e-001,-3.752375370541564e-001,-1.414047899526062e-001
 2.003000000000000e+001, 7.578268142067128e-001, 7.741935260933808e-002,-9.505442449081849e-003, 8.702551010765346e-001,-3.705110388918059e-001,-1.382524993167697e-001
 2.004000000000000e+001, 7.484817588712458e-001, 7.720102923500205e-002,-9.889017091203376e-003, 8.590869172437136e-001,-3.657319376025899e-001,-1.351367164156601e-001
 2.005000000000000e+001, 7.391320426731880e-001, 7.698426965738614e-002,-1.024509271630045e-002, 8.478979879506903e-001,-3.609115499637861e-001,-1.320635792039294e-001
 2.006000000000000e+001, 7.297706919173883e-001, 7.678163689115580e-002,-1.057740043506425e-002, 8.366962203245385e-001,-3.560611129297858e-001,-1.290287696987117e-001
 2.007000000000000e+001, 7.203879136626693e-001, 7.660053491280539e-002,-1.089243893056008e-002, 8.254855166389756e-001,-3.511898864777783e-001,-1.260162685081070e-001
 2.008000000000000e+001, 7.109734544429318e-001, 7.644291508452561e-002,-1.119895058317613e-002, 8.142660162848362e-001,-3.463043775368364e-001,-1.229988040526952e-001
 2.009000000000000e+001, 7.015179702802811e-001, 7.630671842612236e-002,-1.150683095312125e-002, 8.030348107525913e-001,-3.414087081462716e-001,-1.199416847964568e-001
 2.010000000000000e+001, 6.920129098112162e-001, 7.618751309360872e-002,-1.182436618053848e-002, 7.917863315037612e-001,-3.365048543300969e-001,-1.168096465389955e-001
 2.011000000000000e+001, 6.824498439346911e-001, 7.607939887882087e-002,-1.215450952129684e-002, 7.805119493157333e-001,-3.315923460410518e-001,-1.135727737296427e-001
 2.012000000000000e+001, 6.728215982121276e-001, 7.597537719045411e-002,-1.249229778320007e-002, 7.692002622187866e-001,-3.266685166853455e-001,-1.102086336761582e-001
 2.013000000000000e+001, 6.631261129816549e-001, 7.586782820926996e-002,-1.282477168431644e-002, 7.578390507844823e-001,-3.217296040913121e-001,-1.067011958135918e-001
 2.014000000000000e+001, 6.533701613963264e-001, 7.574918338568648e-002,-1.313394662639669e-002, 7.464175203179063e-001,-3.167717062309733e-001,-1.030392607586280e-001
 2.015000000000000e+001, 6.435695313836243e-001, 7.561259686859012e-002,-1.340252144600089e-002, 7.349278875789060e-001,-3.117913079360781e-001,-9.921634609996077e-002
 2.016000000000000e+001, 6.337463528800053e-001, 7.545344907985085e-002,-1.361930527614538e-002, 7.233669553505758e-001,-3.067864259854645e-001,-9.523083275734680e-002
 2.017000000000000e+001, 6.239266751778757e-001, 7.527202579893921e-002,-1.378091194026520e-002, 7.117374408580764e-001,-3.017585098258658e-001,-9.108513230589831e-002
