t	ForceX		ForceY		ForceZ
0	0		0		0
0.002	-0.002131077	0.002497925	0.044625228
0.004	-0.005338649	0.005046823	0.079179093
0.006	-0.009530052	0.007719305	0.10530967
0.008	-0.01461355	0.010587605	0.124668747
0.01	-0.020496482	0.013724054	0.138911829
0.012	-0.027086925	0.01720126	0.149673062
0.014	-0.034291101	0.021090717	0.158623734
0.016	-0.04201802	0.025466704	0.167407277
0.018	-0.050176687	0.030400716	0.177667125
0.02	-0.058671469	0.035963317	0.191055993
0.022	-0.067410445	0.042232501	0.2092266
0.024	-0.076302622	0.049273263	0.233831663
0.026	-0.085258864	0.057162668	0.266523899
0.028	-0.094186324	0.065939712	0.308612484
0.03	-0.103025577	0.075460478	0.359670311
0.032	-0.111716271	0.085525342	0.418638898
0.034	-0.120202696	0.095931891	0.484534042
0.036	-0.128429144	0.10649814	0.556287977
0.038	-0.136349189	0.116990111	0.632944354
0.04	-0.143888551	0.127240673	0.713407552
0.042	-0.150833678	0.137147693	0.796786218
0.044	-0.156692469	0.146757594	0.882161144
0.046	-0.160972821	0.156135373	0.968696687
0.048	-0.163182635	0.165355308	1.055510777
0.05	-0.162820522	0.174473109	1.141674922
0.052	-0.159385098	0.183563055	1.226446327
0.054	-0.152486396	0.192653001	1.308896501
0.056	-0.142467957	0.201603673	1.388654044
0.058	-0.129961157	0.210201517	1.465626109
0.06	-0.115615941	0.218223696	1.539626997
0.062	-0.100082254	0.225456656	1.61028531
0.064	-0.083993329	0.231668274	1.677601048
0.066	-0.068000038	0.236654281	1.741295664
0.068	-0.052447781	0.240405393	1.801090609
0.07	-0.037151788	0.243255866	1.856985885
0.072	-0.021873437	0.245614238	1.908702941
0.074	-0.006374847	0.247861191	1.956148931
0.076	0.009585761	0.250414547	1.999138154
0.078	0.026248495	0.253645702	2.037577762
0.08	0.043811868	0.257907485	2.071189206
0.082	0.062099465	0.263023481	2.100251035
0.084	0.080725962	0.268566584	2.124948948
0.086	0.099311605	0.274081832	2.145468642
0.088	0.117454357	0.279132833	2.162181515
0.09	0.134780035	0.283264627	2.175273265
0.092	0.150898673	0.286031536	2.185022441
0.094	0.165661711	0.287182867	2.19170759
0.096	0.179486971	0.286876464	2.195607261
0.098	0.192866554	0.285344451	2.197
0.1	0.206283277	0.28280038	2.196257206
0.102	0.220238526	0.279476376	2.193471727
0.104	0.235224402	0.275595275	2.18910781
0.106	0.251677297	0.271370632	2.183351154
0.108	0.269430082	0.266932436	2.176387457
0.11	0.287851382	0.262299256	2.168309568
0.112	0.306319107	0.257517518	2.159303187
0.114	0.324201881	0.252633645	2.149275463
0.116	0.340859044	0.247675492	2.138597794
0.118	0.355724216	0.2426802	2.127084481
0.12	0.36831458	0.237684908	2.115014073
0.122	0.37891797	0.232633907	2.102386569
0.124	0.387915066	0.227499341	2.089480517
0.126	0.395732977	0.222225501	2.076295918
0.128	0.402752384	0.216784532	2.062925619
0.13	0.409316829	0.211120725	2.049555321
0.132	0.415853419	0.20519694	2.036370721
