0	-0.14
0.023809524	0.24
0.047619048	0.61
0.071428571	0.92
0.095238095	1.16
0.119047619	1.31
0.142857143	1.38
0.166666667	1.40
0.19047619	1.40
0.214285714	1.43
0.238095238	1.45
0.261904762	1.49
0.285714286	1.52
0.30952381	1.56
0.333333333	1.61
0.357142857	1.67
0.380952381	1.71
0.404761905	1.75
0.428571429	1.79
0.452380952	1.81
0.476190476	1.83
0.5	1.85
0.523809524	1.87
0.547619048	1.90
0.571428571	1.93
0.595238095	1.98
0.619047619	2.03
0.642857143	2.10
0.666666667	2.17
0.69047619	2.23
0.714285714	2.27
0.738095238	2.26
0.761904762	2.20
0.785714286	2.07
0.80952381	1.85
0.833333333	1.54
0.857142857	1.13
0.880952381	0.60
0.904761905	-0.05
0.928571429	-0.89
0.952380952	-2.02
0.976190476	-2.66
1	-3.04
