---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "..\Input\LowerBody-GaitNormal_1-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
1.560000000000000e+000 -2.094659847775066e-001 -4.640544346484621e-002 1.684013658936415e-001 2.280852163119669e-001 5.758109554582068e-001 -3.515426052033526e-001
1.569795918367347e+000 -2.185393672805050e-001 -3.850544371492326e-002 1.574706112604320e-001 2.366888239196973e-001 5.656767556846043e-001 -3.515061162952433e-001
1.579591836734694e+000 -2.273599046723874e-001 -3.005200409348308e-002 1.456882084526213e-001 2.455191034527700e-001 5.520184740431012e-001 -3.494569710257484e-001
1.589387755102041e+000 -2.357009780319819e-001 -2.105226349583056e-002 1.332287742665771e-001 2.549159219523122e-001 5.346599127957444e-001 -3.452871290893321e-001
1.599183673469388e+000 -2.433170843452915e-001 -1.152456367765442e-002 1.202485152145085e-001 2.653354201991944e-001 5.134550071668615e-001 -3.388700822561472e-001
1.608979591836735e+000 -2.499480364548133e-001 -1.528129386010546e-003 1.069057890241928e-001 2.773100738223257e-001 4.883625238515466e-001 -3.301121290391826e-001
1.618775510204082e+000 -2.553165991646501e-001 8.839186999228366e-003 9.339043340207764e-002 2.914363464065394e-001 4.594751891537907e-001 -3.190098217253825e-001
1.628571428571429e+000 -2.591174247548559e-001 1.943566150970510e-002 7.990508636541681e-002 3.083464951407672e-001 4.270271558300489e-001 -3.056343251171095e-001
1.638367346938776e+000 -2.610137542065306e-001 3.008891079279064e-002 6.666286977002277e-002 3.286808332515119e-001 3.914098736723551e-001 -2.901560064442303e-001
1.648163265306122e+000 -2.606417088822892e-001 4.060712173058767e-002 5.386058324037726e-002 3.530450081531256e-001 3.531741437573510e-001 -2.728123860303176e-001
1.657959183673470e+000 -2.576344796844311e-001 5.079277139270122e-002 4.165653871351251e-002 3.819555321731086e-001 3.130289094223325e-001 -2.538621193826224e-001
1.667755102040816e+000 -2.516631745674562e-001 6.045525678977692e-002 3.015189865007190e-002 4.157757886046432e-001 2.718327210029158e-001 -2.335286748813235e-001
1.677551020408163e+000 -2.424838355637388e-001 6.942062254343528e-002 1.937932611631386e-002 4.546531575405527e-001 2.305745101341521e-001 -2.119516314782519e-001
1.687346938775510e+000 -2.299770580784990e-001 7.753652321729576e-002 9.307600069501161e-003 4.984733382364816e-001 1.903365510798826e-001 -1.891658127861402e-001
1.697142857142857e+000 -2.141691147537676e-001 8.467300246102405e-002 -1.331809445304586e-004 5.468462019606374e-001 1.522315262545116e-001 -1.651188446819145e-001
1.706938775510204e+000 -1.952300897925125e-001 9.072299748926715e-002 -9.012033609675585e-003 5.991291060534330e-001 1.173198490589422e-001 -1.397207729589374e-001
1.716734693877551e+000 -1.734497335696589e-001 9.560570093422438e-002 -1.735917946464520e-002 6.544836425834422e-001 8.653052104440095e-002 -1.129047077480159e-001
1.726530612244898e+000 -1.491964872797882e-001 9.927181473739011e-002 -2.514620577365349e-002 7.119526958178059e-001 6.060220373241152e-002 -8.467457904824362e-002
1.736326530612245e+000 -1.228702030330040e-001 1.017080166634288e-001 -3.228963212258263e-002 7.705389425655408e-001 4.003685998485775e-002 -5.512769690670906e-002
1.746122448979592e+000 -9.485980253057853e-002 1.029390960139360e-001 -3.867170489969588e-002 8.292670890914008e-001 2.505109872090075e-002 -2.445611364614679e-002
