Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 7.638110999999999e+000, 1.823871917858930e+000, 1.060996591138844e+000,-9.341788375011035e+000,-8.258804062428560e-002, 3.069867753751682e+000, 5.055111419677960e-003,-2.600149490707363e-001,-7.892769614827815e-003, 2.981280792992487e-001,-1.495926828108485e-001, 2.708525122625412e-001,-2.752396018335389e-001
 7.642277999999999e+000, 1.821639152811962e+000, 1.061060492450658e+000,-9.340335543852872e+000,-8.234596583483889e-002, 3.077658620116250e+000, 4.388002657561785e-003,-2.602145483647489e-001,-9.128212401060112e-003, 2.965694665773240e-001,-1.496019209404668e-001, 2.711109210427676e-001,-2.751152579343673e-001
 7.646444999999999e+000, 1.819433079799749e+000, 1.061132828988469e+000,-9.338860500602278e+000,-8.208009229874813e-002, 3.085620770365933e+000, 3.733695365879974e-003,-2.604304673502980e-001,-1.031112035266006e-002, 2.950154728417478e-001,-1.495689819929501e-001, 2.713437383500744e-001,-2.749681295040387e-001
 7.650612000000000e+000, 1.817253113059124e+000, 1.061212869579272e+000,-9.337363704853772e+000,-8.179244911093919e-002, 3.093754409158393e+000, 3.092971927307175e-003,-2.606603311410689e-001,-1.144192752427163e-002, 2.934667544201046e-001,-1.494957559124148e-001, 2.715416548250312e-001,-2.748001662039186e-001
 7.654779000000000e+000, 1.815098927592299e+000, 1.061299896636896e+000,-9.335845881533537e+000,-8.148505999044664e-002, 3.102058276630412e+000, 2.466706120147322e-003,-2.609017144919940e-001,-1.252122212994234e-002, 2.919241181007956e-001,-1.493844679926184e-001, 2.716954263336533e-001,-2.746132537852556e-001
 7.658945999999999e+000, 1.812969390035733e+000, 1.061393247608331e+000,-9.334307247998011e+000,-8.115980774545983e-002, 3.110533825617979e+000, 1.855560344542706e-003,-2.611522832928870e-001,-1.355020737573706e-002, 2.903877690482568e-001,-1.492375961929409e-001, 2.717961322170596e-001,-2.744090824235393e-001
 7.663112999999999e+000, 1.810864051504907e+000, 1.061492252954652e+000,-9.332748545291761e+000,-8.081866522026893e-002, 3.119179529940882e+000, 1.260427775511719e-003,-2.614096483019909e-001,-1.452987628742807e-002, 2.888583942775430e-001,-1.490579174759583e-001, 2.718352410150682e-001,-2.741892390084809e-001
 7.667279999999999e+000, 1.808781926395070e+000, 1.061596285856645e+000,-9.331170147422572e+000,-8.046353429668640e-002, 3.127995727769984e+000, 6.820871819597230e-004,-2.616715252123537e-001,-1.546153700341347e-002, 2.873362997593289e-001,-1.488484035904502e-001, 2.718048389238377e-001,-2.739550618047381e-001
 7.671447000000000e+000, 1.806722559005074e+000, 1.061704710641061e+000,-9.329572836332215e+000,-8.009643751241447e-002, 3.136980273007730e+000, 1.215093944835211e-004,-2.619356232487786e-001,-1.634624836035371e-002, 2.858222000397093e-001,-1.486122811767367e-001, 2.716977603351879e-001,-2.737077213591585e-001
 7.675614000000000e+000, 1.804684945817897e+000, 1.061816935754154e+000,-9.327956970859431e+000,-7.971934942536718e-002, 3.146133138428469e+000,-4.204370990397166e-004,-2.621997972093046e-001,-1.718524195295480e-002, 2.843164423131125e-001,-1.483528922910849e-001, 2.715076921512001e-001,-2.734480724605088e-001
