Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile6.WristAbduction
 7.500600000000000e+000,-4.989963145682318e-001, 1.656641930952330e-001,-5.917730019792941e-001, 4.762239573878446e-003, 6.532332271355963e-002, 3.717114314843829e-002, 2.323823111933550e-001, 4.193899124074276e-001, 5.333780124057999e-001, 3.519516167237548e-001
 7.504766999999999e+000,-4.987626349207512e-001, 1.648436544436280e-001,-5.935104452738788e-001, 3.962971039275232e-003, 6.544465929854462e-002, 3.763212096694592e-002, 2.286689317554818e-001, 4.192822492281648e-001, 5.332810719661318e-001, 3.505286824530425e-001
 7.508933999999999e+000,-4.985137832268690e-001, 1.639906785875172e-001,-5.953184518573825e-001, 3.242310500423562e-003, 6.550556140117557e-002, 3.813121217612351e-002, 2.249366073605209e-001, 4.192325733957975e-001, 5.330618197583532e-001, 3.490443612444034e-001
 7.513101000000000e+000,-4.982474431963671e-001, 1.631080003790553e-001,-5.971959219706806e-001, 2.603596531071117e-003, 6.549247678382814e-002, 3.866826010319496e-002, 2.211949023198215e-001, 4.192302308447339e-001, 5.327207460251104e-001, 3.474953166810833e-001
 7.517268000000000e+000,-4.979677908888991e-001, 1.621995784811046e-001,-5.991363676390409e-001, 2.053435892030331e-003, 6.540917203233208e-002, 3.924332487335801e-002, 2.174427759413845e-001, 4.192844035945749e-001, 5.322558251707488e-001, 3.458826341020954e-001
 7.521434999999999e+000,-4.976690304030413e-001, 1.612681426475202e-001,-6.011392075873996e-001, 1.591885130194148e-003, 6.522839811712812e-002, 3.985570680705254e-002, 2.136976707731612e-001, 4.193657254315748e-001, 5.316720970734847e-001, 3.441999465467832e-001
 7.525601999999999e+000,-4.973553804530907e-001, 1.603186782561539e-001,-6.031958062470592e-001, 1.225065526323510e-003, 6.495305828548827e-002, 4.050465258298795e-002, 2.099608201277878e-001, 4.194806704309643e-001, 5.309697089702103e-001, 3.424496111138800e-001
 7.529768999999999e+000,-4.970277643550610e-001, 1.593555878621118e-001,-6.052998830641799e-001, 9.566866450871903e-004, 6.457657384642662e-002, 4.118918846096425e-002, 2.062377727088079e-001, 4.196235293222280e-001, 5.301513309499812e-001, 3.406313842047196e-001
 7.533936000000000e+000,-4.966872515194808e-001, 1.583838941493756e-001,-6.074437671372479e-001, 7.903224166638800e-004, 6.409291707413373e-002, 4.190775981157632e-002, 2.025357498797321e-001, 4.197882435209728e-001, 5.292207260821638e-001, 3.387462110752120e-001
 7.538103000000000e+000,-4.963348156607658e-001, 1.574085344458893e-001,-6.096198800364125e-001, 7.292136556720230e-004, 6.349658346821172e-002, 4.265867438453684e-002, 1.988612772014055e-001, 4.199687333387679e-001, 5.281821729843834e-001, 3.367949744564368e-001
 7.542269999999999e+000,-4.959715068699702e-001, 1.564348583171760e-001,-6.118195713928527e-001, 7.763620804657201e-004, 6.278312297315511e-002, 4.343967212458263e-002, 1.952225447358810e-001, 4.201590852292830e-001, 5.270409666383396e-001, 3.347795370101325e-001
 7.546436999999999e+000,-4.955981900086037e-001, 1.554679030570525e-001,-6.140346655591165e-001, 9.345010907151341e-004, 6.194902736953502e-002, 4.424841820292597e-002, 1.916272135623425e-001, 4.203540166832201e-001, 5.258026738686228e-001, 3.327013599106753e-001
 7.550604000000000e+000,-4.952157144303790e-001, 1.545128388033343e-001,-6.162563757938492e-001, 1.206094600747276e-003, 6.099242832993250e-002, 4.508207672601140e-002, 1.880847207703512e-001, 4.205491676248645e-001, 5.244736903465634e-001, 3.305624887271476e-001
 7.554771000000000e+000,-4.948248108632468e-001, 1.535746394560129e-001,-6.184759331715388e-001, 1.593288517940827e-003, 5.991338285507328e-002, 4.593747545714177e-002, 1.846057609865334e-001, 4.207415992030845e-001, 5.230609908416248e-001, 3.283650038158371e-001
 7.558938000000000e+000,-4.944258788280156e-001, 1.526575365147684e-001,-6.206857866973806e-001, 2.098129690981887e-003, 5.871371883809860e-002, 4.681153217753750e-002, 1.812009866049726e-001, 4.209303611835777e-001, 5.215714148727706e-001, 3.261098285562207e-001
 7.563104999999999e+000,-4.940192294631972e-001, 1.517655767221795e-001,-6.228782278647845e-001, 2.722309590874605e-003, 5.739810502753538e-002, 4.770070758965683e-002, 1.778836555087577e-001, 4.211167840022020e-001, 5.200126570633099e-001, 3.237981136016148e-001
 7.567271999999999e+000,-4.936047990489464e-001, 1.509019592958796e-001,-6.250469900158778e-001, 3.467504654606657e-003, 5.597351673082382e-002, 4.860164926756588e-002, 1.746674900457292e-001, 4.213049522851300e-001, 5.183923591384017e-001, 3.214296637885104e-001
