---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.FileName = "GaitFast0001-processed-output-euler-rightlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
1.260000000000000e+000 6.330057496529411e-001 9.666637938348766e-002 3.289640358911056e-001 2.698259495857276e-001 -1.109130941282405e-001 3.636083043561193e-002
1.269760479041916e+000 6.368575114015092e-001 8.669188516770254e-002 3.073597475499468e-001 3.023308302543966e-001 -1.371343594874624e-001 8.947354194279231e-002
1.279520958083832e+000 6.396239455493429e-001 7.569031215307565e-002 2.877762721263028e-001 3.347231484904459e-001 -1.626175819752621e-001 1.387593199144500e-001
1.289281437125748e+000 6.407760264795676e-001 6.380275745557817e-002 2.704230378503039e-001 3.662545581314363e-001 -1.860193855764408e-001 1.831257127721441e-001
1.299041916167665e+000 6.398555083377456e-001 5.122138314235802e-002 2.554691737039798e-001 3.962240588191215e-001 -2.059998250412927e-001 2.217051965790801e-001
1.308802395209581e+000 6.365627730273447e-001 3.820069396851311e-002 2.430486638102000e-001 4.239776891120198e-001 -2.214792432384209e-001 2.539832560170927e-001
1.318562874251497e+000 6.307867098063931e-001 2.502915197163813e-002 2.332098530979831e-001 4.489523699807771e-001 -2.317402092792384e-001 2.798211245347859e-001
1.328323353293413e+000 6.225793733225806e-001 1.199076944193700e-002 2.258816050337549e-001 4.707227263268317e-001 -2.364709280520201e-001 2.993824357810315e-001
1.338083832335329e+000 6.120855403297689e-001 -6.713876466593050e-004 2.208743026648909e-001 4.890090126206879e-001 -2.357570566209886e-001 3.130181669263412e-001
1.347844311377245e+000 5.994639194710367e-001 -1.277806289969963e-002 2.179039885191030e-001 5.036491398107087e-001 -2.300286378715214e-001 3.211772893098185e-001
1.357604790419161e+000 5.848347020902923e-001 -2.421646880772865e-002 2.166228832327840e-001 5.145671198281338e-001 -2.199761214134628e-001 3.243668873184475e-001
1.367365269461077e+000 5.682676705146195e-001 -3.492451724753964e-002 2.166477574147978e-001 5.217571482506794e-001 -2.064547069312700e-001 3.231447728427532e-001
1.377125748502994e+000 5.498038094608142e-001 -4.486623087580477e-002 2.175866813899173e-001 5.252812456975956e-001 -1.903909161785916e-001 3.181162386423065e-001
1.386886227544910e+000 5.294907482046466e-001 -5.401051019015668e-002 2.190662621639320e-001 5.252718185545076e-001 -1.726979674617481e-001 3.099175507702948e-001
1.396646706586826e+000 5.074121153285724e-001 -6.232021559225309e-002 2.207578511693658e-001 5.219320543074441e-001 -1.542057957323692e-001 2.991851394236618e-001
1.406407185628742e+000 4.837014579114080e-001 -6.975109262739987e-002 2.223987628726276e-001 5.155302592287453e-001 -1.356124101717294e-001 2.865194428828372e-001
1.416167664670658e+000 4.585428016962542e-001 -7.625760730338782e-002 2.238042433426567e-001 5.063878690673660e-001 -1.174607022666132e-001 2.724548545529862e-001
1.425928143712574e+000 4.321619327165622e-001 -8.180379583553932e-002 2.248687185333227e-001 4.948618300007139e-001 -1.001382418271423e-001 2.574428730318458e-001
1.435688622754490e+000 4.048101963569648e-001 -8.637612299590169e-002 2.255599292419093e-001 4.813227324042569e-001 -8.389109621825813e-002 2.418467541840693e-001
1.445449101796406e+000 3.767451356670915e-001 -8.999340761290742e-002 2.259096465893000e-001 4.661338538053176e-001 -6.884270403254089e-002 2.259415907264765e-001
1.455209580838323e+000 3.482144644343255e-001 -9.271047569509117e-002 2.260006963932351e-001 4.496369825120352e-001 -5.501423040076110e-002 2.099175856303539e-001
1.464970059880239e+000 3.194467192411401e-001 -9.461529339560726e-002 2.259502433717583e-001 4.321460211755526e-001 -4.234619378607749e-002 1.938881374412518e-001
1.474730538922155e+000 2.906489205146100e-001 -9.582067316972642e-002 2.258921782305766e-001 4.139463541004750e-001 -3.071998411852496e-002 1.779030475697501e-001
1.484491017964071e+000 2.620089077126613e-001 -9.645270242116966e-002 2.259617246785360e-001 3.952979295214885e-001 -1.997619001196407e-002 1.619641647055700e-001
1.494251497005987e+000 2.336963280958573e-001 -9.663926193180927e-002 2.262834559519539e-001 3.764384912982078e-001 -9.928263212090860e-003 1.460397550641749e-001
1.504011976047903e+000 2.058582834482020e-001 -9.650156368416951e-002 2.269624171806751e-001 3.575832712811635e-001 -3.737764984141088e-004 1.300763167361231e-001
1.513772455089819e+000 1.786117476469111e-001 -9.615016488996941e-002 2.280791162927545e-001 3.389210633379878e-001 8.893132580773108e-003 1.140091179073730e-001
1.523532934131735e+000 1.520362083309188e-001 -9.568505914585157e-002 2.296905735087554e-001 3.206090810394314e-001 1.806758392409306e-002 9.777136857096735e-002
1.533293413173652e+000 1.261680215955391e-001 -9.519708632992252e-002 2.318362692444972e-001 3.027687791660504e-001 2.732176492817879e-002 8.130154604534674e-002
1.543053892215568e+000 1.009968000909899e-001 -9.476719208474904e-002 2.345420004646733e-001 2.854849867228609e-001 3.679858931775007e-002 6.455122996510544e-002
1.552814371257484e+000 7.647840106500674e-002 -9.446108213075544e-002 2.378117482762609e-001 2.688131684060034e-001 4.661197865885468e-002 4.749656032004417e-002
1.562574850299400e+000 5.254205362160744e-002 -9.432187830770289e-002 2.416189789896995e-001 2.527924351468324e-001 5.685126672016241e-002 3.014420572807851e-002
1.572335329341316e+000 2.912046184754100e-002 -9.436326340653456e-002 2.458962603795344e-001 2.374649008695557e-001 6.758728341472993e-002 1.253423001477779e-002
1.582095808383232e+000 6.173405731516433e-003 -9.456754258255296e-002 2.505319243040064e-001 2.228927663001892e-001 7.887477084375363e-002 -5.261941644333575e-003
1.591856287425148e+000 -1.630517506995932e-002 -9.488639369323160e-002 2.553727276998717e-001 2.091696977757048e-001 9.075063468745719e-002 -2.314787737337081e-002
1.601616766467064e+000 -3.827375983670099e-002 -9.523950351080868e-002 2.602277640085195e-001 1.964293060675160e-001 1.032340573152009e-001 -4.101288955018931e-002
1.611377245508981e+000 -5.966689648414460e-002 -9.551359583801866e-002 2.648910699665736e-001 1.848451862281975e-001 1.163302867566293e-001 -5.876099405289016e-002
1.621137724550897e+000 -8.041909855574213e-002 -9.556584020716419e-002 2.691696994635123e-001 1.746252565539659e-001 1.300340160780890e-001 -7.634242817553570e-002
1.630898203592813e+000 -1.004928216756082e-001 -9.523539132810521e-002 2.729118485993750e-001 1.659963004579875e-001 1.443238667339613e-001 -9.377331739525112e-002
1.640658682634729e+000 -1.198995572311191e-001 -9.435939867391863e-002 2.760271037723023e-001 1.591790481088184e-001 1.591459246511000e-001 -1.111358227933254e-001
1.650419161676645e+000 -1.387039367992111e-001 -9.278640313192943e-002 2.784918571433723e-001 1.543577904571492e-001 1.743891981765415e-001 -1.285551147639913e-001
1.660179640718561e+000 -1.570001204947539e-001 -9.038312396620585e-002 2.803352433708476e-001 1.516515895430306e-001 1.898557027025593e-001 -1.461472632853430e-001
1.669940119760477e+000 -1.748567391073339e-001 -8.703374914387596e-002 2.816116265347288e-001 1.510973368506794e-001 2.052319180687341e-001 -1.639479095879645e-001
1.679700598802393e+000 -1.922508233645862e-001 -8.263191383020963e-002 2.823746051300928e-001 1.526523247475063e-001 2.200743979049430e-001 -1.818529416650998e-001
1.689461077844310e+000 -2.090348240825404e-001 -7.707026580656406e-002 2.826612643374856e-001 1.562134360910571e-001 2.338186160067663e-001 -1.995996108120003e-001
1.699221556886226e+000 -2.249691615848875e-001 -7.023746219914129e-002 2.824795485500524e-001 1.616417461415497e-001 2.458086374836755e-001 -2.167909438663387e-001
1.708982035928142e+000 -2.398052238474511e-001 -6.202816928552313e-002 2.817886473228986e-001 1.687846690141800e-001 2.553374687643507e-001 -2.329405035074551e-001
1.718742514970058e+000 -2.533630395228007e-001 -5.236117848035904e-002 2.804790664246772e-001 1.774985139425361e-001 2.616898064479710e-001 -2.475103653005373e-001
1.728502994011974e+000 -2.655536480862207e-001 -4.119785925424813e-002 2.783685554124233e-001 1.876779518605534e-001 2.641839588654452e-001 -2.599299767147306e-001
1.738263473053890e+000 -2.763404943920231e-001 -2.856041693353162e-002 2.752145994780734e-001 1.992906848747579e-001 2.622093582201991e-001 -2.695946655575788e-001
1.748023952095806e+000 -2.856737251642312e-001 -1.455232058754685e-002 2.707296620852643e-001 2.124074481161482e-001 2.552552083444514e-001 -2.758508737684721e-001
1.757784431137722e+000 -2.934382785505948e-001 6.241206160302326e-004 2.645939174520241e-001 2.272191873850127e-001 2.429306262604075e-001 -2.779891936996078e-001
1.767544910179639e+000 -2.994382956197211e-001 1.666405313941155e-002 2.564742654104809e-001 2.440402827585307e-001 2.249806775660536e-001 -2.752706298432521e-001
1.777305389221555e+000 -3.034182174465266e-001 3.317746760999940e-002 2.460610309786041e-001 2.633001803267930e-001 2.013021037857035e-001 -2.670008631217430e-001
1.787065868263471e+000 -3.050872813865205e-001 4.972588759553709e-002 2.331257385761367e-001 2.855265980786964e-001 1.719629681549864e-001 -2.526512157135489e-001
1.796826347305387e+000 -3.041580351713575e-001 6.586735107523367e-002 2.175991606521434e-001 3.113106142612002e-001 1.372228047597622e-001 -2.320056107042937e-001
1.806586826347303e+000 -3.003393817725337e-001 8.120304238621268e-002 1.996363945374349e-001 3.412543561901232e-001 9.755868477731568e-002 -2.052848864124590e-001
1.816347305389219e+000 -2.933258953986780e-001 9.541681316428297e-002 1.796405320281553e-001 3.758928104451401e-001 5.369310545457268e-002 -1.731963181525307e-001
1.826107784431135e+000 -2.827973495703164e-001 1.083012000506969e-001 1.582243783214330e-001 4.155983521530174e-001 6.623007830619244e-003 -1.368789809701808e-001
1.835868263473051e+000 -2.684603452653599e-001 1.197624720377848e-001 1.361178985749918e-001 4.604831558342969e-001 -4.236037928789505e-002 -9.775402310156997e-002
1.845628742514968e+000 -2.501327220205507e-001 1.298020420152657e-001 1.140518910470121e-001 5.103251920950951e-001 -9.168191299355995e-002 -5.732118507086675e-002
1.855389221556884e+000 -2.278306822649276e-001 1.384811887644304e-001 9.266140509764596e-002 5.645481473650982e-001 -1.395544961613474e-001 -1.695897215965524e-002
1.865149700598800e+000 -2.018062223097695e-001 1.458829093580489e-001 7.244022376317817e-002 6.222693910716584e-001 -1.841314756340906e-001 2.222031996114010e-002
1.874910179640716e+000 -1.725107355417816e-001 1.520817514131785e-001 5.374257041392999e-002 6.823991429164174e-001 -2.237096564492407e-001 5.943335200417041e-002
1.884670658682632e+000 -1.405034093751188e-001 1.571254606153205e-001 3.680383906604445e-002 7.437549869987278e-001 -2.569203651598728e-001 9.421164442928115e-002
1.894431137724548e+000 -1.063489442315244e-001 1.610280064813419e-001 2.175870877704251e-002 8.051583490354287e-001 -2.828739284597610e-001 1.263457314653510e-001
1.904191616766464e+000 -7.054592748054403e-002 1.637723770544448e-001 8.654429712006456e-003 8.654953728873925e-001 -3.012516210338790e-001 1.558217160791763e-001
1.913952095808380e+000 -3.350394315527513e-002 1.653222083334818e-001 -2.533934942268940e-003 9.237449444352719e-001 -3.123193705642423e-001 1.827547390450461e-001
1.923712574850297e+000 4.438399972166203e-003 1.656404284528570e-001 -1.188183663205833e-002 9.789890943417141e-001 -3.168304573777193e-001 2.073123287916977e-001
1.933473053892213e+000 4.297835309667618e-002 1.647108908546802e-001 -1.948774257844500e-002 1.030419091912414e+000 -3.158345324994342e-001 2.296398715792047e-001
1.943233532934129e+000 8.182041106260128e-002 1.625598620423607e-001 -2.544630430282415e-002 1.077342083308165e+000 -3.104642620248568e-001 2.498125716910216e-001
1.952994011976045e+000 1.206652835226687e-001 1.592746302599375e-001 -2.983286810287616e-002 1.119187582391961e+000 -3.017727264258218e-001 2.678272526753388e-001
1.962754491017961e+000 1.592158116671081e-001 1.550124898853813e-001 -3.270594330493576e-002 1.155511921140283e+000 -2.906531163668489e-001 2.836312998087149e-001
1.972514970059877e+000 1.971929140374069e-001 1.499936255512060e-001 -3.412275019627476e-002 1.185998259952238e+000 -2.778281231793655e-001 2.971743254165470e-001
