---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
2.003076923076923e+000 3.924587916394929e-001 9.701973028348597e-001 -2.900154693758601e-001 9.324827183559857e-003 -1.145933731217164e-002 3.312959704505692e-002 -1.993297450139277e-001 3.552827065083945e-003 -7.082267224713305e-002
2.012923076923077e+000 4.035018756977495e-001 9.690136127351100e-001 -2.900021273663104e-001 1.111741598286731e-002 -1.663970655156644e-002 3.080192068033572e-002 -1.982619751310735e-001 -1.813057264283607e-003 -6.543646213089255e-002
2.022769230769231e+000 4.146008920694200e-001 9.677091725999593e-001 -2.900432201200024e-001 1.226172015855166e-002 -2.175587804343548e-002 2.840788348804206e-002 -1.971784681696744e-001 -6.340768738582000e-003 -6.017086119053375e-002
2.032615384615385e+000 4.257769862001236e-001 9.662815596093964e-001 -2.901426516096042e-001 1.269972122713604e-002 -2.689504157512701e-002 2.606600084441710e-002 -1.961792926253820e-001 -9.977806039264658e-003 -5.496725401675886e-002
2.042461538461539e+000 4.370553960267778e-001 9.647260343913726e-001 -2.903051828714306e-001 1.236498468152883e-002 -3.217387396343030e-002 2.390273536942372e-002 -1.953443138052719e-001 -1.266698096902835e-002 -4.973117044668184e-002
2.052307692307693e+000 4.484617716338946e-001 9.630358652079583e-001 -2.905356245167054e-001 1.118825936774980e-002 -3.772523823477547e-002 2.206098130501065e-002 -1.947847360292304e-001 -1.435266177175793e-002 -4.434640200087145e-002
2.062153846153847e+000 4.600207125882742e-001 9.612052021688416e-001 -2.908374846012453e-001 9.111908373746185e-003 -4.367669774786065e-002 2.066757779514690e-002 -1.945894304980155e-001 -1.499521089088948e-002 -3.869862955833481e-002
2.072000000000001e+000 4.717527882836755e-001 9.592340874518534e-001 -2.912112923487576e-001 6.122856690157770e-003 -5.012091171021882e-002 1.979546601642931e-002 -1.947765986154736e-001 -1.460624529806509e-002 -3.270214456987600e-002
2.081846153846156e+000 4.836688481452995e-001 9.571345008426853e-001 -2.916532610563572e-001 2.304727649758557e-003 -5.708653611703229e-002 1.944770359850009e-002 -1.953180911992309e-001 -1.330755351587753e-002 -2.633709181869030e-002
2.091692307692310e+000 4.957690290520905e-001 9.549368646104461e-001 -2.921554485520622e-001 -2.104010339968483e-003 -6.451802125310913e-002 1.952397116549720e-002 -1.960797588370995e-001 -1.139235285248810e-002 -1.967457911603298e-002
2.101538461538464e+000 5.080422400808166e-001 9.526915953375362e-001 -2.927073064538885e-001 -6.689248155793445e-003 -7.227908891214740e-002 1.984123965690947e-002 -1.968665289526098e-001 -9.346420715971303e-003 -1.288023755537665e-002
2.111384615384618e+000 5.204712344372875e-001 9.504637540895391e-001 -2.932971426621404e-001 -1.092248034188443e-002 -8.018291383804455e-002 2.016428732076327e-002 -1.974367406067772e-001 -7.776548502189639e-003 -6.178929825596185e-003
2.121230769230772e+000 5.330376543845211e-001 9.483218300466602e-001 -2.939123091706706e-001 -1.428562524961599e-002 -8.803796241441497e-002 2.026547851763927e-002 -1.975773254184340e-001 -7.272747093462997e-003 2.037842465804987e-004
2.131076923076926e+000 5.457277770759712e-001 9.463279754312246e-001 -2.945392432655262e-001 -1.637735989527408e-002 -9.568405976108863e-002 1.995743747337403e-002 -1.971132869419277e-001 -8.289811810916557e-003 6.090452911884176e-003
2.140923076923080e+000 5.585343759458895e-001 9.445332116694920e-001 -2.951649875269259e-001 -1.694927513855364e-002 -1.030034918770846e-001 1.911391066496671e-002 -1.959248576268689e-001 -1.110563135699774e-002 1.136721070002577e-002
2.150769230769234e+000 5.714557783824030e-001 9.429772765171690e-001 -2.957796598431401e-001 -1.588893396270602e-002 -1.099114724017694e-001 1.767140911230179e-002 -1.939479660218985e-001 -1.583624622212398e-002 1.597203656755079e-002
2.160615384615388e+000 5.844931088781888e-001 9.416905457945738e-001 -2.963781833996222e-001 -1.318988316662222e-002 -1.163416121455632e-001 1.562383490562292e-002 -1.911724356251224e-001 -2.246689429245212e-002 1.987465352107803e-002
2.170461538461542e+000 5.976469705819090e-001 9.406961868964663e-001 -2.969603977804318e-001 -8.930690985957217e-003 -1.222382251516792e-001 1.301841465683650e-002 -1.876437707056824e-001 -3.087730163795116e-002 2.306352602001955e-002
2.180307692307696e+000 6.109144575932489e-001 9.400116754119129e-001 -2.975297816207276e-001 -3.265643494388153e-003 -1.275582149614138e-001 9.954409688272116e-003 -1.834674195007499e-001 -4.085787579910338e-002 2.554467598864570e-002
2.190153846153850e+000 6.242869879814492e-001 9.396492506030864e-001 -2.980916064943721e-001 3.579104967260906e-003 -1.322798116519710e-001 6.582836590326417e-003 -1.788121834306397e-001 -5.212110105245555e-002 2.734776046886484e-002
2.200000000000004e+000 6.377492476783251e-001 9.396151664987609e-001 -2.986516011462542e-001 1.131195788828841e-002 -1.364139651214684e-001 3.103163184107530e-003 -1.739081003017701e-001 -6.431391232571185e-002 2.853189910604504e-002
2.209846153846158e+000 6.512793401419822e-001 9.399082870638853e-001 -2.992157546439300e-001 1.959110046081921e-002 -1.400135229441162e-001 -2.513155465934135e-004 -1.690298577065604e-001 -7.703557539891633e-002 2.918666293161304e-002
2.219692307692312e+000 6.648496748778171e-001 9.405192600711392e-001 -2.997907627807301e-001 2.805217387739384e-002 -1.431747842941653e-001 -3.245363421719015e-003 -1.644604126813784e-001 -8.986509839492796e-002 2.942761587991227e-002
2.229538461538466e+000 6.784277437120372e-001 9.414310174634303e-001 -3.003842274993996e-001 3.634844360835620e-002 -1.460267918657265e-001 -5.683835053771256e-003 -1.604446483594131e-001 -1.024003181729573e-001 2.938565522788477e-002
2.239384615384620e+000 6.919764648689080e-001 9.426200298144318e-001 -3.010042304634316e-001 4.419545732974568e-002 -1.487086039494738e-001 -7.446771489827754e-003 -1.571521088491257e-001 -1.143024992247896e-001 2.918883923633393e-002
2.249230769230775e+000 7.054547622704915e-001 9.440573182973728e-001 -3.016582486015172e-001 5.140412825712221e-002 -1.513425573143303e-001 -8.504358184815566e-003 -1.546610306662342e-001 -1.253310005492816e-001 2.894104897808601e-002
2.259076923076929e+000 7.188193974105605e-001 9.457090598702675e-001 -3.023516132501727e-001 5.788940505543120e-002 -1.540137615121697e-001 -8.908544349522119e-003 -1.529648178426302e-001 -1.353547668967784e-001 2.870648274419380e-002
2.268923076923083e+000 7.320283292203799e-001 9.475374022643499e-001 -3.030860423156842e-001 6.365403722497413e-002 -1.567599382465750e-001 -8.765216908239549e-003 -1.519966878086248e-001 -1.443391883463237e-001 2.850398119593850e-002
2.278769230769237e+000 7.450447762209204e-001 9.495019752943785e-001 -3.038588756773201e-001 6.875561891658580e-002 -1.595694695937406e-001 -8.196512281729415e-003 -1.516640656117314e-001 -1.523148831635584e-001 2.830823926688459e-002
2.288615384615391e+000 7.578406746171017e-001 9.515620333181604e-001 -3.046634389416944e-001 7.326768084522631e-002 -1.623853280113725e-001 -7.307478804972656e-003 -1.518794750112746e-001 -1.593374470733426e-001 2.805526821483077e-002
2.298461538461545e+000 7.703985501267494e-001 9.536788778230528e-001 -3.054905007609980e-001 7.724612007122003e-002 -1.651146742799341e-001 -6.169262895048587e-003 -1.525760093410837e-001 -1.654495031086014e-001 2.765251266585635e-002
2.308307692307699e+000 7.827115971329525e-001 9.558180782687152e-001 -3.063302603845877e-001 8.071006060047030e-002 -1.676430195400407e-001 -4.820643888448445e-003 -1.537057396305098e-001 -1.706565404109722e-001 2.699280395188387e-002
2.318153846153853e+000 7.947823689936983e-001 9.579509113632001e-001 -3.071740731697956e-001 8.363973268889362e-002 -1.698490285788439e-001 -3.278759444701684e-003 -1.552309888542803e-001 -1.749221247683366e-001 2.596828454668583e-002
2.328000000000007e+000 8.066206303597103e-001 9.600546599006065e-001 -3.080154303871279e-001 8.598674392379098e-002 -1.716159030306836e-001 -1.548367053494316e-003 -1.571195965653678e-001 -1.781790823855825e-001 2.448091853148301e-002
2.337846153846161e+000 8.182409186198568e-001 9.621118627853260e-001 -3.088502945010470e-001 8.769053337703864e-002 -1.728393507050476e-001 3.737084171231076e-004 -1.593463469985329e-001 -1.803494542498533e-001 2.245001790265898e-002
2.347692307692315e+000 8.296603259142438e-001 9.641089165136298e-001 -3.096770117753410e-001 8.869738945909469e-002 -1.734342633187811e-001 2.495341416712243e-003 -1.618946336875435e-001 -1.813678106200745e-001 1.981850053133069e-002
2.357538461538469e+000 8.408968444702709e-001 9.660344996848124e-001 -3.104956904775140e-001 8.897842219983973e-002 -1.733391330498448e-001 4.822835544356351e-003 -1.647519587773795e-001 -1.812027219490860e-001 1.655626476939738e-002
2.367384615384623e+000 8.519683800066010e-001 9.678781952064202e-001 -3.113070462930289e-001 8.854131931147297e-002 -1.725165654888390e-001 7.352686615843289e-003 -1.678998996612895e-001 -1.798703943165391e-001 1.265838444013695e-002
2.377230769230777e+000 8.628923101441763e-001 9.696295642796861e-001 -3.121112076906079e-001 8.743252739812842e-002 -1.709513357384864e-001 1.006592832984329e-002 -1.713049427633409e-001 -1.774372341828810e-001 8.139061878995515e-003
2.387076923076931e+000 8.736853278850403e-001 9.712778320805290e-001 -3.129069978890097e-001 8.573075424687950e-002 -1.686481404711480e-001 1.292785591215246e-002 -1.749157020561549e-001 -1.740128230314882e-001 3.024157271364418e-003
2.396923076923085e+000 8.843633177237883e-001 9.728121484459116e-001 -3.136917947611687e-001 8.353533001115411e-002 -1.656298518112420e-001 1.589368926554755e-002 -1.786688187469290e-001 -1.697373341485116e-001 -2.654242116639821e-003
2.406769230769239e+000 8.949411025283967e-001 9.742222019796772e-001 -3.144617905572167e-001 8.095274847492673e-002 -1.619355916492784e-001 1.891719605474919e-002 -1.825001447477878e-001 -1.647662118249925e-001 -8.859173252502788e-003
2.416615384615394e+000 9.054320533505424e-001 9.754989311331067e-001 -3.152124748305721e-001 7.808404243764301e-002 -1.576170912191550e-001 2.195677672253682e-002 -1.863538933239767e-001 -1.592538688663624e-001 -1.554782354062297e-002
2.426461538461548e+000 9.158477194617989e-001 9.766350944126205e-001 -3.159392045169226e-001 7.501600497572003e-002 -1.527337686018437e-001 2.497786207250022e-002 -1.901873569355631e-001 -1.533404432481638e-001 -2.267077838982899e-002
2.436307692307702e+000 9.261975980579931e-001 9.776255627223928e-001 -3.166376953356879e-001 7.181827892147379e-002 -1.473493729870461e-001 2.795437981149945e-002 -1.939736912448083e-001 -1.471459079285339e-001 -3.017146513947525e-002
2.446153846153856e+000 9.364890341786932e-001 9.784673397315585e-001 -3.173043089758711e-001 6.854510202623206e-002 -1.415314584011511e-001 3.086952226370114e-002 -1.977028740234255e-001 -1.407706683852449e-001 -3.798501332890727e-002
2.456000000000010e+000 9.467273785380677e-001 9.791593551223782e-001 -3.179361683707901e-001 6.523832040347068e-002 -1.353521934281574e-001 3.371445627287056e-002 -2.013792023760652e-001 -1.342978669272977e-001 -4.603683808081190e-002
2.465846153846164e+000 9.569166320344184e-001 9.797020924797102e-001 -3.185312505486234e-001 6.192922032744687e-002 -1.288894587077103e-001 3.648583994226449e-002 -2.050162662859700e-001 -1.277943417773911e-001 -5.424146541886679e-002
2.475692307692318e+000 9.670604863835125e-001 9.800971474425999e-001 -3.190885003061360e-001 5.863920941677161e-002 -1.222279895913461e-001 3.918366392678320e-002 -2.086315784783759e-001 -1.213107862330188e-001 -6.250288177591970e-002
2.485538461538472e+000 9.771633232074213e-001 9.803467813560463e-001 -3.196077800089127e-001 5.538070588608833e-002 -1.154587276732595e-001 4.180938982750074e-002 -2.122416505158155e-001 -1.148828038120492e-001 -7.071866374370499e-002
2.495384615384626e+000 9.872306949572142e-001 9.804535293547072e-001 -3.200894938251609e-001 5.215907802183736e-002 -1.086739718955569e-001 4.436282667857464e-002 -2.158564562271544e-001 -1.085332223829356e-001 -7.878857075434163e-002
2.505230769230780e+000 9.972691469978119e-001 9.804199835727465e-001 -3.205340339257483e-001 4.897592467706616e-002 -1.019587698536768e-001 4.683660866569590e-002 -2.194722928623757e-001 -1.022753791650888e-001 -8.662545924709740e-002
2.515076923076934e+000 1.007285753517567e+000 9.802488362695920e-001 -3.209414029581791e-001 4.583346359975189e-002 -9.538209444149159e-002 4.921094931943747e-002 -2.230660144279192e-001 -9.611737174390238e-002 -9.416473967604461e-002
2.524923076923088e+000 1.017287895148948e+000 9.799432033636877e-001 -3.213112138496217e-001 4.273907140840347e-002 -8.899172286420809e-002 5.145010693920995e-002 -2.265890801169322e-001 -9.006663091741056e-002 -1.013682385697729e-001
2.534769230769242e+000 1.027282159766972e+000 9.795064670716414e-001 -3.216430579301185e-001 3.970942723325108e-002 -8.281483652767219e-002 5.350793203104497e-002 -2.299881342757097e-001 -8.413531697050902e-002 -1.082227521861368e-001
2.544615384615396e+000 1.037275134203804e+000 9.789428591823882e-001 -3.219366795305477e-001 3.677418183932417e-002 -7.686146738174737e-002 5.531813340035020e-002 -2.331763020618516e-001 -7.834395864582072e-002 -1.147319611083102e-001
2.554461538461550e+000 1.047272667302143e+000 9.782568473829622e-001 -3.221922576500720e-001 3.397670974964979e-002 -7.112837855884990e-002 5.680477336949483e-002 -2.360587437254381e-001 -7.272410438882576e-002 -1.209119585732463e-001
2.564307692307704e+000 1.057280437261618e+000 9.774529153180601e-001 -3.224105718401185e-001 3.137104770300737e-002 -6.560167693404262e-002 5.788988463818015e-002 -2.385382755644765e-001 -6.731615914175226e-002 -1.267871588643005e-001
2.574153846153858e+000 1.067304568079312e+000 9.765352570882010e-001 -3.225931192557773e-001 2.901610204245034e-002 -6.025904035209795e-002 5.850429791061232e-002 -2.405277554893155e-001 -6.216446842426381e-002 -1.323876170249752e-001
2.584000000000013e+000 1.077352313279288e+000 9.755075095679711e-001 -3.227420446534787e-001 2.696921033292435e-002 -5.507054638430842e-002 5.859682631451776e-002 -2.419601072780282e-001 -5.731135822558526e-002 -1.377481421352037e-001
2.593846153846167e+000 1.087432581314404e+000 9.743725888117272e-001 -3.228599447169177e-001 2.528040778431322e-002 -4.999769541235422e-002 5.814124801532315e-002 -2.427954922618199e-001 -5.279132807331070e-002 -1.429097176212023e-001
2.603692307692321e+000 1.097556181286731e+000 9.731326505521746e-001 -3.229496907258949e-001 2.398820066546640e-002 -4.499280356397728e-002 5.714285392830034e-002 -2.430283327587230e-001 -4.862696725836696e-002 -1.479214446815568e-001
2.613538461538475e+000 1.107735819892752e+000 9.717890736292396e-001 -3.230142202081564e-001 2.311719513385553e-002 -4.000008468186733e-002 5.564612214703162e-002 -2.426963031024481e-001 -4.482794714307890e-002 -1.528418982356807e-001
2.623384615384629e+000 1.117986052092580e+000 9.703424797456569e-001 -3.230561161850280e-001 2.267754806350690e-002 -3.495683095996927e-002 5.374016779786661e-002 -2.418868245668751e-001 -4.139255731678512e-002 -1.577398381307757e-001
2.633230769230783e+000 1.128323460941184e+000 9.687929868289880e-001 -3.230769491262779e-001 2.266638332840855e-002 -2.979396268504519e-002 5.155521524318503e-002 -2.407322362902505e-001 -3.831047563766113e-002 -1.626928005902020e-001
2.643076923076937e+000 1.138766915774478e+000 9.671407442938944e-001 -3.230765668516958e-001 2.307101812976439e-002 -2.443759074576857e-002 4.924923482115508e-002 -2.393925158623402e-001 -3.556625306726801e-002 -1.677833183870373e-001
2.652923076923091e+000 1.149337346153500e+000 9.653865575436962e-001 -3.230525647114531e-001 2.387247839286167e-002 -1.881281084000008e-002 4.699107902500002e-002 -2.380342251010544e-001 -3.314260926910374e-002 -1.730943875231208e-001
2.662769230769245e+000 1.160056704786865e+000 9.635325660013248e-001 -3.230001420154078e-001 2.504695962633838e-002 -1.285057331086215e-002 4.494368113036721e-002 -2.368115106825144e-001 -3.102131512239516e-002 -1.787025586582401e-001
2.672615384615399e+000 1.170946164734602e+000 9.615832922245036e-001 -3.229125382235820e-001 2.656265962129274e-002 -6.499215270833414e-003 4.324540627357859e-002 -2.358480193386920e-001 -2.917862344031981e-002 -1.846650847815438e-001
2.682461538461553e+000 1.182023738880582e+000 9.595473870189882e-001 -3.227821156896109e-001 2.836953269350867e-002 2.596368189571319e-004 4.198870226333309e-002 -2.352190126337614e-001 -2.757242548372561e-002 -1.910016121736499e-001
2.692307692307707e+000 1.193301450264496e+000 9.574398533985234e-001 -3.226019081062582e-001 3.038274236615683e-002 7.395228442348190e-003 4.120060381411436e-002 -2.349410773738148e-001 -2.612204991850370e-002 -1.976756562979688e-001
2.702153846153861e+000 1.204783638596690e+000 9.552844682314539e-001 -3.223672850073847e-001 3.246673615993712e-002 1.481955661090262e-002 4.082393171688989e-002 -2.349478470551762e-001 -2.468883887686218e-002 -2.045829611614637e-001
2.712000000000015e+000 1.216465053030870e+000 9.531136572853631e-001 -3.220774541581538e-001 3.443410478064880e-002 2.239097890778674e-002 4.072912097928663e-002 -2.351267477343242e-001 -2.307370619671005e-002 -2.115561119553404e-001
2.721846153846169e+000 1.228333181861111e+000 9.509667590729398e-001 -3.217363291804497e-001 3.606434998663185e-002 2.993218877379089e-002 4.073500241103333e-002 -2.353274669614187e-001 -2.103831342961242e-002 -2.183859028505365e-001
2.731692307692323e+000 1.240371996797857e+000 9.488858674935981e-001 -3.213522288215016e-001 3.713682191527946e-002 3.725545199401337e-002 4.065175575068185e-002 -2.354029025678684e-001 -1.834394740374270e-002 -2.248548914056906e-001
2.741538461538478e+000 1.252566343425509e+000 9.469116126457281e-001 -3.209360140217652e-001 3.745991515301469e-002 4.418610789115096e-002 4.032090954553960e-002 -2.352411824243591e-001 -1.478826243331979e-002 -2.307698504225958e-001
2.751384615384632e+000 1.264905093673014e+000 9.450802583662159e-001 -3.204980899375459e-001 3.688564232136843e-002 5.057682101993799e-002 3.964001542127999e-002 -2.347828832534267e-001 -1.022624636476921e-002 -2.359813747700488e-001
2.761230769230786e+000 1.277382412306320e+000 9.434224110235325e-001 -3.200453920154794e-001 3.531253952543909e-002 5.631212924954099e-002 3.856984553407065e-002 -2.340224647103221e-001 -4.576365156338259e-003 -2.403872098620344e-001
2.771076923076940e+000 1.289997371714213e+000 9.419631313380341e-001 -3.195795746579634e-001 3.268509358607764e-002 6.130781951383857e-002 3.712899602237833e-002 -2.329965458436966e-001 2.180210976850953e-003 -2.439252236056079e-001
2.780923076923094e+000 1.302751247404338e+000 9.407226682857292e-001 -3.190971355238721e-001 2.899416101772702e-002 6.550725431518867e-002 3.539004000931650e-002 -2.317925516872338e-001 1.000272587431981e-002 -2.465638701163382e-001
2.790769230769248e+000 1.315645481360641e+000 9.397187419149620e-001 -3.185913449034143e-001 2.427508650030562e-002 6.887677253870916e-002 3.346027518556613e-002 -2.305139780502545e-001 1.879739792307525e-002 -2.482918646981898e-001
2.800615384615402e+000 1.328677664679883e+000 9.389676662424517e-001 -3.180548606508922e-001 1.860651105853824e-002 7.139877567422936e-002 3.147694600138833e-002 -2.292948743736902e-001 2.842409379931667e-002 -2.491101041026033e-001
2.810461538461556e+000 1.341839280807343e+000 9.384847496878644e-001 -3.174816970251063e-001 1.210949711272474e-002 7.306868103594399e-002 2.959551405393467e-002 -2.282884620921722e-001 3.869979399387044e-002 -2.490288776004108e-001
2.820307692307710e+000 1.355114843887517e+000 9.382827365455376e-001 -3.168677200144344e-001 4.947265109979102e-003 7.389955828366190e-002 2.798189756636734e-002 -2.276626753947552e-001 4.939931297297777e-002 -2.480740348718342e-001
2.830153846153864e+000 1.368483510467659e+000 9.383696608936009e-001 -3.162101799156027e-001 -2.680662072012212e-003 7.393713709821204e-002 2.679587548606232e-002 -2.275666251296321e-001 6.026250330744603e-002 -2.463002893626804e-001
2.840000000000018e+000 1.381919217186378e+000 9.387463565770013e-001 -3.155075206740227e-001 -1.055151692402063e-002 7.327647383153746e-002 2.618056477995158e-002 -2.281361239959678e-001 7.101451205865635e-002 -2.438017387166140e-001
2.849846153846172e+000 1.395391523476265e+000 9.394066693419769e-001 -3.147600011869057e-001 -1.844137701290289e-002 7.206895405127134e-002 2.622766441876218e-002 -2.294470857935160e-001 8.139601471500670e-002 -2.407123076824591e-001
2.859692307692326e+000 1.408865022440126e+000 9.403385727404996e-001 -3.139703830257767e-001 -2.615057335859418e-002 7.051087680483570e-002 2.695058936623980e-002 -2.314951896997483e-001 9.119474524002628e-002 -2.371919679226757e-001
2.869538461538480e+000 1.422299645733180e+000 9.415253372533785e-001 -3.131443483815963e-001 -3.352504903431740e-002 6.882000960898171e-002 2.827438978553095e-002 -2.341899692377164e-001 1.002685413734596e-001 -2.334057766270774e-001
2.879384615384634e+000 1.435652944605094e+000 9.429461308185699e-001 -3.122909263299625e-001 -4.046560745208989e-002 6.720831911446101e-002 3.004950234459404e-002 -2.373671686588688e-001 1.085524049196292e-001 -2.295030784611856e-001
2.889230769230788e+000 1.448883036683557e+000 9.445758659544979e-001 -3.114228873330414e-001 -4.692299311275684e-002 6.585418260944254e-002 3.209384343996798e-002 -2.408443822621326e-001 1.160485737208928e-001 -2.255969301128855e-001
2.899076923076942e+000 1.461953838394397e+000 9.463864822021486e-001 -3.105565794017257e-001 -5.288308173222723e-002 6.487888149865850e-002 3.423006398953063e-002 -2.444372467781011e-001 1.228013668137348e-001 -2.217524343426939e-001
2.908923076923097e+000 1.474838024675891e+000 9.483478188676170e-001 -3.097105352987560e-001 -5.834609484412803e-002 6.433224770315826e-002 3.633119036777108e-002 -2.480165654327865e-001 1.288650952661664e-001 -2.179813334847903e-001
2.918769230769251e+000 1.487519422767540e+000 9.504293741476652e-001 -3.089032280498714e-001 -6.330603427750262e-002 6.419201036489119e-002 3.834102945876779e-002 -2.515229674959343e-001 1.342724844959543e-001 -2.142490590838937e-001
2.928615384615405e+000 1.499993262568894e+000 9.526018893022594e-001 -3.081507973315004e-001 -6.773533291528391e-002 6.437537937961069e-002 4.027279572006404e-002 -2.549629392762827e-001 1.390131190806578e-001 -2.104897269150130e-001
2.938461538461559e+000 1.512264404108424e+000 9.548382262525035e-001 -3.074654129307516e-001 -7.157800334450561e-002 6.475782298134014e-002 4.218919456351528e-002 -2.583899163381215e-001 1.430261926257074e-001 -2.066240785729648e-001
2.948307692307713e+000 1.524345164179200e+000 9.571139691613122e-001 -3.068545553854406e-001 -7.475339065434054e-002 6.519253120545043e-002 4.416541778146262e-002 -2.618542261838808e-001 1.462075919590515e-001 -2.025766967351810e-001
2.958153846153867e+000 1.536251089831495e+000 9.594065510354396e-001 -3.063209708756393e-001 -7.717178052107170e-002 6.552790159818711e-002 4.626477833375720e-002 -2.653991623331755e-001 1.484333567059609e-001 -1.982837113241499e-001
2.968000000000021e+000 1.547998936668327e+000 9.616951826928711e-001 -3.058632096308256e-001 -7.875653251090643e-002 6.562388832585375e-002 4.851224309114499e-002 -2.690256041673848e-001 1.495894012788857e-001 -1.937029621439918e-001
2.977846153846175e+000 1.559604950899636e+000 9.639600681543433e-001 -3.054763821064277e-001 -7.946214482209790e-002 6.536677495675991e-002 5.089152871602194e-002 -2.726963788537754e-001 1.495970569632477e-001 -1.888203581292708e-001
2.987692307692329e+000 1.571084333029874e+000 9.661816781817285e-001 -3.051531570556358e-001 -7.928280010013658e-002 6.467823403305295e-002 5.335669452101243e-002 -2.763514218972655e-001 1.484268173303234e-001 -1.836508037008743e-001
2.997538461538483e+000 1.582451018297203e+000 9.683403224026298e-001 -3.048849799750551e-001 -7.825331417966740e-002 6.351643982455912e-002 5.584970750311946e-002 -2.799282565500981e-001 1.461024120780483e-001 -1.782314976249914e-001
3.007384615384637e+000 1.593717242267102e+000 9.704161729266998e-001 -3.046632745698195e-001 -7.644542216660905e-002 6.187057300657561e-002 5.831454923659327e-002 -2.833781691947350e-001 1.426981822130335e-001 -1.726104402827611e-001
3.017230769230791e+000 1.604892957096866e+000 9.723896895688717e-001 -3.044802198252718e-001 -7.396087690774189e-002 5.975294827859989e-002 6.070445834454363e-002 -2.866739288420392e-001 1.383310567236723e-001 -1.668359219298998e-001
3.027076923076945e+000 1.615985554669045e+000 9.742422916675204e-001 -3.043289206400712e-001 -7.092253361797161e-002 5.719249157777728e-002 6.298404329427525e-002 -2.898102567268827e-001 1.331485215457393e-001 -1.609513524686444e-001
3.036923076923099e+000 1.627000279098572e+000 9.759570289635480e-001 -3.042032645048607e-001 -6.746376736461524e-002 5.422840644973070e-002 6.513138954662899e-002 -2.928026755439425e-001 1.273133638458358e-001 -1.549936953660240e-001
