---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0001-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
1.697142857142856e+000 2.035988655389001e-002 9.300748688419833e-001 -3.089596408441369e-001 -7.485586018351259e-002 1.115086319764942e-001 1.001190206612293e-002 -1.746803183238662e-001 1.813839523973393e-001 -2.251373698991513e-001 -6.740360920315883e-002
1.706938775510203e+000 3.356253315169932e-002 9.323318925242916e-001 -3.078795937128083e-001 -7.889815079661612e-002 1.089807882392813e-001 1.095048106354753e-002 -1.751156508834442e-001 1.854273841553913e-001 -2.213198637627611e-001 -6.365118759927317e-002
1.716734693877549e+000 4.657570728908041e-002 9.346439363577800e-001 -3.068089504502995e-001 -8.241928717062212e-002 1.066555786540757e-001 1.203407727394911e-002 -1.758041035828837e-001 1.886364435715590e-001 -2.174130394344427e-001 -5.975277766378533e-002
1.726530612244896e+000 5.939890655141418e-002 9.369809410460575e-001 -3.057655257975989e-001 -8.546838002739000e-002 1.045157637353369e-001 1.325593806906962e-002 -1.767229455146509e-001 1.911053818456137e-001 -2.133632185440563e-001 -5.574892163521351e-002
1.736326530612243e+000 7.204004448056942e-002 9.393177667618861e-001 -3.047636517408707e-001 -8.807486375917986e-002 1.025070163610482e-001 1.465178960288351e-002 -1.778858714637294e-001 1.928969398206203e-001 -2.090996557553092e-001 -5.169976892934618e-002
1.746122448979590e+000 8.451265722717379e-002 9.416340623258591e-001 -3.038125533280028e-001 -9.024337526309319e-002 1.005545554942207e-001 1.626946886488974e-002 -1.793124469814986e-001 1.940343921949149e-001 -2.045523948311903e-001 -4.767889843684926e-002
1.755918367346937e+000 9.683245952026211e-002 9.439134342083986e-001 -3.029158793460395e-001 -9.195869224103821e-002 9.857802773559321e-002 1.813943924785870e-002 -1.810013800499757e-001 1.945072563895695e-001 -1.996682993509843e-001 -4.376387441396118e-002
1.765714285714284e+000 1.090143266433821e-001 9.461422393418761e-001 -3.020723469640907e-001 -9.319615376227383e-002 9.650215710930210e-002 2.025662913099911e-002 -1.829170176413393e-001 1.942851222879115e-001 -1.944225751612100e-001 -4.002633822655664e-002
1.775510204081630e+000 1.210707145365503e-001 9.483083996295083e-001 -3.012773832704431e-001 -9.393217077812043e-002 9.426043787665539e-002 2.257627938591393e-002 -1.849889303576274e-001 1.933331068013227e-001 -1.888199048673127e-001 -3.652458850537974e-002
1.785306122448977e+000 1.330117736407404e-001 9.504004907486393e-001 -3.005252811728219e-001 -9.415222175606286e-002 9.179180100810691e-002 2.502168656657491e-002 -1.871209399538568e-001 1.916249232497808e-001 -1.828839087089151e-001 -3.329992995882422e-002
1.795102040816324e+000 1.448462554358636e-001 9.524071497120064e-001 -2.998108611367551e-001 -9.385631053409282e-002 8.903890718585483e-002 2.749962959856963e-002 -1.892070126435504e-001 1.891525176079967e-001 -1.766463918944542e-001 -3.037496947285519e-002
1.804897959183671e+000 1.565821427597487e-001 9.543167381013225e-001 -2.991299776265352e-001 -9.306233564982247e-002 8.595562356922337e-002 2.991763251577161e-002 -1.911496672922166e-001 1.859324997964832e-001 -1.701462231378957e-001 -2.775724936419286e-002
1.814693877551018e+000 1.682266570129445e-001 9.561173653424099e-001 -2.984794682740032e-001 -9.180662340676508e-002 8.251873404758636e-002 3.220262995843189e-002 -1.928834460442377e-001 1.820088933902079e-001 -1.634370743167472e-001 -2.541277204572012e-002
1.824489795918365e+000 1.797863830742465e-001 9.577968801349119e-001 -2.978568773118864e-001 -9.013968848992782e-002 7.872763377709480e-002 3.430715398533962e-002 -1.943784127579513e-001 1.774475275269000e-001 -1.565793447853599e-001 -2.330215487212317e-002
1.834285714285711e+000 1.912671217199336e-001 9.593434084474719e-001 -2.972606889165435e-001 -8.812066841664004e-002 7.459756463852085e-002 3.621359433626695e-002 -1.956452361411161e-001 1.723285005960967e-001 -1.496334394070357e-001 -2.136196571516765e-002
1.844081632653058e+000 2.026740181686108e-001 9.607460317511615e-001 -2.966905107563853e-001 -8.581239335464196e-002 7.014941744728676e-002 3.792789892393025e-002 -1.967245448936285e-001 1.667384509873216e-001 -1.426483018258271e-001 -1.951989448509440e-002
1.853877551020405e+000 2.140119721359468e-001 9.619954207581573e-001 -2.961470651342031e-001 -8.327605182176995e-002 6.540328667337847e-002 3.947248675929396e-002 -1.976750350454427e-001 1.607625983046339e-001 -1.356554605637449e-001 -1.770575435173788e-002
1.863673469387752e+000 2.252861323383747e-001 9.630841062120946e-001 -2.956317329514803e-001 -8.056437062827052e-002 6.037665244149459e-002 4.088173709972624e-002 -1.985650960440074e-001 1.544750066244592e-001 -1.286693887294672e-001 -1.585958223269804e-002
1.873469387755099e+000 2.365020102091850e-001 9.640065197508919e-001 -2.951458146370030e-001 -7.771698053786867e-002 5.508654360326348e-002 4.219663505075876e-002 -1.994655168165819e-001 1.479318289010819e-001 -1.216932450737015e-001 -1.393438458877068e-002
1.883265306122446e+000 2.476651792734732e-001 9.647590775185659e-001 -2.946899380578785e-001 -7.476094333945609e-002 4.955390423751549e-002 4.345395365716940e-002 -2.004374580264322e-001 1.411718252691154e-001 -1.147264183495659e-001 -1.189558725512166e-002
1.893061224489792e+000 2.587809434692944e-001 9.653403051818542e-001 -2.942639176443667e-001 -7.171456507611014e-002 4.380722282324356e-002 4.467407789957514e-002 -2.015189503834600e-001 1.342219965487145e-001 -1.077699131318074e-001 -9.720054916733589e-003
1.902857142857139e+000 2.698541485732755e-001 9.657508411554612e-001 -2.938670707268543e-001 -6.859186713105130e-002 3.788377096756213e-002 4.585529412011426e-002 -2.027188349686328e-001 1.271047562088374e-001 -1.008289545816584e-001 -7.395237697895101e-003
1.912653061224486e+000 2.808891348969518e-001 9.659932400266079e-001 -2.934987791126066e-001 -6.540777447870370e-002 3.182913331877124e-002 4.697521218407985e-002 -2.040193473373967e-001 1.198462000775410e-001 -9.391451869361844e-002 -4.918066682725128e-003
1.922448979591833e+000 2.918899483903568e-001 9.660715841788669e-001 -2.931590485857171e-001 -6.218426329095082e-002 2.569518836534601e-002 4.799511168440621e-002 -2.053817556806911e-001 1.124849985955592e-001 -8.704358539372557e-002 -2.294348388619845e-003
1.932244897959180e+000 3.028607550224166e-001 9.659909957180971e-001 -2.928488633623566e-001 -5.895544062023076e-002 1.953563293800853e-002 4.886524050642436e-002 -2.067520495597432e-001 1.050787331471005e-001 -8.023658799765206e-002 4.600591408476571e-004
1.942040816326527e+000 3.138061791018887e-001 9.657572221559984e-001 -2.925702110437624e-001 -5.576893949570508e-002 1.340021850322626e-002 4.953114857777449e-002 -2.080674189435561e-001 9.770452517195198e-002 -7.351349414609801e-002 3.316752725833262e-003
1.951836734693873e+000 3.247314640006115e-001 9.653763577408698e-001 -2.923258370410916e-001 -5.268280909260700e-002 7.331017934068873e-003 4.994090878434888e-002 -2.092643345193917e-001 9.045357857929111e-002 -6.689282521884664e-002 6.233461549469127e-003
1.961632653061220e+000 3.356425612053994e-001 9.648546050712638e-001 -2.921189003484750e-001 -4.975957868434690e-002 1.362008869944864e-003 5.005245782835565e-002 -2.102874577251181e-001 8.342209805463551e-002 -6.039460342709449e-002 9.156090473679272e-003
1.971428571428567e+000 3.465461629138386e-001 9.641980332021305e-001 -2.919526065826473e-001 -4.706083518691252e-002 -4.479901536911246e-003 4.983952920734144e-002 -2.110972279968536e-001 7.670279889845953e-002 -5.404327704114936e-002 1.202370882540612e-002
