---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0002-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
2.117643979057590e+000 3.418319542370839e-002 9.496249341481216e-001 -3.342833954370730e-001 -6.190633580574886e-002 7.206528900852272e-003 1.272984628830343e-001 -3.005481869561910e-001 1.259384772040276e-001 -2.228027887623131e-001
2.127486910994763e+000 4.619902275028746e-002 9.514097252337617e-001 -3.329119477586399e-001 -6.388932385291191e-002 7.990945999319488e-003 1.294674164165833e-001 -3.015358318845360e-001 1.284530174156753e-001 -2.180141228330200e-001
2.137329842931936e+000 5.803983879288301e-002 9.531968733618699e-001 -3.315506094516722e-001 -6.535184318397781e-002 8.758785506733258e-003 1.315979145741916e-001 -3.025684592414515e-001 1.301477942932133e-001 -2.127203643752507e-001
2.147172774869108e+000 6.970576688160558e-002 9.549684767680722e-001 -3.302123667659397e-001 -6.630640348154250e-002 9.454261556333998e-003 1.336551574247130e-001 -3.035929000280520e-001 1.310320005048926e-001 -2.069298436598432e-001
2.157015706806281e+000 8.120392384328384e-002 9.567116048282458e-001 -3.289073842103664e-001 -6.675145710226293e-002 1.000458101083246e-002 1.356455662092503e-001 -3.045959873913290e-001 1.310840859091270e-001 -2.006683518805384e-001
2.166858638743454e+000 9.254662816090531e-002 9.584171167260384e-001 -3.276427104899850e-001 -6.666795199838677e-002 1.032520492869482e-002 1.376067415105644e-001 -3.055971263589397e-001 1.302523344962645e-001 -1.939750986018554e-001
2.176701570680626e+000 1.037492292272843e-001 9.600782727018826e-001 -3.264224411620705e-001 -6.602215338535866e-002 1.032624609929345e-002 1.395901006497076e-001 -3.066326442211561e-001 1.284644113316837e-001 -1.868950456490015e-001
2.186544502617799e+000 1.148281873102346e-001 9.616893022668122e-001 -3.252482834276773e-001 -6.477456691405183e-002 9.920180650588639e-003 1.416398716705639e-001 -3.077347749542623e-001 1.256448106284977e-001 -1.794700267403407e-001
2.196387434554972e+000 1.257997562890711e-001 9.632440118217656e-001 -3.241203335646130e-001 -6.289241041451800e-002 9.030140796041808e-003 1.437790793962245e-001 -3.089175068311497e-001 1.217354168408263e-001 -1.717318215348922e-001
2.206230366492144e+000 1.366792435347489e-001 9.647346102772018e-001 -3.230377213468159e-001 -6.036157611770399e-002 7.596488532812806e-003 1.460079812793459e-001 -3.101758978905051e-001 1.167126021030017e-001 -1.636987357505562e-001
2.216073298429317e+000 1.474806314045245e-001 9.661510652643417e-001 -3.219990244243523e-001 -5.719415559937945e-002 5.579917958329572e-003 1.483092548191216e-001 -3.114922094644068e-001 1.105962091397528e-001 -1.553755094975974e-001
2.225916230366490e+000 1.582161725956544e-001 9.674811795117304e-001 -3.210025150978442e-001 -5.343019223469622e-002 2.961656753167841e-003 1.506521337195757e-001 -3.128405171901713e-001 1.034498270651404e-001 -1.467565556989797e-001
2.235759162303662e+000 1.688957208616536e-001 9.687113143057701e-001 -3.200462755988881e-001 -4.913507900917115e-002 -2.579874489321288e-004 1.529927881835499e-001 -3.141874957850176e-001 9.537491800450908e-002 -1.378320675669016e-001
2.245602094240835e+000 1.795263261358080e-001 9.698274816430587e-001 -3.191283415621837e-001 -4.439406430989377e-002 -4.063031578389165e-003 1.552750730257155e-001 -3.154931059004617e-001 8.650126564863864e-002 -1.285942602790982e-001
2.255445026178008e+000 1.901128162883276e-001 9.708164573972559e-001 -3.182469592350662e-001 -3.930445856466331e-002 -8.427145886928500e-003 1.574375874430603e-001 -3.167164085458162e-001 7.697472269175144e-002 -1.190415244203714e-001
2.265287958115180e+000 2.006590640238296e-001 9.716666717061412e-001 -3.174007314515613e-001 -3.396721130941671e-002 -1.331790098316388e-002 1.594245401523870e-001 -3.178243296992583e-001 6.694451800887803e-002 -1.091819359910941e-001
2.275130890052353e+000 2.111690990440326e-001 9.723687695729616e-001 -3.165884304260387e-001 -2.847993023268383e-002 -1.869621371982344e-002 1.611928352874339e-001 -3.187965318307115e-001 5.655339767427513e-002 -9.903896611347010e-002
2.284973821989526e+000 2.216478018860384e-001 9.729158272910852e-001 -3.158085625179254e-001 -2.293191990174028e-002 -2.451059390843602e-002 1.627139098302840e-001 -3.196251480665542e-001 4.593176050858638e-002 -8.865973889430613e-002
2.294816753926698e+000 2.321012709547849e-001 9.733033217533689e-001 -3.150590283255927e-001 -1.740078839886040e-002 -3.069036331215602e-002 1.639738882575311e-001 -3.203131880418690e-001 3.519473590583191e-002 -7.812212229637998e-002
2.304659685863871e+000 2.425369815853060e-001 9.735290944273369e-001 -3.143371669899168e-001 -1.194966748428481e-002 -3.714451195534640e-002 1.649717718298933e-001 -3.208691650251142e-001 2.443996793433350e-002 -6.753496932013316e-002
2.314502617801044e+000 2.529622538319316e-001 9.735926992690410e-001 -3.136401120705119e-001 -6.625309993278833e-003 -4.377047039024928e-002 1.657261215306146e-001 -3.213262831423731e-001 1.374399786026975e-002 -5.702559006960117e-002
2.324345549738216e+000 2.633849293066344e-001 9.734959097452703e-001 -3.129652361215881e-001 -1.458702497227354e-003 -5.046691336603848e-002 1.662589308295326e-001 -3.217100043676008e-001 3.162926346807192e-003 -4.672559533718097e-002
2.334188481675389e+000 2.738122495430682e-001 9.732420588827365e-001 -3.123105068907003e-001 3.531066925946725e-003 -5.714178926655844e-002 1.666006662949431e-001 -3.220552420447387e-001 -7.263944420743553e-003 -3.675702231739715e-002
2.344031413612562e+000 2.842513346442618e-001 9.728358288006669e-001 -3.116747171380268e-001 8.332517831135439e-003 -6.371211392185017e-002 1.667871595699138e-001 -3.224004076736773e-001 -1.750763585264688e-002 -2.722853651381254e-002
2.353874345549734e+000 2.947092018049600e-001 9.722827405611453e-001 -3.110576023290581e-001 1.293861492020530e-002 -7.010449915229988e-002 1.668587061448586e-001 -3.227887146915122e-001 -2.754525177197049e-002 -1.823161772863213e-002
2.363717277486907e+000 3.051936840257064e-001 9.715891789038732e-001 -3.104599650937920e-001 1.734386071783069e-002 -7.626117727519888e-002 1.668460507972124e-001 -3.232416218605557e-001 -3.735572244840247e-002 -9.833871198387007e-003
2.373560209424080e+000 3.157120583471359e-001 9.707613308700573e-001 -3.098836629460778e-001 2.154087560878105e-002 -8.214900425798732e-002 1.667756763981618e-001 -3.237802438532055e-001 -4.691872903116336e-002 -2.068077732376802e-003
2.383403141361252e+000 3.262720470977068e-001 9.698052408506852e-001 -3.093316509520079e-001 2.551742830917950e-002 -8.776233690710078e-002 1.666585743902045e-001 -3.244019881909239e-001 -5.621013288849867e-002 5.069794101284391e-003
2.393246073298425e+000 3.368819137346893e-001 9.687263564383714e-001 -3.088079645689562e-001 2.925406823465613e-002 -9.312048866934819e-002 1.664940199739502e-001 -3.250873985270058e-001 -6.519880814792475e-002 1.161777729766855e-002
2.403089005235598e+000 3.475508697047852e-001 9.675292069903244e-001 -3.083177540947599e-001 3.272106416517713e-002 -9.826263089712484e-002 1.662754337122244e-001 -3.258067281171527e-001 -7.384212548917273e-002 1.764207212882527e-002
2.412931937172770e+000 3.582894225536117e-001 9.662170869063402e-001 -3.078673701169122e-001 3.587427732702182e-002 -1.032442017453352e-001 1.659981661078138e-001 -3.265288925929764e-001 -8.208087842743816e-002 2.323272201453248e-002
2.422774869109943e+000 3.691099175940616e-001 9.647919346380969e-001 -3.074644107829341e-001 3.865119642050990e-002 -1.081342531974345e-001 1.656651632390102e-001 -3.272254814391531e-001 -8.983465946490160e-002 2.849958366311492e-002
2.432617801047116e+000 3.800261350268221e-001 9.632539927433435e-001 -3.071175683057372e-001 4.096861534403658e-002 -1.130124925129874e-001 1.652998944784067e-001 -3.278938119036998e-001 -9.700134369163428e-002 3.356721748616379e-002
2.442460732984289e+000 3.910547514727029e-001 9.616028367103128e-001 -3.068364586141380e-001 4.272337676221348e-002 -1.179645131474276e-001 1.649366893215254e-001 -3.285299454592684e-001 -1.034558929227372e-001 3.856626404572578e-002
2.452303664921461e+000 4.022141202110043e-001 9.598378756138108e-001 -3.066312210976207e-001 4.379634765745728e-002 -1.230787220118781e-001 1.646226715533370e-001 -3.291403277497228e-001 -1.090566289792691e-001 4.362812242212029e-002
2.462146596858634e+000 4.135230967812623e-001 9.579600920735125e-001 -3.065117617504061e-001 4.406369149657768e-002 -1.284382946211637e-001 1.644018664772518e-001 -3.297226688579499e-001 -1.136567990947326e-001 4.887405013658756e-002
2.471989528795807e+000 4.249984301871515e-001 9.559745564667036e-001 -3.064863857593640e-001 4.342010665538658e-002 -1.341067987800144e-001 1.642975466945133e-001 -3.302512445476530e-001 -1.171298424630212e-001 5.439631646746908e-002
2.481832460732979e+000 4.366512733140294e-001 9.538936488403164e-001 -3.065600953527992e-001 4.181585452250459e-002 -1.401116808775262e-001 1.642979573676559e-001 -3.306707022021154e-001 -1.194113524216736e-001 6.023508220860546e-002
2.491675392670152e+000 4.484841737708542e-001 9.517404399419585e-001 -3.067331925983182e-001 3.930538821250965e-002 -1.464331278788238e-001 1.643512825975672e-001 -3.309007268854980e-001 -1.205559156919925e-001 6.635830298327229e-002
2.501518324607325e+000 4.604895781602648e-001 9.495506902623878e-001 -3.070012577321817e-001 3.609355982151376e-002 -1.530039660784750e-001 1.643802526888841e-001 -3.308648911934830e-001 -1.207933162457218e-001 7.265524323823105e-002
2.511361256544497e+000 4.726519864363645e-001 9.473722741736023e-001 -3.073566385583123e-001 3.254967958039096e-002 -1.597201035203109e-001 1.643012201695207e-001 -3.305111513614042e-001 -1.205456804097583e-001 7.894630584201812e-002
2.521204188481670e+000 4.849528429279735e-001 9.452607632532850e-001 -3.077902977062931e-001 2.915594613394196e-002 -1.664574998131092e-001 1.640410297428567e-001 -3.298205219105364e-001 -1.203676142320969e-001 8.501300405700937e-002
2.531047120418843e+000 4.973764900948649e-001 9.432726004863692e-001 -3.082924701918205e-001 2.640119915144655e-002 -1.730899176892760e-001 1.635416361130042e-001 -3.287921573268908e-001 -1.208224608287185e-001 9.063886654689837e-002
2.540890052356015e+000 5.099144598402214e-001 9.414589648006037e-001 -3.088525419795892e-001 2.468067069888635e-002 -1.795005768874911e-001 1.627569678126540e-001 -3.274204248275462e-001 -1.223645671005766e-001 9.564275364027577e-002
2.550732984293188e+000 5.225666294036738e-001 9.398625609639534e-001 -3.094595308199175e-001 2.425085126277854e-002 -1.855836791108412e-001 1.616488360343723e-001 -3.256807635460658e-001 -1.252832521843083e-001 9.989064120757391e-002
2.560575916230361e+000 5.353395461913904e-001 9.385170696926263e-001 -3.101032651111806e-001 2.523473697414657e-002 -1.912397717398857e-001 1.601868545587075e-001 -3.235317348969101e-001 -1.297051736298117e-001 1.032894461533844e-001
2.570418848167533e+000 5.482438059037610e-001 9.374481476630685e-001 -3.107755321898685e-001 2.764689107273256e-002 -1.963722195880542e-001 1.583491467269929e-001 -3.209183943563719e-001 -1.356211302070733e-001 1.057761257364819e-001
2.580261780104706e+000 5.612899635410177e-001 9.366742386277416e-001 -3.114699424722657e-001 3.141512579081162e-002 -2.008900509458789e-001 1.561343310868417e-001 -3.178006737142534e-001 -1.429168124409056e-001 1.073125210075064e-001
2.590104712041879e+000 5.744855326020636e-001 9.362076205114145e-001 -3.121814689150612e-001 3.639503517057993e-002 -2.047175591154871e-001 1.535681492110887e-001 -3.141660343202210e-001 -1.513957593981449e-001 1.078890943994126e-001
2.599947643979051e+000 5.878321684959679e-001 9.360547161568162e-001 -3.129059044629582e-001 4.237941824662019e-002 -2.078067327588007e-001 1.507099534407853e-001 -3.100452745418188e-001 -1.607974476661048e-001 1.075312750284058e-001
2.609790575916224e+000 6.013242031275105e-001 9.362156440610465e-001 -3.136403932508849e-001 4.911086084336413e-002 -2.101490094760758e-001 1.476529516920027e-001 -3.055179923651082e-001 -1.708150978224707e-001 1.063030986589049e-001
2.619633507853397e+000 6.149485488454360e-001 9.366831499924289e-001 -3.143848249732815e-001 5.630177108089612e-002 -2.117848216793241e-001 1.445176541002207e-001 -3.007079007108289e-001 -1.811181500771599e-001 1.043064683995284e-001
2.629476439790569e+000 6.286852062251787e-001 9.374416763918523e-001 -3.151429669044184e-001 6.366087702687229e-002 -2.128070334441155e-001 1.414368330872380e-001 -2.957672409169236e-001 -1.913793922299248e-001 1.016738071831201e-001
2.639319371727742e+000 6.425074254982366e-001 9.384673343338504e-001 -3.159225304576134e-001 7.092283602371642e-002 -2.133525156228406e-001 1.385340799338724e-001 -2.908541541368699e-001 -2.013037318852719e-001 9.855000726217345e-002
2.649162303664915e+000 6.563815262678566e-001 9.397289337202305e-001 -3.167342445214751e-001 7.787608582838843e-002 -2.135819183520278e-001 1.359029137687882e-001 -2.861104722277178e-001 -2.106543056775174e-001 9.506514065821684e-002
2.659005235602087e+000 6.702672651112274e-001 9.411897146629389e-001 -3.175902424415306e-001 8.438159626158724e-002 -2.136553376192187e-001 1.335924160951361e-001 -2.816445190602216e-001 -2.192697467404943e-001 9.130827117793260e-002
2.668848167539260e+000 6.841195028187898e-001 9.428094261623512e-001 -3.185020192221317e-001 9.037592855612667e-002 -2.137124824828549e-001 1.316027665221400e-001 -2.775215320432329e-001 -2.270668227760057e-001 8.731380824814818e-002
2.678691099476433e+000 6.978912310957982e-001 9.445466636826927e-001 -3.194783523492858e-001 9.585724856018871e-002 -2.138607094817842e-001 1.298927265267781e-001 -2.737647688701508e-001 -2.340267466982957e-001 8.306419814177471e-002
2.688534031413605e+000 7.115374301971499e-001 9.463614480006567e-001 -3.205235619671470e-001 1.008591024371581e-001 -2.141688613902952e-001 1.283979819594812e-001 -2.703678874449809e-001 -2.401691603817901e-001 7.850438142203896e-002
2.698376963350778e+000 7.250187220210216e-001 9.482176177294857e-001 -3.216363911938417e-001 1.054202150953974e-001 -2.146638012033779e-001 1.270573691162074e-001 -2.673199490036018e-001 -2.455224330537068e-001 7.356017554587599e-002
2.708219895287951e+000 7.383055136569259e-001 9.500854417180709e-001 -3.228099748838251e-001 1.095584653649754e-001 -2.153278451414975e-001 1.258249448243553e-001 -2.646022609506603e-001 -2.500929825606513e-001 6.815498350181426e-002
2.718062827225123e+000 7.513784552376004e-001 9.519421493634628e-001 -3.240329161460318e-001 1.132564199333795e-001 -2.161051757128198e-001 1.246914116173844e-001 -2.622248108763413e-001 -2.538535654846468e-001 6.222637234102368e-002
2.727905759162296e+000 7.642290512488171e-001 9.537727867657199e-001 -3.252914233630410e-001 1.164597771879400e-001 -2.169147311011810e-001 1.236722162575882e-001 -2.602047931202735e-001 -2.567374092130398e-001 5.574095082297201e-002
2.737748691099469e+000 7.768576793589123e-001 9.555694901245108e-001 -3.265714509670875e-001 1.190866363735277e-001 -2.176657894004104e-001 1.227973937166522e-001 -2.585619347810652e-001 -2.586479017326420e-001 4.870213105012242e-002
2.747591623036641e+000 7.892709225382589e-001 9.573299671839302e-001 -3.278602865371926e-001 1.210416816287107e-001 -2.182667259429083e-001 1.220998757050320e-001 -2.573119611556437e-001 -2.594735846349717e-001 4.114539779791025e-002
2.757434554973814e+000 8.014789035351482e-001 9.590555367422028e-001 -3.291474435458699e-001 1.222315838002944e-001 -2.186274231164809e-001 1.216060046192599e-001 -2.564621873289978e-001 -2.591049557853521e-001 3.312489673703945e-002
2.767277486910987e+000 8.134934123736731e-001 9.607491366741165e-001 -3.304249708283666e-001 1.225800271852451e-001 -2.186597881462966e-001 1.213290934848324e-001 -2.560082627595943e-001 -2.574514528453603e-001 2.469830497056562e-002
2.777120418848159e+000 8.253270659235420e-001 9.624134885569252e-001 -3.316871624202834e-001 1.220397494782276e-001 -2.182779410310130e-001 1.212676829081824e-001 -2.559334693829972e-001 -2.544560839707480e-001 1.591363207992738e-002
2.786963350785332e+000 8.369930948185499e-001 9.640496292373681e-001 -3.329297612441541e-001 1.205978961660299e-001 -2.173978989768688e-001 1.214074080008862e-001 -2.562103729720835e-001 -2.501031042215877e-001 6.799518506956810e-003
2.796806282722505e+000 8.485052486082650e-001 9.656560774439630e-001 -3.341490628906930e-001 1.182736385641841e-001 -2.159373971667418e-001 1.217226497980035e-001 -2.568018991123605e-001 -2.444161144869360e-001 -2.639351024094992e-003
2.806649214659677e+000 8.598777975697219e-001 9.672287555281044e-001 -3.353412884948942e-001 1.151112146154283e-001 -2.138168864353847e-001 1.221757972422028e-001 -2.576581255031079e-001 -2.374493285008131e-001 -1.242102426760552e-002
2.816492146596850e+000 8.711246328488594e-001 9.687607529828523e-001 -3.365025884443105e-001 1.111714638001791e-001 -2.109636117650628e-001 1.227303108879550e-001 -2.587408845814044e-001 -2.292803262191563e-001 -2.257943887469661e-002
2.826335078534023e+000 8.822606015697636e-001 9.702433350843178e-001 -3.376290393330437e-001 1.065267811897235e-001 -2.073149469218392e-001 1.233496246054223e-001 -2.600081279371889e-001 -2.200019520424900e-001 -3.315640114403058e-002
2.836178010471195e+000 8.933001492271651e-001 9.716661393830816e-001 -3.387170806794466e-001 1.012558250019636e-001 -2.028247687927851e-001 1.240095478918837e-001 -2.614390075776266e-001 -2.097188450656531e-001 -4.419013008204627e-002
2.846020942408368e+000 9.042563367584350e-001 9.730183412183465e-001 -3.397636783234496e-001 9.544149874922625e-002 -1.974693794684039e-001 1.246878396889253e-001 -2.630202590042117e-001 -1.985424954518272e-001 -5.570298869018852e-002
2.855863874345541e+000 9.151396413717714e-001 9.742896314670440e-001 -3.407664035630970e-001 8.917089316187329e-002 -1.912515421002070e-001 1.253535030638611e-001 -2.647338570464053e-001 -1.865888179767490e-001 -6.769147849421704e-002
