---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "GaitNormal0003-processed-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
1.490000000000000e+000 -2.723533344514997e-001 -1.825086363583184e-002 5.247714885146391e-001 2.114366402097919e-001 2.456876517762830e-001 -3.703738293049318e-001
1.499796954314721e+000 -2.826382069847732e-001 -9.280036888609455e-003 5.103641066616785e-001 2.214578897072526e-001 2.382744816190693e-001 -3.618695360445831e-001
1.509593908629441e+000 -2.922747048090457e-001 -1.840684658827030e-005 4.935831139191460e-001 2.320230610507515e-001 2.276139512443725e-001 -3.495586155173034e-001
1.519390862944162e+000 -3.009978206138964e-001 9.482729163024173e-003 4.745403230410367e-001 2.434754653622228e-001 2.134531597807944e-001 -3.332206530350765e-001
1.529187817258883e+000 -3.085306453928408e-001 1.919140193879243e-002 4.534650768196055e-001 2.562801679124659e-001 1.955596383494843e-001 -3.127396272948080e-001
1.538984771573604e+000 -3.146014521708399e-001 2.906677339106123e-002 4.307459048030007e-001 2.709719766926684e-001 1.737710576788289e-001 -2.881983320574947e-001
1.548781725888324e+000 -3.189545632100697e-001 3.904517159637733e-002 4.068961765281430e-001 2.881212024182314e-001 1.479873909301552e-001 -2.598660127542060e-001
1.558578680203045e+000 -3.213513229110528e-001 4.904319123281042e-002 3.825172158044390e-001 3.082988389597431e-001 1.181746950445844e-001 -2.281810437671695e-001
1.568375634517766e+000 -3.215620654173613e-001 5.897245569155674e-002 3.582546948033586e-001 3.320379577316277e-001 8.437904854778260e-002 -1.937145278871615e-001
1.578172588832487e+000 -3.193555569743747e-001 6.875696633815309e-002 3.347441112928175e-001 3.597904646641082e-001 4.675277634933272e-002 -1.571123962352838e-001
1.587969543147207e+000 -3.144968673362537e-001 7.834563473980705e-002 3.125462533859877e-001 3.918810404548959e-001 5.598984618690324e-003 -1.190272406713970e-001
1.597766497461928e+000 -3.067636211111607e-001 8.771447446201952e-002 2.920837973807866e-001 4.284613532242483e-001 -3.856753817675295e-002 -8.005507477620827e-002
1.607563451776649e+000 -2.959810520064019e-001 9.685728918654757e-002 2.735991318308615e-001 4.694726615805673e-001 -8.495665282534737e-002 -4.069450194099152e-002
1.617360406091369e+000 -2.820669256818137e-001 1.057687259356186e-001 2.571469486849649e-001 5.146286942645186e-001 -1.324582257521403e-001 -1.344018543827216e-003
1.627157360406090e+000 -2.650719747410134e-001 1.144240041181328e-001 2.426216774805204e-001 5.634275515917540e-001 -1.796476891118236e-001 3.766389411869785e-002
1.636954314720811e+000 -2.451969008970679e-001 1.227603649771805e-001 2.298132447802500e-001 6.151936821191305e-001 -2.248720488698980e-001 7.601641726618669e-002
1.646751269035532e+000 -2.227722892201094e-001 1.306689339816016e-001 2.184768609124331e-001 6.691398765533595e-001 -2.664124747658510e-001 1.133908303305932e-001
1.656548223350252e+000 -1.982079316080200e-001 1.380022903628873e-001 2.083935056299563e-001 7.244296599587810e-001 -3.026763352634945e-001 1.494534682357967e-001
