---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "GaitNormal0002-processed-output-euler-leftarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
2.116875000000000e+000 -4.928380354788886e-001 2.875924251635289e-001 -5.235987756071825e-001 5.740308979791386e-003 -9.519543665962060e-002 3.457667920340067e-001 1.003635869999156e+000 6.650171949225885e-001 2.341514464457628e-003 -6.802942677792374e-002
2.126666666666667e+000 -4.923775537481369e-001 2.842372104462279e-001 -5.235987756065110e-001 -5.845802862985750e-003 -9.978015016730665e-002 3.373709225635691e-001 9.980796103877421e-001 6.668057486459474e-001 -2.080584340371949e-003 -6.792929285060946e-002
2.136458333333333e+000 -4.923474076801199e-001 2.807197333551037e-001 -5.235987756060605e-001 -1.753531758224014e-002 -1.043724380264057e-001 3.289308964283828e-001 9.915923255221162e-001 6.695067661508489e-001 -7.053862368743946e-003 -6.810591834791678e-002
2.146250000000000e+000 -4.927919879021949e-001 2.770118813129701e-001 -5.235987756057650e-001 -2.933616078138579e-002 -1.088029209316288e-001 3.204442613306991e-001 9.842560927622442e-001 6.731022842119665e-001 -1.240226666945410e-002 -6.851063005551428e-002
2.156041666666666e+000 -4.937123143704703e-001 2.730939087897000e-001 -5.235987756055671e-001 -4.130589698678810e-002 -1.128811346360402e-001 3.119040970596682e-001 9.761667947764871e-001 6.774869786542688e-001 -1.792549648800423e-002 -6.909831580482238e-002
2.165833333333333e+000 -4.950693884331265e-001 2.689515692580016e-001 -5.235987756054217e-001 -5.353827477509232e-002 -1.164109923007122e-001 3.033053940336749e-001 9.674257988020121e-001 6.824715143384608e-001 -2.340199163687351e-002 -6.983309222220140e-002
2.175625000000000e+000 -4.967937065111528e-001 2.645725173164097e-001 -5.235987756052927e-001 -6.614555501419139e-002 -1.192078545449778e-001 2.946491913910199e-001 9.581310112843169e-001 6.877900157993128e-001 -2.859719240235137e-002 -7.068996402539508e-002
2.185416666666666e+000 -4.987983212194228e-001 2.599452778269842e-001 -5.235987756051583e-001 -7.924106731353975e-002 -1.211151639845107e-001 2.859439125760199e-001 9.483680840960270e-001 6.931185607310655e-001 -3.327678743202278e-002 -7.165171949648660e-002
2.195208333333333e+000 -5.009926294094284e-001 2.550604495092468e-001 -5.235987756050133e-001 -9.292379795898675e-002 -1.220170723702328e-001 2.772043356699198e-001 9.382027778753305e-001 6.981021570390406e-001 -3.722267056135142e-002 -7.270352466933984e-002
2.205000000000000e+000 -5.032932303861168e-001 2.499111320272096e-001 -5.235987756048590e-001 -1.072655244255354e-001 -1.218456585767859e-001 2.684495696013191e-001 9.276763718803650e-001 7.023807526032726e-001 -4.025105555618880e-002 -7.382924085301662e-002
2.214791666666666e+000 -5.056294564186938e-001 2.444920707756315e-001 -5.235987756047038e-001 -1.223020664778372e-001 -1.205841358076979e-001 2.597016250389010e-001 9.168056298011361e-001 7.056215722691935e-001 -4.223020928777377e-002 -7.500997865148520e-002
2.224583333333333e+000 -5.079444494151383e-001 2.388000640596220e-001 -5.235987756045573e-001 -1.380300340361149e-001 -1.182633230735393e-001 2.509846004815017e-001 9.055869526387022e-001 7.075667527529557e-001 -4.309936395610103e-002 -7.622328219488653e-002
2.234375000000000e+000 -5.101946479978127e-001 2.328365943250621e-001 -5.235987756044289e-001 -1.544086423509097e-001 -1.149481080433628e-001 2.423230395661259e-001 8.940022653846560e-001 7.080756230916471e-001 -4.289039162372221e-002 -7.744388405951952e-002
2.244166666666666e+000 -5.123493378053835e-001 2.266107739973011e-001 -5.235987756043268e-001 -1.713654520587065e-001 -1.107211925036673e-001 2.337397907866481e-001 8.820244286274074e-001 7.071318443723750e-001 -4.173993475414850e-002 -7.864745045075675e-002
2.253958333333333e+000 -5.143899616974302e-001 2.201412619258076e-001 -5.235987756042551e-001 -1.888048767601445e-001 -1.056755825429900e-001 2.252558977037833e-001 8.696222491930654e-001 7.048144996006470e-001 -3.987735429587302e-002 -7.981691066989149e-002
2.263750000000000e+000 -5.163089476106418e-001 2.134578284422912e-001 -5.235987756042115e-001 -2.066177639159768e-001 -9.991508150794995e-002 2.168924149565968e-001 8.567658232146136e-001 7.012607084562798e-001 -3.759074387968675e-002 -8.095070197590081e-002
2.273541666666666e+000 -5.181079741622946e-001 2.066028754836264e-001 -5.235987756041969e-001 -2.246906372210782e-001 -9.355275930856731e-002 2.086705269563884e-001 8.434315866126775e-001 6.966451480235220e-001 -3.518304904813330e-002 -8.207071111933058e-002
2.283333333333333e+000 -5.197948836341131e-001 1.996316702247083e-001 -5.235987756042042e-001 -2.429141414631542e-001 -8.670443739638678e-002 2.006087377327572e-001 8.296059652966354e-001 6.911759373243253e-001 -3.292725956911102e-002 -8.322477249525395e-002
2.293124999999999e+000 -5.213789098151072e-001 1.926097598153542e-001 -5.235987756042329e-001 -2.611900009716062e-001 -7.948250095851471e-002 1.927200383978260e-001 8.152878304455437e-001 6.850898895072928e-001 -3.103056208889732e-002 -8.448068135968868e-002
2.302916666666666e+000 -5.228651320988605e-001 1.856069835477867e-001 -5.235987756042786e-001 -2.794351561805253e-001 -7.199392955894303e-002 1.850120372377584e-001 8.004918170450468e-001 6.786359349135588e-001 -2.961983592753037e-002 -8.591585633443644e-002
2.312708333333333e+000 -5.242499751262972e-001 1.786895706352625e-001 -5.235987756043434e-001 -2.975824319665408e-001 -6.434313142657983e-002 1.774904204223683e-001 7.852533180708177e-001 6.720487420535455e-001 -2.875118145625266e-002 -8.760813862184530e-002
2.322499999999999e+000 -5.255186082472654e-001 1.719135673333680e-001 -5.235987755986573e-001 -3.155793189335765e-001 -5.663809421968122e-002 1.701631409544027e-001 7.696314698163786e-001 6.655234268091788e-001 -2.843403259655286e-002 -8.962600495492615e-002
2.332291666666666e+000 -5.266505666151303e-001 1.653176624741484e-001 -5.235987755986675e-001 -3.333821810442532e-001 -4.899338176034743e-002 1.630417226647625e-001 7.537084076721912e-001 6.592031614030595e-001 -2.865240260913904e-002 -9.201653472321444e-002
2.342083333333333e+000 -5.276169817219515e-001 1.589237049091976e-001 -5.235987755986811e-001 -3.509586577250603e-001 -4.153513429121493e-002 1.561411689127806e-001 7.375850682230858e-001 6.531755717828134e-001 -2.939020008241422e-002 -9.479404559674920e-002
2.351874999999999e+000 -5.283888265757921e-001 1.527356063868806e-001 -5.235987755986920e-001 -3.682834879910999e-001 -3.439777010774588e-002 1.494781800169249e-001 7.213781101791013e-001 6.474791568227996e-001 -3.064170634272956e-002 -9.793601679468107e-002
2.361666666666666e+000 -5.289409883405436e-001 1.467446015156475e-001 -5.235987755987048e-001 -3.853385282385575e-001 -2.772084793819058e-002 1.430704412488214e-001 7.052153628102764e-001 6.421124114198851e-001 -3.241898067007298e-002 -1.013817319870566e-001
2.371458333333333e+000 -5.292582548342446e-001 1.409360120568761e-001 -5.235987755987186e-001 -4.021120379389602e-001 -2.164457185420325e-002 1.369363929654608e-001 6.892302983752168e-001 6.370483420318347e-001 -3.475118214293538e-002 -1.050329271383986e-001
2.381249999999999e+000 -5.293409624681187e-001 1.352961328668492e-001 -5.235987755987299e-001 -4.185970511866186e-001 -1.630335350202106e-002 1.310942938083484e-001 6.735555093732076e-001 6.322515223565921e-001 -3.768048549021708e-002 -1.087604816015268e-001
2.391041666666666e+000 -5.292085155880997e-001 1.298174930879941e-001 -5.235987755987421e-001 -4.347889670060952e-001 -1.181507142648252e-002 1.255590518592089e-001 6.583167013943362e-001 6.276924711362514e-001 -4.125763012227712e-002 -1.124185324472538e-001
2.400833333333333e+000 -5.288997282678397e-001 1.245008457514376e-001 -5.235987755987508e-001 -4.506829166135220e-001 -8.268083420776102e-003 1.203374776396288e-001 6.436289697631477e-001 6.233573128722441e-001 -4.553616436012975e-002 -1.158610788201201e-001
2.410624999999999e+000 -5.284703430769021e-001 1.193543717398318e-001 -5.235987755987619e-001 -4.662706884632495e-001 -5.711235211503273e-003 1.154244001029059e-001 6.295945501154457e-001 6.192526037145036e-001 -5.056380706064978e-002 -1.189565014392025e-001
2.420416666666666e+000 -5.279885717433405e-001 1.143923623999616e-001 -5.235987755987699e-001 -4.815379627601182e-001 -4.148110855969076e-003 1.108005255914238e-001 6.163009575727457e-001 6.154060645578318e-001 -5.637160954553511e-002 -1.215988190622350e-001
2.430208333333332e+000 -5.275290953365106e-001 1.096345958995979e-001 -5.235987755987761e-001 -4.964633978491455e-001 -3.533497873625964e-003 1.064313167758384e-001 6.038201157226342e-001 6.118624905362939e-001 -6.296345008632009e-002 -1.237157942556032e-001
2.439999999999999e+000 -5.271658210795716e-001 1.051069319266547e-001 -5.235987755987821e-001 -5.110195756130984e-001 -3.771601723587450e-003 1.022665382654686e-001 5.922073785241945e-001 6.086718121280036e-001 -7.030848332508843e-002 -1.252723971251460e-001
2.449791666666666e+000 -5.269636369067419e-001 1.008432716371039e-001 -5.235987755987865e-001 -5.251746948893379e-001 -4.717824968433476e-003 9.824130660195328e-002 5.814983787887620e-001 6.058711880107051e-001 -7.833674963567749e-002 -1.262671019704814e-001
2.459583333333332e+000 -5.269703044969706e-001 9.688693165002560e-002 -5.235987755987943e-001 -5.388940471423542e-001 -6.188144550385744e-003 9.428147822145033e-002 5.717050966252725e-001 6.034698589202326e-001 -8.693590447292654e-002 -1.267231176983800e-001
2.469374999999999e+000 -5.272109727032565e-001 9.328845940263308e-002 -5.235987755988032e-001 -5.521398823415518e-001 -7.980483461545652e-003 9.031653953266811e-002 5.628135774421949e-001 6.014445414392646e-001 -9.594868558474556e-002 -1.266805636477510e-001
2.479166666666666e+000 -5.276869181178675e-001 9.009778535933100e-002 -5.235987755988167e-001 -5.648683354003803e-001 -9.906356709255132e-003 8.629967459207120e-002 5.547843376555552e-001 5.997420065507791e-001 -1.051750879251823e-001 -1.261931796905275e-001
2.488958333333332e+000 -5.283759982246113e-001 8.735128121326019e-002 -5.235987755988323e-001 -5.770242741254503e-001 -1.182458584067442e-002 8.223100174015886e-002 5.475567476113531e-001 5.982771945955032e-001 -1.143842661440369e-001 -1.253289393801110e-001
2.498749999999999e+000 -5.292305872288136e-001 8.505942533351640e-002 -5.235987755988463e-001 -5.885367997677358e-001 -1.367006270947008e-002 7.817763684911860e-002 5.410560561665623e-001 5.969303604856785e-001 -1.233345400269668e-001 -1.241697334251673e-001
2.508541666666666e+000 -5.301758490557809e-001 8.320245728924713e-002 -5.235987755988576e-001 -5.993184721007820e-001 -1.546980691673651e-002 7.428054747884481e-002 5.351995903625101e-001 5.955605599357644e-001 -1.317940932628903e-001 -1.228063498246313e-001
2.518333333333332e+000 -5.311156983634071e-001 8.173673034986795e-002 -5.235987755988620e-001 -6.092706871917631e-001 -1.733571001161981e-002 7.073973526386779e-002 5.299024428321333e-001 5.940330554342906e-001 -1.395591296495846e-001 -1.213323066576606e-001
2.528124999999999e+000 -5.319463131725922e-001 8.060834138715456e-002 -5.235987755988578e-001 -6.182944564661818e-001 -1.943242450656148e-002 6.778181600855028e-002 5.250845383045124e-001 5.922478250122119e-001 -1.464697807458475e-001 -1.198403652205209e-001
2.537916666666666e+000 -5.325706318226623e-001 7.976683727158629e-002 -5.235987755988418e-001 -6.263026699495318e-001 -2.193389712563089e-002 6.562408646112265e-002 5.206781469932359e-001 5.901680737209021e-001 -1.524183068594782e-001 -1.184198884751054e-001
2.547708333333332e+000 -5.329092225968777e-001 7.917347387838647e-002 -5.235987755988194e-001 -6.332297641234450e-001 -2.498637723921647e-002 6.444636179135592e-002 5.166338680067367e-001 5.878362070602738e-001 -1.573423260780800e-001 -1.171538748124021e-001
2.557499999999999e+000 -5.329067121957704e-001 7.880373753105507e-002 -5.235987755987905e-001 -6.390357442916952e-001 -2.868624801030026e-002 6.437418355131713e-002 5.129235952447555e-001 5.853614298512120e-001 -1.612064168147585e-001 -1.161170042649820e-001
2.567291666666665e+000 -5.325349732355847e-001 7.864599125939886e-002 -5.235987755987555e-001 -6.437034623153353e-001 -3.306948151767840e-002 6.547211072030412e-002 5.095399300591458e-001 5.828941479333931e-001 -1.639886625935780e-001 -1.153736731496629e-001
2.577083333333332e+000 -5.317931826322562e-001 7.869727845109309e-002 -5.235987755987164e-001 -6.472305108637981e-001 -3.810886771388012e-002 6.774505482096220e-002 5.064934177036720e-001 5.806103978442366e-001 -1.656885569936697e-001 -1.149731149088065e-001
2.586874999999999e+000 -5.307031732846939e-001 7.895785501790975e-002 -5.235987755986749e-001 -6.496188512667526e-001 -4.371954060757886e-002 7.114609285783086e-002 5.038097615241596e-001 5.787035761995456e-001 -1.663503910889674e-001 -1.149421405677838e-001
2.596666666666665e+000 -5.293014794523436e-001 7.942772018223399e-002 -5.235987755986311e-001 -6.508663697913970e-001 -4.976926586917207e-002 7.558630362509571e-002 5.015280375334812e-001 5.773701061669702e-001 -1.660776285071541e-001 -1.152802788562051e-001
2.606458333333332e+000 -5.276327147868953e-001 8.010778418728926e-002 -5.235987755985851e-001 -6.509634131303059e-001 -5.608619162381941e-002 8.094111774896699e-002 4.996993874903606e-001 5.767898131926189e-001 -1.650243767387873e-001 -1.159613755026391e-001
2.616249999999999e+000 -5.257467120311246e-001 8.100395446181952e-002 -5.235987755985410e-001 -6.498947219535363e-001 -6.246580087579317e-002 8.705397830351729e-002 4.983853587906383e-001 5.771071960538509e-001 -1.633687824274022e-001 -1.169410915641891e-001
2.626041666666665e+000 -5.236972286349526e-001 8.212872877294641e-002 -5.235987755984963e-001 -6.476454962018166e-001 -6.868745785109832e-002 9.374361274726918e-002 4.976560470632072e-001 5.784091145439392e-001 -1.612807380842452e-001 -1.181645830571710e-001
2.635833333333332e+000 -5.215364386591441e-001 8.349754651598662e-002 -5.235987755984553e-001 -6.442089526249137e-001 -7.454232000367503e-002 1.008181348419428e-001 4.975879922947916e-001 5.806988966670039e-001 -1.588936946991193e-001 -1.195694698641601e-001
