---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.FileName = "GaitNormal0001-processed-output-euler-rightlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
1.560000000000000e+000 4.700768172118906e-001 8.346451843901637e-002 4.122731756050271e-001 1.808810486212696e-001 -6.837074705510808e-002 -5.447786606757101e-002
1.569795918367347e+000 4.678119063709755e-001 7.993593870799476e-002 4.046286807941435e-001 1.855291534876248e-001 -7.796736036631745e-002 -3.051319660012405e-002
1.579591836734694e+000 4.662086424231096e-001 7.551324868348508e-002 3.953179722573570e-001 1.922823131672253e-001 -9.085971947910849e-002 -3.172821609585725e-003
1.589387755102041e+000 4.652649939098063e-001 7.010819120869272e-002 3.844222928197696e-001 2.012079921072791e-001 -1.069757005055846e-001 2.698216087713017e-002
1.599183673469387e+000 4.649030458626422e-001 6.363088589376109e-002 3.720826995443437e-001 2.122194937215984e-001 -1.259811511934532e-001 5.912314785123575e-002
1.608979591836734e+000 4.649455315167146e-001 5.604022157123945e-002 3.584745733172145e-001 2.250661896551912e-001 -1.471312657134105e-001 9.215595140989910e-002
1.618775510204081e+000 4.651152905550161e-001 4.736342451784625e-002 3.437757071711874e-001 2.394046631917822e-001 -1.693155527516468e-001 1.248871025347120e-001
1.628571428571428e+000 4.650499128449970e-001 3.769896048328669e-002 3.282056835373806e-001 2.548405085841591e-001 -1.912296917160258e-001 1.562128558991700e-001
1.638367346938775e+000 4.643314632794360e-001 2.720550082325879e-002 3.120698529259007e-001 2.709189438441715e-001 -2.115981762430949e-001 1.852868866406899e-001
1.648163265306122e+000 4.625329992714614e-001 1.608657783445633e-002 2.957570876088143e-001 2.871061578646742e-001 -2.293483722051295e-001 2.116053150242276e-001
1.657959183673468e+000 4.592782634534168e-001 4.580319086421314e-003 2.797125895642665e-001 3.028181599225333e-001 -2.437006306073775e-001 2.349610284852762e-001
1.667755102040815e+000 4.542963036211092e-001 -7.048603230304984e-003 2.644136628597192e-001 3.174940335453357e-001 -2.541841198388019e-001 2.552910137856326e-001
1.677551020408162e+000 4.474550843703539e-001 -1.852469425474324e-002 2.503429498530850e-001 3.306659054091774e-001 -2.605987228215084e-001 2.725193784694482e-001
1.687346938775509e+000 4.387482178988882e-001 -2.958828041439054e-002 2.379584910451997e-001 3.419862300227430e-001 -2.629604403613148e-001 2.864915980266434e-001
1.697142857142856e+000 4.282589897658997e-001 -4.002132440034378e-002 2.276528005605135e-001 3.512233960765539e-001 -2.614558057486376e-001 2.970141220916032e-001
1.706938775510203e+000 4.161048433857156e-001 -4.966552440879601e-002 2.197122117276343e-001 3.582427530296023e-001 -2.564085326577051e-001 3.039265801133236e-001
1.716734693877549e+000 4.023914082457180e-001 -5.842778159308715e-002 2.142863777137375e-001 3.629889581607480e-001 -2.482405808379223e-001 3.071378161324707e-001
1.726530612244896e+000 3.871925228214831e-001 -6.627208536826523e-002 2.113785164476464e-001 3.654713057352660e-001 -2.374294682688400e-001 3.066252950039909e-001
1.736326530612243e+000 3.705596700773198e-001 -7.320229005583334e-002 2.108548890342892e-001 3.657511072398115e-001 -2.244790605451097e-001 3.024388884733076e-001
1.746122448979590e+000 3.525507938398468e-001 -7.924496447558238e-002 2.124656826988839e-001 3.639323840646504e-001 -2.099071390598298e-001 2.947233794980195e-001
1.755918367346937e+000 3.332618705887911e-001 -8.443849159481287e-002 2.158726447714553e-001 3.601577090745429e-001 -1.942334698705418e-001 2.837374093932067e-001
1.765714285714284e+000 3.128465042978713e-001 -8.882779532406016e-002 2.206815838256679e-001 3.546073235602928e-001 -1.779562643729421e-001 2.698501966736135e-001
1.775510204081630e+000 2.915168321968314e-001 -9.246196595977607e-002 2.264754913022761e-001 3.474959345354844e-001 -1.615220081022949e-001 2.535174254673996e-001
1.785306122448977e+000 2.695269320212441e-001 -9.539323053186255e-002 2.328445160366564e-001 3.390635688627368e-001 -1.452989197443136e-001 2.352422838314527e-001
1.795102040816324e+000 2.471445776506291e-001 -9.767601760183897e-002 2.394138174231195e-001 3.295607240119607e-001 -1.295605427188724e-001 2.155301469689184e-001
1.804897959183671e+000 2.246201274945151e-001 -9.936644419225460e-002 2.458665849506900e-001 3.192296943288982e-001 -1.144841534479086e-001 1.948545565151962e-001
1.814693877551018e+000 2.021564489910905e-001 -1.005231023263349e-001 2.519552435778830e-001 3.082863629679724e-001 -1.001649610960353e-001 1.736445332217914e-001
1.824489795918365e+000 1.799024234893565e-001 -1.012067987854042e-001 2.574921270446096e-001 2.969166799052544e-001 -8.663375244485913e-002 1.522872793648429e-001
1.834285714285711e+000 1.579521933879370e-001 -1.014790054112429e-001 2.623370833057929e-001 2.852782466930299e-001 -7.387530794372009e-002 1.311278565161851e-001
1.844081632653058e+000 1.363555829616848e-001 -1.013999180575596e-001 2.663838758211548e-001 2.735015713548922e-001 -6.184389707066185e-002 1.104672329626108e-001
1.853877551020405e+000 1.151275557566427e-001 -1.010245785936323e-001 2.695524064173704e-001 2.616905951558812e-001 -5.047510060680383e-002 9.056123009315222e-002
1.863673469387752e+000 9.425619313064085e-002 -1.003962394194375e-001 2.717895274516349e-001 2.499283807436066e-001 -3.969151945752385e-002 7.162070417490644e-002
1.873469387755099e+000 7.371179684343114e-002 -9.954196369367607e-002 2.730751068509759e-001 2.382827673211876e-001 -2.940720670284551e-002 5.381389362891342e-002
1.883265306122446e+000 5.346163927267136e-002 -9.847387373322558e-002 2.734259522109722e-001 2.268098409981056e-001 -1.953493601313376e-002 3.727059071193635e-002
1.893061224489792e+000 3.348843093728270e-002 -9.719315092699277e-002 2.728945215062485e-001 2.155620892020876e-001 -9.993342886858958e-003 2.208261817914881e-002
1.902857142857139e+000 1.380354204404040e-002 -9.569432098299524e-002 2.715629162382464e-001 2.046007666017006e-001 -7.115501495333554e-004 8.301103479964472e-003
1.912653061224486e+000 -5.549527099590610e-003 -9.397155066191854e-002 2.695328625879530e-001 1.940033895213929e-001 8.367845126152088e-003 -4.060179266861501e-003
1.922448979591833e+000 -2.449906202390241e-002 -9.202768740052592e-002 2.669135818191461e-001 1.838622653014214e-001 1.728786954105521e-002 -1.501354089077961e-002
1.932244897959180e+000 -4.295362930519141e-002 -8.988242407272495e-002 2.638101981699085e-001 1.742775336260029e-001 2.607907053141060e-002 -2.458771341350715e-002
1.942040816326527e+000 -6.081362034306990e-002 -8.757516653154496e-002 2.603149920230573e-001 1.653491102445090e-001 3.476409068195728e-002 -3.282742440108746e-002
1.951836734693873e+000 -7.798459404375992e-002 -8.516122509775381e-002 2.565051135672595e-001 1.571693539137027e-001 4.336539785877783e-002 -3.980265950026481e-002
1.961632653061220e+000 -9.439109404235289e-002 -8.270377028254505e-002 2.524478919951648e-001 1.498158614113081e-001 5.191214235528621e-002 -4.562161093701323e-002
1.971428571428567e+000 -1.099887951413337e-001 -8.026634488348194e-002 2.482078268219775e-001 1.433431172399825e-001 6.043825420807577e-002 -5.043648657778994e-002
1.981224489795914e+000 -1.247715895107287e-001 -7.790883424409256e-002 2.438521499551818e-001 1.377752783711123e-001 6.897314648762126e-002 -5.444072363804146e-002
1.991020408163261e+000 -1.387726568609145e-001 -7.568511335339490e-002 2.394594302380080e-001 1.331052946642446e-001 7.753411949253646e-002 -5.786875178056251e-002
2.000816326530608e+000 -1.520635169420099e-001 -7.363899467815571e-002 2.351296893725080e-001 1.293021640293730e-001 8.612389090563062e-002 -6.100312024427395e-002
2.010612244897955e+000 -1.647533524587066e-001 -7.179814809549301e-002 2.309877857244753e-001 1.263244240465960e-001 9.473371168017189e-002 -6.418288391276140e-002
2.020408163265302e+000 -1.769857704283740e-001 -7.016849461214414e-002 2.271786773397077e-001 1.241375818433665e-001 1.033535923293859e-001 -6.780556212392071e-002
2.030204081632649e+000 -1.889303655955995e-001 -6.873107683844681e-002 2.238580603039862e-001 1.227314714050812e-001 1.119855788948919e-001 -7.231528907737808e-002
2.039999999999996e+000 -2.007684127129159e-001 -6.744197517587125e-002 2.211774921158810e-001 1.221309050336280e-001 1.206503927013320e-001 -7.817042625806253e-002
