---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "..\Input\LowerBody-GaitUniMiami-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NeckExtension
3.372083333333338e+000 9.525211238571810e-001 3.311417648055607e-001 1.007229988000558e+000 -1.653418777605253e+000 2.906239421310835e+000 -8.425188495539837e-002 1.546303570855338e-001 6.761816218910949e-002 8.445837821241298e-002 5.387999872133344e-001
3.380208333333338e+000 9.422377036411467e-001 3.301349299164127e-001 1.005574648501528e+000 -1.655988949493667e+000 2.908102707870091e+000 -9.095802451955848e-002 1.533749431796913e-001 6.985709309361665e-002 8.913170981458553e-002 5.388601084167357e-001
3.388333333333339e+000 9.318384024814477e-001 3.291279216244095e-001 1.003976800668678e+000 -1.658023514142183e+000 2.909925042068098e+000 -9.726170839635984e-002 1.523353921747639e-001 7.141380076910554e-002 9.370673857308245e-002 5.385979960191537e-001
3.396458333333339e+000 9.213172510980157e-001 3.281272449184537e-001 1.002453050824690e+000 -1.659430543597541e+000 2.911661269412526e+000 -1.030430468240491e-001 1.515713613916754e-001 7.219394721607940e-002 9.809920848337993e-002 5.379776967030352e-001
3.404583333333339e+000 9.106696904436240e-001 3.271387585839222e-001 1.001019668506041e+000 -1.660132166280939e+000 2.913263877925316e+000 -1.081950857753569e-001 1.511418270238341e-001 7.211775343655319e-002 1.022297154818101e-001 5.369706525224983e-001
3.412708333333339e+000 8.998929027632999e-001 3.261676827730117e-001 9.996925614603570e-001 -1.660067586517007e+000 2.914685726863669e+000 -1.126259499733009e-001 1.511018133962167e-001 7.112272832338328e-002 1.060270179889613e-001 5.355566706158518e-001
3.420833333333339e+000 8.889863057495232e-001 3.252185894947100e-001 9.984871408991426e-001 -1.659194687574690e+000 2.915884188092639e+000 -1.162588386578705e-001 1.514965771677228e-001 6.916601577849331e-002 1.094294324049626e-001 5.337278948973443e-001
3.428958333333339e+000 8.779521570530006e-001 3.242953935478222e-001 9.974181262885299e-001 -1.657490035737447e+000 2.916825296090470e+000 -1.190321318563372e-001 1.523552361475284e-001 6.622536412919627e-002 1.123851721053382e-001 5.314931927763708e-001
3.437083333333340e+000 8.667961067937365e-001 3.234012940562136e-001 9.964993548833550e-001 -1.654948571876955e+000 2.917486283000121e+000 -1.209006424472232e-001 1.536865515426869e-001 6.229983244361900e-002 1.148526404492340e-001 5.288807810564530e-001
3.445208333333340e+000 8.555275944665144e-001 3.225385322255374e-001 9.957435515230284e-001 -1.651583246475030e+000 2.917855793070694e+000 -1.218375544990815e-001 1.554781036661796e-001 5.741073534302019e-002 1.168006151851593e-001 5.259392545893514e-001
3.453333333333340e+000 8.441598890657469e-001 3.217082580911719e-001 9.951618156980259e-001 -1.647426922840718e+000 2.917935103994433e+000 -1.218377487342699e-001 1.576956297957110e-001 5.160460017178234e-002 1.182091685450253e-001 5.227345054583328e-001
3.461458333333340e+000 8.327098510804818e-001 3.209103173827860e-001 9.947627911117272e-001 -1.642531807145494e+000 2.917737902779570e+000 -1.209207583384413e-001 1.602848053778569e-001 4.495292110616075e-002 1.190700386791312e-001 5.193467076635742e-001
3.469583333333340e+000 8.211972984537729e-001 3.201433083036203e-001 9.945515765910704e-001 -1.636969401717919e+000 2.917290525051370e+000 -1.191339370783551e-001 1.631734676111071e-001 3.755146330715722e-002 1.193871742052920e-001 5.158681439244687e-001
3.477708333333340e+000 8.096442194033402e-001 3.194046829496869e-001 9.945286277106504e-001 -1.630830265858967e+000 2.916630483435252e+000 -1.165528572055496e-001 1.662755087364210e-001 2.951967346461137e-002 1.191746335636162e-001 5.123893447372420e-001
3.485833333333340e+000 7.980740365921155e-001 3.186908733714480e-001 9.946892444897578e-001 -1.624222341170651e+000 2.915802059720948e+000 -1.132783203335310e-001 1.694975709338562e-001 2.099852016575835e-002 1.184513320839042e-001 5.090084793927949e-001
3.493958333333341e+000 7.865109500978511e-001 3.179971657193066e-001 9.950235314290378e-001 -1.617265394050548e+000 2.914850561802552e+000 -1.094292827000647e-001 1.727459926623113e-001 1.214440277305684e-002 1.172347008737084e-001 5.058178276014929e-001
3.502083333333341e+000 7.749794369858591e-001 3.173176781714737e-001 9.955171891031621e-001 -1.610082284931618e+000 2.913816036240214e+000 -1.051360509469732e-001 1.759338557036644e-001 3.118046568844744e-003 1.155381105818072e-001 5.029044776770318e-001
3.510208333333341e+000 7.635038837350691e-001 3.166457472912015e-001 9.961529517468655e-001 -1.602790658496719e+000 2.912727755767354e+000 -1.005350950002439e-001 1.789870391857855e-001 -5.927411863137852e-003 1.133733612303858e-001 5.003507148362258e-001
3.518333333333341e+000 7.521082332529638e-001 3.159748026848510e-001 9.969123274013058e-001 -1.595497807045081e+000 2.911601272168571e+000 -9.576499290182827e-002 1.818479032170468e-001 -1.485500889023624e-002 1.107568337479552e-001 4.982341160831679e-001
3.526458333333341e+000 7.408154905570397e-001 3.152993785552747e-001 9.977770737885807e-001 -1.588298625743077e+000 2.910440320827849e+000 -9.096198977043724e-002 1.844742897247961e-001 -2.354773976926786e-002 1.077160887380082e-001 4.966257275160954e-001
