---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.FileName = "..\Input\LowerBody-GaitUniMiami-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2.SubTalarEversion
3.128333333333333e+000 4.638129939917208e-001 1.858773748600153e-001 2.420861388916978e-001 1.171465740977111e+000 3.317902271312367e-001 -5.560086401794762e-003
3.136458333333334e+000 4.835161636183540e-001 1.852963355609025e-001 2.468142169356214e-001 1.171481131556144e+000 3.500961774250815e-001 -8.008365372021166e-003
3.144583333333334e+000 5.023967324186890e-001 1.844969811608708e-001 2.523155255366780e-001 1.167719628321315e+000 3.676928668021134e-001 -1.199604111834428e-002
3.152708333333334e+000 5.204301722428346e-001 1.834626309480112e-001 2.585441722750999e-001 1.160229337381839e+000 3.842985942731692e-001 -1.712420606947476e-002
3.160833333333334e+000 5.376225132431750e-001 1.821898101366286e-001 2.654487571475678e-001 1.149093309607252e+000 3.997104793351817e-001 -2.305047659216971e-002
3.168958333333334e+000 5.539930341901775e-001 1.806855320958334e-001 2.729854248500006e-001 1.134417912172513e+000 4.137857337417343e-001 -2.949761978989200e-002
3.177083333333334e+000 5.695534583466564e-001 1.789642157096711e-001 2.811261465462177e-001 1.116318825415623e+000 4.264324370089173e-001 -3.625291255173493e-002
3.185208333333335e+000 5.842942322022974e-001 1.770515107617747e-001 2.898672899108257e-001 1.094918551115125e+000 4.376111406129951e-001 -4.317000443064689e-002
3.193333333333335e+000 5.981787059241365e-001 1.749828801684332e-001 2.992115430671209e-001 1.070335668305293e+000 4.473259647460891e-001 -5.017324825314914e-002
3.201458333333335e+000 6.111497694432037e-001 1.728080542740307e-001 3.091641634901868e-001 1.042692375580188e+000 4.556180520640559e-001 -5.725945938305989e-002
3.209583333333335e+000 6.231382903403303e-001 1.705867167676094e-001 3.197274460579630e-001 1.012114917138943e+000 4.625519427147491e-001 -6.449313879996034e-002
3.217708333333335e+000 6.340715698463773e-001 1.683810330772111e-001 3.309067683753476e-001 9.787330412905035e-001 4.682018003468479e-001 -7.200442574246764e-002
3.225833333333335e+000 6.438819379398959e-001 1.662477474203354e-001 3.427216116391043e-001 9.426786961671206e-001 4.726397127960709e-001 -7.999276445434472e-002
3.233958333333336e+000 6.525163813424357e-001 1.642316779370270e-001 3.552168338955793e-001 9.040856467024963e-001 4.759251942877987e-001 -8.872747080597560e-002
3.242083333333336e+000 6.599443491152092e-001 1.623620730140689e-001 3.684711713488700e-001 8.630910148554222e-001 4.780956879315191e-001 -9.853789905286996e-002
3.250208333333336e+000 6.661591559502026e-001 1.606537515100521e-001 3.826000375782819e-001 8.198407097076669e-001 4.791607743593806e-001 -1.097991699362586e-001
3.258333333333336e+000 6.711745163125841e-001 1.591116732535989e-001 3.977520129645693e-001 7.745006510932244e-001 4.791019446344603e-001 -1.229224352004081e-001
3.266458333333336e+000 6.750229527724257e-001 1.577350306543091e-001 4.141006160544602e-001 7.272735936275723e-001 4.778766952496217e-001 -1.383479500329327e-001
3.274583333333336e+000 6.777595534074178e-001 1.565196132832107e-001 4.318324479582297e-001 6.784206780361713e-001 4.754261768526877e-001 -1.565317591696408e-001
3.282708333333336e+000 6.794702359854555e-001 1.554608632204921e-001 4.511327676880146e-001 6.282893135073878e-001 4.716933022164804e-001 -1.779205270601639e-001
3.290833333333337e+000 6.802803984824886e-001 1.545604404018661e-001 4.721732398866321e-001 5.773354866203192e-001 4.666162688905142e-001 -2.029352662755519e-001
3.298958333333337e+000 6.803670161712601e-001 1.538357435284239e-001 4.951009066712256e-001 5.261626532597828e-001 4.601870947242991e-001 -2.319353322781040e-001
3.307083333333337e+000 6.799614691879694e-001 1.533303505421102e-001 5.200354613633292e-001 4.755291293935219e-001 4.524491267145148e-001 -2.652163036935210e-001
3.315208333333337e+000 6.793423157316272e-001 1.531200381925690e-001 5.470680693353280e-001 4.263389552720150e-001 4.435212531022825e-001 -3.030011186191770e-001
3.323333333333337e+000 6.788102491250819e-001 1.533089738964848e-001 5.762558192234505e-001 3.795913204261664e-001 4.335945762747506e-001 -3.454295638358136e-001
3.331458333333337e+000 6.786469057392878e-001 1.540131139417664e-001 6.075980301581364e-001 3.362883833199213e-001 4.228922883815994e-001 -3.925222195577665e-001
3.339583333333338e+000 6.790675237489035e-001 1.553339216946033e-001 6.409790760797857e-001 2.973181077537642e-001 4.115945284050127e-001 -4.440971111173029e-001
3.347708333333338e+000 6.801808572002226e-001 1.573298872093270e-001 6.760747563807927e-001 2.633424084505245e-001 3.997573317945583e-001 -4.996371471350911e-001
3.355833333333338e+000 6.819662895058961e-001 1.599925956099033e-001 7.122454204306590e-001 2.347194322802065e-001 3.872712870740712e-001 -5.581410134654438e-001
3.363958333333338e+000 6.842718812069685e-001 1.632273260111743e-001 7.484361805484818e-001 2.114689249152323e-001 3.739014925898218e-001 -6.179861831318505e-001
3.372083333333338e+000 6.868421295090632e-001 1.668573179642832e-001 7.832551100830962e-001 1.933177026702232e-001 3.594054891542227e-001 -6.770292952794009e-001
3.380208333333338e+000 6.893574880917258e-001 1.706162792844130e-001 8.149781229538632e-001 1.797415551176999e-001 3.437248822633914e-001 -7.326202945820388e-001
3.388333333333339e+000 6.914921029614870e-001 1.741735968652018e-001 8.417547092853321e-001 1.700708701696741e-001 3.271672979863392e-001 -7.818880861158356e-001
