---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.FileName = "..\Input\FullBody-GaitUniMiami-euler-leftarm.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularProtraction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularElevation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.SternoClavicularAxialRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.GlenohumeralAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.ElbowPronation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile6.WristAbduction
3.250208333333336e+000 -4.754119472360672e-001 3.205805694625259e-001 -3.490658503988726e-001 -4.402908622720259e-002 1.203176332946059e-002 2.563432399931602e-001 1.314167368612664e-001 9.579928886627682e-001 9.921074964306187e-002 3.481718224371789e-001
3.258333333333336e+000 -4.770599672984981e-001 3.201053594799816e-001 -3.490658503988707e-001 -5.539909865409687e-002 1.997288442748115e-002 2.587574457906984e-001 1.235877768447627e-001 9.644193531960048e-001 1.007793723127854e-001 3.459639805611760e-001
3.266458333333336e+000 -4.788823168327406e-001 3.194196464907151e-001 -3.490658503988700e-001 -6.689200445466792e-002 2.734483728932106e-002 2.609634891624261e-001 1.167434650328460e-001 9.704123686544596e-001 1.018878530621925e-001 3.437469296789681e-001
3.274583333333336e+000 -4.808759614327481e-001 3.185527993375705e-001 -3.490658503988681e-001 -7.850813606509299e-002 3.422502439446751e-002 2.629392726437173e-001 1.109047888848604e-001 9.759890073462260e-001 1.024545715121905e-001 3.415266718019919e-001
3.282708333333336e+000 -4.830403950068020e-001 3.175366247075286e-001 -3.490658503988681e-001 -9.024057717412282e-002 4.070557742124854e-002 2.646689753497582e-001 1.060702272467547e-001 9.811491777015294e-001 1.024352226378709e-001 3.393093387130337e-001
3.290833333333337e+000 -4.853754910056369e-001 3.164038078382840e-001 -3.490658503988691e-001 -1.020735261738373e-001 4.688264154005739e-002 2.661422202733664e-001 1.022130681984306e-001 9.858765032215472e-001 1.018121459304464e-001 3.370970196463772e-001
3.298958333333337e+000 -4.878781488421693e-001 3.151881780712691e-001 -3.490658503988693e-001 -1.139804563736147e-001 5.285212623154082e-002 2.673534072366103e-001 9.927965847549884e-002 9.901402742209114e-001 1.006087977241550e-001 3.348882615293541e-001
3.307083333333337e+000 -4.905389843770163e-001 3.139251532024561e-001 -3.490658503988700e-001 -1.259228667810586e-001 5.870988940404196e-002 2.683018505905032e-001 9.719008630253409e-002 9.939025645865011e-001 9.890915789435995e-002 3.326838688709444e-001
3.315208333333337e+000 -4.933412175050502e-001 3.126505602385783e-001 -3.490658503988691e-001 -1.378508694795910e-001 6.454993757075692e-002 2.689932353556313e-001 9.584335805642893e-002 9.971313270170490e-001 9.685033379883223e-002 3.304905801673213e-001
3.323333333333337e+000 -4.962621931123372e-001 3.113979705361887e-001 -3.490658503988651e-001 -1.497060411082849e-001 7.045537814275701e-002 2.694424022867024e-001 9.512693424491485e-002 9.998114001288514e-001 9.458821161186704e-002 3.283173565095123e-001
3.331458333333337e+000 -4.992755617270339e-001 3.101959787804980e-001 -3.490658503988665e-001 -1.614253285723681e-001 7.648511385850791e-002 2.696761318758389e-001 9.492737438600227e-002 1.001947580135407e+000 9.226214429907720e-002 3.261685841158973e-001
3.339583333333338e+000 -5.023524448704574e-001 3.090670305667360e-001 -3.490658503988677e-001 -1.729448833954910e-001 8.266492160423938e-002 2.697340567666108e-001 9.513784699593095e-002 1.003561945774391e+000 8.997777756237757e-002 3.240417118860240e-001
3.347708333333338e+000 -5.054617536109848e-001 3.080276342613963e-001 -3.490658503988645e-001 -1.842024987399420e-001 8.898708574141497e-002 2.696669623456012e-001 9.566087875100282e-002 1.004690929057978e+000 8.780471281418056e-002 3.219320130387600e-001
3.355833333333338e+000 -5.085713837891774e-001 3.070894978453171e-001 -3.490658503988658e-001 -1.951388277354802e-001 9.541873959137755e-002 2.695335329274868e-001 9.640735329487010e-002 1.005385797578872e+000 8.577886801875501e-002 3.198425240767297e-001
3.363958333333338e+000 -5.116509046372496e-001 3.062603112943758e-001 -3.490658503988648e-001 -2.056973228089425e-001 1.019166832061244e-001 2.693966549422805e-001 9.729318667336737e-002 1.005717357385903e+000 8.390247992827438e-002 3.177962196153846e-001
3.372083333333338e+000 -5.146742891208298e-001 3.055438742026746e-001 -3.490658503988674e-001 -2.158232537394187e-001 1.084430305304896e-001 2.693200747523697e-001 9.823495636514050e-002 1.005781639898293e+000 8.214273061111288e-002 3.158458133946644e-001
3.380208333333338e+000 -5.176207955843553e-001 3.049407785630156e-001 -3.490658503988651e-001 -2.254628834004757e-001 1.149739797469162e-001 2.693659590650241e-001 9.914708228370076e-002 1.005701577086514e+000 8.043757264916951e-002 3.140724089365644e-001
3.388333333333339e+000 -5.204738774516332e-001 3.044507570409556e-001 -3.490658503988668e-001 -2.345643054095281e-001 1.214985107852141e-001 2.695930530624287e-001 9.994331522402396e-002 1.005619824257459e+000 7.871592594139409e-002 3.125669143202611e-001
3.396458333333339e+000 -5.232191276376230e-001 3.040758412687652e-001 -3.490658503988658e-001 -2.430799675241020e-001 1.280115392612595e-001 2.700545048935239e-001 1.005419923113780e-001 1.005682310445908e+000 7.692620227931468e-002 3.114022127166527e-001
3.404583333333339e+000 -5.258414086559945e-001 3.038223005135736e-001 -3.490658503988661e-001 -2.509690078080289e-001 1.345098333347856e-001 2.707952388163907e-001 1.008713578675937e-001 1.006021356759366e+000 7.505678169620089e-002 3.106138958323177e-001
3.412708333333339e+000 -5.283209190449004e-001 3.037002562772573e-001 -3.490658503988655e-001 -2.581980893106439e-001 1.409950886925521e-001 2.718496879191036e-001 1.008725518805273e-001 1.006748325393717e+000 7.313729796513546e-002 3.101989421698244e-001
3.420833333333339e+000 -5.306294610895987e-001 3.037215996268605e-001 -3.490658503988668e-001 -2.647409955560816e-001 1.474798399876115e-001 2.732404255750413e-001 1.005011762782011e-001 1.007954490452692e+000 7.122452774273103e-002 3.101254674634714e-001
3.428958333333339e+000 -5.327290520511432e-001 3.038976466980234e-001 -3.490658503988658e-001 -2.705773508592533e-001 1.539877787491557e-001 2.749776133004546e-001 9.972882727147085e-002 1.009711550138626e+000 6.938565452710011e-002 3.103416445871866e-001
3.437083333333340e+000 -5.345734527675687e-001 3.042372648235499e-001 -3.490658503988668e-001 -2.756906589495214e-001 1.605458860687337e-001 2.770587818858851e-001 9.854435937975990e-002 1.012067912407431e+000 6.768781674300373e-002 3.107790168975598e-001
3.445208333333340e+000 -5.361115740991258e-001 3.047454182179519e-001 -3.490658503988658e-001 -2.800663227471614e-001 1.671728490485712e-001 2.794684143584556e-001 9.695417597395258e-002 1.015042485388871e+000 6.619462781311070e-002 3.113519609914340e-001
3.453333333333340e+000 -5.372919222204310e-001 3.054225597972025e-001 -3.490658503988651e-001 -2.836904120722867e-001 1.738675937862793e-001 2.821775774731777e-001 9.498174907536110e-002 1.018617204035164e+000 6.496657159519881e-002 3.119567503879275e-001
3.461458333333340e+000 -5.380677797082097e-001 3.062655325830839e-001 -3.490658503988655e-001 -2.865497467878655e-001 1.805997342596536e-001 2.851444323493460e-001 9.266723585616014e-002 1.022729363329047e+000 6.406115518838074e-002 3.124750556768974e-001
3.469583333333340e+000 -5.384031365586932e-001 3.072694010437695e-001 -3.490658503988661e-001 -2.886333727061419e-001 1.873052187454498e-001 2.883157921659552e-001 9.006707815395292e-002 1.027267035172371e+000 6.352859472734918e-002 3.127872607223373e-001
3.477708333333340e+000 -5.382798850580307e-001 3.084287776269605e-001 -3.490658503988661e-001 -2.899343891669746e-001 1.938885628930696e-001 2.916291961977239e-001 8.725172680128712e-002 1.032069317985211e+000 6.340270699190720e-002 3.127954569477140e-001
3.485833333333340e+000 -5.377056745820826e-001 3.097379519304406e-001 -3.490658503988661e-001 -2.904507519223751e-001 2.002293909143734e-001 2.950151547125012e-001 8.430049363676968e-002 1.036931335926009e+000 6.369246980419430e-002 3.124459488599306e-001
3.493958333333341e+000 -5.367194454892225e-001 3.111901509489663e-001 -3.490658503988668e-001 -2.901848877362767e-001 2.061924360760707e-001 2.983997408231828e-001 8.129529439899320e-002 1.041615635059141e+000 6.438019234854786e-002 3.117390404152914e-001
3.502083333333341e+000 -5.353912792502187e-001 3.127758109521388e-001 -3.490658503988661e-001 -2.891420228001318e-001 2.116385838556880e-001 3.017081102420854e-001 7.831510515467856e-002 1.045868346266193e+000 6.542505380490526e-002 3.107257317416093e-001
3.510208333333341e+000 -5.338158562071614e-001 3.144803333933806e-001 -3.490658503988658e-001 -2.873275161069415e-001 2.164297247596229e-001 3.048694731500748e-001 7.543097925091626e-002 1.049431627031046e+000 6.677085518281478e-002 3.094995311067539e-001
3.518333333333341e+000 -5.320997163292904e-001 3.162816120280985e-001 -3.490658503988671e-001 -2.847433133582409e-001 2.204237475396771e-001 3.078226255201355e-001 7.270228011010879e-002 1.052050522746459e+000 6.835711312654347e-002 3.081849607843274e-001
3.526458333333341e+000 -5.303444853517459e-001 3.181484076653405e-001 -3.490658503988655e-001 -2.813850735708821e-001 2.234688161699033e-001 3.105200220910235e-001 7.017520054515937e-002 1.053482990313985e+000 7.013219627614320e-002 3.069208196266529e-001
3.534583333333341e+000 -5.286312915340610e-001 3.200401716390577e-001 -3.490658503988655e-001 -2.772409486735956e-001 2.254069424753249e-001 3.129291938555784e-001 6.788283796881432e-002 1.053518865455425e+000 7.206184371355429e-002 3.058433881984942e-001
3.542708333333342e+000 -5.270120949038747e-001 3.219083456106371e-001 -3.490658503988658e-001 -2.722918291460106e-001 2.260852811941430e-001 3.150321101469294e-001 6.584562598763367e-002 1.052002709175517e+000 7.412904584203117e-002 3.050741989987841e-001
3.550833333333342e+000 -5.255089746506282e-001 3.236985891452069e-001 -3.490658503988674e-001 -2.665128496469020e-001 2.253679196147814e-001 3.168234623222763e-001 6.407265426750679e-002 1.048853464366041e+000 7.632823906222486e-002 3.047098272317866e-001
3.558958333333342e+000 -5.241178332461137e-001 3.253531216012064e-001 -3.490658503988648e-001 -2.598769821524276e-001 2.231462318710913e-001 3.183079427830295e-001 6.256541755044549e-002 1.044079033112043e+000 7.865803618088663e-002 3.048111367841508e-001
3.567083333333342e+000 -5.228132950137544e-001 3.268132199400784e-001 -3.490658503988658e-001 -2.523611217512993e-001 2.193505782639082e-001 3.194966801912340e-001 6.132419519587148e-002 1.037786729145804e+000 8.111301286412753e-002 3.053946705760304e-001
3.575208333333342e+000 -5.215535742240284e-001 3.280231952061818e-001 -3.490658503988668e-001 -2.439524471614825e-001 2.139650567001057e-001 3.204044518599963e-001 6.035409652603465e-002 1.030189630660209e+000 8.367273880740078e-002 3.064337469379754e-001
3.583333333333342e+000 -5.202855023779790e-001 3.289365529508133e-001 -3.490658503988665e-001 -2.346523749212355e-001 2.070440609179303e-001 3.210490267842948e-001 5.966694051410174e-002 1.021606205131402e+000 8.628971836824406e-002 3.078736264236786e-001
3.591458333333343e+000 -5.189521858331581e-001 3.295224244341868e-001 -3.490658503988677e-001 -2.244783568072943e-001 1.987254462068678e-001 3.214513406373277e-001 5.927905760333548e-002 1.012448192676601e+000 8.888497097116699e-002 3.096507531603168e-001
3.599583333333343e+000 -5.175040791765412e-001 3.297692604415248e-001 -3.490658503988665e-001 -2.134638475830286e-001 1.892298854774826e-001 3.216349261309799e-001 5.920839972426236e-002 1.003192892525869e+000 9.135776983185462e-002 3.117001742686396e-001
3.607708333333343e+000 -5.159085043496365e-001 3.296851975172335e-001 -3.490658503988668e-001 -2.016545747783236e-001 1.788396388388700e-001 3.216257217574509e-001 5.947272061530689e-002 9.943433355709425e-001 9.360186731511977e-002 3.139496143961376e-001
3.615833333333343e+000 -5.141535264434604e-001 3.292970028815965e-001 -3.490658503988684e-001 -1.891016040076428e-001 1.678658612418276e-001 3.214532922422138e-001 6.008796698416253e-002 9.863871803850686e-001 9.551617113314070e-002 3.163117246137265e-001
3.623958333333343e+000 -5.122482075031482e-001 3.286485779544102e-001 -3.490658503988674e-001 -1.758551669465411e-001 1.566196562205256e-001 3.211513940028825e-001 6.106608876116034e-002 9.797604095663277e-001 9.701317325097181e-002 3.186823977640566e-001
3.632083333333343e+000 -5.102219055428822e-001 3.277971498414591e-001 -3.490658503988671e-001 -1.619616369759747e-001 1.453887334281623e-001 3.207552496720176e-001 6.241271556811952e-002 9.748109358425245e-001 9.803787235042538e-002 3.209458908505856e-001
3.640208333333344e+000 -5.081222026039497e-001 3.268051726509360e-001 -3.490658503988674e-001 -1.474628651611074e-001 1.344136373428653e-001 3.202961896097006e-001 6.412513308922850e-002 9.717582592085871e-001 9.859250374776707e-002 3.229901645910751e-001
3.648333333333344e+000 -5.060109036598183e-001 3.257305826077086e-001 -3.490658503988681e-001 -1.323967445920902e-001 1.238673164698312e-001 3.197974070326646e-001 6.619091575647267e-002 9.706595157056905e-001 9.874282605937124e-002 3.247355524655589e-001
3.656458333333344e+000 -5.039589517252673e-001 3.246210203288116e-001 -3.490658503988681e-001 -1.167989404785050e-001 1.138499065276938e-001 3.192735299177882e-001 6.858987366243893e-002 9.714053064528246e-001 9.859387005172549e-002 3.261609369308811e-001
3.664583333333344e+000 -5.020406412977613e-001 3.235130618069124e-001 -3.490658503988687e-001 -1.007056905090178e-001 1.044018094309002e-001 3.187329056653462e-001 7.130235034251357e-002 9.737567193655232e-001 9.824971858942821e-002 3.273027036528831e-001
3.672708333333344e+000 -5.003267060475489e-001 3.224320144945805e-001 -3.490658503988691e-001 -8.415672513637440e-002 9.552235607136086e-002 3.181796692044878e-001 7.432091317020458e-002 9.773972881877593e-001 9.778076145474146e-002 3.282285797491447e-001
3.680833333333344e+000 -4.988768933844189e-001 3.213900166934591e-001 -3.490658503988703e-001 -6.719695347375443e-002 8.718194702258029e-002 3.176146287233102e-001 7.765718843176646e-002 9.819643853069326e-001 9.721358426167726e-002 3.290120394131246e-001
3.688958333333344e+000 -4.977339109662787e-001 3.203853773742624e-001 -3.490658503988707e-001 -4.987587084800071e-002 7.933123581735904e-002 3.170363658133930e-001 8.133846857126419e-002 9.870606692742753e-001 9.654260972501327e-002 3.297213945262818e-001
3.697083333333345e+000 -4.969200656059330e-001 3.194054690972406e-001 -3.490658503988693e-001 -3.224510201888275e-002 7.191289137318672e-002 3.164428697475779e-001 8.539664248991093e-002 9.922666024703164e-001 9.574848278962289e-002 3.304181072091503e-001
3.705208333333345e+000 -4.964363471466157e-001 3.184316491315853e-001 -3.490658503988716e-001 -1.435623664167429e-002 6.486977315312092e-002 3.158322161076725e-001 8.985785948101496e-002 9.971613764177096e-001 9.480881228595073e-002 3.311563418883204e-001
3.713333333333345e+000 -4.962630174006316e-001 3.174441108228909e-001 -3.490658503988707e-001 3.739324489102414e-003 5.814410824598577e-002 3.152019615030609e-001 9.474004688238844e-002 1.001351081779804e+000 9.369935044776478e-002 3.319814622751203e-001
3.721458333333345e+000 -4.963613856834641e-001 3.164258952097687e-001 -3.490658503988693e-001 2.198903190129675e-002 5.167345244937976e-002 3.145484522284312e-001 1.000578799453410e-001 1.004503382998728e+000 9.239245810731012e-002 3.329273743233319e-001
3.729583333333345e+000 -4.966773788793025e-001 3.153657228185605e-001 -3.490658503988703e-001 4.033818729202077e-002 4.539087044907960e-002 3.138670406265917e-001 1.058283855602830e-001 1.006377974457065e+000 9.086035319259889e-002 3.340138459269245e-001
3.737708333333345e+000 -4.971472593687502e-001 3.142598041802327e-001 -3.490658503988687e-001 5.873030179540706e-002 3.922955490783996e-002 3.131537994922166e-001 1.120712548910158e-001 1.006834336341473e+000 8.908834226399676e-002 3.352468054596293e-001
3.745833333333346e+000 -4.977042672298591e-001 3.131133060131888e-001 -3.490658503988687e-001 7.710810747313079e-002 3.312846724505467e-002 3.124082817143627e-001 1.188044610070914e-001 1.005811362903050e+000 8.709585237446005e-002 3.366228521424888e-001
3.753958333333346e+000 -4.982840990673229e-001 3.119413611755386e-001 -3.490658503988700e-001 9.541424016599165e-002 2.703618755542410e-002 3.116347360018220e-001 1.260397290043903e-001 1.003291557615216e+000 8.495328955201087e-002 3.381361148071223e-001
3.762083333333346e+000 -4.988280891164471e-001 3.107685319658344e-001 -3.490658503988700e-001 1.135920151199283e-001 2.090999406222188e-002 3.108398239916871e-001 1.337799839392225e-001 9.992667347424589e-001 8.278389049439205e-002 3.397845316566002e-001
3.770208333333346e+000 -4.992841196048890e-001 3.096261749420697e-001 -3.490658503988691e-001 1.315872548936188e-001 1.470914558807444e-002 3.100288775690935e-001 1.420179990042862e-001 9.937190644581163e-001 8.074938601487225e-002 3.415719915875634e-001
3.778333333333346e+000 -4.996058106933933e-001 3.085484371469405e-001 -3.490658503988681e-001 1.493507975866106e-001 8.387495971890058e-003 3.092037607206535e-001 1.507362547546845e-001 9.866243787506696e-001 7.902377320392517e-002 3.435048623473954e-001
3.786458333333346e+000 -4.997513384786372e-001 3.075682250612637e-001 -3.490658503988684e-001 1.668400927517111e-001 1.892734747813823e-003 3.083623665276265e-001 1.599087454547719e-001 9.779711264770583e-001 7.776334054795675e-002 3.455863771869563e-001
