---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "Trial13-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
3.059303797468348e+000 1.323164540691884e+000 3.312061391434626e-001 1.012501794381153e+000 -1.639880747071559e+000 -3.064205085225151e+000 4.578532866593044e-002 -2.158273165234274e-001 7.800268493523983e-002 -5.702105091387635e-002
3.065479957805900e+000 1.315757303588532e+000 3.319422154521193e-001 1.013492840635038e+000 -1.639949656716428e+000 -3.063956365821917e+000 4.549707974301454e-002 -2.159536422638913e-001 7.757016368855328e-002 -5.490394611666895e-002
3.071656118143453e+000 1.308400216761297e+000 3.326549779877025e-001 1.014479704311804e+000 -1.639711463003249e+000 -3.063705472850160e+000 4.513790351694702e-002 -2.160997732257777e-001 7.675953257587397e-002 -5.268740992814348e-002
3.077832278481005e+000 1.301089359644882e+000 3.333449329587345e-001 1.015459119846336e+000 -1.639224801030146e+000 -3.063438152487024e+000 4.472827208970376e-002 -2.162840140392176e-001 7.564412535145249e-002 -5.039592204439823e-002
3.084008438818558e+000 1.293820534841553e+000 3.340128813511691e-001 1.016427540987085e+000 -1.638548688856415e+000 -3.063138177345818e+000 4.428887217506539e-002 -2.165262153013564e-001 7.429706274133323e-002 -4.805452910120255e-002
3.090184599156110e+000 1.286589364713836e+000 3.346598108743133e-001 1.017381145921959e+000 -1.637740025101579e+000 -3.062788566583487e+000 4.383818230818726e-002 -2.168461356082425e-001 7.278819408144865e-002 -4.568667351274477e-002
3.096360759493663e+000 1.279391364260990e+000 3.352868201811986e-001 1.018315861479449e+000 -1.636851124453656e+000 -3.062372999556133e+000 4.338987846264697e-002 -2.172616082403236e-001 7.118104241349660e-002 -4.331181932992316e-002
3.102536919831215e+000 1.272222003370024e+000 3.358950182186473e-001 1.019227443932640e+000 -1.635927668236001e+000 -3.061877135718927e+000 4.295083466529359e-002 -2.177870074758515e-001 6.953040835847761e-002 -4.094358238467929e-002
3.108713080168768e+000 1.265076838019826e+000 3.364853651339039e-001 1.020111563536007e+000 -1.635007394108149e+000 -3.061289828317583e+000 4.252037091564231e-002 -2.184320910348226e-001 6.788112154151907e-002 -3.858900092986423e-002
3.114889240506320e+000 1.257951705253878e+000 3.370584782387973e-001 1.020963877808321e+000 -1.634119101008873e+000 -3.060604375190145e+000 4.209013742312706e-002 -2.192009467548346e-001 6.626730967717125e-002 -3.624838325578299e-002
3.121065400843873e+000 1.250843011072022e+000 3.376143679551616e-001 1.021780096156240e+000 -1.633281906281463e+000 -3.059819653968884e+000 4.164473941863411e-002 -2.200912681706146e-001 6.471219702904384e-002 -3.391579150139386e-002
3.127241561181426e+000 1.243747945762097e+000 3.381523011308155e-001 1.022556042652244e+000 -1.632506174932727e+000 -3.058940090946385e+000 4.116378863619508e-002 -2.210950098785469e-001 6.322970654275764e-002 -3.158074128343110e-002
3.133417721518978e+000 1.236664593963510e+000 3.386708512945136e-001 1.023287720589920e+000 -1.631795551630098e+000 -3.057975966783533e+000 4.062456343177612e-002 -2.221984845444013e-001 6.182697768357280e-002 -2.923052331234494e-002
3.139593881856531e+000 1.229591995272688e+000 3.391680296774365e-001 1.023971373133898e+000 -1.631149305491457e+000 -3.056944094688428e+000 4.000482660906934e-002 -2.233819012698950e-001 6.050706837014584e-002 -2.685270669726622e-002
3.145770042194083e+000 1.222530124891873e+000 3.396415026724538e-001 1.024603538244364e+000 -1.630564903897696e+000 -3.055868743924069e+000 3.928576724493293e-002 -2.246184221617439e-001 5.927172117673851e-002 -2.443777672098780e-002
3.151946202531636e+000 1.215479703226055e+000 3.400887749911353e-001 1.025181060173406e+000 -1.630039323539096e+000 -3.054780727778480e+000 3.845278834288690e-002 -2.258749447977938e-001 5.812251623703198e-002 -2.197977936915793e-002
3.158122362869188e+000 1.208441958090458e+000 3.405072973476934e-001 1.025701085422581e+000 -1.629569265694996e+000 -3.053715299762760e+000 3.749487074398861e-002 -2.271141482743593e-001 5.706075162231140e-002 -1.947571345887088e-002
3.164298523206741e+000 1.201418330324757e+000 3.408945557538045e-001 1.026161057704811e+000 -1.629150833216060e+000 -3.052709216197596e+000 3.640341466338803e-002 -2.282974083736340e-001 5.608667226152427e-002 -1.692449759656012e-002
3.170474683544293e+000 1.194410055149275e+000 3.412481836909065e-001 1.026558711116220e+000 -1.628778934355804e+000 -3.051796608689062e+000 3.517098387419715e-002 -2.293889015498654e-001 5.519830818488902e-002 -1.432595512807095e-002
3.176650843881846e+000 1.187417785878874e+000 3.415660741803423e-001 1.026892068076011e+000 -1.628447248147732e+000 -3.051005595364486e+000 3.379137224421136e-002 -2.303589832298217e-001 5.439115529540381e-002 -1.168094118010768e-002
3.182827004219398e+000 1.180441387053081e+000 3.418464628277665e-001 1.027159457347892e+000 -1.628148828959094e+000 -3.050356374387602e+000 3.226096851205851e-002 -2.311861993987112e-001 5.365885146811152e-002 -8.992522441654986e-003
3.189003164556951e+000 1.173479833071927e+000 3.420880016592156e-001 1.027359543666704e+000 -1.627877383796236e+000 -3.049860139335892e+000 3.058099641385370e-002 -2.318585722554990e-001 5.299479285136107e-002 -6.267871581550064e-003
3.195179324894503e+000 1.166531308829128e+000 3.422898271611325e-001 1.027491365760033e+000 -1.627629751279413e+000 -3.049519535210495e+000 2.876026896666373e-002 -2.323734750687965e-001 5.239530842177981e-002 -3.520572645546194e-003
3.201355485232056e+000 1.159593461553611e+000 3.424515674613928e-001 1.027554345906574e+000 -1.627407526661018e+000 -3.049330574912740e+000 2.681551430222662e-002 -2.327358631259878e-001 5.186177901042373e-002 -7.707842678931142e-004
3.207531645569608e+000 1.152663614634962e+000 3.425732850921415e-001 1.027548283912065e+000 -1.627217282370353e+000 -3.049284404290148e+000 2.477011902680015e-002 -2.329564422688970e-001 5.140105647179004e-002 1.956027044029928e-003
3.213707805907161e+000 1.145738966768855e+000 3.426553592407992e-001 1.027473347503363e+000 -1.627069772518120e+000 -3.049369097748115e+000 2.265164777498807e-002 -2.330496407329412e-001 5.102467426198617e-002 4.631475021214652e-003
3.219883966244713e+000 1.138816785088489e+000 3.426982949736912e-001 1.027330064071216e+000 -1.626977677622352e+000 -3.049571843390472e+000 2.048838222663907e-002 -2.330309671983743e-001 5.074635534396300e-002 7.227424507173878e-003
3.226060126582266e+000 1.131894581447119e+000 3.427025795284496e-001 1.027119328221297e+000 -1.626953452424301e+000 -3.049881165133755e+000 1.830649673795737e-002 -2.329143957804007e-001 5.057957071885608e-002 9.718426833698146e-003
3.232236286919819e+000 1.124970257336108e+000 3.426685877975470e-001 1.026842417797816e+000 -1.627007846869027e+000 -3.050288630205076e+000 1.612781363005844e-002 -2.327104462311092e-001 5.053584491199623e-002 1.208378968177109e-002
3.238412447257371e+000 1.118042237001648e+000 3.425965147575992e-001 1.026501008624396e+000 -1.627148779667763e+000 -3.050790208974598e+000 1.396770398837166e-002 -2.324247585564256e-001 5.062346197985672e-002 1.430975559211986e-002
3.244588607594924e+000 1.111109492650788e+000 3.424863620533584e-001 1.026097144884846e+000 -1.627380881144431e+000 -3.051386072889810e+000 1.183424681336964e-002 -2.320585262388473e-001 5.084700217273360e-002 1.639087323652780e-002
3.250764767932476e+000 1.104171431423351e+000 3.423379755082201e-001 1.025633192515185e+000 -1.627705666251224e+000 -3.052078973112784e+000 9.728970501947654e-003 -2.316103826725170e-001 5.120755172592709e-002 1.832952861453965e-002
3.256940928270029e+000 1.097227745501948e+000 3.421510928531950e-001 1.025111807574128e+000 -1.628121762549275e+000 -3.052872528888868e+000 7.647814680719733e-003 -2.310782164056248e-001 5.170288478423437e-002 2.013483050644113e-002
3.263117088607581e+000 1.090278211040816e+000 3.419254055013949e-001 1.024535916396280e+000 -1.628625129262532e+000 -3.053769411635463e+000 5.582291092646408e-003 -2.304608820431075e-001 5.232751793597285e-002 2.182076212026355e-002
3.269293248945134e+000 1.083322461479745e+000 3.416606276073630e-001 1.023908701060931e+000 -1.629209335405356e+000 -3.054770068114793e+000 3.520807918097280e-003 -2.297591431520944e-001 5.307278059241131e-002 2.340385646401100e-002
3.275469409282686e+000 1.076359785564347e+000 3.413565518760432e-001 1.023233557283688e+000 -1.629865910843854e+000 -3.055871613650306e+000 1.449684490903103e-003 -2.289765591222566e-001 5.392711679767299e-002 2.490189548612489e-002
3.281645569620239e+000 1.069388858814838e+000 3.410131050708647e-001 1.022514035305860e+000 -1.630584888278974e+000 -3.057065322928941e+000 -6.456742461677933e-004 -2.281220394603826e-001 5.487673489854889e-002 2.633299727605385e-002
3.287821729957791e+000 1.062407871111821e+000 3.406303658050441e-001 1.021753695852653e+000 -1.631354316357711e+000 -3.058339546757430e+000 -2.782815390618421e-003 -2.272064790869050e-001 5.590487481510616e-002 2.771846184474676e-002
3.293997890295344e+000 1.055413961013638e+000 3.402086521945119e-001 1.020956031417944e+000 -1.632161905806935e+000 -3.059671439218386e+000 -4.979267951217725e-003 -2.262520293985462e-001 5.699402426930125e-002 2.908110531854227e-002
3.300174050632896e+000 1.048403421299843e+000 3.397485997407244e-001 1.020124284950828e+000 -1.632994843756292e+000 -3.061030102133097e+000 -7.255547210610391e-003 -2.252884741495831e-001 5.812527941732061e-002 3.044894086089834e-002
3.306350210970449e+000 1.041371467265977e+000 3.392513081895637e-001 1.019261264681667e+000 -1.633841331265806e+000 -3.062373974101772e+000 -9.635619175728305e-003 -2.243557339273218e-001 5.927983618929221e-002 3.185609211699473e-002
3.312526371308001e+000 1.034312004207963e+000 3.387185264979353e-001 1.018369075775535e+000 -1.634692817055024e+000 -3.063649270532264e+000 -1.214786679826529e-002 -2.235048273382791e-001 6.044114431416812e-002 3.334372206079772e-002
3.318702531645554e+000 1.027217415054334e+000 3.381528544981463e-001 1.017448812145837e+000 -1.635547130963021e+000 -3.064789317325758e+000 -1.482570796645266e-002 -2.227976898316901e-001 6.159815912162676e-002 3.496019763779969e-002
