Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  7.500000000000000e-01,  1.270349947253632e-03, -3.957696395882400e-01,  2.063961215281285e-01,  9.243190639441699e-02,  8.047041330805458e-01,  1.067170059794997e-01, -1.776863814473341e-01,  4.839618087528945e-01,  5.202420306211453e-01,  1.047197556609073e+00,  2.041991975280771e-05,  8.548717289613705e-14,  0.000000000000000e+00
  7.600000000000000e-01,  1.270349947050442e-03, -3.957696395881957e-01,  2.063961215281278e-01,  9.243190639370685e-02,  8.047041330794635e-01,  1.067170059790236e-01, -1.776863774639683e-01,  4.839617942322212e-01,  5.202420316279128e-01,  1.047197556608987e+00,  2.041991975280771e-05,  1.065814103640150e-14,  0.000000000000000e+00
  7.700000000000000e-01,  1.270349946862700e-03, -3.957696395881380e-01,  2.063961215281249e-01,  9.243190639306195e-02,  8.047041330785393e-01,  1.067170059786702e-01, -1.776863814492914e-01,  4.839618087593999e-01,  5.202420306206603e-01,  1.047197556608906e+00,  2.041990887888329e-05, -6.572520305780927e-14,  0.000000000000000e+00
  7.800000000000000e-01,  1.270349946121476e-03, -3.957696395880836e-01,  2.063961215278655e-01,  9.243190639058478e-02,  8.047041330763711e-01,  1.067170059761706e-01, -1.776863830981494e-01,  4.839618147786893e-01,  5.202420302051830e-01,  1.047197556609274e+00,  2.041989800495308e-05,  7.105427357601002e-15,  0.000000000000000e+00
  7.900000000000000e-01,  1.270349946117446e-03, -3.957696395880825e-01,  2.063961215278586e-01,  9.243190639058631e-02,  8.047041330763725e-01,  1.067170059761723e-01, -1.776863801827508e-01,  4.839618041512641e-01,  5.202420309430649e-01,  1.047197556609293e+00,  2.041989800495308e-05,  1.976196983832779e-14,  0.000000000000000e+00
  7.999999999999999e-01,  1.270349946113527e-03, -3.957696395880842e-01,  2.063961215278533e-01,  9.243190639058511e-02,  8.047041330763709e-01,  1.067170059761715e-01, -1.776863761970730e-01,  4.839617896219569e-01,  5.202420319517468e-01,  1.047197556609312e+00,  2.041991975280771e-05,  3.064215547965432e-14,  0.000000000000000e+00
  8.100000000000001e-01,  1.270349946116326e-03, -3.957696395880840e-01,  2.063961215278502e-01,  9.243190639058062e-02,  8.047041330763719e-01,  1.067170059761728e-01, -1.776863801806738e-01,  4.839618041439280e-01,  5.202420309435837e-01,  1.047197556609328e+00,  2.041989800495308e-05,  4.218847493575595e-14,  0.000000000000000e+00
  8.200000000000001e-01,  1.270349946115766e-03, -3.957696395880845e-01,  2.063961215278473e-01,  9.243190639057969e-02,  8.047041330763725e-01,  1.067170059761727e-01, -1.776863801760641e-01,  4.839618041272175e-01,  5.202420309447470e-01,  1.047197556609339e+00,  2.041991975280771e-05,  5.151434834260726e-14,  0.000000000000000e+00
  8.300000000000000e-01,  1.270349946117893e-03, -3.957696395880845e-01,  2.063961215278462e-01,  9.243190639057855e-02,  8.047041330763745e-01,  1.067170059761736e-01, -1.776863814371165e-01,  4.839618087244231e-01,  5.202420306255959e-01,  1.047197556609345e+00,  2.041989800495308e-05,  5.817568649035820e-14,  0.000000000000000e+00
  8.400000000000000e-01,  1.270349946119237e-03, -3.957696395880833e-01,  2.063961215278470e-01,  9.243190639057938e-02,  8.047041330763756e-01,  1.067170059761750e-01, -1.776863797771986e-01,  4.839618026732692e-01,  5.202420310457031e-01,  1.047197556609342e+00,  2.041991975280771e-05,  6.039613253960852e-14,  0.000000000000000e+00
