Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightLeg.SubTalarEversion
 2.791890000000000e+000,-3.227335399665398e-001, 5.705304432488711e-002,-1.718048039055931e-001, 1.397915219774845e-001,-2.505149126197751e-001, 4.798526393023471e-002
 2.796057000000000e+000,-3.271592434391031e-001, 5.737512439261172e-002,-1.747387758141478e-001, 1.423009194752025e-001,-2.523133432631674e-001, 4.824281245265379e-002
 2.800224000000000e+000,-3.313656664753873e-001, 5.785515137610142e-002,-1.779209831469628e-001, 1.452274823771362e-001,-2.539598121533309e-001, 4.881355479662209e-002
 2.804391000000000e+000,-3.353509755934948e-001, 5.850710173598572e-002,-1.813975532135702e-001, 1.485870910334786e-001,-2.554402110415846e-001, 4.973897078926066e-002
 2.808558000000000e+000,-3.391124479765149e-001, 5.934235099464602e-002,-1.852143416483245e-001, 1.523957551394936e-001,-2.567398660325022e-001, 5.106080501738912e-002
 2.812725000000000e+000,-3.426466172319775e-001, 6.036927534535441e-002,-1.894169454751977e-001, 1.566693075820727e-001,-2.578431207963611e-001, 5.282162813389874e-002
 2.816892000000000e+000,-3.459491256038006e-001, 6.159264750940108e-002,-1.940497541539367e-001, 1.614234572197035e-001,-2.587332359065393e-001, 5.506394098946527e-002
 2.821059000000000e+000,-3.490146951187326e-001, 6.301317253319350e-002,-1.991550325155830e-001, 1.666738675128374e-001,-2.593922532570380e-001, 5.782906388516918e-002
 2.825226000000000e+000,-3.518371927265365e-001, 6.462716631528953e-002,-2.047719064044524e-001, 1.724362423233694e-001,-2.598008318324523e-001, 6.115578593987900e-002
 2.829393000000000e+000,-3.544097644935571e-001, 6.642636648453415e-002,-2.109351702130834e-001, 1.787263970715999e-001,-2.599380797872747e-001, 6.507881283992610e-002
 2.833560000000000e+000,-3.567250191513572e-001, 6.839786492204092e-002,-2.176738736303214e-001, 1.855602984380914e-001,-2.597814086754584e-001, 6.962708966394077e-002
 2.837727000000000e+000,-3.587752464101886e-001, 7.052415703101067e-002,-2.250096776948433e-001, 1.929540625896977e-001,-2.593064250748154e-001, 7.482206757846092e-002
 2.841894000000000e+000,-3.605526578885543e-001, 7.278330578638448e-002,-2.329550165384986e-001, 2.009239035720250e-001,-2.584868737175480e-001, 8.067596961559789e-002
 2.846061000000000e+000,-3.620496377377055e-001, 7.514921993507873e-002,-2.415111464071223e-001, 2.094860225667383e-001,-2.572946524117708e-001, 8.719011851430705e-002
 2.850228000000000e+000,-3.632589876077151e-001, 7.759204973927614e-002,-2.506661963155754e-001, 2.186564303166248e-001,-2.556999185868846e-001, 9.435341391294845e-002
 2.854395000000000e+000,-3.641741487544700e-001, 8.007870935612504e-002,-2.603933627968345e-001, 2.284506988421902e-001,-2.536712970030542e-001, 1.021410725689167e-001
 2.858562000000000e+000,-3.647893821837608e-001, 8.257353796637346e-002,-2.706494201082231e-001, 2.388836416303146e-001,-2.511761862464538e-001, 1.105137603362959e-001
 2.862729000000000e+000,-3.650998836993806e-001, 8.503910732971765e-002,-2.813737437737485e-001, 2.499689249264107e-001,-2.481811552385290e-001, 1.194172448138521e-001
 2.866896000000000e+000,-3.651018068737650e-001, 8.743717152337593e-002,-2.924880565716564e-001, 2.617186196283183e-001,-2.446524144973110e-001, 1.287826882341061e-001
 2.871063000000000e+000,-3.647921709234528e-001, 8.972974223255426e-002,-3.038970909507167e-001, 2.741427114516721e-001,-2.405563368728495e-001, 1.385276768502423e-001
 2.875230000000000e+000,-3.641686468267043e-001, 9.188026402563132e-002,-3.154903195951098e-001, 2.872485917626247e-001,-2.358599958311427e-001, 1.485580343890035e-001
 2.879397000000000e+000,-3.632290249590133e-001, 9.385415503367689e-002,-3.271438428103159e-001, 3.010406989640159e-001,-2.305320864080880e-001, 1.587700226387896e-001
 2.883564000000000e+000,-3.619717245038054e-001, 9.562282702635438e-002,-3.387283885702606e-001, 3.155194322276361e-001,-2.245417563094829e-001, 1.690551559867980e-001
 2.887731000000000e+000,-3.603939382817084e-001, 9.716052306080636e-002,-3.501080395784396e-001, 3.306816500591874e-001,-2.178614156265677e-001, 1.793014588754098e-001
 2.891898000000000e+000,-3.584922727587366e-001, 9.844808110883285e-002,-3.611499076397532e-001, 3.465196493389717e-001,-2.104653262247250e-001, 1.893992023250595e-001
 2.896065000000000e+000,-3.562622145631028e-001, 9.947279275761245e-002,-3.717287292502735e-001, 3.630210143968292e-001,-2.023301400227781e-001, 1.992444750832522e-001
 2.900232000000000e+000,-3.536980272357813e-001, 1.002286233292731e-001,-3.817322457771241e-001, 3.801683694848712e-001,-1.934349237293919e-001, 2.087429563680299e-001
 2.904399000000000e+000,-3.507928446597497e-001, 1.007160249477304e-001,-3.910658597363509e-001, 3.979391997881819e-001,-1.837611199067058e-001, 2.178131747617700e-001
 2.908566000000000e+000,-3.475389663905084e-001, 1.009413405181501e-001,-3.996561931409036e-001, 4.163057418066287e-001,-1.732925109195984e-001, 2.263890010894758e-001
 2.912733000000000e+000,-3.439283314262660e-001, 1.009158429750106e-001,-4.074532875938863e-001, 4.352349487252953e-001,-1.620152658893515e-001, 2.344211916620010e-001
 2.916900000000000e+000,-3.399531226075311e-001, 1.006544943663161e-001,-4.144313270895312e-001, 4.546885431208089e-001,-1.499181320855447e-001, 2.418779188022210e-001
 2.921067000000000e+000,-3.356064389196142e-001, 1.001745316186258e-001,-4.205879180720461e-001, 4.746231720748066e-001,-1.369928050199885e-001, 2.487443256683136e-001
 2.925234000000000e+000,-3.308829689429484e-001, 9.949399664978853e-002,-4.259421004102869e-001, 4.949906773907736e-001,-1.232344934976181e-001, 2.550211955447527e-001
 2.929401000000000e+000,-3.257796034669689e-001, 9.863033843500046e-002,-4.305313529741301e-001, 5.157384888837848e-001,-1.086426722941636e-001, 2.607228834809821e-001
 2.933568000000000e+000,-3.202959367328493e-001, 9.759921430281371e-002,-4.344079014567925e-001, 5.368101430717821e-001,-9.322198442032277e-002, 2.658747307790759e-001
 2.937735000000000e+000,-3.144344902305182e-001, 9.641371131291865e-002,-4.376348270165765e-001, 5.581459149550337e-001,-7.698313678361633e-002, 2.705101859461099e-001
 2.941902000000000e+000,-3.082013778209403e-001, 9.508338113519388e-002,-4.402811912234577e-001, 5.796835910535493e-001,-5.994434899169708e-002, 2.746680398077844e-001
 2.946069000000000e+000,-3.016054906819324e-001, 9.361484667643305e-002,-4.424190221842170e-001, 6.013592583598595e-001,-4.213180648080876e-002, 2.783895073430867e-001
 2.950236000000000e+000,-2.946587120473225e-001, 9.201162092208870e-002,-4.441188141165999e-001, 6.231082139040253e-001,-2.358112604884753e-002, 2.817158741489005e-001
 2.954403000000000e+000,-2.873753535479017e-001, 9.027476497917508e-002,-4.454464182559270e-001, 6.448658826548791e-001,-4.338332942037291e-003, 2.846862824329637e-001
 2.958570000000000e+000,-2.797716314413795e-001, 8.840356424555274e-002,-4.464604674511921e-001, 6.665687632133782e-001, 1.553909080914722e-002, 2.873358945738059e-001
 2.962737000000000e+000,-2.718651056228174e-001, 8.639625330963119e-002,-4.472105863825894e-001, 6.881553770914908e-001, 3.598127807891800e-002, 2.896944668152889e-001
 2.966904000000000e+000,-2.636741076112812e-001, 8.425070140942337e-002,-4.477363736671742e-001, 7.095671989645407e-001, 5.690528547738920e-002, 2.917853692380186e-001
 2.971071000000000e+000,-2.552171767584137e-001, 8.196497640405354e-002,-4.480670922707869e-001, 7.307495413360891e-001, 7.821476110167776e-002, 2.936250545151706e-001
 2.975238000000000e+000,-2.465125197266537e-001, 7.953775798309559e-002,-4.482219580516384e-001, 7.516523620032186e-001, 9.980008529946660e-002, 2.952229640341371e-001
 2.979405000000000e+000,-2.375775076103742e-001, 7.696862424994810e-002,-4.482108915279569e-001, 7.722309551142219e-001, 1.215390783477739e-001, 2.965818391097732e-001
 2.983572000000000e+000,-2.284282274444498e-001, 7.425824009297699e-002,-4.480356061559307e-001, 7.924464776945641e-001, 1.432983414141270e-001, 2.976983688887092e-001
 2.987739000000000e+000,-2.190791048959896e-001, 7.140845965284637e-002,-4.476909254300059e-001, 8.122662611290277e-001, 1.649352542588626e-001, 2.985640761706787e-001
 2.991906000000000e+000,-2.095426091724794e-001, 6.842236678275659e-002,-4.471662355304312e-001, 8.316638703450840e-001, 1.863005820915729e-001, 2.991663339972598e-001
 2.996073000000000e+000,-1.998290443065403e-001, 6.530429766793855e-002,-4.464469932847615e-001, 8.506188996421621e-001, 2.072415658258163e-001, 2.994894157324515e-001
 3.000240000000000e+000,-1.899464284750438e-001, 6.205987778112809e-002,-4.455162204446964e-001, 8.691165216279798e-001, 2.276053203542483e-001, 2.995155148519588e-001
 3.004407000000000e+000,-1.799004626717700e-001, 5.869607222996987e-002,-4.443559117041130e-001, 8.871468291261143e-001, 2.472423380370537e-001, 2.992257524754174e-001
 3.008574000000000e+000,-1.696945931877583e-001, 5.522122428037979e-002,-4.429482768820634e-001, 9.047040249914931e-001, 2.660098823177832e-001, 2.986012638946168e-001
 3.012741000000000e+000,-1.593301785263586e-001, 5.164505234191585e-002,-4.412767682825253e-001, 9.217855130619185e-001, 2.837750995800269e-001, 2.976243832094601e-001
 3.016908000000000e+000,-1.488067655797098e-001, 4.797859404838412e-002,-4.393269017583935e-001, 9.383909349726686e-001, 3.004177558297372e-001, 2.962797720847101e-001
 3.021075000000000e+000,-1.381224596786966e-001, 4.423411531936328e-002,-4.370869022904170e-001, 9.545212045498766e-001, 3.158325206202203e-001, 2.945552883208624e-001
 3.025242000000000e+000,-1.272743582344270e-001, 4.042501855127378e-002,-4.345481861013940e-001, 9.701776067045211e-001, 3.299306788323654e-001, 2.924424966086731e-001
 3.029409000000000e+000,-1.162590168455669e-001, 3.656577495523705e-002,-4.317056775809113e-001, 9.853610222239285e-001, 3.426411653237974e-001, 2.899368283318251e-001
 3.033576000000000e+000,-1.050729233687324e-001, 3.267187642967495e-002,-4.285579628423231e-001, 1.000071307089132e+000, 3.539109213421898e-001, 2.870374475038772e-001
 3.037743000000000e+000,-9.371301785043121e-002, 2.875973608731663e-002,-4.251071541182551e-001, 1.014306894559824e+000, 3.637045383390125e-001, 2.837468904117755e-001
 3.041910000000000e+000,-8.217690861880465e-002, 2.484675244559176e-002,-4.213592670801719e-001, 1.028064145853692e+000, 3.720041149624930e-001, 2.800707878361008e-001
 3.046077000000000e+000,-7.046363634320474e-002, 2.095091682280326e-002,-4.173231324062807e-001, 1.041337575086248e+000, 3.788073767100726e-001, 2.760172915616781e-001
 3.050244000000000e+000,-5.857378472467364e-002, 1.709079657550849e-002,-4.130105700076927e-001, 1.054119421630039e+000, 3.841268799226930e-001, 2.715968841779757e-001
 3.054411000000000e+000,-4.650984668834739e-002, 1.328527597592610e-002,-4.084358156302038e-001, 1.066399694704234e+000, 3.879883308943022e-001, 2.668221338524046e-001
 3.058578000000000e+000,-3.427646745601547e-002, 9.553313212624870e-003,-4.036150387965776e-001, 1.078166217137067e+000, 3.904289396699944e-001, 2.617076037669678e-001
 3.062745000000000e+000,-2.188062490265545e-002, 5.913683907870171e-003,-3.985658366503647e-001, 1.089404730954799e+000, 3.914957356301219e-001, 2.562698806449497e-001
 3.066912000000000e+000,-9.331754296312507e-003, 2.384785629811148e-003,-3.933068748731132e-001, 1.100098858459226e+000, 3.912441595716537e-001, 2.505277766212047e-001
 3.071079000000000e+000, 3.358256429479827e-003,-1.015878202992537e-003,-3.878568754899029e-001, 1.110231078282900e+000, 3.897355035548665e-001, 2.445021851844689e-001
 3.075246000000000e+000, 1.617505364331412e-002,-4.271572426827186e-003,-3.822350718481439e-001, 1.119781747851280e+000, 3.870370397505737e-001, 2.382167994511751e-001
 3.079413000000000e+000, 2.910193398138547e-002,-7.366855967448460e-003,-3.764602761381101e-001, 1.128730137654762e+000, 3.832197155651148e-001, 2.316980027590869e-001
 3.083580000000000e+000, 4.212002599971284e-002,-1.028775462710363e-002,-3.705507612379298e-001, 1.137054489857280e+000, 3.783572976984486e-001, 2.249751458471737e-001
 3.087747000000000e+000, 5.520854374848809e-002,-1.302196633742514e-002,-3.645240693789389e-001, 1.144732310062422e+000, 3.725253710306198e-001, 2.180806648936563e-001
 3.091914000000000e+000, 6.834509048321005e-002,-1.555901811239768e-002,-3.583968893296538e-001, 1.151740680207824e+000, 3.658004359082137e-001, 2.110500923640132e-001
 3.096081000000000e+000, 8.150598704149470e-002,-1.789036488031659e-002,-3.521849862528260e-001, 1.158056578149913e+000, 3.582590813219762e-001, 2.039219426218082e-001
 3.100248000000000e+000, 9.466661160083822e-002,-2.000943183380599e-002,-3.459031775852421e-001, 1.163657192524998e+000, 3.499772334302482e-001, 1.967374708804312e-001
 3.104415000000000e+000, 1.078017461085015e-001,-2.191161207868375e-002,-3.395653541162479e-001, 1.168520223159730e+000, 3.410294944836922e-001, 1.895403150026765e-001
 3.108582000000000e+000, 1.208859221763962e-001,-2.359422922606425e-002,-3.331845409830948e-001, 1.172624157014910e+000, 3.314885787475372e-001, 1.823760327251364e-001
 3.112749000000000e+000, 1.338937541458602e-001,-2.505646767643488e-002,-3.267729889841756e-001, 1.175948512142861e+000, 3.214248378012405e-001, 1.752915492943032e-001
 3.116916000000000e+000, 1.468002459048548e-001,-2.629927380772479e-002,-3.203422900939689e-001, 1.178474045451961e+000, 3.109058641151452e-001, 1.683345358367658e-001
 3.121083000000000e+000, 1.595810605744704e-001,-2.732523606002979e-002,-3.139035144696520e-001, 1.180182922016842e+000, 2.999961630433080e-001, 1.615527421354341e-001
 3.125250000000000e+000, 1.722127464111490e-001,-2.813845198481069e-002,-3.074673604191727e-001, 1.181058845502924e+000, 2.887568830259953e-001, 1.549933076297730e-001
 3.129417000000000e+000, 1.846729166744715e-001,-2.874438758066367e-002,-3.010443008372991e-001, 1.181087150066453e+000, 2.772455981049777e-001, 1.487020742198868e-001
 3.133584000000000e+000, 1.969403850439203e-001,-2.914973396453435e-002,-2.946447106817069e-001, 1.180254852915248e+000, 2.655161470215997e-001, 1.427229231105655e-001
 3.137751000000000e+000, 2.089952599765755e-001,-2.936226590107216e-002,-2.882789657049832e-001, 1.178550666377478e+000, 2.536185365295986e-001, 1.370971539993230e-001
 3.141918000000000e+000, 2.208190007138191e-001,-2.939070276237299e-002,-2.819575057147233e-001, 1.175964971338568e+000, 2.415989082412320e-001, 1.318629202792627e-001
 3.146085000000000e+000, 2.323944371769386e-001,-2.924456880993676e-002,-2.756908605023606e-001, 1.172489757556267e+000, 2.294995620114053e-001, 1.270547310633904e-001
 3.150252000000000e+000, 2.437057579428582e-001,-2.893404946674894e-002,-2.694896434806672e-001, 1.168118536423966e+000, 2.173590338515160e-001, 1.227030287368601e-001
 3.154419000000000e+000, 2.547384726283328e-001,-2.846984127580132e-002,-2.633645178834616e-001, 1.162846229720538e+000, 2.052122331073177e-001, 1.188338472729309e-001
 3.158586000000000e+000, 2.654793536586149e-001,-2.786299422913441e-002,-2.573261338316838e-001, 1.156669037391321e+000, 1.930906418415979e-001, 1.154685526425239e-001
 3.162753000000000e+000, 2.759163585711236e-001,-2.712474789541752e-002,-2.513850332515843e-001, 1.149584287233078e+000, 1.810225740241100e-001, 1.126236642174399e-001
 3.166920000000000e+000, 2.860385319080368e-001,-2.626636668691029e-002,-2.455515266224774e-001, 1.141590268197638e+000, 1.690334897167458e-001, 1.103107554877499e-001
 3.171087000000000e+000, 2.958358867001341e-001,-2.529898096366989e-002,-2.398355514914729e-001, 1.132686050888072e+000, 1.571463559239910e-001, 1.085364328463356e-001
 3.175254000000000e+000, 3.052992690232568e-001,-2.423343753630336e-002,-2.342465210356469e-001, 1.122871306029041e+000, 1.453820409437896e-001, 1.073023893660797e-001
 3.179421000000000e+000, 3.144202144648604e-001,-2.308015752042225e-002,-2.287931661473434e-001, 1.112146138266210e+000, 1.337597310581211e-001, 1.066055229000750e-001
 3.183588000000000e+000, 3.231908092480357e-001,-2.184899455260703e-002,-2.234833719875406e-001, 1.100510952273110e+000, 1.222973657003706e-001, 1.064380983354433e-001
 3.187755000000000e+000, 3.316035677671815e-001,-2.054908363970820e-002,-2.183240076394318e-001, 1.087966363769906e+000, 1.110120877181852e-001, 1.067879321893631e-001
 3.191922000000000e+000, 3.396517368938433e-001,-1.918855314209056e-002,-2.133207091272195e-001, 1.074513513462205e+000, 9.992045327840657e-002, 1.076384606520780e-001
 3.196089000000000e+000, 3.473275989281317e-001,-1.777480317764546e-002,-2.084778209317408e-001, 1.060152702735697e+000, 8.903984702914444e-002, 1.089694307419992e-001
 3.200256000000000e+000, 3.546248851519568e-001,-1.631359020175460e-002,-2.037979457683044e-001, 1.044885596066028e+000, 7.838742779010857e-002, 1.107563450603605e-001
 3.204423000000000e+000, 3.615371173986913e-001,-1.480926768185653e-002,-1.992818453093586e-001, 1.028713995476829e+000, 6.798147056153424e-002, 1.129711473684349e-001
 3.208590000000000e+000, 3.680580385060565e-001,-1.326444440752472e-002,-1.949281094363184e-001, 1.011640444941767e+000, 5.784143191486081e-002, 1.155822847601954e-001
 3.212757000000000e+000, 3.741816545010161e-001,-1.167976071205046e-002,-1.907328245893596e-001, 9.936685616549781e-001, 4.798818597965378e-002, 1.185548877625407e-001
