Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristAbduction
 2.791890000000000e+000,-6.415865799209907e-001, 1.159020123147290e-001,-3.434635373780559e-001, 1.797946824457219e-001,-2.090562494991807e-001, 3.275935321839801e-001, 5.788769590491449e-001, 6.296060092254363e-001, 4.651344397717319e-001, 1.438219619535744e-001
 2.796057000000000e+000,-6.416172867413461e-001, 1.166196583081460e-001,-3.436848186709958e-001, 1.817854842119693e-001,-2.071392510270736e-001, 3.288567164318922e-001, 5.796078440330703e-001, 6.287177062809484e-001, 4.667369180819572e-001, 1.441206941106352e-001
 2.800224000000000e+000,-6.416582853435666e-001, 1.172873350799537e-001,-3.438979559367194e-001, 1.835562126315113e-001,-2.051160236772300e-001, 3.299770731783331e-001, 5.802517640577160e-001, 6.277501959265823e-001, 4.684669036685198e-001, 1.444237345410700e-001
 2.804391000000000e+000,-6.417081917134597e-001, 1.178952542158247e-001,-3.441015870988973e-001, 1.851050434833430e-001,-2.029951136726057e-001, 3.309539103911640e-001, 5.808163338494428e-001, 6.267060366479897e-001, 4.703193028955757e-001, 1.447294750276867e-001
 2.808558000000000e+000,-6.417659018776412e-001, 1.184348889922000e-001,-3.442945608371244e-001, 1.864301497099281e-001,-2.007853731542603e-001, 3.317873216942130e-001, 5.813087913789320e-001, 6.255885982550336e-001, 4.722880888660486e-001, 1.450360196895064e-001
 2.812725000000000e+000,-6.418305936037647e-001, 1.188993150618849e-001,-3.444759153334109e-001, 1.875297007029428e-001,-1.984957623468285e-001, 3.324782917170048e-001, 5.817359110668179e-001, 6.244019027030455e-001, 4.743666328153240e-001, 1.453413334055791e-001
 2.816892000000000e+000,-6.419016901917478e-001, 1.192832372490988e-001,-3.446448551068521e-001, 1.884016909755484e-001,-1.961357166202287e-001, 3.330284959445363e-001, 5.821038307678618e-001, 6.231508485242403e-001, 4.765473923389942e-001, 1.456432019157969e-001
 2.821059000000000e+000,-6.419788553260060e-001, 1.195831853897711e-001,-3.448008172387506e-001, 1.890442985489864e-001,-1.937142215848327e-001, 3.334404031032407e-001, 5.824180945810288e-001, 6.218407132223085e-001, 4.788228310859530e-001, 1.459393789295941e-001
 2.825226000000000e+000,-6.420619194483273e-001, 1.197972969894334e-001,-3.449433770499231e-001, 1.894554373401847e-001,-1.912410362452067e-001, 3.337168427125150e-001, 5.826833581489127e-001, 6.204777653203913e-001, 4.811843826152265e-001, 1.462274681098624e-001
 2.829393000000000e+000,-6.421511840289748e-001, 1.199251031898123e-001,-3.450723951681614e-001, 1.896335884732896e-001,-1.887263013350633e-001, 3.338609664471404e-001, 5.829033221722387e-001, 6.190692009915831e-001, 4.836226943718995e-001, 1.465049923885388e-001
