Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftLeg.SubTalarEversion
 2.791890000000000e+000, 3.876345469774446e-001, 1.934187530784943e-001, 6.203582575876970e-001, 1.768271796793356e-001,-1.562813105951241e-002, 1.049080188757712e-001
 2.796057000000000e+000, 3.870995214934728e-001, 1.947105747138003e-001, 6.300669779285942e-001, 1.622578770355139e-001,-1.360620571788432e-002, 9.646724501003738e-002
 2.800224000000000e+000, 3.867891598051836e-001, 1.958119273889001e-001, 6.388204464734376e-001, 1.490064806632348e-001,-1.179339184985763e-002, 8.856390347966150e-002
 2.804391000000000e+000, 3.866857701431206e-001, 1.967394168995882e-001, 6.466502917826161e-001, 1.370939171593289e-001,-1.024295916282915e-002, 8.124825871082733e-002
 2.808558000000000e+000, 3.867698763391491e-001, 1.975066341293430e-001, 6.536049736885956e-001, 1.265341687343036e-001,-8.998194470307098e-003, 7.455145705628055e-002
 2.812725000000000e+000, 3.870222398317536e-001, 1.981245085604633e-001, 6.597424316657871e-001, 1.173342028845100e-001,-8.091345769477978e-003, 6.849089641997519e-002
 2.816892000000000e+000, 3.874244155358177e-001, 1.986013896713059e-001, 6.651227536732051e-001, 1.094934435494682e-001,-7.542935504134755e-003, 6.307625352345134e-002
 2.821059000000000e+000, 3.879589941451849e-001, 1.989433587858394e-001, 6.698022498818941e-001, 1.030033314359038e-001,-7.361612579110863e-003, 5.831461588215760e-002
 2.825226000000000e+000, 3.886096519008768e-001, 1.991546432647362e-001, 6.738289618564701e-001, 9.784706819973239e-002,-7.544495079693002e-003, 5.421439807000784e-002
 2.829393000000000e+000, 3.893588765583506e-001, 1.992366910202672e-001, 6.772379227897932e-001, 9.399823981254822e-002,-8.077292258563998e-003, 5.079149252485517e-002
 2.833560000000000e+000, 3.901968657194563e-001, 1.991938268437572e-001, 6.800551448665565e-001, 9.142653373270426e-002,-8.937991401398679e-003, 4.805665840624056e-002
 2.837727000000000e+000, 3.911083814178731e-001, 1.990255968032488e-001, 6.822873307336175e-001, 9.009024969628902e-002,-1.009434472589555e-002, 4.603662111013351e-002
 2.841894000000000e+000, 3.920816259346368e-001, 1.987320474649215e-001, 6.839273937536136e-001, 8.994243590407113e-002,-1.150784606793051e-002, 4.475984280634918e-002
 2.846061000000000e+000, 3.931063691393802e-001, 1.983124042067836e-001, 6.849532670065629e-001, 9.093060570527142e-002,-1.313450642692220e-002, 4.425863345127305e-002
 2.850228000000000e+000, 3.941742897504506e-001, 1.977649186091650e-001, 6.853288782929714e-001, 9.299787597997417e-002,-1.492614834949071e-002, 4.456738798826295e-002
 2.854395000000000e+000, 3.952793288338893e-001, 1.970866359276957e-001, 6.850058125635758e-001, 9.608414100057182e-002,-1.683154394620266e-002, 4.572044804084163e-002
 2.858562000000000e+000, 3.964179896756274e-001, 1.962731221579852e-001, 6.839256517796067e-001, 1.001272141531130e-001,-1.879740381691732e-002, 4.774968413263910e-002
 2.862729000000000e+000, 3.975895194658574e-001, 1.953181994815845e-001, 6.820229786817189e-001, 1.050638867522207e-001,-2.076927592179870e-002, 5.068187455228545e-002
 2.866896000000000e+000, 3.987959197421243e-001, 1.942137438270286e-001, 6.792290172103984e-001, 1.108308681109753e-001,-2.269244361492694e-002, 5.453596031658927e-002
 2.871063000000000e+000, 4.000417475891781e-001, 1.929495965282908e-001, 6.754758506673818e-001, 1.173655848278560e-001,-2.451290813521161e-002, 5.932027590922176e-002
 2.875230000000000e+000, 4.013336811781905e-001, 1.915136369443877e-001, 6.707011126096134e-001, 1.246068314143831e-001,-2.617851601059322e-002, 6.502988387688592e-002
 2.879397000000000e+000, 4.026802608848568e-001, 1.898922581614944e-001, 6.648531462696748e-001, 1.324955191091148e-001,-2.764039726417849e-002, 7.164358622245898e-002
 2.883564000000000e+000, 4.040892230954825e-001, 1.880700168113654e-001, 6.578954151058636e-001, 1.409739368127907e-001,-2.885386041893975e-002, 7.912437116593953e-002
 2.887731000000000e+000, 4.055690462128831e-001, 1.860316190202342e-001, 6.498122898965184e-001, 1.499874129567483e-001,-2.978078656892325e-002, 8.741450747053740e-002
 2.891898000000000e+000, 4.071258878041065e-001, 1.837619351848758e-001, 6.406125344528179e-001, 1.594830596346995e-001,-3.039064382106580e-002, 9.643761913194494e-002
 2.896065000000000e+000, 4.087627802766623e-001, 1.812472355603185e-001, 6.303325261809336e-001, 1.694096263348321e-001,-3.066211458547757e-002, 1.060987611732543e-001
 2.900232000000000e+000, 4.104784672038833e-001, 1.784762636610362e-001, 6.190377483534639e-001, 1.797168978065197e-001,-3.058436726270073e-002, 1.162863792721299e-001
 2.904399000000000e+000, 4.122664868176513e-001, 1.754412893456991e-001, 6.068223325831007e-001, 1.903550159275347e-001,-3.015797023515827e-002, 1.268756138427944e-001
 2.908566000000000e+000, 4.141146331562873e-001, 1.721390458709091e-001, 5.938065052288716e-001, 2.012738446324795e-001,-2.939530519736346e-002, 1.377328450763315e-001
 2.912733000000000e+000, 4.160048657924517e-001, 1.685714527697828e-001, 5.801321250544093e-001, 2.124224680207860e-001,-2.832037178794027e-002, 1.487211356556045e-001
 2.916900000000000e+000, 4.179136593452754e-001, 1.647460446725564e-001, 5.659567650993429e-001, 2.237488710801353e-001,-2.696795264353359e-002, 1.597060347658285e-001
 2.921067000000000e+000, 4.198127174268781e-001, 1.606760628789137e-001, 5.514469404810588e-001, 2.351998165274725e-001,-2.538219389490406e-002, 1.705611284717739e-001
 2.925234000000000e+000, 4.216699406547141e-001, 1.563802107078627e-001, 5.367711347284856e-001, 2.467209088560050e-001,-2.361471770926609e-002, 1.811727930772714e-001
 2.929401000000000e+000, 4.234505386136594e-001, 1.518821035063993e-001, 5.220932128738387e-001, 2.582568359942278e-001,-2.172241137367561e-002, 1.914438098770313e-001
 2.933568000000000e+000, 4.251181947449051e-001, 1.472094560388770e-001, 5.075666589390733e-001, 2.697517841174413e-001,-1.976503395453093e-002, 2.012957253863598e-001
 2.937735000000000e+000, 4.266362441289133e-001, 1.423930865070657e-001, 4.933299367323499e-001, 2.811499892928092e-001,-1.780274524859945e-002, 2.106700324297333e-001
 2.941902000000000e+000, 4.279686497117224e-001, 1.374655900346617e-001, 4.795030553947186e-001, 2.923964979508368e-001,-1.589394211267857e-002, 2.195279547964437e-001
 2.946069000000000e+000, 4.290811973731486e-001, 1.324601471946656e-001, 4.661854505926561e-001, 3.034378074206255e-001,-1.409311025559283e-002, 2.278496406640760e-001
 2.950236000000000e+000, 4.299423502503280e-001, 1.274089624168888e-001, 4.534548557450302e-001, 3.142227264984916e-001,-1.244945954711904e-002, 2.356319318359359e-001
 2.954403000000000e+000, 4.305240804664768e-001, 1.223419304161595e-001, 4.413672201397866e-001, 3.247031238569434e-001,-1.100577724485142e-002, 2.428857002884718e-001
 2.958570000000000e+000, 4.308024528570543e-001, 1.172855380458224e-001, 4.299575742670281e-001, 3.348346216491556e-001,-9.797624028584443e-003, 2.496327692617571e-001
 2.962737000000000e+000, 4.307579564347744e-001, 1.122621135060309e-001, 4.192417437637956e-001, 3.445771517757861e-001,-8.852852681820889e-003, 2.559027489563732e-001
 2.966904000000000e+000, 4.303755941844101e-001, 1.072894519123653e-001, 4.092187124511120e-001, 3.538953285011071e-001,-8.191477755860968e-003, 2.617300223098963e-001
 2.971071000000000e+000, 4.296447617636662e-001, 1.023808182954948e-001, 3.998733847953476e-001, 3.627586236364981e-001,-7.825875325984303e-003, 2.671510798952245e-001
 2.975238000000000e+000, 4.285589613085046e-001, 9.754527683032266e-002, 3.911794999446097e-001, 3.711413610794856e-001,-7.761251474843514e-003, 2.722023335474999e-001
 2.979405000000000e+000, 4.271154003035328e-001, 9.278824759948323e-002, 3.831024867527776e-001, 3.790225619851417e-001,-7.996306456799026e-003, 2.769184382990987e-001
 2.983572000000000e+000, 4.253145164726224e-001, 8.811219215322153e-002, 3.756021013870801e-001, 3.863856751889549e-001,-8.524033816919080e-003, 2.813310789705020e-001
 2.987739000000000e+000, 4.231594612733270e-001, 8.351735684930306e-002, 3.686347575103687e-001, 3.932182314330045e-001,-9.332609508724979e-003, 2.854681748468221e-001
 2.991906000000000e+000, 4.206555761818331e-001, 7.900251558967075e-002, 3.621555290514522e-001, 3.995114632795890e-001,-1.040632566028558e-002, 2.893534764951993e-001
 2.996073000000000e+000, 4.178099010361825e-001, 7.456565131314918e-002, 3.561198357594217e-001, 4.052599269626611e-001,-1.172651565010376e-002, 2.930065025529068e-001
 3.000240000000000e+000, 4.146307497626354e-001, 7.020452605536853e-002, 3.504848129668995e-001, 4.104611492953390e-001,-1.327242267529319e-002, 2.964427196519323e-001
 3.004407000000000e+000, 4.111273750458362e-001, 6.591711328025696e-002, 3.452103583518998e-001, 4.151153096704522e-001,-1.502198447907924e-002, 2.996738612505487e-001
 3.008574000000000e+000, 4.073097236171273e-001, 6.170188971925184e-002, 3.402598575241105e-001, 4.192249570328384e-001,-1.695252719763907e-002, 3.027083056567889e-001
 3.012741000000000e+000, 4.031882619151240e-001, 5.755800430412084e-002, 3.356006160620776e-001, 4.227947556408607e-001,-1.904137163057630e-002, 3.055514734339056e-001
 3.016908000000000e+000, 3.987738430460587e-001, 5.348534936066152e-002, 3.312040550581260e-001, 4.258312528459148e-001,-2.126635670028166e-002, 3.082062397246177e-001
 3.021075000000000e+000, 3.940775973077623e-001, 4.948454757411880e-002, 3.270457357631059e-001, 4.283426657177458e-001,-2.360628144414868e-002, 3.106733646837824e-001
 3.025242000000000e+000, 3.891108446341751e-001, 4.555685467062376e-002, 3.231052624919718e-001, 4.303386878453373e-001,-2.604126208713652e-002, 3.129519335146916e-001
 3.029409000000000e+000, 3.838850336294871e-001, 4.170398056300417e-002, 3.193660877311960e-001, 4.318303189835434e-001,-2.855299836069789e-002, 3.150397777662612e-001
 3.033576000000000e+000, 3.784117072420199e-001, 3.792784950559547e-002, 3.158152236313254e-001, 4.328297178973289e-001,-3.112494680841040e-002, 3.169338405506356e-001
 3.037743000000000e+000, 3.727024782973168e-001, 3.423031297943879e-002, 3.124428826921684e-001, 4.333501012486140e-001,-3.374246058480752e-002, 3.186304279065323e-001
 3.041910000000000e+000, 3.667690609312154e-001, 3.061299308848198e-002, 3.092419386868321e-001, 4.334055383737858e-001,-3.639259693014074e-002, 3.201257410218319e-001
 3.046077000000000e+000, 3.606231892546450e-001, 2.707691157760306e-002, 3.062075535595696e-001, 4.330110065419491e-001,-3.906439550035237e-002, 3.214158457731031e-001
 3.050244000000000e+000, 3.542766507639606e-001, 2.362241600934123e-002, 3.033365779842372e-001, 4.321822007755795e-001,-4.174857206773752e-002, 3.224972256305512e-001
 3.054411000000000e+000, 3.477412359786082e-001, 2.024901761336118e-002, 3.006270546697134e-001, 4.309354678436136e-001,-4.443744922278416e-002, 3.233669929507617e-001
 3.058578000000000e+000, 3.410286874154435e-001, 1.695530253207345e-002, 2.980777127817985e-001, 4.292877119033934e-001,-4.712481529410888e-002, 3.240231011906629e-001
 3.062745000000000e+000, 3.341506372423261e-001, 1.373889090377434e-002, 2.956874989662721e-001, 4.272562991526983e-001,-4.980577455757137e-002, 3.244645079054052e-001
 3.066912000000000e+000, 3.271184679135747e-001, 1.059641700679026e-002, 2.934550131347823e-001, 4.248589005175280e-001,-5.247645957012422e-002, 3.246915057002707e-001
 3.071079000000000e+000, 3.199435379998826e-001, 7.523718835711568e-003, 2.913788483784936e-001, 4.221136842943690e-001,-5.513441833501451e-002, 3.247049973158876e-001
 3.075246000000000e+000, 3.126367009800569e-001, 4.515788415900168e-003, 2.894563610608140e-001, 4.190388405950750e-001,-5.777764290907721e-002, 3.245077919774767e-001
 3.079413000000000e+000, 3.052085475580114e-001, 1.567048951701899e-003, 2.876841678048948e-001, 4.156528117055842e-001,-6.040499721147975e-002, 3.241037609219561e-001
 3.083580000000000e+000, 2.976693248398791e-001,-1.328477804401818e-003, 2.860578925970724e-001, 4.119741848350465e-001,-6.301596291344500e-002, 3.234979662626754e-001
 3.087747000000000e+000, 2.900294556701482e-001,-4.176865401696039e-003, 2.845721869810947e-001, 4.080219678823925e-001,-6.561101035192062e-002, 3.226958018919854e-001
 3.091914000000000e+000, 2.822975275115576e-001,-6.984493113447066e-003, 2.832206874474923e-001, 4.038143575095911e-001,-6.818966321088819e-002, 3.217056675761773e-001
 3.096081000000000e+000, 2.744833911016099e-001,-9.757256431820238e-003, 2.819963219491620e-001, 3.993705579957286e-001,-7.075326763329810e-002, 3.205344569860651e-001
 3.100248000000000e+000, 2.665961603410079e-001,-1.250081190944319e-002, 2.808913398859659e-001, 3.947095333089397e-001,-7.330304954180318e-002, 3.191902784535443e-001
 3.104415000000000e+000, 2.586447615008884e-001,-1.522034758005808e-002, 2.798975430198389e-001, 3.898502908981262e-001,-7.584055765535400e-002, 3.176815721766526e-001
 3.108582000000000e+000, 2.506358423141933e-001,-1.792160429320400e-002, 2.790015073220367e-001, 3.848106552690371e-001,-7.836534647062018e-002, 3.160215100924556e-001
