Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_Trunk.SkullThoraxRotation
 2.979405000000000e+000, 2.417949735194320e+000, 1.036668526281913e+000,-3.681593433396075e+000,-3.992527550483666e-003, 1.244922349780024e+000,-4.407687371048539e-002,-5.066425667840274e-002,-6.519151437396205e-002, 4.075972465829899e-001,-2.504621040759191e-001, 1.585203351165207e-001,-2.844714884739256e-001
 2.983572000000000e+000, 2.417042684536070e+000, 1.037245974442534e+000,-3.688112904842840e+000,-3.020879975254501e-003, 1.247907013311350e+000,-4.391586123242891e-002,-5.117573617960560e-002,-6.584403586635688e-002, 4.042628446746049e-001,-2.492109924390920e-001, 1.599462883929713e-001,-2.863331281154303e-001
 2.987739000000000e+000, 2.416155482606806e+000, 1.037892984541754e+000,-3.694591571677865e+000,-2.020653280463660e-003, 1.250909700976777e+000,-4.361129844495422e-002,-5.172910591903967e-002,-6.631036300184832e-002, 4.008497065436885e-001,-2.477997002991415e-001, 1.613547229452484e-001,-2.882102729976842e-001
 2.991906000000000e+000, 2.415287322461469e+000, 1.038607997339041e+000,-3.701029902052842e+000,-9.964404697579089e-004, 1.253940047754667e+000,-4.317209475040797e-002,-5.231946952419339e-002,-6.659743846990143e-002, 3.973471666582641e-001,-2.462294239403796e-001, 1.627344116646122e-001,-2.901001649792467e-001
 2.996073000000000e+000, 2.414437278208001e+000, 1.039389035123830e+000,-3.707428321170093e+000, 4.739278652208587e-005, 1.257007666103333e+000,-4.260766473417653e-002,-5.294200283332324e-002,-6.671286164684122e-002, 3.937449876460308e-001,-2.445022970708632e-001, 1.640745275091843e-001,-2.919996089590217e-001
 3.000240000000000e+000, 2.413604386529418e+000, 1.040233723952856e+000,-3.713787182568232e+000, 1.106814518290595e-003, 1.260121493001792e+000,-4.192754378486737e-002,-5.359207663969606e-002,-6.666457327967837e-002, 3.900340428706579e-001,-2.426214477941033e-001, 1.653648131882398e-001,-2.939050182898500e-001
 3.004407000000000e+000, 2.412787708235420e+000, 1.041139316496695e+000,-3.720106753642672e+000, 2.178168511677723e-003, 1.263289270060171e+000,-4.114113960726687e-002,-5.426533625121623e-002,-6.646063980920892e-002, 3.862068495604403e-001,-2.405910336870274e-001, 1.665956945735629e-001,-2.958124639854664e-001
 3.008574000000000e+000, 2.411986370699084e+000, 1.042102714126901e+000,-3.726387213136851e+000, 3.258140867928825e-003, 1.266517174103985e+000,-4.025762032705631e-002,-5.495773976158185e-002,-6.610912326660171e-002, 3.822579369337774e-001,-2.384162551109289e-001, 1.677583414620760e-001,-2.977177239270512e-001
 3.012741000000000e+000, 2.411199594228893e+000, 1.043120488501479e+000,-3.732628659196125e+000, 4.343670632744180e-003, 1.269809600593014e+000,-3.928589877217463e-002,-5.566556720215454e-002,-6.561800930766246e-002, 3.781840497557872e-001,-2.361033454366339e-001, 1.688446846918683e-001,-2.996163294971849e-001
 3.016908000000000e+000, 2.410426706534166e+000, 1.044188903664356e+000,-3.738831127050063e+000, 5.431843175220015e-003, 1.273169082022009e+000,-3.823465857167331e-002,-5.638541574864037e-002,-6.499517060020295e-002, 3.739842081263734e-001,-2.336595367814543e-001, 1.698473999350705e-001,-3.015036080939898e-001
 3.021075000000000e+000, 2.409667148552005e+000, 1.045303939344225e+000,-3.744994614861570e+000, 6.519794985542874e-003, 1.276596312826852e+000,-3.711239708581637e-002,-5.711418896461397e-002,-6.424836482454685e-002, 3.696596541481534e-001,-2.310930022596069e-001, 1.707598650241747e-001,-3.033747203439895e-001
 3.025242000000000e+000, 2.408920473269443e+000, 1.046461315753566e+000,-3.751119115543489e+000, 7.604639798576443e-003, 1.280090253980129e+000,-3.592749181171381e-002,-5.784908109518049e-002,-6.338528263927644e-002, 3.652137132025299e-001,-2.284127785227792e-001, 1.715760944533205e-001,-3.052246916514543e-001
 3.029409000000000e+000, 2.408186338759392e+000, 1.047656520183319e+000,-3.757204651821238e+000, 8.683414499503796e-003, 1.283648295044771e+000,-3.468830114697883e-002,-5.858755540417816e-002,-6.241365318416372e-002, 3.606515921961507e-001,-2.256286727617655e-001, 1.722906563700729e-001,-3.070484392708469e-001
 3.033576000000000e+000, 2.407464497463802e+000, 1.048884835842136e+000,-3.763251311645137e+000, 9.753038796830498e-003, 1.287266458033876e+000,-3.340329251216434e-002,-5.932731614552089e-002,-6.134138803376408e-002, 3.559801311618355e-001,-2.227511563778470e-001, 1.728985828011618e-001,-3.088407969342732e-001
 3.037743000000000e+000, 2.406754787717320e+000, 1.050141367139130e+000,-3.769259279471478e+000, 1.081037096375447e-002, 1.290939652266222e+000,-3.208111165541315e-002,-6.006614584204412e-002,-6.017689002311187e-002, 3.512074958423738e-001,-2.197909826749042e-001, 1.733948781540477e-001,-3.105965044466442e-001
 3.041910000000000e+000, 2.406057105861908e+000, 1.051421100102394e+000,-3.775228872945392e+000, 1.185181855240726e-002, 1.294661893814950e+000,-3.073093676549680e-002,-6.080240517971831e-002,-5.892847186021074e-002, 3.463429302169265e-001,-2.167601447630652e-001, 1.737761387179772e-001,-3.123103726540796e-001
 3.046077000000000e+000, 2.405371416801874e+000, 1.052718901155107e+000,-3.781160554051662e+000, 1.287392698735762e-002, 1.298426697990098e+000,-2.936211270517712e-002,-6.153419225717394e-002,-5.760546737613995e-002, 3.413962896194907e-001,-2.136700601352060e-001, 1.740379171746248e-001,-3.139770847264657e-001
 3.050244000000000e+000, 2.404697724977666e+000, 1.054029583862485e+000,-3.787054953324690e+000, 1.387297580158922e-002, 1.302227315517174e+000,-2.798445264799101e-002,-6.225987854089882e-002,-5.621751467250878e-002, 3.363777803475588e-001,-2.105325924906233e-001, 1.741764869408427e-001,-3.155913674494711e-001
 3.054411000000000e+000, 2.404036064491259e+000, 1.055347945124227e+000,-3.792912877313956e+000, 1.484514242933837e-002, 1.306057033275830e+000,-2.660809279700829e-002,-6.297796648549896e-002,-5.477469806867252e-002, 3.312976199022902e-001,-2.073596302564567e-001, 1.741884032565479e-001,-3.171479657797700e-001
 3.058578000000000e+000, 2.403386483476478e+000, 1.056668809646282e+000,-3.798735311971184e+000, 1.578658706534412e-002, 1.309909436688462e+000,-2.524336673118032e-002,-6.368710221649057e-002,-5.328745939577399e-002, 3.261657472109468e-001,-2.041629730223817e-001, 1.740705472529761e-001,-3.186416530607610e-001
 3.062745000000000e+000, 2.402749026156934e+000, 1.057987075050303e+000,-3.804523420247315e+000, 1.669355973860793e-002, 1.313778641371295e+000,-2.390063448964740e-002,-6.438609949547716e-002,-5.176647183028734e-002, 3.209915703672562e-001,-2.009542312442975e-001, 1.738201946951555e-001,-3.200672396839446e-001
 3.066912000000000e+000, 2.402123705958214e+000, 1.059297769628567e+000,-3.810278538293548e+000, 1.756270549360846e-002, 1.317659516942997e+000,-2.258987406833016e-002,-6.507418641281834e-002,-5.022232200782618e-002, 3.157837387331314e-001,-1.977450066974475e-001, 1.734355127731758e-001,-3.214196110382981e-001
 3.071079000000000e+000, 2.401510515149130e+000, 1.060596039909228e+000,-3.816002143045442e+000, 1.839042328364498e-002, 1.321547654985683e+000,-2.132132249446918e-002,-6.575014019860333e-002,-4.866602181465424e-002, 3.105501186460875e-001,-1.945456982672753e-001, 1.729139468953291e-001,-3.226936188420798e-001
 3.075246000000000e+000, 2.400909360415277e+000, 1.061877272782886e+000,-3.821695860852852e+000, 1.917401981148361e-002, 1.325439673555678e+000,-2.010405464680130e-002,-6.641369895578049e-002,-4.710771558791441e-002, 3.052975533686417e-001,-1.913672104232185e-001, 1.722550484380152e-001,-3.238842885800533e-001
 3.079413000000000e+000, 2.400320078240329e+000, 1.063137070640473e+000,-3.827361424171796e+000, 1.991106926459275e-002, 1.329333074316673e+000,-1.894661311042170e-002,-6.706462850324306e-002,-4.555724093183704e-002, 3.000319544054918e-001,-1.882196591009107e-001, 1.714586795261519e-001,-3.249867015204437e-001
 3.083580000000000e+000, 2.399742415193343e+000, 1.064371291286624e+000,-3.833000647914895e+000, 2.059954876867815e-002, 1.333226225235761e+000,-1.785673335810966e-002,-6.770297200894873e-002,-4.402373403648565e-002, 2.947583294183759e-001,-1.851126611314299e-001, 1.705256222323878e-001,-3.259960537216826e-001
