Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
 2.791890000000000e+000, 2.443417620113751e+000, 1.065631702917419e+000,-3.373371235845209e+000, 2.691150062168300e-001, 1.241401843488323e+000, 2.903059410290414e-001, 6.679828092368252e-003,-4.169546601294494e-003,-5.593944197987372e-002, 4.197710571865084e-003, 1.361744570695308e-002,-8.009664414679178e-002, 1.903858848981098e-003, 3.387093123378033e-002,-8.063661377187358e-002,-1.305527026074852e-004, 5.421058850737651e-002,-6.950490032293014e-002,-1.198220795018301e-002, 7.343325037103102e-002,-7.567410980919452e-002,-1.189159365757536e-003, 9.476866821593177e-002,-2.490264627398695e-003,-3.638853361223411e-003, 1.137264394677034e-001,-2.405204147187424e-002,-3.201486581626967e-002, 1.540368627975967e-002, 7.490720342797709e-002,-2.790256392661999e-002, 1.389041300991335e-002, 6.065414659351158e-002,-2.212141328906542e-002, 1.205391935056145e-002, 4.279298157222843e-002,-1.631197047660103e-002, 1.056041823411056e-002, 2.933913766430217e-002,-1.166968432914670e-002, 9.542669015979180e-003, 2.209640291064118e-002,-9.114826912271209e-003, 9.013418140652712e-003, 1.924757724733492e-002, 1.134367267333024e-001, 7.936122234565796e-002
 2.796057000000000e+000, 2.443384000619637e+000, 1.064463733687607e+000,-3.379579288730151e+000, 2.649665271153756e-001, 1.239557480627803e+000, 2.879682729041869e-001, 7.479455068814791e-003,-4.372179199066213e-003,-5.570344042197138e-002, 4.733899479392189e-003, 1.365019635954269e-002,-8.004023347393172e-002, 2.143951761706208e-003, 3.408410214506711e-002,-8.064027717894470e-002,-1.733318194447407e-004, 5.456504162386993e-002,-6.951617267904278e-002,-1.254176226882934e-002, 7.388898110028085e-002,-7.582738392987626e-002,-1.684272085164352e-003, 9.537502565270704e-002,-2.486418711280027e-003,-4.033765320747233e-003, 1.144363563742252e-001,-2.401133192356013e-002,-3.223117340652922e-002, 1.563470363330933e-002, 7.518676006840827e-002,-2.806265098761560e-002, 1.410281807562349e-002, 6.085310828421065e-002,-2.219804425132847e-002, 1.224230034536034e-002, 4.289050529788566e-002,-1.629935540509752e-002, 1.072771328804550e-002, 2.935583332651388e-002,-1.158041452780727e-002, 9.694507481161895e-003, 2.206399123298171e-002,-8.980004424715176e-003, 9.156682281163033e-003, 1.919256206409513e-002, 1.150207500125303e-001, 7.963696549868225e-002
 2.800224000000000e+000, 2.443326259662087e+000, 1.063302448366687e+000,-3.385815787680319e+000, 2.609900324319971e-001, 1.237742699378619e+000, 2.856284783523717e-001, 8.214958667047214e-003,-4.562822440922998e-003,-5.547909278923551e-002, 5.220387367577717e-003, 1.368377137664186e-002,-7.997994680129519e-002, 2.350907257505230e-003, 3.429353180589474e-002,-8.063654148524009e-002,-2.348457597899418e-004, 5.491504832026529e-002,-6.952166311056977e-002,-1.309813749238296e-002, 7.434218518334569e-002,-7.596369773775850e-002,-2.180134130160613e-003, 9.597817827816207e-002,-2.484900656493532e-003,-4.442222823082916e-003, 1.151411827012977e-001,-2.397331451915384e-002,-3.244026944405164e-002, 1.586247476433859e-002, 7.548035713343942e-002,-2.821725354891513e-002, 1.431237541717896e-002, 6.106522218790997e-002,-2.227156810538044e-002, 1.242833671711462e-002, 4.299818668794492e-002,-1.628596725301536e-002, 1.089306577791189e-002, 2.937737843781699e-002,-1.149219046415758e-002, 9.844657902820337e-003, 2.203055351600781e-002,-8.847204298215615e-003, 9.298371379399392e-003, 1.913280325707486e-002, 1.165845185678558e-001, 7.991462932000225e-002
 2.804391000000000e+000, 2.443245071181682e+000, 1.062151059334040e+000,-3.392081477623328e+000, 2.572076551001548e-001, 1.235939172135287e+000, 2.832941493212611e-001, 8.875537477655458e-003,-4.739250403060514e-003,-5.527058942699358e-002, 5.649391047926787e-003, 1.371936873985098e-002,-7.991717466644807e-002, 2.520230872812050e-003, 3.450068729464625e-002,-8.062606705141556e-002,-3.166903219884742e-004, 5.526296078104102e-002,-6.952219852728343e-002,-1.364773225508459e-002, 7.479663206925941e-002,-7.608102035971394e-002,-2.673803895422570e-003, 9.658257862888026e-002,-2.487586962567235e-003,-4.863333582391873e-003, 1.158463157677580e-001,-2.394063377844441e-002,-3.264371126414476e-002, 1.608606212255159e-002, 7.577652576965120e-002,-2.836771651350412e-002, 1.451832778410584e-002, 6.128273795514833e-002,-2.234299721414662e-002, 1.261144298317299e-002, 4.311429847530376e-002,-1.627245905212965e-002, 1.105602034771573e-002, 2.940864868042142e-002,-1.140536431910006e-002, 9.992765449491087e-003, 2.200653803569940e-002,-8.716612310874975e-003, 9.438198006374623e-003, 1.908187315660936e-002, 1.181252967029977e-001, 8.020216523387588e-002
 2.808558000000000e+000, 2.443140936814314e+000, 1.061012582179179e+000,-3.398377158617815e+000, 2.536384308791359e-001, 1.234130159945676e+000, 2.809715387019858e-001, 9.451846441146005e-003,-4.899439015135378e-003,-5.508207903295556e-002, 6.014193478770641e-003, 1.375814370214986e-002,-7.985322823494297e-002, 2.648040627939224e-003, 3.470700049470847e-002,-8.060929091848434e-002,-4.202826049700277e-004, 5.561101969197178e-002,-6.951829478504790e-002,-1.418745264524054e-002, 7.525568180249991e-002,-7.617744859521433e-002,-3.162599464882605e-003, 9.719223804593208e-002,-2.495817298313577e-003,-5.296213171245381e-003, 1.165566511132975e-001,-2.391530629986976e-002,-3.284200931203485e-002, 1.630507874083502e-002, 7.607546289533870e-002,-2.851462565465125e-002, 1.472031747741109e-002, 6.150628232272259e-002,-2.241301825983470e-002, 1.279129341665729e-002, 4.323993474823940e-002,-1.625961605274060e-002, 1.121627634229150e-002, 2.945096592627676e-002,-1.132080015981296e-002, 1.013854669769718e-002, 2.199326725613511e-002,-8.589138495568645e-003, 9.575887557649921e-003, 1.904103861033757e-002, 1.196411464310489e-001, 8.050076572865635e-002
 2.812725000000000e+000, 2.443014182793032e+000, 1.059889827218641e+000,-3.404703695016538e+000, 2.502982326239736e-001, 1.232300983812311e+000, 2.786655941386944e-001, 9.936234586396257e-003,-5.041713229809644e-003,-5.491707025839553e-002, 6.309293157866696e-003, 1.380109547649207e-002,-7.978919937851259e-002, 2.731129194764713e-003, 3.491374613841766e-002,-8.058656732768632e-002,-5.468531851437035e-004, 5.596120722128343e-002,-6.951038629960574e-002,-1.471472269484183e-002, 7.572226748590819e-002,-7.625133801807774e-002,-3.644362043995124e-003, 9.781063839712090e-002,-2.510720653623283e-003,-5.740183051339908e-003, 1.172764493362726e-001,-2.389903714685754e-002,-3.303578625034841e-002, 1.651918413253654e-002, 7.637728291712394e-002,-2.865864739313152e-002, 1.491802169853558e-002, 6.173634955075368e-002,-2.248235591998013e-002, 1.296758359124030e-002, 4.337600641607500e-002,-1.624822019069484e-002, 1.137354360355949e-002, 2.950545327839080e-002,-1.123932677541071e-002, 1.028172144134279e-002, 2.199187937350267e-002,-8.465640401798005e-003, 9.711164896981603e-003, 1.901139872952108e-002, 1.211302805743412e-001, 8.081140782100335e-002
 2.816892000000000e+000, 2.442864964100848e+000, 1.058785354224876e+000,-3.411061995572181e+000, 2.471991729005223e-001, 1.230439522673239e+000, 2.763796449180068e-001, 1.032283172787978e-002,-5.164764565438999e-003,-5.477834689756768e-002, 6.530467720753667e-003, 1.384904693757244e-002,-7.972592973364590e-002, 2.767013354536378e-003, 3.512199941972040e-002,-8.055815015953982e-002,-6.973974742140865e-004, 5.631517759431062e-002,-6.949879927965895e-002,-1.522746199013384e-002, 7.619880019479869e-002,-7.630131828155308e-002,-4.117428991027673e-003, 9.844061310772236e-002,-2.533155678437809e-003,-6.194722422366876e-003, 1.180091932892529e-001,-2.389314456683296e-002,-3.322576341730330e-002, 1.672809123923818e-002, 7.668202028446780e-002,-2.880051499868549e-002, 1.511115899430863e-002, 6.197329382517437e-002,-2.255175903799846e-002, 1.314003641954226e-002, 4.352322126551318e-002,-1.623903649026983e-002, 1.152754825586329e-002, 2.957300681993666e-002,-1.116172440461228e-002, 1.042201831252964e-002, 2.200329658078513e-002,-8.346909992612086e-003, 9.843759892345648e-003, 1.899385222457981e-002, 1.225910979450700e-001, 8.113482477416516e-002
 2.821059000000000e+000, 2.442693286197708e+000, 1.057701443457702e+000,-3.417452988733350e+000, 2.443492992877260e-001, 1.228536443354886e+000, 2.741153387149559e-001, 1.060757123842745e-002,-5.267655868197434e-003,-5.466792788976253e-002, 6.674792978716369e-003, 1.390263622983749e-002,-7.966400631868481e-002, 2.753959575582699e-003, 3.533261406164457e-002,-8.052419382231003e-002,-8.726334065465094e-004, 5.667422053591450e-002,-6.948374148215347e-002,-1.572404586605099e-002, 7.668712112913512e-002,-7.632631076860498e-002,-4.580585893202197e-003, 9.908428769066509e-002,-2.563670456541019e-003,-6.659412154918815e-003, 1.187575169931171e-001,-2.389851296548150e-002,-3.341274779877936e-002, 1.693157214180595e-002, 7.698962052497367e-002,-2.894101540848286e-002, 1.529949485943602e-002, 6.221731544150876e-002,-2.262198733193156e-002, 1.330840770690942e-002, 4.368206546855829e-002,-1.623279972863409e-002, 1.167803824890333e-002, 2.965427604486739e-002,-1.108871137336920e-002, 1.055918032576050e-002, 2.202820731325629e-002,-8.233660217111496e-003, 9.973412973365521e-003, 1.898908145675272e-002, 1.240222167519533e-001, 8.147148638554712e-002
 2.825226000000000e+000, 2.442499033277499e+000, 1.056640080804204e+000,-3.423877594343358e+000, 2.417525802033826e-001, 1.226585283950209e+000, 2.718728042107895e-001, 1.078815682064870e-002,-5.349814093677425e-003,-5.458706384953695e-002, 6.740622987835766e-003, 1.396231551175947e-002,-7.960377654668664e-002, 2.690987754588099e-003, 3.554621076947532e-002,-8.048476704573804e-002,-1.072967399848993e-003, 5.703924163585404e-002,-6.946530456606473e-002,-1.620325253319060e-002, 7.718847860080896e-002,-7.632554548626473e-002,-5.033004548040406e-003, 9.974305136430212e-002,-2.602479082453655e-003,-7.133875445087962e-003, 1.195231720169232e-001,-2.391556988533905e-002,-3.359761694171706e-002, 1.712946257420973e-002, 7.729993190862909e-002,-2.908097481646683e-002, 1.548284647454690e-002, 6.246844970826551e-002,-2.269379793637952e-002, 1.347249120694809e-002, 4.385279002552238e-002,-1.623020190411585e-002, 1.182478867675235e-002, 2.974965013469648e-002,-1.102093224184486e-002, 1.069297037472500e-002, 2.206705407327118e-002,-8.126513453246612e-003, 1.009988072783755e-002, 1.899754161330759e-002, 1.254225050690123e-001, 8.182158233754132e-002
 2.829393000000000e+000, 2.442281994138356e+000, 1.055602954257172e+000,-3.430336692815507e+000, 2.394091487838149e-001, 1.224582502442678e+000, 2.696509934655449e-001, 1.086398197789380e-002,-5.411012359866060e-003,-5.453626061059625e-002, 6.727537366592554e-003, 1.402835239341185e-002,-7.954537534655137e-002, 2.577855840661491e-003, 3.576316697906290e-002,-8.043987423620826e-002,-1.298469582132245e-003, 5.741074526726488e-002,-6.944347515345009e-002,-1.666420057111006e-002, 7.770350990370210e-002,-7.629857443444174e-002,-5.474172790598033e-003, 1.004175343467325e-001,-2.649451823485048e-003,-7.617718740703826e-003, 1.203070006893460e-001,-2.394428201624069e-002,-3.378130170767128e-002, 1.732166494803713e-002, 7.761269875325612e-002,-2.922124296911815e-002, 1.566108629465265e-002, 6.272655934177500e-002,-2.276793177983271e-002, 1.363212290707032e-002, 4.403540258327592e-002,-1.623188059623341e-002, 1.196760661786394e-002, 2.985925021191009e-002,-1.095894763633186e-002, 1.082317644166929e-002, 2.212002673729902e-002,-8.025992057316420e-003, 1.022294130679719e-002, 1.901945479080030e-002, 1.267911061798604e-001, 8.218500956422610e-002
