---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.FileName = "GaitNormal0003-processed-output-euler-rightlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile3.SubTalarEversion
1.490000000000000e+000 5.152306786394391e-001 -6.512954795532301e-002 3.750247305082053e-001 1.532275041168525e-001 2.592588549052929e-001 -3.002476550991183e-001
1.499336734693878e+000 5.130448965817115e-001 -6.971665501627718e-002 3.757762350245564e-001 1.523381630140399e-001 2.543724217619043e-001 -2.917086019178809e-001
1.508673469387755e+000 5.113770686665238e-001 -7.319253145408017e-002 3.736596607841187e-001 1.544589833401007e-001 2.469002961569822e-001 -2.786047718661850e-001
1.518010204081633e+000 5.102541707692125e-001 -7.554984749341510e-002 3.686639734728261e-001 1.598009114769838e-001 2.369110130266347e-001 -2.612454002573686e-001
1.527346938775510e+000 5.096207991087708e-001 -7.690275788033982e-002 3.609057837088650e-001 1.683950723858350e-001 2.246004598929715e-001 -2.402427920796678e-001
1.536683673469388e+000 5.093180767818661e-001 -7.747531966072942e-002 3.506616224000956e-001 1.800043452708845e-001 2.104191492806881e-001 -2.165901509820573e-001
1.546020408163265e+000 5.090907761814845e-001 -7.753918322674795e-002 3.383058849508482e-001 1.941706895545251e-001 1.950728758211733e-001 -1.915356065102451e-001
1.555357142857143e+000 5.086068242942967e-001 -7.737159559508962e-002 3.242785522168459e-001 2.102794400746886e-001 1.794481285512683e-001 -1.664061261488239e-001
1.564693877551020e+000 5.074881424034449e-001 -7.723638986762156e-002 3.090781344695748e-001 2.276184113661874e-001 1.644754386493927e-001 -1.424045949189670e-001
1.574030612244898e+000 5.053532637949755e-001 -7.737297859757032e-002 2.932525769717365e-001 2.454267060438622e-001 1.509961434766504e-001 -1.204401854286162e-001
1.583367346938775e+000 5.018680279317258e-001 -7.798201911700557e-002 2.773707144952160e-001 2.629474124122606e-001 1.396834279910563e-001 -1.010553553455682e-001
1.592704081632653e+000 4.967927326869869e-001 -7.920968341112630e-002 2.619775119961536e-001 2.794921515964050e-001 1.310163844568799e-001 -8.446745857437053e-002
1.602040816326530e+000 4.900055659154887e-001 -8.114014871957069e-002 2.475465504580683e-001 2.945017417194450e-001 1.252829896295515e-001 -7.068307450175627e-002
1.611377551020408e+000 4.815044316096276e-001 -8.379887542705351e-002 2.344417518452655e-001 3.075810006332110e-001 1.225972487797316e-001 -5.961357159414309e-002
1.620714285714285e+000 4.713745857979488e-001 -8.716652667914980e-002 2.229017044094608e-001 3.184976738531693e-001 1.229216607835244e-001 -5.114531388133693e-002
1.630051020408163e+000 4.597514864336884e-001 -9.118930682734179e-002 2.130409841718977e-001 3.271588924683196e-001 1.260891158149990e-001 -4.515714929808983e-002
1.639387755102040e+000 4.467815097448166e-001 -9.578270479828058e-002 2.048625332220901e-001 3.335800990476110e-001 1.318251172289862e-001 -4.151269250103468e-002
1.648724489795918e+000 4.326069388573465e-001 -1.008294362929262e-001 1.982756011205131e-001 3.378576915127234e-001 1.397771886838543e-001 -4.005361280044244e-002
1.658061224489795e+000 4.173627906866725e-001 -1.061814104265536e-001 1.931232102680833e-001 3.401445117860321e-001 1.495502824373424e-001 -4.060428034401768e-002
1.667397959183673e+000 4.011812864518405e-001 -1.116666036668877e-001 1.892133624976884e-001 3.406280156531119e-001 1.607398566284828e-001 -4.297928114974676e-002
1.676734693877551e+000 3.841963336347893e-001 -1.170989234692717e-001 1.863457788110237e-001 3.395119621157796e-001 1.729572741056135e-001 -4.698777579276971e-002
1.686071428571428e+000 3.665461476250639e-001 -1.222901073713685e-001 1.843297706644744e-001 3.370023493522646e-001 1.858473726514384e-001 -5.243511934449451e-002
1.695408163265306e+000 3.483746864201512e-001 -1.270640052308381e-001 1.829939711378443e-001 3.332970141599666e-001 1.990987017834873e-001 -5.912299035485923e-002
1.704744897959183e+000 3.298314667703876e-001 -1.312714015375641e-001 1.821906209661530e-001 3.285786087038752e-001 2.124478427944428e-001 -6.685022847519341e-002
1.714081632653061e+000 3.110675608594269e-001 -1.348012984376064e-001 1.817964027404819e-001 3.230113141140651e-001 2.256813686288496e-001 -7.541871727756720e-002
1.723418367346938e+000 2.922265489125316e-001 -1.375859249129062e-001 1.817105182570165e-001 3.167407193462998e-001 2.386378757372988e-001 -8.464561527447809e-002
1.732755102040816e+000 2.734332728135813e-001 -1.395993594602544e-001 1.818509469354939e-001 3.098956751661826e-001 2.512088670851521e-001 -9.437655642042554e-002
1.742091836734693e+000 2.547860520123336e-001 -1.408512907554698e-001 1.821518102887119e-001 3.025917987611335e-001 2.633362819600723e-001 -1.044936438592944e-001
1.751428571428571e+000 2.363549315782909e-001 -1.413788535620149e-001 1.825647111855899e-001 2.949359266667544e-001 2.750068439005233e-001 -1.149181549853412e-001
1.760765306122448e+000 2.181828880572302e-001 -1.412394583673103e-001 1.830619828175353e-001 2.870288525245366e-001 2.862446224825599e-001 -1.256100692330949e-001
1.770102040816326e+000 2.002871675245524e-001 -1.405045908405996e-001 1.836351618063639e-001 2.789644839763291e-001 2.971015794532433e-001 -1.365613524174288e-001
1.779438775510203e+000 1.826626713735431e-001 -1.392529334783017e-001 1.842852573457188e-001 2.708269851496570e-001 3.076453088974719e-001 -1.477793314993722e-001
1.788775510204081e+000 1.652885608976936e-001 -1.375635827495357e-001 1.850099008586317e-001 2.626880009572423e-001 3.179459500618868e-001 -1.592654113112721e-001
1.798112244897958e+000 1.481349351246317e-001 -1.355116613524756e-001 1.857958642424831e-001 2.546042600982548e-001 3.280660247665041e-001 -1.709995263570672e-001
