---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0003-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
1.648724489795918e+000 6.938427872005333e-002 9.420203063298931e-001 -3.456272627006309e-001 -6.301376214320806e-002 3.224485018302836e-002 -5.052042655588282e-002 -9.212427732736071e-002 1.852296386707284e-001 -1.977256395003104e-001
1.658061224489795e+000 8.110241342971154e-002 9.438386921437068e-001 -3.446187441150170e-001 -6.664319087726253e-002 3.041859861429974e-002 -4.931029203953875e-002 -9.309672385350155e-002 1.894597625358943e-001 -1.932604796849984e-001
1.667397959183673e+000 9.265885257669368e-002 9.456436533732764e-001 -3.436143179195599e-001 -6.990650029701852e-002 2.855906676227527e-002 -4.806011499146350e-002 -9.425606493550880e-002 1.929406853047759e-001 -1.885945389069742e-001
1.676734693877551e+000 1.040574407567215e-001 9.474209743835865e-001 -3.426213026230439e-001 -7.273369523109816e-002 2.661753176982873e-002 -4.673237902453239e-002 -9.563615770570891e-002 1.955967831008674e-001 -1.836919176999848e-001
1.686071428571428e+000 1.153055976658592e-001 9.491607211926291e-001 -3.416444503833692e-001 -7.504478515918471e-002 2.454926353817788e-002 -4.529859293254136e-002 -9.725256383694109e-002 1.973407667046019e-001 -1.785309853282974e-001
1.695408163265306e+000 1.264127042430725e-001 9.508560490762543e-001 -3.406859117425687e-001 -7.676094781267406e-002 2.231567878531804e-002 -4.374653788347693e-002 -9.909895840894795e-002 1.980868209307214e-001 -1.731050072681095e-001
1.704744897959183e+000 1.373887609214118e-001 9.525019545172467e-001 -3.397456229046891e-001 -7.781736961694631e-002 1.988523006601484e-002 -4.208463804070208e-002 -1.011465785650369e-001 1.977661469785754e-001 -1.674205558673435e-001
1.714081632653061e+000 1.482435919349694e-001 9.540941335908653e-001 -3.388220824328014e-001 -7.817342320609352e-002 1.723213791210654e-002 -4.034108855279549e-002 -1.033481053661164e-001 1.963396121678666e-001 -1.614935126151266e-001
1.723418367346938e+000 1.589867829275140e-001 9.556280843507009e-001 -3.379133254440656e-001 -7.781751498803749e-002 1.433200901965481e-002 -3.855670023918025e-002 -1.056464112330654e-001 1.938038673725520e-001 -1.553419493188378e-001
1.732755102040816e+000 1.696281576504754e-001 9.570985427996782e-001 -3.370177923867722e-001 -7.676693301011091e-002 1.115664092221369e-002 -3.677434305231696e-002 -1.079854779510715e-001 1.901911047515592e-001 -1.489779509681842e-001
1.742091836734693e+000 1.801781946677418e-001 9.584992465483611e-001 -3.361348485476144e-001 -7.506412423436287e-002 7.672387963941318e-003 -3.503001662828615e-002 -1.103194425989421e-001 1.855644935025542e-001 -1.424032349426413e-001
1.751428571428571e+000 1.906479875379227e-001 9.598229536874818e-001 -3.352649186052899e-001 -7.277104643992853e-002 3.843814387973099e-003 -3.334839626610583e-002 -1.126174512885690e-001 1.800116836771288e-001 -1.356108876961253e-001
1.760765306122448e+000 2.010489512748900e-001 9.610616398795282e-001 -3.344093711120963e-001 -6.996348085912316e-002 -3.601316517851672e-004 -3.174163706672213e-002 -1.148650367150517e-001 1.736384886495416e-001 -1.285902465771278e-001
1.770102040816326e+000 2.113925671094024e-001 9.622068173491591e-001 -3.335702915850041e-001 -6.672614639752429e-002 -4.961828537439761e-003 -3.020926138191445e-002 -1.170638616359902e-001 1.665631837776581e-001 -1.213305676612548e-001
1.779438775510203e+000 2.216901100816361e-001 9.632499486667419e-001 -3.327502461891109e-001 -6.314831138273065e-002 -9.975081310496847e-003 -2.873948748334586e-002 -1.192297536720957e-001 1.589108805763648e-001 -1.138215538676273e-001
1.788775510204081e+000 2.319523170184280e-001 9.641829339364000e-001 -3.319521173184737e-001 -5.932011900599681e-002 -1.540789835740686e-002 -2.731294580827161e-002 -1.213881418026521e-001 1.508086108635136e-001 -1.060523609266670e-001
1.798112244897958e+000 2.421891247311920e-001 9.649985762222979e-001 -3.311789659670011e-001 -5.533002606614385e-002 -2.126293715533589e-002 -2.590752884200119e-002 -1.235681373633536e-001 1.423818849809435e-001 -9.801362357228444e-002
1.807448979591836e+000 2.524094334167350e-001 9.656908863707394e-001 -3.304338147282837e-001 -5.126290310789972e-002 -2.753314590018396e-002 -2.450311542765286e-002 -1.257969492921219e-001 1.337522021780278e-001 -8.970485204695795e-002
1.816785714285713e+000 2.626207712508354e-001 9.662552196066907e-001 -3.297193814559559e-001 -4.719810218848296e-002 -3.419605461842123e-002 -2.308624225264485e-002 -1.280948717202591e-001 1.250346198349457e-001 -8.114334544391397e-002
1.826122448979591e+000 2.728290283388199e-001 9.666883576674361e-001 -3.290378848371827e-001 -4.320734507432111e-002 -4.121130714568655e-002 -2.165417275615882e-002 -1.304709658732518e-001 1.163351251263141e-001 -7.236877770013500e-002
1.835459183673468e+000 2.830384771976179e-001 9.669885557284579e-001 -3.283909838755430e-001 -3.935293533152277e-002 -4.852249975901257e-002 -2.021757815888731e-002 -1.329196446843262e-001 1.077483975210493e-001 -6.344140692799649e-002
1.844795918367346e+000 2.932520415745181e-001 9.671554735147480e-001 -3.277798306447493e-001 -3.568697814503954e-002 -5.606179469960804e-002 -1.880156308134040e-002 -1.354185011455183e-001 9.935679461802856e-002 -5.443608639573916e-002
1.854132653061223e+000 3.034717685253740e-001 9.671899740136891e-001 -3.272051957825356e-001 -3.225203318205385e-002 -6.375469202185302e-002 -1.744368720062054e-002 -1.379292109704192e-001 9.123105718605923e-002 -4.543593660647697e-002
1.863469387755101e+000 3.136995156781733e-001 9.670938270228974e-001 -3.266676340092307e-001 -2.908299147904456e-002 -7.152301625362267e-002 -1.618744641309977e-002 -1.404035636275763e-001 8.343241445597395e-002 -3.652765674334250e-002
1.872806122448979e+000 3.239376413807636e-001 9.668693560972718e-001 -3.261676555457489e-001 -2.620918505753740e-002 -7.928741814860940e-002 -1.507329690326677e-002 -1.427928530616996e-001 7.601481838047949e-002 -2.779645684310131e-002
1.882142857142856e+000 3.341893356259695e-001 9.665191319188093e-001 -3.257059000990296e-001 -2.365572797931929e-002 -8.697281884646158e-002 -1.413273001292257e-002 -1.450548556155887e-001 6.902611730137111e-002 -1.931764463987213e-002
1.891479591836734e+000 3.444585039680914e-001 9.660458455463640e-001 -3.252833689850649e-001 -2.144411392405397e-002 -9.451701575341964e-002 -1.338834437705517e-002 -1.471548147613769e-001 6.250836151362697e-002 -1.114654563663442e-002
1.900816326530611e+000 3.547494981466802e-001 9.654523517332255e-001 -3.249017214764990e-001 -1.959296451119275e-002 -1.018773779063733e-001 -1.285673057331085e-002 -1.490633073476133e-001 5.649854029665503e-002 -3.313063658222975e-003
1.910153061224489e+000 3.650670544388395e-001 9.647417159376794e-001 -3.245634674754648e-001 -1.811964362787324e-002 -1.090307152366397e-001 -1.254930596075153e-002 -1.507557724264515e-001 5.103067016010272e-002 4.175238036370104e-003
1.919489795918366e+000 3.754165880211494e-001 9.639171102202508e-001 -3.242718861715513e-001 -1.704258736879837e-002 -1.159677681269971e-001 -1.246995207307382e-002 -1.522146778274694e-001 4.613871751861549e-002 1.132499458621317e-002
1.928826530612244e+000 3.858047963747668e-001 9.629815099726851e-001 -3.240308020533985e-001 -1.638304187816463e-002 -1.226882218308381e-001 -1.261038554288052e-002 -1.534336004080567e-001 4.185826337235738e-002 1.815041666173277e-002
1.938163265306121e+000 3.962403422008409e-001 9.619372384097233e-001 -3.238445114207381e-001 -1.616442972402933e-002 -1.291998489746637e-001 -1.294401173888404e-002 -1.544231952374358e-001 3.822460372461083e-002 2.467104298335375e-002
1.947499999999999e+000 4.067342563344636e-001 9.607854971800734e-001 -3.237178825698442e-001 -1.640919034292104e-002 -1.355201126755055e-001 -1.342031778103307e-002 -1.552174076790185e-001 3.526756288085326e-002 3.091190041125983e-002
1.956836734693876e+000 4.172998658577812e-001 9.595261421501197e-001 -3.236563946906930e-001 -1.713455392441251e-002 -1.416764251253737e-001 -1.396311626637443e-002 -1.558761821479271e-001 3.300561440073631e-002 3.690312123039422e-002
1.966173469387754e+000 4.279521493470238e-001 9.581580260195460e-001 -3.236659410170057e-001 -1.834780553342874e-002 -1.477034802846899e-001 -1.447594728510316e-002 -1.564807704868532e-001 3.144057165391959e-002 4.267819050279751e-002
1.975510204081631e+000 4.387063570947674e-001 9.566801369297168e-001 -3.237523367123469e-001 -2.004009714944862e-002 -1.536379777728023e-001 -1.485665938199684e-002 -1.571195403601337e-001 3.055185319062926e-002 4.827134908266680e-002
1.984846938775509e+000 4.495759629124199e-001 9.550935988082280e-001 -3.239204825190838e-001 -2.217730283944636e-002 -1.595106977540504e-001 -1.502008136280932e-002 -1.578656395108982e-001 3.028837536903655e-002 5.371304422295628e-002
1.994183673469386e+000 4.605704473771280e-001 9.534043529997013e-001 -3.241731907036988e-001 -2.468741835594955e-002 -1.653363029244543e-001 -1.492354382820859e-002 -1.587520564484828e-001 3.055684177133862e-002 5.902068829436839e-002
2.003520408163264e+000 4.716936457528955e-001 9.516258917127172e-001 -3.245098624875063e-001 -2.744777936344712e-002 -1.711040674591395e-001 -1.458610740599420e-002 -1.597534922468216e-001 3.120887303666032e-002 6.418606941896621e-002
2.012857142857142e+000 4.829433823472726e-001 9.497809583609931e-001 -3.249253830361827e-001 -3.027988295452394e-002 -1.767750694642460e-001 -1.409123841581867e-002 -1.607852056208461e-001 3.203444558860752e-002 6.916760916820969e-002
2.022193877551019e+000 4.943128997376433e-001 9.479011673165517e-001 -3.254096166997825e-001 -3.295971101427483e-002 -1.822895515901799e-001 -1.356780848115069e-002 -1.617228027719857e-001 3.277024312253574e-002 7.389559080171632e-002
2.031530612244897e+000 5.057939893083369e-001 9.460243101308619e-001 -3.259477498326362e-001 -3.524441497584393e-002 -1.875824904613312e-001 -1.315516447968625e-002 -1.624354830453706e-001 3.312531346775061e-002 7.828996266934096e-002
2.040867346938774e+000 5.173808195494868e-001 9.441902949638114e-001 -3.265215633892328e-001 -3.690608847099580e-002 -1.926002032221279e-001 -1.296759834652708e-002 -1.628170264677111e-001 3.281637674536164e-002 8.228183880806157e-002
2.050204081632652e+000 5.290728976444374e-001 9.424373119235798e-001 -3.271115249543283e-001 -3.775879001475042e-002 -1.973100018369944e-001 -1.307399883339704e-002 -1.628006082689430e-001 3.159980390070184e-002 8.582768781761035e-002
2.059540816326529e+000 5.408759315204506e-001 9.407994333934892e-001 -3.276992971872167e-001 -3.767055096518984e-002 -2.016988638566772e-001 -1.349892927874004e-002 -1.623538085293239e-001 2.929143603270903e-002 8.890991248853150e-002
2.068877551020407e+000 5.528003619792810e-001 9.393058827650578e-001 -3.282700576374145e-001 -3.656232906743134e-002 -2.057629454060728e-001 -1.423992418052728e-002 -1.614606814500142e-001 2.577443665914526e-002 9.152635036181073e-002
2.078214285714284e+000 5.648583747083221e-001 9.379814440762794e-001 -3.288141313714226e-001 -3.440104192900662e-002 -2.094939648557102e-001 -1.529035807159080e-002 -1.601015846506760e-001 2.100011059863118e-002 9.367705672335049e-002
2.087551020408162e+000 5.770606890624607e-001 9.368473199637426e-001 -3.293276478590062e-001 -3.119156374733198e-002 -2.128690683084857e-001 -1.665678169765691e-002 -1.582404778524157e-001 1.498402436377122e-002 9.535492625155194e-002
2.096887755102039e+000 5.894140759889418e-001 9.359219635529912e-001 -3.298120849444589e-001 -2.696906050520448e-002 -2.158483474172381e-001 -1.836199390518086e-002 -1.558270869317963e-001 7.796378199376878e-003 9.654283030471954e-002
2.106224489795917e+000 6.019198139054480e-001 9.352216284014353e-001 -3.302728335539302e-001 -2.179266592943206e-002 -2.183803895123759e-001 -2.043229486945591e-002 -1.528151782365506e-001 -4.526108754280074e-004 9.721802797252645e-002
2.115561224489794e+000 6.145728351091507e-001 9.347604273925695e-001 -3.307172749866669e-001 -1.574251710858508e-002 -2.204128175205291e-001 -2.287617347298986e-002 -1.491891258292798e-001 -9.627203805218755e-003 9.736142504418134e-002
2.124897959183672e+000 6.273613627275784e-001 9.345496700421473e-001 -3.311530623308367e-001 -8.921179387349581e-003 -2.219039291342810e-001 -2.566520557969106e-002 -1.449863529354406e-001 -1.957487361674566e-002 9.696680154952435e-002
2.134234693877549e+000 6.402671092472224e-001 9.345963865098759e-001 -3.315872052661013e-001 -1.457320590997984e-003 -2.228334150942770e-001 -2.872545244987078e-002 -1.403058620886305e-001 -3.012801168359876e-002 9.604739155423299e-002
2.143571428571427e+000 6.532661301457361e-001 9.349013720777289e-001 -3.320261210906361e-001 6.493227376268715e-003 -2.232115023524330e-001 -3.194312789582085e-002 -1.352991305531230e-001 -4.110262843686812e-002 9.463997376875750e-002
2.152908163265304e+000 6.663300662200672e-001 9.354575623092151e-001 -3.324762731237700e-001 1.475377656988233e-002 -2.230845416491709e-001 -3.518435311809860e-002 -1.301451906989832e-001 -5.230019350648703e-002 9.280572819679557e-002
2.162244897959182e+000 6.794272842428502e-001 9.362495350516592e-001 -3.329447879273339e-001 2.314163490910708e-002 -2.225332360813874e-001 -3.832456693608764e-002 -1.250163394938982e-001 -6.351618443815546e-002 9.062560824153718e-002
2.171581632653060e+000 6.925237593611294e-001 9.372542835113550e-001 -3.334395680064477e-001 3.148738780888367e-002 -2.216612846486223e-001 -4.127743982824966e-002 -1.200457744183773e-001 -7.455394653005325e-002 8.818951830345206e-002
2.180918367346937e+000 7.055839911789663e-001 9.384427664571969e-001 -3.339686911989833e-001 3.965143928459097e-002 -2.205773717201789e-001 -4.401029516739120e-002 -1.153103731910127e-001 -8.523934732310348e-002 8.558177956068298e-002
2.190255102040815e+000 7.185722618532960e-001 9.397817418133259e-001 -3.345392661540777e-001 4.753223494302966e-002 -2.193773939651804e-001 -4.653889510588460e-002 -1.108355700787298e-001 -9.543178407521172e-002 8.286733493955091e-002
2.199591836734692e+000 7.314543665758783e-001 9.412357727189881e-001 -3.351561977017660e-001 5.506459356166110e-002 -2.181322558729764e-001 -4.890520141434539e-002 -1.066179241165035e-001 -1.050284030473009e-001 8.008259077853129e-002
2.208928571428570e+000 7.441997739956524e-001 9.427694725473554e-001 -3.358212861321118e-001 6.220987894811066e-002 -2.168820721436284e-001 -5.114870111921143e-002 -1.026535505484971e-001 -1.139601935099469e-001 7.723256139608664e-002
2.218265306122447e+000 7.567837759275347e-001 9.443498969950021e-001 -3.365329585596686e-001 6.894140415488528e-002 -2.156362171086383e-001 -5.328374729655695e-002 -9.895930743651095e-002 -1.221805733558643e-001 7.429443233961752e-002
2.227602040816325e+000 7.691889412557125e-001 9.459487556935767e-001 -3.372866958755357e-001 7.522936180216606e-002 -2.143791363389458e-001 -5.529201664756142e-002 -9.557783672968671e-002 -1.296495605312039e-001 7.122649954150433e-002
2.236938775510202e+000 7.814055232326551e-001 9.475440456554105e-001 -3.380758362476711e-001 8.103082464289346e-002 -2.130807269611186e-001 -5.712965988689074e-002 -9.256792631146522e-002 -1.363207005925324e-001 6.798046705351608e-002
2.246275510204080e+000 7.934309365494104e-001 9.491208034957523e-001 -3.388923901177263e-001 8.628906013654591e-002 -2.117083557069408e-001 -5.874039658786882e-002 -8.999047192074479e-002 -1.421379498792471e-001 6.451430082049682e-002
2.255612244897957e+000 8.052685803944059e-001 9.506708919691242e-001 -3.397278208020720e-001 9.094096172869493e-002 -2.102366957416024e-001 -6.006736492240249e-002 -8.789784369432216e-002 -1.470421946878124e-001 6.080189227932304e-002
2.264948979591835e+000 8.169262525961657e-001 9.521919897176615e-001 -3.405738271393433e-001 9.492712205537490e-002 -2.086522933462653e-001 -6.106317582102388e-002 -8.632633978371204e-002 -1.509806655475479e-001 5.683637519047285e-002
2.274285714285712e+000 8.284144734326412e-001 9.536860488677760e-001 -3.414229396282896e-001 9.820011886831667e-002 -2.069518664849621e-001 -6.169834700817720e-002 -8.529026405291838e-002 -1.539142348202731e-001 5.262638939702741e-002
2.283622448979590e+000 8.397451083143307e-001 9.551574532985495e-001 -3.422687032360931e-001 1.007304017350562e-001 -2.051362476838070e-001 -6.196552288804947e-002 -8.477945779993772e-002 -1.558228550559733e-001 4.818765974804967e-002
2.292959183673467e+000 8.509305095843868e-001 9.566111203485702e-001 -3.431054873722746e-001 1.025106493699549e-001 -2.032037181460291e-001 -6.187816447736848e-002 -8.476141787641189e-002 -1.567105638469940e-001 4.353401209533346e-002
2.302295918367345e+000 8.619831825332837e-001 9.580508189988926e-001 -3.439282114455308e-001 1.035577400327119e-001 -2.011451612610067e-001 -6.146498515089825e-002 -8.518697556447732e-002 -1.566085784042596e-001 3.867072545950872e-002
2.311632653061222e+000 8.729158598602711e-001 9.594779163829971e-001 -3.447322696505342e-001 1.039108564978178e-001 -1.989411542745561e-001 -6.076169173517419e-002 -8.599856478632449e-002 -1.555741034458097e-001 3.359090900262225e-002
2.320969387755100e+000 8.837416598143191e-001 9.608906421556642e-001 -3.455137120356590e-001 1.036265114760358e-001 -1.965609625784810e-001 -5.980277210994266e-002 -8.713893905949634e-002 -1.536851067361910e-001 2.827514704028335e-002
