---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.FileName = "GaitNormal0002-processed-output-euler-trunk.txt"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudyForParamterIdentification.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
2.117643979057590e+000 4.196963676465056e-002 9.476674706488958e-001 -3.373841048761028e-001 -6.250374901710419e-002 -1.703587355445180e-002 3.618256172274798e-002 -1.985051945548128e-001 1.341860907384572e-001 -1.542349799076041e-001
2.127486910994763e+000 5.397266138110924e-002 9.494889030191229e-001 -3.361898160485464e-001 -6.604596600038853e-002 -1.606918532033252e-002 3.884001395461657e-002 -1.997883973522656e-001 1.388490018412902e-001 -1.509206442163076e-001
2.137329842931936e+000 6.580009778453647e-002 9.513221382212947e-001 -3.350055525386336e-001 -6.902016750443746e-002 -1.505897615516094e-002 4.141171791675789e-002 -2.011187759128642e-001 1.425854982890476e-001 -1.474509930871680e-001
2.147172774869108e+000 7.745488256275541e-002 9.531499056582032e-001 -3.338424610505568e-001 -7.141966017209295e-002 -1.407454450734980e-002 4.385182766277280e-002 -2.024393574974983e-001 1.453928275796111e-001 -1.437866405226885e-001
2.157015706806281e+000 8.894654714894515e-002 9.549597557470270e-001 -3.327088151759517e-001 -7.322566665964657e-002 -1.319987764233277e-002 4.615722636814708e-002 -2.037280778898904e-001 1.472449436315123e-001 -1.398914019038517e-001
2.166858638743454e+000 1.002886680335869e-001 9.567427812956372e-001 -3.316099719065204e-001 -7.440496515513698e-002 -1.252646343945640e-002 4.836193823442963e-002 -2.050078476788470e-001 1.480927162923318e-001 -1.357331849661262e-001
2.176701570680626e+000 1.114978116469077e-001 9.584928097842289e-001 -3.305487481840246e-001 -7.491282666562758e-002 -1.214717208765714e-002 5.050952788882349e-002 -2.063003327198703e-001 1.478714269046252e-001 -1.312850789847048e-001
2.186544502617799e+000 1.225910977733337e-001 9.602045822638061e-001 -3.295262434812468e-001 -7.470320011580185e-002 -1.214940255885399e-002 5.263706534275190e-002 -2.076234042386538e-001 1.465175010349400e-001 -1.265235835917381e-001
2.196387434554972e+000 1.335851420810974e-001 9.618722472966444e-001 -3.285427265876562e-001 -7.374188691727988e-002 -1.260886057494481e-002 5.476019913293744e-002 -2.089733299214504e-001 1.439874637321616e-001 -1.214302994560982e-001
2.206230366492144e+000 1.444953034097037e-001 9.634880502264919e-001 -3.275982283957704e-001 -7.201869144445146e-002 -1.358489280324515e-002 5.687313701403100e-002 -2.103266968120938e-001 1.402735730537262e-001 -1.159939746340611e-001
2.216073298429317e+000 1.553352695860250e-001 9.650416687410250e-001 -3.266927507227450e-001 -6.955408861196871e-002 -1.511852631168620e-002 5.895535198295068e-002 -2.116493956609353e-001 1.354112579769021e-001 -1.102106058906539e-001
2.225916230366490e+000 1.661166603546620e-001 9.665202980355960e-001 -3.258262247342201e-001 -6.639942789255322e-002 -1.723261420491151e-002 6.097632141515729e-002 -2.129031191890635e-001 1.294780621192045e-001 -1.040821791586811e-001
2.235759162303662e+000 1.768484242927838e-001 9.679093369806303e-001 -3.249983598041660e-001 -6.263294834738514e-002 -1.993314669074620e-002 6.289540779460850e-002 -2.140466708962729e-001 1.225874125886556e-001 -9.761625501005854e-002
2.245602094240835e+000 1.875365329855260e-001 9.691934543747095e-001 -3.242086065685734e-001 -5.835336407481249e-002 -2.321215426819667e-002 6.466180029925120e-002 -2.150365546846935e-001 1.148795637429188e-001 -9.082604381763416e-002
2.255445026178008e+000 1.981846345857229e-001 9.703577342522596e-001 -3.234563170155630e-001 -5.367153357324613e-002 -2.705218862668124e-002 6.622136829373111e-002 -2.158330295140317e-001 1.065100858906205e-001 -8.372963194356087e-002
2.265287958115180e+000 2.087953579752172e-001 9.713885933829547e-001 -3.227408538848117e-001 -4.870196473922571e-002 -3.142956496236726e-002 6.752756513604696e-002 -2.164090701963358e-001 9.763813051532792e-002 -7.634967605119393e-002
2.275130890052353e+000 2.193714896899077e-001 9.722743485950403e-001 -3.220613978600918e-001 -4.355606889399628e-002 -3.631291572436579e-002 6.854779511669758e-002 -2.167542555418090e-001 8.841754990007257e-002 -6.871620123977708e-002
2.284973821989526e+000 2.299167807197156e-001 9.730055051802212e-001 -3.214165150933251e-001 -3.833735744350586e-002 -4.165680751485112e-002 6.926364146262115e-002 -2.168721872199204e-001 7.899141387836761e-002 -6.087295785248070e-002
2.294816753926698e+000 2.404364228839626e-001 9.735749128755803e-001 -3.208038416303058e-001 -3.313793993101531e-002 -4.739461039970028e-002 6.966933821227202e-002 -2.167762908011331e-001 6.948874056017670e-002 -5.288378543115804e-002
2.304659685863871e+000 2.509370388179647e-001 9.739778819694008e-001 -3.202201745033804e-001 -2.803508126596494e-002 -5.343723372901565e-002 6.977104777435476e-002 -2.164876875113629e-001 6.002108354948619e-002 -4.483300070303178e-002
2.314502617801044e+000 2.614261089774140e-001 9.742122562060909e-001 -3.196618790604991e-001 -2.308767232660584e-002 -5.968150598990141e-002 6.958538375062849e-002 -2.160340489773943e-001 5.067785742572066e-002 -3.681665096421132e-002
2.324345549738216e+000 2.719112674323444e-001 9.742784109971371e-001 -3.191253864348114e-001 -1.833524349987432e-002 -6.602361929683553e-002 6.913639587545094e-002 -2.154476839961776e-001 4.152388722560570e-002 -2.892927852692884e-002
2.334188481675389e+000 2.824000273125433e-001 9.741791080507666e-001 -3.186076907807810e-001 -1.380127759433434e-002 -7.236765971247783e-002 6.845368307002585e-002 -2.147643840193124e-001 3.260284643493863e-002 -2.125546977995274e-002
2.344031413612562e+000 2.928998843871977e-001 9.739191194006487e-001 -3.181067746731666e-001 -9.498738267539920e-003 -7.862643335828312e-002 6.757179554695597e-002 -2.140228490121638e-001 2.394452523587070e-002 -1.386887685689115e-002
2.353874345549734e+000 3.034183869047597e-001 9.735046444970544e-001 -3.176218805733828e-001 -5.434923751950481e-003 -8.472247994957982e-002 6.652739300059365e-002 -2.132611125864811e-001 1.557120853083643e-002 -6.831963738147542e-003
2.363717277486907e+000 3.139629072813207e-001 9.729425834669568e-001 -3.171536325091637e-001 -1.615362684213419e-003 -9.059479190331210e-002 6.535466248697201e-002 -2.125138840097847e-001 7.501773710887198e-003 -1.915419415577860e-004
2.373560209424080e+000 3.245412020517814e-001 9.722401015308678e-001 -3.167039679042214e-001 1.953318163114954e-003 -9.620696765576176e-002 6.407351805589778e-002 -2.117861453568081e-001 -2.451327796771169e-004 6.026254301997932e-003
2.383403141361252e+000 3.351605304988354e-001 9.714037639582631e-001 -3.162760458852224e-001 5.260534999717036e-003 -1.015508483400458e-001 6.269612452136673e-002 -2.110800172132951e-001 -7.649499806857986e-003 1.181785591974531e-002
2.393246073298425e+000 3.458286908806348e-001 9.704393905378784e-001 -3.158740618023277e-001 8.290370881890795e-003 -1.066440734087102e-001 6.122295926869258e-002 -2.103771110654386e-001 -1.468743442378307e-002 1.719931916114639e-002
2.403089005235598e+000 3.565543464946752e-001 9.693517200825165e-001 -3.155032190478199e-001 1.101874809604340e-002 -1.115254906785403e-001 5.965029844573986e-002 -2.096507846705158e-001 -2.132719287368625e-002 2.220374367934903e-002
2.412931937172770e+000 3.673476190309301e-001 9.681442020041609e-001 -3.151697752476303e-001 1.340995883254829e-002 -1.162522265539692e-001 5.797715851978950e-002 -2.088721464229735e-001 -2.752445933819212e-002 2.688160601754009e-002
2.422774869109943e+000 3.782200040406054e-001 9.668186309541489e-001 -3.148811226289182e-001 1.541303660554249e-002 -1.208981491821655e-001 5.621913212420730e-002 -2.080364463684625e-001 -3.321913254679579e-002 3.130229460667212e-002
2.432617801047116e+000 3.891854880065691e-001 9.653753110004546e-001 -3.146456335309183e-001 1.696068808446000e-002 -1.255507968924516e-001 5.441053016763643e-002 -2.071503669905914e-001 -3.833366954982547e-002 3.555289922655228e-002
2.442460732984289e+000 4.002607469427933e-001 9.638132506947350e-001 -3.144724385962177e-001 1.797009271054226e-002 -1.303078836916878e-001 5.260952186629263e-002 -2.062366759266802e-001 -4.277438043922800e-002 3.973570030712171e-002
2.452303664921461e+000 4.114636275224904e-001 9.621304757501314e-001 -3.143711977044155e-001 1.834602725446793e-002 -1.352733845674849e-001 5.090561365820955e-002 -2.053656653264849e-001 -4.643663851069605e-002 4.396716820015341e-002
2.462146596858634e+000 4.228134201151615e-001 9.603260146721477e-001 -3.143511121979766e-001 1.799277902355658e-002 -1.405484201069955e-001 4.939112074792307e-002 -2.045925252912628e-001 -4.921541353498339e-002 4.836889381273637e-002
2.471989528795807e+000 4.343275537119876e-001 9.584023596313273e-001 -3.144195254021855e-001 1.683437101037984e-002 -1.462147815367532e-001 4.814699671633033e-002 -2.039632359308859e-001 -5.102883879278689e-002 5.304939717431497e-002
2.481832460732979e+000 4.460185599826010e-001 9.563694372053688e-001 -3.145799570955025e-001 1.484703457598643e-002 -1.523143142500685e-001 4.721469516974455e-002 -2.034864668303209e-001 -5.185454972235015e-002 5.807530432280869e-002
2.491675392670152e+000 4.578911258722596e-001 9.542490882895892e-001 -3.148303843432041e-001 1.210165198838282e-002 -1.588312321194900e-001 4.657370972507306e-002 -2.031142526649300e-001 -5.177815663563743e-002 6.344313476282935e-002
2.501518324607325e+000 4.699398450337269e-001 9.520781364722072e-001 -3.151625832533433e-001 8.802889025167671e-003 -1.656864988338216e-001 4.614302495649862e-002 -2.027645847014520e-001 -5.104057183694862e-002 6.906498008428316e-002
2.511361256544497e+000 4.821514274565383e-001 9.499087988269681e-001 -3.155635824114524e-001 5.307046619432385e-003 -1.727427310982246e-001 4.578742183954453e-002 -2.023106370293510e-001 -5.005534012352954e-002 7.477214722825439e-002
2.521204188481670e+000 4.945083047509792e-001 9.478036319568178e-001 -3.160181437421806e-001 2.078027654296324e-003 -1.798261211719383e-001 4.535150370926618e-002 -2.016246696084300e-001 -4.935780456495253e-002 8.034350431701928e-002
2.531047120418843e+000 5.069942752886036e-001 9.458270141769066e-001 -3.165107572411819e-001 -4.082724821132205e-004 -1.867540799477845e-001 4.468965929095000e-002 -2.005957921854155e-001 -4.949395310348480e-002 8.554873737789734e-002
2.540890052356015e+000 5.195996383537779e-001 9.440370776350918e-001 -3.170270646164226e-001 -1.756018203705863e-003 -1.933580746332004e-001 4.368593851257979e-002 -1.991275001642317e-001 -5.091265288331351e-002 9.018723934325632e-002
2.550732984293188e+000 5.323223332328106e-001 9.424806916668328e-001 -3.175545453140243e-001 -1.705684848376022e-003 -1.994940589976737e-001 4.226761615609683e-002 -1.971526432830113e-001 -5.390136949763080e-002 9.410956252572394e-002
2.560575916230361e+000 5.451665897391981e-001 9.411925483610942e-001 -3.180835583079715e-001 -1.378902927713276e-004 -2.050399921050201e-001 4.040519061723120e-002 -1.946360912126591e-001 -5.858045071974150e-002 9.721663900522644e-002
2.570418848167533e+000 5.581413161267693e-001 9.401965454015795e-001 -3.186084266911556e-001 2.953389363894470e-003 -2.098931632401258e-001 3.810786680946410e-002 -1.915633597759845e-001 -6.493294612945699e-002 9.945104807281341e-002
2.580261780104706e+000 5.712564988352350e-001 9.395076692073079e-001 -3.191267211239987e-001 7.479247673927757e-003 -2.139702875272818e-001 3.541867177499324e-002 -1.879405857791728e-001 -7.282955956857824e-002 1.007899925903571e-001
2.590104712041879e+000 5.845185853159074e-001 9.391335436778151e-001 -3.196382904514880e-001 1.327091206860501e-002 -2.172139776371784e-001 3.242285708935812e-002 -1.838292378994834e-001 -8.205472686773652e-002 1.012448410308639e-001
2.599947643979051e+000 5.979282015278309e-001 9.390757053490710e-001 -3.201444113928478e-001 2.009649918741609e-002 -2.196021724388373e-001 2.924119162110883e-002 -1.793333221740200e-001 -9.232951321430694e-002 1.008623942217269e-001
2.609790575916224e+000 6.114783037282607e-001 9.393295389205536e-001 -3.206479567245999e-001 2.767733764586121e-002 -2.211563937186414e-001 2.602467378298423e-002 -1.746012975203531e-001 -1.033316392199578e-001 9.972393136058433e-002
2.619633507853397e+000 6.251541809064057e-001 9.398834435359810e-001 -3.211543997430371e-001 3.571079977862396e-002 -2.219481295210559e-001 2.294158650454240e-002 -1.698138997882844e-001 -1.147184340267197e-001 9.794154290574009e-002
2.629476439790569e+000 6.389343213157442e-001 9.407182056734270e-001 -3.216724732370063e-001 4.389729752971057e-002 -2.220996124777623e-001 2.015568706957595e-002 -1.651607590570568e-001 -1.261520762245155e-001 9.565124386568401e-002
2.639319371727742e+000 6.527909782240308e-001 9.418073814171579e-001 -3.222137575926092e-001 5.196883893737378e-002 -2.217733037618854e-001 1.779971082584738e-002 -1.608122616873943e-001 -1.373258747063310e-001 9.300037566031971e-002
2.649162303664915e+000 6.666901576097217e-001 9.431185905060617e-001 -3.227914245476765e-001 5.971543555982507e-002 -2.211503774874224e-001 1.595509815268324e-002 -1.568986417458500e-001 -1.479895488678841e-001 9.012997849707369e-002
2.659005235602087e+000 6.805919548193875e-001 9.446151723635162e-001 -3.234185815953998e-001 6.700269358420241e-002 -2.204061629892395e-001 1.464330099523221e-002 -1.534975778322157e-001 -1.579674872565736e-001 8.715829404039016e-002
2.668848167539260e+000 6.944512556335238e-001 9.462575302583599e-001 -3.241066787311795e-001 7.377361804642836e-002 -2.196912548944165e-001 1.383702890354215e-002 -1.506552557733301e-001 -1.671649416835980e-001 8.416941369824432e-002
2.678691099476433e+000 7.082214247009965e-001 9.480050139032317e-001 -3.248636115309092e-001 8.003642634707814e-002 -2.191205747603657e-001 1.346522580331951e-002 -1.483652709858209e-001 -1.755561736754254e-001 8.121588500259157e-002
2.688534031413605e+000 7.218571881845244e-001 9.498176097541184e-001 -3.256925549697696e-001 8.583815090219760e-002 -2.187688597934365e-001 1.344162803553992e-002 -1.466064037088169e-001 -1.831620895728693e-001 7.832145737243361e-002
2.698376963350778e+000 7.353189226783543e-001 9.516584199698246e-001 -3.265911963510077e-001 9.123361360305922e-002 -2.186680539515553e-001 1.368271401523916e-002 -1.453455278956940e-001 -1.900181915698337e-001 7.548614816952994e-002
2.708219895287951e+000 7.485752015390571e-001 9.534956640738487e-001 -3.275522046465129e-001 9.625461139179040e-002 -2.188071147083357e-001 1.413197832038061e-002 -1.445722350823040e-001 -1.961437425991219e-001 7.268454329437217e-002
2.718062827225123e+000 7.616057341945119e-001 9.553047361796084e-001 -3.285645797767346e-001 1.008929192746504e-001 -2.191365652634079e-001 1.475702220048445e-002 -1.442748669123895e-001 -2.015187190039010e-001 6.987177118241514e-002
2.727905759162296e+000 7.744017368540154e-001 9.570691443957771e-001 -3.296156387632766e-001 1.050979652850772e-001 -2.195814659526256e-001 1.554123757382761e-002 -1.444288695232560e-001 -2.060779865275251e-001 6.699375243174055e-002
2.737748691099469e+000 7.869635763418825e-001 9.587799996887088e-001 -3.306929687324144e-001 1.087859897675893e-001 -2.200565000244406e-001 1.648027372423623e-002 -1.450141653030980e-001 -2.097219153582096e-001 6.399367474565700e-002
2.747591623036641e+000 7.992989068151986e-001 9.604349713267237e-001 -3.317854543630275e-001 1.118575065146043e-001 -2.204737603787355e-001 1.756644158868234e-002 -1.459925786103082e-001 -2.123333943420206e-001 6.081640128401834e-002
2.757434554973814e+000 8.114197598513163e-001 9.620362646269325e-001 -3.328838443403286e-001 1.142142431401750e-001 -2.207450644096556e-001 1.878487400029562e-002 -1.473135854299056e-001 -2.137974283825862e-001 5.740440275845438e-002
2.767277486910987e+000 8.233405336215504e-001 9.635884815213996e-001 -3.339808875060325e-001 1.157750347630230e-001 -2.207821569244812e-001 2.011033063273346e-002 -1.489128080684780e-001 -2.140191414047103e-001 5.369467983154001e-002
2.777120418848159e+000 8.350760556855938e-001 9.650962790125033e-001 -3.350712601833291e-001 1.164858980922402e-001 -2.204972207634415e-001 2.151608191120311e-002 -1.507374485381023e-001 -2.129382774201466e-001 4.961423116860278e-002
2.786963350785332e+000 8.466420949227065e-001 9.665630020720881e-001 -3.361507164677672e-001 1.163265302137451e-001 -2.198018839778018e-001 2.296748666791792e-002 -1.527194132754762e-001 -2.105352252400944e-001 4.508250461279283e-002
2.796806282722505e+000 8.580541166965002e-001 9.679892763221694e-001 -3.372154609287560e-001 1.153064180871135e-001 -2.186085143644831e-001 2.443251757472276e-002 -1.548034637104536e-001 -2.068301294808835e-001 4.000925943672412e-002
2.806649214659677e+000 8.693278178910938e-001 9.693729353778332e-001 -3.382614429931877e-001 1.134598493774563e-001 -2.168318737625916e-001 2.587351449253478e-002 -1.569219092063459e-001 -2.018747517633981e-001 3.430382693910829e-002
2.816492146596850e+000 8.804778520756905e-001 9.707087876483064e-001 -3.392845817980986e-001 1.108361187046971e-001 -2.143941000615739e-001 2.726228180783784e-002 -1.590331242172202e-001 -1.957441470686638e-001 2.788284221507570e-002
2.826335078534023e+000 8.915183442965708e-001 9.719891406552109e-001 -3.402810448120268e-001 1.074941199524372e-001 -2.112295519547704e-001 2.858452427059647e-002 -1.611181957446689e-001 -1.885293920245996e-001 2.068120700813788e-002
2.836178010471195e+000 9.024629809058137e-001 9.732045245807260e-001 -3.412473815572450e-001 1.035003878539619e-001 -2.072898684102020e-001 2.983787990148356e-002 -1.631714115829098e-001 -1.803336853192675e-001 1.266473264822356e-002
2.846020942408368e+000 9.133236166203665e-001 9.743444626933611e-001 -3.421806953254198e-001 9.892772832301197e-002 -2.025502150698098e-001 3.102567840063352e-002 -1.652007391380799e-001 -1.712696061428000e-001 3.831618170450859e-003
2.855863874345541e+000 9.241088402952310e-001 9.753982518891243e-001 -3.430786180608664e-001 9.385578170559733e-002 -1.970126398559140e-001 3.214892589254677e-002 -1.672287309101168e-001 -1.614583901321063e-001 -5.785233785544097e-003
