Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_LeftArm.WristHand
  1.750000000000000e+00,  4.124531851857032e-02, -5.764164565545515e-01,  2.853607718563541e-01,  2.286924872386193e-01,  7.083473308083150e-01,  2.677512384407282e-01, -4.778954869445306e-01,  1.659989160980008e-01, -8.327365148383445e-02,  7.645912452448562e-01,  6.075434637104795e-01,  1.101442500164432e-01,  3.431656563958718e-02
  1.760000000000000e+00,  3.921409596557476e-02, -5.746162470571501e-01,  2.786079429104460e-01,  2.243034221977820e-01,  7.078649752670411e-01,  2.682544033978850e-01, -4.795981606311884e-01,  1.676637981094933e-01, -9.342024448166317e-02,  7.394194904153135e-01,  6.040395982280526e-01,  1.177475071947915e-01,  3.313439691753484e-02
  1.770000000000000e+00,  3.716231327025749e-02, -5.729561268933976e-01,  2.717018519213141e-01,  2.198855450304341e-01,  7.073863571383920e-01,  2.687583886696687e-01, -4.805922125189871e-01,  1.692515364453998e-01, -1.034158847892794e-01,  7.138249501195277e-01,  6.009234673617307e-01,  1.254157412700522e-01,  3.199295076487284e-02
  1.780000000000000e+00,  3.509928396935420e-02, -5.714573174697178e-01,  2.646662748340247e-01,  2.154575950200426e-01,  7.069129940101421e-01,  2.692613255182975e-01, -4.808380548403294e-01,  1.706734751834126e-01, -1.134361150397055e-01,  6.881616530139046e-01,  5.976784653282331e-01,  1.331486874365398e-01,  3.089721501551956e-02
  1.790000000000000e+00,  3.303141037493824e-02, -5.701458277585922e-01,  2.575169724727511e-01,  2.110329140261489e-01,  7.064449560392575e-01,  2.697623410644352e-01, -4.802949525672156e-01,  1.718308471338435e-01, -1.236436042507211e-01,  6.627766406537280e-01,  5.938790710040309e-01,  1.409293106217911e-01,  2.984835499094007e-02
  1.800000000000000e+00,  3.096250782393285e-02, -5.690458945151919e-01,  2.502607632404309e-01,  2.066187723901466e-01,  7.059814635629420e-01,  2.702613308787555e-01, -4.789263662481040e-01,  1.726280189386466e-01, -1.341784589031866e-01,  6.379909382649765e-01,  5.892294366433385e-01,  1.487065409619174e-01,  2.884746405145222e-02
  1.810000000000000e+00,  2.889519065023621e-02, -5.681754662153566e-01,  2.428988083568546e-01,  2.022183747613522e-01,  7.055216737050456e-01,  2.707584750010916e-01, -4.767076943500425e-01,  1.729834097115807e-01, -1.451510247307110e-01,  6.140851735424864e-01,  5.835492801782040e-01,  1.563878753050308e-01,  2.789636354073544e-02
  1.820000000000000e+00,  2.683249799312483e-02, -5.675448134367171e-01,  2.354318799903985e-01,  1.978340694535330e-01,  7.050652855382504e-01,  2.712537580786116e-01, -4.736330364677473e-01,  1.728376857283671e-01, -1.566374867984796e-01,  5.912889926978867e-01,  5.767588723951524e-01,  1.638431963583523e-01,  2.699742589692455e-02
  1.830000000000000e+00,  2.477940766816665e-02, -5.671579553641469e-01,  2.278664486894070e-01,  1.934709484891619e-01,  7.046128412082077e-01,  2.717465989582344e-01, -4.697205160460928e-01,  1.721603187471465e-01, -1.686785807607430e-01,  5.697726216209685e-01,  5.688741353088950e-01,  1.709145911908386e-01,  2.615240629492721e-02
  1.840000000000000e+00,  2.274363290819094e-02, -5.670149385947366e-01,  2.202190284622189e-01,  1.891392187736781e-01,  7.041656996687601e-01,  2.722357051090334e-01, -4.650149331986791e-01,  1.709520188757809e-01, -1.812796622266441e-01,  5.496409821120306e-01,  5.599934156688093e-01,  1.774339696728514e-01,  2.536143941418257e-02
  1.850000000000000e+00,  2.073571475652089e-02, -5.671128374249681e-01,  2.125182045331868e-01,  1.848549967930462e-01,  7.037258778907147e-01,  2.727190877888567e-01, -4.595871851644421e-01,  1.692407147633096e-01, -1.944129828517003e-01,  5.309339653636800e-01,  5.502658511258979e-01,  1.832484674002991e-01,  2.462263911630114e-02
  1.860000000000000e+00,  1.876888013200440e-02, -5.674448287921815e-01,  2.048057927631364e-01,  1.806404270984997e-01,  7.032959626624545e-01,  2.731940888011909e-01, -4.535313000017639e-01,  1.670754139129757e-01, -2.080246986459457e-01,  5.136352350361917e-01,  5.398538856337093e-01,  1.882423993878167e-01,  2.393059089431482e-02
  1.870000000000000e+00,  1.685829656364984e-02, -5.679987686219525e-01,  1.971357238719404e-01,  1.765225292348835e-01,  7.028789454166406e-01,  2.736575268161114e-01, -4.469591304411246e-01,  1.645212870418206e-01, -2.220442128258233e-01,  4.976870669729384e-01,  5.289021214579733e-01,  1.923515855402484e-01,  2.327407516160207e-02
  1.880000000000000e+00,  1.501951892789691e-02, -5.687560805022576e-01,  1.895693941604746e-01,  1.725302981070567e-01,  7.024779277688279e-01,  2.741060207382056e-01, -4.399932287916365e-01,  1.616546801857812e-01, -2.363920040600720e-01,  4.830065393361995e-01,  5.175184873452644e-01,  1.955745063425860e-01,  2.263540143100773e-02
  1.890000000000000e+00,  1.326684047984652e-02, -5.696906790051866e-01,  1.821697203682867e-01,  1.686914006575611e-01,  7.020959038601060e-01,  2.745363096313820e-01, -4.327600203876082e-01,  1.585580925871715e-01, -2.509849918640014e-01,  4.694985698001517e-01,  5.057695973149486e-01,  1.979781144002204e-01,  2.199251014630654e-02
  1.900000000000000e+00,  1.161199482413698e-02, -5.707693296475583e-01,  1.749957307335945e-01,  1.650295401277276e-01,  7.017355878924079e-01,  2.749455112170215e-01, -4.253842360544080e-01,  1.553157946444413e-01, -2.657393140594589e-01,  4.570633532240277e-01,  4.936866866516870e-01,  1.996923831840629e-01,  2.132373888858563e-02
  1.910000000000000e+00,  1.006309683916885e-02, -5.719547383466405e-01,  1.680973427477080e-01,  1.615623100032345e-01,  7.013991280771908e-01,  2.753314002153826e-01, -4.179841790331011e-01,  1.520092028353636e-01, -2.805712671568248e-01,  4.456005752329827e-01,  4.812779373950585e-01,  2.008934194311378e-01,  2.061314039000716e-02
  1.920000000000000e+00,  8.623866652140754e-03, -5.732101669761603e-01,  1.615103912288537e-01,  1.582994312395620e-01,  7.010877821101560e-01,  2.756926787319851e-01, -4.106680967647439e-01,  1.487113096403208e-01, -2.953980024237220e-01,  4.350142098923843e-01,  4.685405316067121e-01,  2.017803121771470e-01,  1.985317115978802e-02
