---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.UpdData = 2
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.FileName = "..\..\Application\MocapExamples\Plug-in-gait_Simple\Output\\FullBodyGaitNormal_1-euler-leftlegtd.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
1.540000000000000e+000 -2.679859592170992e-001 -9.805649458036547e-002 1.396434345420846e-002 1.414714924767404e-001 -3.085641723648588e-001 2.786686473882615e-002
1.550000000000000e+000 -2.769180342596210e-001 -9.130315333711137e-002 8.591787451568436e-003 1.521091088040018e-001 -3.049675450812807e-001 1.518371641013960e-002
1.560000000000000e+000 -2.853547742313258e-001 -8.357482565586238e-002 3.344761730960491e-003 1.632104165271540e-001 -2.996156516920060e-001 2.318869784258686e-003
1.570000000000000e+000 -2.930572565895826e-001 -7.483057894213174e-002 -1.686887210339839e-003 1.750585482260406e-001 -2.919659652219765e-001 -1.050372776303834e-002
1.580000000000000e+000 -2.997290993550737e-001 -6.513923216100936e-002 -6.401058572656032e-003 1.879636999945981e-001 -2.815517895655810e-001 -2.299731967160846e-002
1.590000000000000e+000 -3.051432998229706e-001 -5.463662057305929e-002 -1.076706202036362e-002 2.022100911254635e-001 -2.680734545767237e-001 -3.492519504308533e-002
1.600000000000000e+000 -3.090689687091230e-001 -4.349332351310031e-002 -1.476471580064582e-002 2.181939815278453e-001 -2.512420401391730e-001 -4.608923226656735e-002
1.610000000000000e+000 -3.112846635944273e-001 -3.193016259548598e-002 -1.838447490498773e-002 2.363713735391013e-001 -2.308410270971497e-001 -5.633888535483607e-002
1.620000000000000e+000 -3.115786487477729e-001 -2.020614750772110e-002 -2.160973735652884e-002 2.572374637040311e-001 -2.067479803296050e-001 -6.558583490943336e-002
1.630000000000000e+000 -3.097474018756379e-001 -8.593606633270357e-003 -2.440859750345172e-002 2.813016808583103e-001 -1.789601498494220e-001 -7.380825086673928e-002
1.640000000000000e+000 -3.055835957079334e-001 2.651926376468161e-003 -2.673597931957960e-002 3.090614580168061e-001 -1.476265900008831e-001 -8.103623555609107e-002
1.650000000000000e+000 -2.988596889027416e-001 1.332219576940830e-002 -2.854021259896927e-002 3.409719889148638e-001 -1.130899511887196e-001 -8.732113209052529e-002
1.660000000000000e+000 -2.893240965009203e-001 2.328084141524767e-002 -2.977748877628365e-002 3.774041909792233e-001 -7.593295377784842e-002 -9.268891630583853e-002
1.670000000000000e+000 -2.767269391112811e-001 3.247612285560009e-002 -3.044202615451767e-002 4.185869675838013e-001 -3.701437403206286e-002 -9.707917990711565e-002
1.680000000000000e+000 -2.608703068283427e-001 4.093291131332433e-002 -3.060052552314276e-002 4.645447348911632e-001 2.521408409356071e-003 -1.002977134062802e-001
1.690000000000000e+000 -2.416714355022279e-001 4.872424255259489e-002 -3.041121947120836e-002 5.150462593156927e-001 4.128467048498438e-002 -1.020128567519400e-001
1.700000000000000e+000 -2.192156587260305e-001 5.592926207817328e-002 -3.010938595126056e-002 5.695842775493175e-001 7.774336753554530e-002 -1.018149852112230e-001
1.710000000000000e+000 -1.937793678531627e-001 6.259497842327977e-002 -2.995675888807808e-002 6.273986094752810e-001 1.103724340612876e-001 -9.932463167602830e-002
1.720000000000000e+000 -1.658089679499088e-001 6.871623628936208e-002 -3.017405993388821e-002 6.875424097797421e-001 1.378072356121880e-001 -9.430184337594653e-002
1.730000000000000e+000 -1.358562467447606e-001 7.423604400493256e-002 -3.088681971193544e-002 7.489750628979779e-001 1.589702521399710e-001 -8.670591232595341e-002
1.740000000000000e+000 -1.044933442739245e-001 7.906222416265774e-002 -3.210523192785784e-002 8.106524270332619e-001 1.731721162118553e-001 -7.668582261521036e-002
