---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.UpdData = 2
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.FileName = "..\..\Application\MocapExamples\Plug-in-gait_Simple\Output\\FullBodyGaitNormal_1-euler-trunk.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
1.540000000000000e+000 -2.273072696997240e-001 9.253774608458538e-001 -3.168185985043190e-001 4.575668642440183e-002 8.712821016314298e-002 -1.493940813964442e-002 -1.047176526641968e-001 -2.496340950404672e-002 -9.622348269371396e-002 2.553737749930582e-003 -9.157997621621170e-002 2.053066352952046e-001
1.550000000000000e+000 -2.142527442369412e-001 9.240722532158695e-001 -3.160594179070072e-001 4.373034455513546e-002 9.314042964413960e-002 -1.555991662689890e-002 -1.028383525016975e-001 -1.921627909544678e-002 -9.871526940427931e-002 -1.477203123485554e-003 -9.163529695914971e-002 2.071215764559655e-001
1.560000000000000e+000 -2.009287941573762e-001 9.228310612950827e-001 -3.152764371564910e-001 4.096176064864462e-002 9.911425265440332e-002 -1.656115588444223e-002 -1.004535682934361e-001 -1.258689212520350e-002 -1.015515082252353e-001 -5.527490050034998e-003 -9.131605008899965e-002 2.084173034949496e-001
1.570000000000000e+000 -1.873275607867895e-001 9.217183924838819e-001 -3.144726486205435e-001 3.733730954446523e-002 1.048096077095340e-001 -1.798941284904996e-002 -9.752827165489818e-002 -4.982387262061226e-003 -1.047101429329576e-001 -9.627588581120665e-003 -9.052903248246585e-002 2.089531650009954e-001
1.580000000000000e+000 -1.735155681547068e-001 9.208037632121375e-001 -3.136550768240111e-001 3.280740453145033e-002 1.099646077756133e-001 -1.984892531205346e-002 -9.408001704759328e-002 3.596262790741667e-003 -1.081131978622001e-001 -1.375448745850147e-002 -8.921483093549386e-002 2.085475875591763e-001
1.590000000000000e+000 -1.595588165542600e-001 9.201349433698675e-001 -3.128296247168246e-001 2.739680575558352e-002 1.144084017587024e-001 -2.210133719154679e-002 -9.016768515339499e-002 1.307610800859765e-002 -1.116558076518070e-001 -1.784104639549216e-002 -8.737102577502985e-002 2.071576473994174e-001
1.600000000000000e+000 -1.454994335633737e-001 9.197560065022966e-001 -3.120012180919591e-001 2.116699762148750e-002 1.179868261853108e-001 -2.467845210193159e-002 -8.588239534547730e-002 2.335013646597839e-002 -1.152093965650608e-001 -2.181017248238696e-002 -8.502322647170625e-002 2.047899018306940e-001
1.610000000000000e+000 -1.313702813414733e-001 9.196996787960490e-001 -3.111730916012231e-001 1.424013695698223e-002 1.205911712796153e-001 -2.747863163730830e-002 -8.135048873309846e-002 3.424579467971292e-002 -1.186284338188997e-001 -2.557923965720937e-002 -8.224079391250204e-002 2.015267996562279e-001
1.620000000000000e+000 -1.171983573164349e-001 9.199849899317738e-001 -3.103457215452655e-001 6.796659994165878e-003 1.221673952798656e-001 -3.036984616923227e-002 -7.672863079627530e-002 4.552495253970277e-002 -1.217581394414736e-001 -2.907557441025779e-002 -7.913266222308557e-002 1.975259093489337e-001
1.630000000000000e+000 -1.030074995056709e-001 9.206158673748830e-001 -3.095161374492462e-001 -9.394666513993484e-004 1.227262996186995e-001 -3.319845601092423e-002 -7.219440726037057e-002 5.690079117935023e-002 -1.244486915140525e-001 -3.225426053159419e-002 -7.583256724450910e-002 1.930097765030360e-001
1.640000000000000e+000 -8.882111526487167e-002 9.215816997002807e-001 -3.086782198674259e-001 -8.725185121021113e-003 1.223479615228602e-001 -3.581052717974748e-002 -6.792595762256150e-002 6.806765456078516e-002 -1.265723379931301e-001 -3.511269599985942e-002 -7.247721400985722e-002 1.882442537687715e-001
1.650000000000000e+000 -7.466457472079822e-002 9.228597893789762e-001 -3.078236745302926e-001 -1.632875342176775e-002 1.211750433634786e-001 -3.808236272626978e-002 -6.407186942510861e-002 7.873747766492574e-002 -1.280364853772334e-001 -3.769337457788759e-002 -6.918400686930012e-002 1.835089783540751e-001
1.660000000000000e+000 -6.056634861940887e-002 9.244185625015746e-001 -3.069431754628801e-001 -2.355847215250914e-002 1.193961384363660e-001 -3.994870279909487e-002 -6.072059830441948e-002 8.867224573133120e-002 -1.287915794463983e-001 -4.007038201732475e-002 -6.603714222873780e-002 1.790641014567395e-001
1.670000000000000e+000 -4.655788061030807e-002 9.262208333542628e-001 -3.060281018053596e-001 -3.028418370069770e-002 1.172228363619188e-001 -4.141338586636294e-002 -5.788841367927712e-002 9.771213023315359e-002 -1.288314601425128e-001 -4.233270199807002e-002 -6.307444965664921e-002 1.751210857963391e-001
