Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.HipExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.KneeFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.AnklePlantarFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile2.SubTalarEversion
 1.760000000000000e+000,-7.082537904879668e-002, 9.366331313286658e-002,-3.503461593296008e-002, 9.178600665835259e-001, 1.834764880786529e-001,-5.347650227794242e-002
 1.770000000000000e+000,-3.816396166553718e-002, 9.564775103950840e-002,-3.709417590539470e-002, 9.752914317800754e-001, 1.767757279824360e-001,-3.708616238658670e-002
 1.780000000000000e+000,-5.425588183281740e-003, 9.662199223995827e-002,-3.912144754037238e-002, 1.029586434563623e+000, 1.650944048834780e-001,-1.967600222321893e-002
 1.790000000000000e+000, 2.724709199261002e-002, 9.659167812459435e-002,-4.094394767576397e-002, 1.080127444486168e+000, 1.496802246464462e-001,-1.871281968679576e-003
 1.800000000000000e+000, 5.975753139900285e-002, 9.560044498637210e-002,-4.242285276363812e-002, 1.126408252945105e+000, 1.317660074157281e-001, 1.559812967099670e-002
 1.810000000000000e+000, 9.203438867538014e-002, 9.372486537430680e-002,-4.345149886198359e-002, 1.168035240293294e+000, 1.124443422692457e-001, 3.193935088776261e-002
 1.820000000000000e+000, 1.240101705158879e-001, 9.106746943921507e-002,-4.396093350071668e-002, 1.204719438022012e+000, 9.260165566016014e-002, 4.637555893421432e-002
 1.830000000000000e+000, 1.556062022071857e-001, 8.774659931046247e-002,-4.391043794527482e-002, 1.236260207531663e+000, 7.290658515396760e-002, 5.824130429298432e-002
 1.840000000000000e+000, 1.867273145202041e-001, 8.388768145521897e-002,-4.327269325456450e-002, 1.262526007692032e+000, 5.383982371165726e-002, 6.707056183066910e-002
 1.850000000000000e+000, 2.172620076948209e-001, 7.961553484476247e-002,-4.202234516065861e-002, 1.283435586344837e+000, 3.574268860376184e-002, 7.265693728217822e-002
 1.860000000000000e+000, 2.470817262767197e-001, 7.504620931335682e-002,-4.012924198818575e-002, 1.298941513083564e+000, 1.885925113827743e-002, 7.507716751881517e-002
 1.870000000000000e+000, 2.760421780791149e-001, 7.028118820382523e-002,-3.755638634736650e-002, 1.309019498859497e+000, 3.358630653301364e-003, 7.467929905955027e-002
 1.880000000000000e+000, 3.039944905052421e-001, 6.540629887246197e-002,-3.426510534473103e-002, 1.313665308055952e+000,-1.065780178170330e-002, 7.204063663533322e-002
 1.890000000000000e+000, 3.308025563024784e-001, 6.049412318712988e-002,-3.022575061042890e-002, 1.312895440480559e+000,-2.315261328701783e-002, 6.790198929939348e-002
 1.900000000000000e+000, 3.563537992206923e-001, 5.560851435803738e-002,-2.542784324842719e-002, 1.306746850318126e+000,-3.414545572175231e-002, 6.308670206155592e-002
 1.910000000000000e+000, 3.805597769216960e-001, 5.081076723793765e-002,-1.988689578343666e-002, 1.295275415093144e+000,-4.370169390350046e-002, 5.841583807122742e-002
 1.920000000000000e+000, 4.033519205076857e-001, 4.616661385313825e-002,-1.364849737447257e-002, 1.278553557675503e+000,-5.191489436752079e-002, 5.463040482969805e-002
 1.930000000000000e+000, 4.246753277746399e-001, 4.175214689844831e-002,-6.788018745380938e-003, 1.256665928004368e+000,-5.888344144176481e-002, 5.232809511283740e-002
 1.940000000000000e+000, 4.444814990835668e-001, 3.765615801148003e-002, 5.964693525884417e-004, 1.229703920663725e+000,-6.468785427454096e-002, 5.191993402996006e-002
 1.950000000000000e+000, 4.627207562320131e-001, 3.397645328471599e-002, 8.395450348168411e-003, 1.197760920264807e+000,-6.937472690727746e-002, 5.361051370028416e-002
 1.960000000000000e+000, 4.793339766046831e-001, 3.081030611149771e-002, 1.649793135087271e-002, 1.160929267112463e+000,-7.294901790826970e-002, 5.740080888285787e-002
 1.970000000000000e+000, 4.942454368352480e-001, 2.824390058917348e-002, 2.479823873752384e-002, 1.119300801143678e+000,-7.537649217095546e-002, 6.310799561324268e-002
 1.980000000000000e+000, 5.073611960289617e-001, 2.634572437726845e-002, 3.320094956536579e-002, 1.072973149747569e+000,-7.659201585545998e-002, 7.040072155178845e-002
 1.990000000000000e+000, 5.185727063401210e-001, 2.516433998560208e-002, 4.162595250639867e-002, 1.022060729580572e+000,-7.650659737191388e-002, 7.885126123501729e-002
 2.000000000000000e+000, 5.277592045099724e-001, 2.472978591632047e-002, 5.001610021235012e-002, 9.667078642743755e-001,-7.501726266434655e-002, 8.799346617021625e-002
