Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularMedialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.AcromioClavicularPosteriorTilt,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristAbduction
  2.150000000000000e+00, -4.616330286011692e-01,  2.773754970106013e-01,  1.686017482250571e-01,  7.388279092576790e-01, -3.845988175863990e-01,  1.686017482251881e-01, -2.141267252155488e-02, -9.583918459039267e-02,  2.674112683133517e-01,  1.116886347564282e+00,  8.524105807826314e-01,  7.910864408160223e-02,  3.827865782947227e-02
  2.160000000000000e+00, -4.613958983351094e-01,  2.745335656613659e-01,  1.661201555712903e-01,  7.386826226198026e-01, -3.840868754646987e-01,  1.661201555714058e-01, -2.499455962947783e-02, -9.779508303491183e-02,  2.648131934754840e-01,  1.114957519736411e+00,  8.541491685378880e-01,  7.795848340334999e-02,  3.860277991947030e-02
  2.170000000000000e+00, -4.612041954946517e-01,  2.705368153723586e-01,  1.626822932493392e-01,  7.384747992291589e-01, -3.833804961808922e-01,  1.626822932494277e-01, -2.925851278712099e-02, -9.921722607602898e-02,  2.609943695764377e-01,  1.111061668572010e+00,  8.561160422676237e-01,  7.773200120104407e-02,  3.889039243060721e-02
  2.180000000000000e+00, -4.610817874831799e-01,  2.655568140493407e-01,  1.584652204087403e-01,  7.382203167692107e-01, -3.825143184007922e-01,  1.584652204088008e-01, -3.421650541902888e-02, -1.000810452821396e-01,  2.560170459615173e-01,  1.105137093622238e+00,  8.583111431732364e-01,  7.847873786690518e-02,  3.913786579415337e-02
  2.190000000000000e+00, -4.610432262219916e-01,  2.598169314249077e-01,  1.536858576842587e-01,  7.379380825550347e-01, -3.815308939103668e-01,  1.536858576842906e-01, -3.984918537298476e-02, -1.003681631685801e-01,  2.499803586064233e-01,  1.097126702567190e+00,  8.607299677500064e-01,  8.021975758075839e-02,  3.934179610448171e-02
  2.200000000000000e+00, -4.610805643154933e-01,  2.535769733138145e-01,  1.485800206310219e-01,  7.376485273543251e-01, -3.804764067405011e-01,  1.485800206310279e-01, -4.609861090156309e-02, -1.000691529609565e-01,  2.430128613907837e-01,  1.086986970358348e+00,  8.633577815197810e-01,  8.291656280283588e-02,  3.949705006235771e-02
  2.210000000000000e+00, -4.611505548786663e-01,  2.471183702142945e-01,  1.433840909932909e-01,  7.373726527461932e-01, -3.793968015566653e-01,  1.433840909932801e-01, -5.286903309262292e-02, -9.919011091717192e-02,  2.352685319578082e-01,  1.074701914944074e+00,  8.661738423991716e-01,  8.644784211474588e-02,  3.959632422404805e-02
  2.220000000000000e+00, -4.611744750968549e-01,  2.407197145740754e-01,  1.383135772990961e-01,  7.371303419386875e-01, -3.783335215775230e-01,  1.383135772990655e-01, -6.003599696023376e-02, -9.775814293618568e-02,  2.269237605993678e-01,  1.060301194613076e+00,  8.691507427857705e-01,  9.060497798569078e-02,  3.963143125612217e-02
  2.230000000000000e+00, -4.610567392299033e-01,  2.346217033181326e-01,  1.335392527681263e-01,  7.369375919843683e-01, -3.773191589765066e-01,  1.335392527680879e-01, -6.745601588342076e-02, -9.582281485915208e-02,  2.181707631371749e-01,  1.043875830786413e+00,  8.722412071680086e-01,  9.509629480389359e-02,  3.959420083683508e-02
  2.240000000000000e+00, -4.607110520924313e-01,  2.289949042743236e-01,  1.291695691966817e-01,  7.368041866359172e-01, -3.763744079648015e-01,  1.291695691966368e-01, -7.497365697058056e-02, -9.345482469256874e-02,  2.092059903452312e-01,  1.025586406430667e+00,  8.753698049963670e-01,  9.956285672836995e-02,  3.947792798551429e-02
  2.250000000000000e+00, -4.600794517734891e-01,  2.239232640936621e-01,  1.252457956670096e-01,  7.367331181175897e-01, -3.755072555369241e-01,  1.252457956669599e-01, -8.243296257822141e-02, -9.074108349941702e-02,  2.002166082289630e-01,  1.005664165096393e+00,  8.784561007341474e-01,  1.036289104353811e-01,  3.928245690415936e-02
  2.260000000000000e+00, -4.591411995736125e-01,  2.194072286713058e-01,  1.217503986589199e-01,  7.367214557818698e-01, -3.747146158980881e-01,  1.217503986588706e-01, -8.969647818217186e-02, -8.777327591357728e-02,  1.913691551722007e-01,  9.844044550653837e-01,  8.814696754625549e-01,  1.069862747582828e-01,  3.902084058003352e-02
  2.270000000000000e+00, -4.579123286345879e-01,  2.153837993781533e-01,  1.186253275736130e-01,  7.367619962545990e-01, -3.739858913254945e-01,  1.186253275735651e-01, -9.666486615919934e-02, -8.463275773903223e-02,  1.828024704245818e-01,  9.621512570080477e-01,  8.844768117506382e-01,  1.094666039507757e-01,  3.872129412148074e-02
  2.280000000000000e+00, -4.564346782653533e-01,  2.117565162113537e-01,  1.157944205092732e-01,  7.368454845084077e-01, -3.733072199338712e-01,  1.157944205092280e-01, -1.032890931733292e-01, -8.137913992316755e-02,  1.746254951612367e-01,  9.392759487612033e-01,  8.876392179603194e-01,  1.110597585512363e-01,  3.842136298470249e-02
  2.290000000000000e+00, -4.547579518308554e-01,  2.084264658824668e-01,  1.131841246504739e-01,  7.369629920330717e-01, -3.726652555365348e-01,  1.131841246504414e-01, -1.095732500913038e-01, -7.804653883376653e-02,  1.669201663313695e-01,  9.161542938018042e-01,  8.911672688228688e-01,  1.118898024065562e-01,  3.815729368939932e-02
  2.300000000000000e+00, -4.529239249540206e-01,  2.053155724220033e-01,  1.107378430042481e-01,  7.371076150076759e-01, -3.720497514103616e-01,  1.107378430042199e-01, -1.155700955398107e-01, -7.464660143214892e-02,  1.597480064742355e-01,  8.931434808765877e-01,  8.952523504744557e-01,  1.121845216070183e-01,  3.795425933492756e-02
  2.310000000000000e+00, -4.509593830549838e-01,  2.023756652873550e-01,  1.084205993055314e-01,  7.372749580988293e-01, -3.714544157571991e-01,  1.084205993055150e-01, -1.213716281130326e-01, -7.117524685206864e-02,  1.531567137815579e-01,  8.705628733004072e-01,  8.999994456917212e-01,  1.122462864893330e-01,  3.782063405627182e-02
  2.320000000000000e+00, -4.488774363181702e-01,  1.995832934483204e-01,  1.062145231854181e-01,  7.374626260740998e-01, -3.708760723832869e-01,  1.062145231854087e-01, -1.270960231335743e-01, -6.761995019844202e-02,  1.471835233230588e-01,  8.486833634439385e-01,  9.053800826111341e-01,  1.124127738379148e-01,  3.774636035781039e-02
  2.330000000000000e+00, -4.466821971765506e-01,  1.969275082526523e-01,  1.041101026107471e-01,  7.376694295097959e-01, -3.703129756008168e-01,  1.041101026106830e-01, -1.328718373532760e-01, -6.396658214570922e-02,  1.418552866937622e-01,  8.277256340522553e-01,  9.112183374319791e-01,  1.130064172775487e-01,  3.770509273922328e-02
  2.340000000000000e+00, -4.443832818229332e-01,  1.943980204194156e-01,  1.020992055591441e-01,  7.378937186481572e-01, -3.697638851204237e-01,  1.020992055591255e-01, -1.388233904700795e-01, -6.020167947443532e-02,  1.371881388180813e-01,  8.078634496935243e-01,  9.171975322652899e-01,  1.142870478408486e-01,  3.765965285893206e-02
  2.350000000000000e+00, -4.419940822049571e-01,  1.919775221095670e-01,  1.001695358164463e-01,  7.381335115675721e-01, -3.692267515847669e-01,  1.001695358164486e-01, -1.450566344216886e-01, -5.632211861632001e-02,  1.331858486740434e-01,  7.892265200015860e-01,  9.229040103235965e-01,  1.164096829593024e-01,  3.757176778357424e-02
  2.360000000000000e+00, -4.395425934939389e-01,  1.896364277416256e-01,  9.830231821644936e-02,  7.383853899848188e-01, -3.686986369521819e-01,  9.830231821647312e-02, -1.516543549063778e-01, -5.233543851655451e-02,  1.298391756842138e-01,  7.719042700734808e-01,  9.278804573900720e-01,  1.194140306114972e-01,  3.741058901623136e-02
  2.370000000000000e+00, -4.370673234357637e-01,  1.873330496411685e-01,  9.647218057584335e-02,  7.386449794138150e-01, -3.681754981129555e-01,  9.647218057587101e-02, -1.586746693164691e-01, -4.826177308104328e-02,  1.271241639460750e-01,  7.559475918606647e-01,  9.317021027107690e-01,  1.232288962695134e-01,  3.715707543365751e-02
  2.380000000000000e+00, -4.346113186267236e-01,  1.850194254175490e-01,  9.465066339270110e-02,  7.389076287336679e-01, -3.676527142433612e-01,  9.465066339272696e-02, -1.661503296834423e-01, -4.413309820260738e-02,  1.250017615035366e-01,  7.413664839561963e-01,  9.340439806833598e-01,  1.276920602502050e-01,  3.680406192760249e-02
  2.390000000000000e+00, -4.322176907411938e-01,  1.826483524172258e-01,  9.281057071967082e-02,  7.391688948952344e-01, -3.671258826996060e-01,  9.281057071968998e-02, -1.740865947070493e-01, -3.999106280900503e-02,  1.234202291744478e-01,  7.281261899870234e-01,  9.347321967170495e-01,  1.325842611049621e-01,  3.635598940134845e-02
  2.400000000000000e+00, -4.299280720393610e-01,  1.801779153203429e-01,  9.092879978910870e-02,  7.394246832381929e-01, -3.665914070896832e-01,  9.092879978912581e-02, -1.824591527511714e-01, -3.588288154948287e-02,  1.223198253082316e-01,  7.161472008323613e-01,  9.337762450610412e-01,  1.376694084982735e-01,  3.582862036094692e-02
  2.410000000000000e+00, -4.277838567971597e-01,  1.775750147578850e-01,  8.898868764505156e-02,  7.396710631427140e-01, -3.660471086030366e-01,  8.898868764525145e-02, -1.912146604025240e-01, -3.185603164691629e-02,  1.216375062363499e-01,  7.053100926684212e-01,  9.313588470674194e-01,  1.427299552682493e-01,  3.524608967816290e-02
  2.420000000000000e+00, -4.258201263463495e-01,  1.748211597004410e-01,  8.698299919635517e-02,  7.399048186958748e-01, -3.654926826931726e-01,  8.698299919653153e-02, -2.002721207698293e-01, -2.795702164721035e-02,  1.213101454311769e-01,  6.954636629243909e-01,  9.277824741290984e-01,  1.475798299407862e-01,  3.463467567831693e-02
  2.430000000000000e+00, -4.240744939169124e-01,  1.719156000500068e-01,  8.491651124052826e-02,  7.401223570402489e-01, -3.649307389015803e-01,  8.491651124067749e-02, -2.095308298401122e-01, -2.422351127125119e-02,  1.212763265006508e-01,  6.864384406052291e-01,  9.233891186779590e-01,  1.520666582360468e-01,  3.401402918816055e-02
  2.440000000000000e+00, -4.225773297656724e-01,  1.688766727907498e-01,  8.280544751634060e-02,  7.403206003319556e-01, -3.643663057654190e-01,  8.280544751647617e-02, -2.188753329684967e-01, -2.068207111640847e-02,  1.214774520132401e-01,  6.780547741826958e-01,  9.185432633445002e-01,  1.560810335528728e-01,  3.339596573748945e-02
  2.450000000000000e+00, -4.213476631755957e-01,  1.657379070681697e-01,  8.067411878818539e-02,  7.404973320828719e-01, -3.638059165297971e-01,  8.067411878831077e-02, -2.281837092915504e-01, -1.734416744738817e-02,  1.218585409003081e-01,  6.701272891507553e-01,  9.136351668712468e-01,  1.595890482504385e-01,  3.278980034506050e-02
  2.460000000000000e+00, -4.203886033405913e-01,  1.625430984260190e-01,  7.855101991915762e-02,  7.406516619648926e-01, -3.632565179012905e-01,  7.855101991928214e-02, -2.373367259071510e-01, -1.420706058941860e-02,  1.223679720946579e-01,  6.624728107961236e-01,  9.090469398126153e-01,  1.626441113994783e-01,  3.220566624039889e-02
  2.470000000000000e+00, -4.196872361258199e-01,  1.593417772085115e-01,  7.646580837145849e-02,  7.407840567781123e-01, -3.627247580573296e-01,  7.646580837158493e-02, -2.462273503110040e-01, -1.125672910187501e-02,  1.229570669231806e-01,  6.549232732323662e-01,  9.050885574601992e-01,  1.653698905042327e-01,  3.165332508223100e-02
  2.480000000000000e+00, -4.192172731127781e-01,  1.561841282967076e-01,  7.444637189997030e-02,  7.408961326458426e-01, -3.622163953109205e-01,  7.444637190009719e-02, -2.547682369607731e-01, -8.469732447135213e-03,  1.235805168613973e-01,  6.473378642808330e-01,  9.019578456152346e-01,  1.679296083220454e-01,  3.114169074777838e-02
  2.490000000000000e+00, -4.189422552466786e-01,  1.531150706782727e-01,  7.251558953489635e-02,  7.409904588612503e-01, -3.617356341380529e-01,  7.251558953502814e-02, -2.628963386139402e-01, -5.815458889799431e-03,  1.241972299815884e-01,  6.396132146203038e-01,  8.997307236467321e-01,  1.704849999412461e-01,  3.067838702407740e-02
  2.500000000000000e+00, -4.188183504907964e-01,  1.501694271957139e-01,  7.068887970810310e-02,  7.410704391677537e-01, -3.612846111011847e-01,  7.068887970823200e-02, -2.705753098539383e-01, -3.260589117179095e-03,  1.247711941243822e-01,  6.316899362854557e-01,  8.983690784303020e-01,  1.731552729172552e-01,  3.026589168080522e-02
  2.510000000000000e+00, -4.187965516759173e-01,  1.473691807130297e-01,  6.897305673774368e-02,  7.411402455158039e-01, -3.608631597319758e-01,  6.897305673786933e-02, -2.777954177766488e-01, -7.735491225757708e-04,  1.252719428640293e-01,  6.235526357959215e-01,  8.977448535333725e-01,  1.759934584564886e-01,  2.989694304627491e-02
  2.520000000000000e+00, -4.188265142955422e-01,  1.447213497289452e-01,  6.736571788402723e-02,  7.412045608002374e-01, -3.604687783653033e-01,  6.736571788414103e-02, -2.845701739863984e-01,  1.672418341143197e-03,  1.256744120760407e-01,  6.152264466923456e-01,  8.976761963695914e-01,  1.789878494830377e-01,  2.955553089798534e-02
  2.530000000000000e+00, -4.188616242318045e-01,  1.422170623084382e-01,  6.585543137024634e-02,  7.412681461430104e-01, -3.600968562949460e-01,  6.585543136751161e-02, -2.909295261926754e-01,  4.095367245603514e-03,  1.259589946624985e-01,  6.067730447909159e-01,  8.979639738573656e-01,  1.820830843212971e-01,  2.922424222372223e-02
  2.540000000000000e+00, -4.188743646645421e-01,  1.398272638914253e-01,  6.442075032530008e-02,  7.413343320312534e-01, -3.597410867501971e-01,  6.442075032137491e-02, -2.969200670340340e-01,  6.503498921069434e-03,  1.261084702163687e-01,  5.982894324621002e-01,  8.983999253433081e-01,  1.852086572544120e-01,  2.889060037851349e-02
  2.550000000000000e+00, -4.188496722584025e-01,  1.375120348116992e-01,  6.303540165782236e-02,  7.414055772812393e-01, -3.593944215601619e-01,  6.303540165258263e-02, -3.025921959684112e-01,  8.891754211655157e-03,  1.261103147892944e-01,  5.898949510067677e-01,  8.987915256639978e-01,  1.882914701150660e-01,  2.855115500481803e-02
  2.560000000000000e+00, -4.187941829140516e-01,  1.352227179527401e-01,  6.167041901778303e-02,  7.414823953514611e-01, -3.590500151572398e-01,  6.167041901120794e-02, -3.079997046410126e-01,  1.124822735059255e-02,  1.259549520608849e-01,  5.817234074070805e-01,  8.989767269961033e-01,  1.912634939845326e-01,  2.820819288949464e-02
  2.570000000000000e+00, -4.187316309885949e-01,  1.329100367503191e-01,  6.029856055675853e-02,  7.415636283710050e-01, -3.587021231122822e-01,  6.029856054888074e-02, -3.131926267686569e-01,  1.355814751525965e-02,  1.256373669669658e-01,  5.739119909523561e-01,  8.988501711462700e-01,  1.940640247188239e-01,  2.786659784211917e-02
  2.580000000000000e+00, -4.186985740721851e-01,  1.305301495113667e-01,  5.889743457890906e-02,  7.416467099433020e-01, -3.583467094835724e-01,  5.889743456984634e-02, -3.182147448742461e-01,  1.580643801272259e-02,  1.251573299140472e-01,  5.665937590097189e-01,  8.983540366477448e-01,  1.966427650328544e-01,  2.753139176522549e-02
  2.590000000000000e+00, -4.187381989948080e-01,  1.280496494969863e-01,  5.745176852973252e-02,  7.417281513691131e-01, -3.579817631161317e-01,  5.745176851967248e-02, -3.231040585854901e-01,  1.797879855221612e-02,  1.245191085158936e-01,  5.598920252414894e-01,  8.974484207179406e-01,  1.989605384780475e-01,  2.720597496646329e-02
  2.600000000000000e+00, -4.188925936816035e-01,  1.254493289749790e-01,  5.595476272627636e-02,  7.418042195213946e-01, -3.576073218411961e-01,  5.595476271543728e-02, -3.278932079929513e-01,  2.006235557477709e-02,  1.237319135555001e-01,  5.539152753994372e-01,  8.960975047411760e-01,  2.009886463613619e-01,  2.689137601241400e-02
  2.610000000000000e+00, -4.191953866992577e-01,  1.227264974405473e-01,  5.440858510160029e-02,  7.418716030730184e-01, -3.572253027270653e-01,  5.440858509022485e-02, -3.326077933334823e-01,  2.204564280355648e-02,  1.228104222585889e-01,  5.487509658044161e-01,  8.942746184328205e-01,  2.027115289121353e-01,  2.658648433494894e-02
  2.620000000000000e+00, -4.196664106688305e-01,  1.198952441795236e-01,  5.282381992745373e-02,  7.419279089920243e-01, -3.568391627253718e-01,  5.282381991574156e-02, -3.372637137130239e-01,  2.391798368662136e-02,  1.217737019787274e-01,  5.444593738793340e-01,  8.919664754731362e-01,  2.041335661620378e-01,  2.628920465299310e-02
  2.630000000000000e+00, -4.203103976187916e-01,  1.169828559489019e-01,  5.121706285690577e-02,  7.419718489641072e-01, -3.564532658239212e-01,  5.121706284501300e-02, -3.418666841772529e-01,  2.566890288388054e-02,  1.206424666830853e-01,  5.410713115864706e-01,  8.891718784406913e-01,  2.052819176292688e-01,  2.599872141660436e-02
  2.640000000000000e+00, -4.211204685433318e-01,  1.140224504095815e-01,  4.960684829334409e-02,  7.420030639831804e-01, -3.560720231072814e-01,  4.960684828136564e-02, -3.464147813305580e-01,  2.728834069967101e-02,  1.194357909438765e-01,  5.385897462100430e-01,  8.859025687428510e-01,  2.061981741306591e-01,  2.571704201564622e-02
  2.650000000000000e+00, -4.220832278465856e-01,  1.110456617233047e-01,  4.800989025024998e-02,  7.420218238532470e-01, -3.556991590424514e-01,  4.800989023824356e-02, -3.509012796719861e-01,  2.876805322216091e-02,  1.181679955172508e-01,  5.369918047216469e-01,  8.821866965903673e-01,  2.069264570743434e-01,  2.544837140048605e-02
  2.660000000000000e+00, -4.231824841649330e-01,  1.080792640789627e-01,  4.643955712830872e-02,  7.420287681399176e-01, -3.553374720421485e-01,  4.643955711628644e-02, -3.553151182554068e-01,  3.010366168545045e-02,  1.168464469669537e-01,  5.362293525010883e-01,  8.780720134592963e-01,  2.075098196926832e-01,  2.519769726214493e-02
  2.670000000000000e+00, -4.244019682317025e-01,  1.051458632987214e-01,  4.490658022928786e-02,  7.420246005383043e-01, -3.549891266391381e-01,  4.490658021726105e-02, -3.596385949303085e-01,  3.129713976233089e-02,  1.154718329058556e-01,  5.362287722208331e-01,  8.736310586501628e-01,  2.079909818205929e-01,  2.496925773993609e-02
  2.680000000000000e+00, -4.257270758587739e-01,  1.022658256396076e-01,  4.342033988010904e-02,  7.420098287381912e-01, -3.546560590642049e-01,  4.342033986808008e-02, -3.638435593209373e-01,  3.235838795947196e-02,  1.140422567045942e-01,  5.368918990119178e-01,  8.689614692573780e-01,  2.084096193430534e-01,  2.476506535785932e-02
  2.690000000000000e+00, -4.271432893333136e-01,  9.945842612329225e-02,  4.198942442335399e-02,  7.419849080199709e-01, -3.543400436655146e-01,  4.198942441137555e-02, -3.678879276053633e-01,  3.330320015568407e-02,  1.125608674526581e-01,  5.381002104522098e-01,  8.641713456078279e-01,  2.088015786399751e-01,  2.458511223636057e-02
  2.700000000000000e+00, -4.286301354681307e-01,  9.674335054887151e-02,  4.062203098025401e-02,  7.419508713417343e-01, -3.540425133240710e-01,  4.062203096835373e-02, -3.717138114622984e-01,  3.414854855379465e-02,  1.110448919638396e-01,  5.397227337035360e-01,  8.593629471968608e-01,  2.092035054641346e-01,  2.442909409337104e-02
  2.710000000000000e+00, -4.301540208897781e-01,  9.414492745341452e-02,  3.932775692605066e-02,  7.419099362548490e-01, -3.537647060614770e-01,  3.932775691426442e-02, -3.752478633020990e-01,  3.490927229063873e-02,  1.095328003289546e-01,  5.416259673515006e-01,  8.546330995096129e-01,  2.096533838372556e-01,  2.429729887327491e-02
  2.720000000000000e+00, -4.316641389751500e-01,  9.169885770514674e-02,  3.812091962460581e-02,  7.418655977930513e-01, -3.535083809962423e-01,  3.812091961301176e-02, -3.784049010246711e-01,  3.559765792484013e-02,  1.080866640476518e-01,  5.436826825751124e-01,  8.500831802573305e-01,  2.101803821121286e-01,  2.418956617886662e-02
  2.730000000000000e+00, -4.330928597080002e-01,  8.945749221389221e-02,  3.702334892025265e-02,  7.418222488261794e-01, -3.532766176531950e-01,  3.702334890884895e-02, -3.810958807031382e-01,  3.622370074126829e-02,  1.067883455158822e-01,  5.457776962487443e-01,  8.458196771443326e-01,  2.107917042425127e-01,  2.410384413402096e-02
  2.740000000000000e+00, -4.343612304621923e-01,  8.748972159932422e-02,  3.606464038848992e-02,  7.417845026787256e-01, -3.530741652459541e-01,  3.606464037736824e-02, -3.832384054751128e-01,  3.679395465746785e-02,  1.057300515085100e-01,  5.478109037663716e-01,  8.419413468501786e-01,  2.114695004763700e-01,  2.403627963678456e-02
  2.750000000000000e+00, -4.353889041567663e-01,  8.587556577034627e-02,  3.527996986133384e-02,  7.417563478198841e-01, -3.529073099558746e-01,  3.527996985051887e-02, -3.847658470550963e-01,  3.730983121347648e-02,  1.050012708646769e-01,  5.496976824955744e-01,  8.385255338250698e-01,  2.121831717620191e-01,  2.398233006858333e-02
  2.760000000000000e+00, -4.361051504912307e-01,  8.469837141656478e-02,  3.470684690118005e-02,  7.417403924688568e-01, -3.527834636500125e-01,  3.470684689072088e-02, -3.856325651158312e-01,  3.776785872322027e-02,  1.046749385907110e-01,  5.513671259936597e-01,  8.356238095412181e-01,  2.129092106768593e-01,  2.393724866815586e-02
  2.770000000000000e+00, -4.364578654777495e-01,  8.403666166178492e-02,  3.438168027077632e-02,  7.417374349526179e-01, -3.527105706587468e-01,  3.438168026066398e-02, -3.858146218840255e-01,  3.816291642851211e-02,  1.047962058642373e-01,  5.527606429668280e-01,  8.332629212081138e-01,  2.136443603789941e-01,  2.389597262093749e-02
  2.780000000000000e+00, -4.364192905932074e-01,  8.395634738475755e-02,  3.433640159297616e-02,  7.417464355670517e-01, -3.526963545478961e-01,  3.433640158325475e-02, -3.853064148802239e-01,  3.849263174710808e-02,  1.053769087959936e-01,  5.538331932610597e-01,  8.314447626135802e-01,  2.144078975200534e-01,  2.385359302981443e-02
  2.790000000000000e+00, -4.359877390928815e-01,  8.450420737722775e-02,  3.459550383095771e-02,  7.417648715398372e-01, -3.527474925283471e-01,  3.459550382168141e-02, -3.841143021520514e-01,  3.876034698140646e-02,  1.063965548442724e-01,  5.545567758094083e-01,  8.301480928875240e-01,  2.152411179961227e-01,  2.380639150916888e-02
  2.800000000000000e+00, -4.351852693724805e-01,  8.570380885671613e-02,  3.517401423365957e-02,  7.417893649262621e-01, -3.528688825115129e-01,  3.517401422487042e-02, -3.822491996680208e-01,  3.897639858319831e-02,  1.078074067531940e-01,  5.549243576894339e-01,  8.293338439453374e-01,  2.162059228057940e-01,  2.375180921604118e-02
  2.810000000000000e+00, -4.340535369600477e-01,  8.755462731833941e-02,  3.607687826895513e-02,  7.418162481666589e-01, -3.530632562862999e-01,  3.607687826074905e-02, -3.797219799006020e-01,  3.915886148111497e-02,  1.095397379161444e-01,  5.549538922363185e-01,  8.289517923263572e-01,  2.173772494726218e-01,  2.368662871181500e-02
  2.820000000000000e+00, -4.326510736486177e-01,  9.003392400958821e-02,  3.729971938616888e-02,  7.418417112043452e-01, -3.533312852820911e-01,  3.729971937862767e-02, -3.765460906502054e-01,  3.933305423983697e-02,  1.115053825998007e-01,  5.546946982454612e-01,  8.289475332279266e-01,  2.188329196816916e-01,  2.360531216044427e-02
  2.830000000000000e+00, -4.310516020597915e-01,  9.309962500117019e-02,  3.883003553537812e-02,  7.418616904721657e-01, -3.536718959689189e-01,  3.883003552863447e-02, -3.727479697885097e-01,  3.952821595980748e-02,  1.136023027323542e-01,  5.542383463831037e-01,  8.292629406444441e-01,  2.206442255012235e-01,  2.350058934507103e-02
  2.840000000000000e+00, -4.293394217869400e-01,  9.669208233188731e-02,  4.064743936852600e-02,  7.418720935942170e-01, -3.540822213267192e-01,  4.064743936265199e-02, -3.683803554423559e-01,  3.977070943177706e-02,  1.157247439131863e-01,  5.537319683953426e-01,  8.298226140087317e-01,  2.228637223821979e-01,  2.336614636218702e-02
  2.850000000000001e+00, -4.275999058719928e-01,  1.007341331292713e-01,  4.272245885000642e-02,  7.418696241661884e-01, -3.545569660029142e-01,  4.272245884509861e-02, -3.635312085171247e-01,  4.007404329676070e-02,  1.177791883325432e-01,  5.533863476360936e-01,  8.305149993199356e-01,  2.255130377056731e-01,  2.319981638145323e-02
  2.860000000000000e+00, -4.259085539997935e-01,  1.051327999094755e-01,  4.501594011727920e-02,  7.418526466319135e-01, -3.550878953583707e-01,  4.501594011335894e-02, -3.583224740852149e-01,  4.042886252339489e-02,  1.197010143686431e-01,  5.534697997635213e-01,  8.311863853078989e-01,  2.285735756500615e-01,  2.300524775100926e-02
  2.870000000000000e+00, -4.243250715408514e-01,  1.097868780191156e-01,  4.748200048359123e-02,  7.418211995685008e-01, -3.556645059282402e-01,  4.748200048057382e-02, -3.528983069419422e-01,  4.079806568017414e-02,  1.214665031731226e-01,  5.542854656311419e-01,  8.316551595006183e-01,  2.319776624958261e-01,  2.279118092228310e-02
  2.880000000000000e+00, -4.228975510159599e-01,  1.146008624773709e-01,  5.007553600080859e-02,  7.417756847418087e-01, -3.562763056102489e-01,  5.007553580716848e-02, -3.474065096779118e-01,  4.112263015519550e-02,  1.230992102815653e-01,  5.561358217065807e-01,  8.317613176026932e-01,  2.356096989652652e-01,  2.257054224209186e-02
  2.890000000000000e+00, -4.216594668072045e-01,  1.194911955576834e-01,  5.275533250772450e-02,  7.417169133793188e-01, -3.569135078107051e-01,  5.275533235212319e-02, -3.419830858599728e-01,  4.131831561615303e-02,  1.246620287920579e-01,  5.592976042159972e-01,  8.313391839112276e-01,  2.393038908838709e-01,  2.235416373876237e-02
  2.900000000000000e+00, -4.206499510851011e-01,  1.243998368686710e-01,  5.549364541430497e-02,  7.416433662948702e-01, -3.575703888872812e-01,  5.549364529017615e-02, -3.367302732637505e-01,  4.130660577874259e-02,  1.262542684921570e-01,  5.639786038715808e-01,  8.303548232899499e-01,  2.428856986874124e-01,  2.215622288461192e-02
  2.910000000000000e+00, -4.199062917771008e-01,  1.292836017893066e-01,  5.827006993094305e-02,  7.415527149256340e-01, -3.582432339571295e-01,  5.827006983196166e-02, -3.317084143534661e-01,  4.101296205471670e-02,  1.279881378968536e-01,  5.703078222818764e-01,  8.288453931220320e-01,  2.461750504795297e-01,  2.199000842846176e-02
  2.920000000000000e+00, -4.194665803002863e-01,  1.341068005185195e-01,  6.106782754316722e-02,  7.414419406223887e-01, -3.589294345829805e-01,  6.106782746389790e-02, -3.269300265632695e-01,  4.037731373066496e-02,  1.299710363727919e-01,  5.783231898218284e-01,  8.269203924703303e-01,  2.490075070493312e-01,  2.186928942285748e-02
  2.930000000000000e+00, -4.193671778497662e-01,  1.388352964279531e-01,  6.387021266213787e-02,  7.413078988234116e-01, -3.596264350627933e-01,  6.387021259822770e-02, -3.223628172296120e-01,  3.935853793943737e-02,  1.322905427222131e-01,  5.879720620967244e-01,  8.247295750732190e-01,  2.512534206677275e-01,  2.180751873441951e-02
