Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.SacrumPelvis[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L5Sacrum[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L4L5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L3L4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L2L3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.L1L2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T12L1[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.T1C7[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C7C6[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C6C5[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C5C4[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C4C3[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C3C2[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C2C1,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_TrunkFull.C1C0
  1.600000000000000e+00, -2.524013393170185e-02,  8.816874094755136e-01, -3.250751502629470e-01,  2.675296667908058e-02,  1.261358825129688e-01, -2.196430881299733e-02, -2.618106961800668e-04, -9.736151474139031e-17, -6.267884317707900e-03, -8.388855502803088e-04, -8.728561039173523e-03, -2.008335664536356e-02, -1.481377411883173e-03, -1.923922204925390e-02, -3.546494617686112e-02, -2.131414147323428e-03, -3.014872719049033e-02, -5.102716391451811e-02, -2.749460057640123e-03, -4.091094677395328e-02, -6.582350465009557e-02, -3.364627958016809e-03, -5.075388459271702e-02, -8.055094432993588e-02, -3.684560158894048e-03, -6.142016587707858e-02, -8.821028771759713e-02,  2.199287090454736e-02, -9.917441655594130e-03,  2.229190791798630e-02,  2.199287090454788e-02, -9.917441655594748e-03,  2.229190791798625e-02,  2.199287090454836e-02, -9.917441655595249e-03,  2.229190791798588e-02,  2.199287090454883e-02, -9.917441655595619e-03,  2.229190791798497e-02,  2.199287090454911e-02, -9.917441655595841e-03,  2.229190791798403e-02,  2.199287090454914e-02, -9.917441655595924e-03,  2.229190791798307e-02, -9.510867149450712e-02, -4.400551466482631e-03
  1.610000000000000e+00, -1.160081630207323e-02,  8.813988960330834e-01, -3.242953254248598e-01,  1.893419180447270e-02,  1.283208503018494e-01, -2.488945883106174e-02, -3.226849999387958e-05, -3.231838364729533e-14, -6.190669804170403e-03, -1.033937070050694e-04, -8.794501529634787e-03, -1.983594834403032e-02, -1.825816431027117e-04, -1.938456602199094e-02, -3.502805097834875e-02, -2.626994944709875e-04, -3.037648773982717e-02, -5.039855664707664e-02, -3.388744360905380e-04, -4.122001122142663e-02, -6.501262020701075e-02, -4.146946592601341e-04, -5.113730816354943e-02, -7.955863150807285e-02, -4.541267081769145e-04, -6.188416857368922e-02, -8.712361889829381e-02,  2.139581176473228e-02, -9.815315592941132e-03,  2.267998925600405e-02,  2.139581176475153e-02, -9.815315592909353e-03,  2.267998925609230e-02,  2.139581176476292e-02, -9.815315592860778e-03,  2.267998925613377e-02,  2.139581176476638e-02, -9.815315592796362e-03,  2.267998925612799e-02,  2.139581176476181e-02, -9.815315592716860e-03,  2.267998925607503e-02,  2.139581176474906e-02, -9.815315592623183e-03,  2.267998925597448e-02, -9.403798259991762e-02, -3.158484902417242e-03
  1.620000000000000e+00,  2.185890230479146e-03,  8.814487275440139e-01, -3.233767419519280e-01,  1.056182807394352e-02,  1.294887688540907e-01, -2.778360234394599e-02,  2.070834057502334e-04, -2.335429330960333e-14, -6.113679422197813e-03,  6.635300974342105e-04, -8.831167090656197e-03, -1.958925819775651e-02,  1.171719429490647e-03, -1.946538310821892e-02, -3.459242396070367e-02,  1.685876501558557e-03, -3.050313175271296e-02, -4.977177404534368e-02,  2.174729912965299e-03, -4.139186346706025e-02, -6.420408952774749e-02,  2.661306915925788e-03, -5.135050706825724e-02, -7.856919908445510e-02,  2.914362466273142e-03, -6.214217270874302e-02, -8.604010436598730e-02,  2.070721464752914e-02, -9.697468695333254e-03,  2.305940628221301e-02,  2.070721464755042e-02, -9.697468695286154e-03,  2.305940628229831e-02,  2.070721464756595e-02, -9.697468695225997e-03,  2.305940628234166e-02,  2.070721464757567e-02, -9.697468695153528e-03,  2.305940628234272e-02,  2.070721464757938e-02, -9.697468695069328e-03,  2.305940628230136e-02,  2.070721464757695e-02, -9.697468694974350e-03,  2.305940628221750e-02, -9.277833461190217e-02, -1.926334156210032e-03
  1.630000000000000e+00,  1.609684411699508e-02,  8.818480456989769e-01, -3.223291046146791e-01,  1.915691775956709e-03,  1.296772615235753e-01, -3.045068106239513e-02,  4.492447711275714e-04,  3.156659451897015e-16, -6.041151592017488e-03,  1.439455883721040e-03, -8.836859306665090e-03, -1.935686681842215e-02,  2.541916988358781e-03, -1.947792971326314e-02, -3.418204695510595e-02,  3.657324451451894e-03, -3.052279284772283e-02, -4.918132130283149e-02,  4.717838393688899e-03, -4.141854300169159e-02, -6.344242327277874e-02,  5.773413916921720e-03, -5.138360554502482e-02, -7.763711659483714e-02,  6.322390220997353e-03, -6.218222706032374e-02, -8.501939299855814e-02,  1.995744630547793e-02, -9.572185387970597e-03,  2.342875753564132e-02,  1.995744630548239e-02, -9.572185387971560e-03,  2.342875753564645e-02,  1.995744630548632e-02, -9.572185387972384e-03,  2.342875753565112e-02,  1.995744630548974e-02, -9.572185387973060e-03,  2.342875753565506e-02,  1.995744630549258e-02, -9.572185387973615e-03,  2.342875753565855e-02,  1.995744630549490e-02, -9.572185387973999e-03,  2.342875753566149e-02, -9.141342940948584e-02, -7.151948367974418e-04
  1.640000000000000e+00,  3.010174701499718e-02,  8.825983740338363e-01, -3.211661802061252e-01, -6.720771691358543e-03,  1.289796981972882e-01, -3.271593022643952e-02,  6.871807764998965e-04,  2.302306785533865e-16, -5.976937660946827e-03,  2.201842904994335e-03, -8.810581235429008e-03, -1.915111457190437e-02,  3.888206612789286e-03, -1.942000840810557e-02, -3.381871165825495e-02,  5.594373530833868e-03, -3.043202755465415e-02, -4.865855243534498e-02,  7.216573367432147e-03, -4.129537713634040e-02, -6.276806717809923e-02,  8.831219222718411e-03, -5.123080668289323e-02, -7.681187915830177e-02,  9.670952898348562e-03, -6.199731645627377e-02, -8.411568625349020e-02,  1.917814971069502e-02, -9.449772825617410e-03,  2.378997613844350e-02,  1.917814971069955e-02, -9.449772825617573e-03,  2.378997613844908e-02,  1.917814971070361e-02, -9.449772825617625e-03,  2.378997613845404e-02,  1.917814971070723e-02, -9.449772825617687e-03,  2.378997613845857e-02,  1.917814971071032e-02, -9.449772825617748e-03,  2.378997613846257e-02,  1.917814971071299e-02, -9.449772825617661e-03,  2.378997613846599e-02, -9.004619503830499e-02,  4.733856942359016e-04
  1.650000000000000e+00,  4.416335830641746e-02,  8.836894639319078e-01, -3.199049756351398e-01, -1.508979822428322e-02,  1.275405721427367e-01, -3.445557510980221e-02,  9.144816772277305e-04,  1.925545940937176e-16, -5.923891905091796e-03,  2.930153260408945e-03, -8.752600667696678e-03, -1.898114703910601e-02,  5.174320682809008e-03, -1.929220944878808e-02, -3.351856813598744e-02,  7.444841684271293e-03, -3.023176083129981e-02, -4.822670424834233e-02,  9.603621554289281e-03, -4.102362101184551e-02, -6.221099602295983e-02,  1.175234878934428e-02, -5.089366760233922e-02, -7.613016815181341e-02,  1.286984375773923e-02, -6.158932525683332e-02, -8.336915342853915e-02,  1.839849978764628e-02, -9.340925940354169e-03,  2.414729972155221e-02,  1.839849978765088e-02, -9.340925940353529e-03,  2.414729972155828e-02,  1.839849978765508e-02, -9.340925940352929e-03,  2.414729972156369e-02,  1.839849978765893e-02, -9.340925940352426e-03,  2.414729972156874e-02,  1.839849978766220e-02, -9.340925940351847e-03,  2.414729972157333e-02,  1.839849978766518e-02, -9.340925940351318e-03,  2.414729972157734e-02, -8.878274643885445e-02,  1.645448373774570e-03
  1.660000000000000e+00,  5.823840663820191e-02,  8.850983369715008e-01, -3.185646609589617e-01, -2.298599347831089e-02,  1.255413329595461e-01, -3.561792704308261e-02,  1.126048977165124e-03,  1.571011296781645e-16, -5.883443362961598e-03,  3.608050509905762e-03, -8.663902659474795e-03, -1.885154310001009e-02,  6.371410884978716e-03, -1.909670406504280e-02, -3.328970217470934e-02,  9.167221796225949e-03, -2.992539509240872e-02, -4.789741061675611e-02,  1.182544002529765e-02, -4.060789160615811e-02, -6.178621715564286e-02,  1.447127992071907e-02, -5.037791609957820e-02, -7.561034868799377e-02,  1.584730974994881e-02, -6.096518499436652e-02, -8.279990591882076e-02,  1.764109584817483e-02, -9.256524476173349e-03,  2.450650656573100e-02,  1.764109584817955e-02, -9.256524476172012e-03,  2.450650656573754e-02,  1.764109584818387e-02, -9.256524476170739e-03,  2.450650656574367e-02,  1.764109584818785e-02, -9.256524476169587e-03,  2.450650656574912e-02,  1.764109584819144e-02, -9.256524476168551e-03,  2.450650656575421e-02,  1.764109584819470e-02, -9.256524476167627e-03,  2.450650656575871e-02, -8.772800885234586e-02,  2.812998385437432e-03
  1.670000000000000e+00,  7.227956772297500e-02,  8.867898361853995e-01, -3.171655433406366e-01, -3.027229678691900e-02,  1.231802578719068e-01, -3.622762121330918e-02,  1.318509671593935e-03,  1.041919851732652e-16, -5.855489316364888e-03,  4.224726978472491e-03, -8.546003380305495e-03, -1.876197362823724e-02,  7.460392082317783e-03, -1.883683415049391e-02, -3.313153257429887e-02,  1.073405406432895e-02, -2.951816723575774e-02, -4.766983530658405e-02,  1.384660646241617e-02, -4.005529523739426e-02, -6.149265185947067e-02,  1.694466486160359e-02, -4.969236823187546e-02, -7.525110069664163e-02,  1.855588131402618e-02, -6.013556448179205e-02, -8.240649813268981e-02,  1.691970209653356e-02, -9.206392845652807e-03,  2.487362841862594e-02,  1.691970209653824e-02, -9.206392845650863e-03,  2.487362841863311e-02,  1.691970209654265e-02, -9.206392845649045e-03,  2.487362841863951e-02,  1.691970209654672e-02, -9.206392845647379e-03,  2.487362841864553e-02,  1.691970209655049e-02, -9.206392845645901e-03,  2.487362841865101e-02,  1.691970209655391e-02, -9.206392845644541e-03,  2.487362841865593e-02, -8.697352114304320e-02,  3.990680491744186e-03
  1.680000000000000e+00,  8.623862045342545e-02,  8.887191903539945e-01, -3.157284693641700e-01, -3.688553878373012e-02,  1.206483521689947e-01, -3.637276276459880e-02,  1.490432904912053e-03,  1.097214258586875e-16, -5.838617403429180e-03,  4.775597963854224e-03, -8.400602375978660e-03, -1.870791317855568e-02,  8.433168206943890e-03, -1.851634579097226e-02, -3.303606790810298e-02,  1.213368982060169e-02, -2.901594754650989e-02, -4.753248020823647e-02,  1.565209443477881e-02, -3.937379771194886e-02, -6.131546791936465e-02,  1.915411514723005e-02, -4.884690633269764e-02, -7.503427338287919e-02,  2.097542148222607e-02, -5.911242289357772e-02, -8.216905337159605e-02,  1.623784206988824e-02, -9.198251856028111e-03,  2.525379649062181e-02,  1.623784206989283e-02, -9.198251856025717e-03,  2.525379649062926e-02,  1.623784206989710e-02, -9.198251856023500e-03,  2.525379649063603e-02,  1.623784206990118e-02, -9.198251856021449e-03,  2.525379649064233e-02,  1.623784206990495e-02, -9.198251856019607e-03,  2.525379649064798e-02,  1.623784206990844e-02, -9.198251856017900e-03,  2.525379649065306e-02, -8.658735613213100e-02,  5.192594074228472e-03
  1.690000000000000e+00,  1.000707441902944e-01,  8.908364508944546e-01, -3.142745081445584e-01, -4.283000444300065e-02,  1.181053789106417e-01, -3.617740523901862e-02,  1.642260830285406e-03,  7.415954197835006e-17, -5.830599453473557e-03,  5.262080199237668e-03, -8.229134770447977e-03, -1.868222231695794e-02,  9.292241050121287e-03, -1.813840224194355e-02, -3.299070073966186e-02,  1.336972865637830e-02, -2.842369298840453e-02, -4.746720567126607e-02,  1.724654730679677e-02, -3.857012548558295e-02, -6.123126573256496e-02,  2.110531305462390e-02, -4.784987520426352e-02, -7.493123168527635e-02,  2.311215284194968e-02, -5.790585875007528e-02, -8.205621375353747e-02,  1.558899378708999e-02, -9.236977846570980e-03,  2.565023656851834e-02,  1.558899378709424e-02, -9.236977846568340e-03,  2.565023656852578e-02,  1.558899378709827e-02, -9.236977846565967e-03,  2.565023656853253e-02,  1.558899378710211e-02, -9.236977846563710e-03,  2.565023656853874e-02,  1.558899378710570e-02, -9.236977846561658e-03,  2.565023656854438e-02,  1.558899378710910e-02, -9.236977846559800e-03,  2.565023656854942e-02, -8.660758625232179e-02,  6.429264272690463e-03
