Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.700000000000000e+00,  9.022027988139902e-03, -4.116821568844721e-01,  1.825345621530720e-01,  1.129895268498387e-01,  8.227928845025700e-01,  1.402861751206807e-01, -1.822575970410683e-01,  5.055340850650839e-01, -2.712871277199300e-01,  4.760911911019907e-01,  7.963890205039674e-01, -2.802242278025931e-01,  1.333849282306584e-02
  1.710000000000000e+00,  9.979472149875794e-03, -4.105083787788425e-01,  1.879077416368549e-01,  1.151599543211077e-01,  8.226617884148162e-01,  1.402591694747999e-01, -1.868993670492425e-01,  5.054595234071929e-01, -2.660199579135541e-01,  4.795608635609959e-01,  8.009067959028153e-01, -2.801986620765780e-01,  1.337118912026907e-02
  1.720000000000000e+00,  1.097276110408486e-02, -4.095065961336373e-01,  1.934224533323523e-01,  1.174188432714142e-01,  8.225183579873517e-01,  1.402375660594323e-01, -1.918432351686623e-01,  5.047156531076137e-01, -2.609447761313189e-01,  4.850934998938560e-01,  8.053741598129578e-01, -2.789940692767029e-01,  1.352703950587721e-02
  1.730000000000000e+00,  1.200080823428294e-02, -4.087045467581760e-01,  1.990792948635963e-01,  1.197701465646427e-01,  8.223610039547016e-01,  1.402225518973644e-01, -1.969619507117241e-01,  5.032414372884528e-01, -2.560413126340010e-01,  4.925798661314253e-01,  8.098815894801569e-01, -2.766464757938365e-01,  1.381311172555916e-02
  1.740000000000000e+00,  1.305619226552843e-02, -4.081374263504159e-01,  2.048473658210266e-01,  1.222048886215072e-01,  8.221887527373570e-01,  1.402156204806018e-01, -2.021098861363314e-01,  5.009832752653059e-01, -2.512575630408509e-01,  5.018485167654841e-01,  8.145149105542969e-01, -2.732895479582927e-01,  1.423200761666006e-02
  1.750000000000000e+00,  1.412466194142898e-02, -4.078388795772857e-01,  2.106619761915147e-01,  1.246989859972251e-01,  8.220018322836009e-01,  1.402181777540764e-01, -2.071234169488048e-01,  4.979209471365658e-01, -2.465181100089983e-01,  5.126802144846810e-01,  8.194741551201155e-01, -2.691333981635064e-01,  1.478917970337468e-02
  1.760000000000000e+00,  1.518667799486615e-02, -4.078346770205792e-01,  2.164336632961794e-01,  1.272160814575041e-01,  8.218015972092543e-01,  1.402314184821266e-01, -2.118424283575647e-01,  4.940586994582570e-01, -2.417382908218807e-01,  5.248577895225678e-01,  8.248960904761061e-01, -2.643804272939227e-01,  1.548149047699060e-02
  1.770000000000000e+00,  1.622215413405849e-02, -4.081299446330030e-01,  2.220700820300982e-01,  1.297158173756725e-01,  8.215906599873091e-01,  1.402556457362505e-01, -2.161276256449307e-01,  4.894447247215802e-01, -2.368311216859199e-01,  5.381728885992169e-01,  8.309011267899701e-01, -2.591811374013794e-01,  1.630311557699465e-02
  1.780000000000000e+00,  1.721430351028195e-02, -4.087106079642703e-01,  2.274949192573977e-01,  1.321622633030629e-01,  8.213721449999923e-01,  1.402903907143269e-01, -2.198792619523887e-01,  4.841565418542866e-01, -2.317171811991751e-01,  5.524436264045109e-01,  8.374922621532147e-01, -2.536144436001858e-01,  1.724291969257487e-02
  1.790000000000000e+00,  1.815174657712106e-02, -4.095509776427352e-01,  2.326584513161035e-01,  1.345294879936282e-01,  8.211488808087011e-01,  1.403347817879502e-01, -2.230420421701967e-01,  4.782869920683483e-01, -2.263337231543358e-01,  5.675172696862540e-01,  8.445556433122655e-01, -2.477143842650314e-01,  1.828561582965951e-02
  1.800000000000000e+00,  1.902929564410387e-02, -4.106205521071277e-01,  2.375410520611113e-01,  1.368041436411856e-01,  8.209229642161634e-01,  1.403877717587805e-01, -2.256023101173942e-01,  4.719370346027402e-01, -2.206394613314654e-01,  5.832631666040006e-01,  8.519300409795165e-01, -2.415103499885498e-01,  1.941092223884998e-02
  1.810000000000000e+00,  1.984754464750301e-02, -4.118916455237626e-01,  2.421516749888592e-01,  1.389858683055010e-01,  8.206954143212373e-01,  1.404484276285203e-01, -2.275898889018647e-01,  4.651949774829787e-01, -2.146123826933109e-01,  5.995869169432493e-01,  8.592978056983387e-01, -2.350145134299955e-01,  2.057764060092540e-02
  1.820000000000000e+00,  2.061345089571873e-02, -4.133302890570416e-01,  2.465260726634312e-01,  1.410863285757241e-01,  8.204671699917504e-01,  1.405150820619345e-01, -2.290688815116956e-01,  4.581617622839336e-01, -2.082485637307591e-01,  6.164085672020105e-01,  8.663513551926998e-01, -2.282218741458358e-01,  2.173456112844361e-02
  1.830000000000000e+00,  2.133826759396786e-02, -4.148945333433230e-01,  2.507148058863296e-01,  1.431239555693107e-01,  8.202396637903568e-01,  1.405851679670585e-01, -2.301269997325191e-01,  4.509426317947471e-01, -2.015626299183757e-01,  6.336712123240767e-01,  8.727329068766914e-01, -2.211047435261835e-01,  2.282543986165845e-02
  1.840000000000000e+00,  2.203522255675956e-02, -4.165324035728587e-01,  2.547706628973678e-01,  1.451181292886202e-01,  8.200153224035209e-01,  1.406551591411614e-01, -2.308539921808261e-01,  4.436538203835979e-01, -1.945866428858011e-01,  6.513233725745513e-01,  8.781833551483147e-01, -2.136667556695895e-01,  2.380975312047571e-02
  1.850000000000000e+00,  2.271713541990151e-02, -4.181827205267869e-01,  2.587373929844194e-01,  1.470839512966375e-01,  8.197977074761847e-01,  1.407207997188435e-01, -2.313260738486770e-01,  4.364177936324680e-01, -1.873760446024366e-01,  6.693129217681829e-01,  8.826173258856198e-01, -2.059712915645814e-01,  2.467139813721118e-02
  1.860000000000000e+00,  2.339355886829816e-02, -4.197878387472586e-01,  2.626411811239674e-01,  1.490289659148041e-01,  8.195905766465064e-01,  1.407781827905962e-01, -2.315974159147712e-01,  4.293450550577081e-01, -1.799938674156133e-01,  6.875920833063925e-01,  8.860631981636655e-01, -1.981271338665549e-01,  2.541306503129341e-02
  1.870000000000000e+00,  2.407006932554826e-02, -4.212978860864879e-01,  2.664898363698879e-01,  1.509528163470539e-01,  8.193974541538992e-01,  1.408241608929726e-01, -2.317007391642353e-01,  4.225269341418686e-01, -1.725077355041330e-01,  7.061122250797148e-01,  8.886517123072966e-01, -1.902659296641901e-01,  2.605227503495430e-02
  1.880000000000000e+00,  2.474829147415669e-02, -4.226798171053526e-01,  2.702774927456129e-01,  1.528498706937626e-01,  8.192207385415926e-01,  1.408569736942138e-01, -2.316526871417849e-01,  4.160239975125348e-01, -1.649788469471112e-01,  7.248202093949428e-01,  8.905686091011827e-01, -1.825240619814938e-01,  2.661643006494436e-02
  1.890000000000000e+00,  2.542652621599500e-02, -4.239230362273975e-01,  2.739909004535956e-01,  1.547124661439434e-01,  8.190611136903005e-01,  1.408765555036962e-01, -2.314605722994708e-01,  4.098608630615492e-01, -1.574582848850742e-01,  7.436614055654021e-01,  8.920021727392620e-01, -1.750207456560776e-01,  2.713672729118751e-02
  1.900000000000000e+00,  2.610060629792721e-02, -4.250388882663163e-01,  2.776142254000848e-01,  1.565331159601701e-01,  8.189175194430828e-01,  1.408844051675375e-01, -2.311264580075084e-01,  4.040293872790495e-01, -1.499883007726878e-01,  7.625851109627512e-01,  8.931132189661817e-01, -1.678470261183703e-01,  2.764178774437422e-02
  1.910000000000000e+00,  2.676528351094842e-02, -4.260543684577924e-01,  2.811337110273789e-01,  1.583063171755333e-01,  8.187876045666599e-01,  1.408830487260287e-01, -2.306493207738154e-01,  3.984977822811271e-01, -1.426049152404061e-01,  7.815449980747332e-01,  8.940445727299798e-01, -1.610733934218564e-01,  2.815413645041097e-02
  1.920000000000000e+00,  2.741624303452209e-02, -4.270036234073596e-01,  2.845438705078631e-01,  1.600310097431492e-01,  8.186683467919417e-01,  1.408753111922208e-01, -2.300292235987803e-01,  3.932213754452337e-01, -1.353415866127149e-01,  8.004977717162260e-01,  8.949283123224362e-01, -1.547534401916205e-01,  2.868838951295082e-02
  1.930000000000000e+00,  2.805221700126105e-02, -4.279189168133118e-01,  2.878533458403453e-01,  1.617129110272452e-01,  8.185567373039668e-01,  1.408635420304141e-01, -2.292732270002109e-01,  3.881525939085385e-01, -1.282367119964138e-01,  8.194029999661340e-01,  8.958720141335089e-01, -1.489174228113578e-01,  2.925050202332704e-02
  1.940000000000000e+00,  2.867453491888872e-02, -4.288276056983163e-01,  2.910810387247332e-01,  1.633625642196884e-01,  8.184501204339277e-01,  1.408494419296417e-01, -2.283942838302108e-01,  3.832477834611330e-01, -1.213270673133208e-01,  8.382212242527136e-01,  8.969276951385392e-01, -1.435722804996897e-01,  2.983907248417144e-02
  1.950000000000000e+00,  2.928776566166331e-02, -4.297409354363154e-01,  2.942538964984852e-01,  1.649935384172072e-01,  8.183471149021906e-01,  1.408333541816021e-01, -2.274121825718442e-01,  3.784731249358148e-01, -1.146629092947411e-01,  8.569140189205663e-01,  8.980835580303934e-01, -1.386996946323925e-01,  3.044745686911866e-02
  1.960000000000000e+00,  2.989717691494471e-02, -4.306541427687507e-01,  2.973948501604343e-01,  1.666165137519072e-01,  8.182477232238823e-01,  1.408145657324499e-01, -2.263455153148922e-01,  3.738075648701282e-01, -1.082939016470775e-01,  8.754421939794893e-01,  8.992589408815462e-01, -1.342581689017175e-01,  3.106569216487117e-02
  1.970000000000000e+00,  3.050779321820143e-02, -4.315441757723871e-01,  3.005173746026178e-01,  1.682363277349731e-01,  8.181535036785232e-01,  1.407913521701399e-01, -2.252089892082485e-01,  3.692462184707346e-01, -1.022669932993941e-01,  8.937661690628246e-01,  9.003225992911942e-01, -1.301699042942915e-01,  3.168100975895257e-02
  1.980000000000000e+00,  3.112377877358836e-02, -4.323709490201924e-01,  3.036231112633120e-01,  1.698507401633694e-01,  8.180674199404934e-01,  1.407611978010657e-01, -2.240125269800006e-01,  3.648014959753164e-01, -9.662060516508639e-02,  9.118438497438833e-01,  9.011196291356726e-01, -1.263128848003751e-01,  3.227925175295932e-02
  1.990000000000000e+00,  3.174730179384108e-02, -4.330922513256414e-01,  3.067031260403046e-01,  1.714520049692461e-01,  8.179926252112983e-01,  1.407217872929918e-01, -2.227594046892879e-01,  3.604910323032344e-01, -9.138922987963193e-02,  9.296271595484710e-01,  9.015135648714128e-01, -1.225533742740685e-01,  3.284838170972480e-02
  2.000000000000000e+00,  3.237885093536320e-02, -4.336636502617890e-01,  3.097395421493619e-01,  1.730275623236913e-01,  8.179324138161481e-01,  1.406710007157616e-01, -2.214470282274092e-01,  3.563333465679247e-01, -8.659670641126130e-02,  9.470541828544967e-01,  9.014356184173181e-01, -1.187918136805731e-01,  3.338498964700043e-02
  2.010000000000000e+00,  3.301787572340604e-02, -4.340510500919761e-01,  3.127140005948946e-01,  1.745651678515781e-01,  8.178892040441867e-01,  1.406074853115858e-01, -2.200725242535751e-01,  3.523361499773464e-01, -8.226849129480379e-02,  9.640512221956127e-01,  9.008906504256353e-01, -1.149768690973223e-01,  3.389243861097391e-02
  2.020000000000000e+00,  3.366506747165603e-02, -4.342328890204979e-01,  3.156188429326545e-01,  1.760587800093502e-01,  8.178643558760699e-01,  1.405304248582558e-01, -2.186445532221599e-01,  3.484975095679523e-01, -7.843514141826570e-02,  9.805361667221963e-01,  8.999258338742380e-01, -1.110685303956653e-01,  3.437488005983560e-02
  2.030000000000000e+00,  3.432598195094076e-02, -4.341928884331172e-01,  3.184696279477022e-01,  1.775145767429045e-01,  8.178587493026145e-01,  1.404386179065978e-01, -2.171977074242220e-01,  3.448145231521053e-01, -7.513526736961815e-02,  9.964200446165244e-01,  8.986129082121230e-01, -1.070023670809510e-01,  3.483371298133286e-02
  2.040000000000000e+00,  3.501211362819193e-02, -4.339285917538322e-01,  3.213128471754452e-01,  1.789558224326079e-01,  8.178722320891073e-01,  1.403306533509169e-01, -2.158004634960130e-01,  3.412814932848833e-01, -7.241981638392143e-02,  1.011606416876398e+00,  8.970465467155561e-01, -1.027077776204326e-01,  3.526803660820399e-02
  2.050000000000000e+00,  3.574158979846356e-02, -4.334453747222130e-01,  3.242254658245178e-01,  1.804225200777304e-01,  8.179041958573379e-01,  1.402044183704973e-01, -2.145570054454490e-01,  3.378929026945880e-01, -7.035307231775088e-02,  1.025989617698575e+00,  8.953657856221802e-01, -9.814897051697169e-02,  3.567800662082668e-02
  2.060000000000000e+00,  3.653554076901282e-02, -4.327570435321722e-01,  3.272986743214547e-01,  1.819633724307637e-01,  8.179536583081596e-01,  1.400575626102369e-01, -2.135949527259143e-01,  3.346423026570346e-01, -6.900669529906737e-02,  1.039457711533864e+00,  8.937451886599268e-01, -9.334813480080696e-02,  3.606617486311105e-02
  2.070000000000000e+00,  3.741008263173156e-02, -4.318871213252046e-01,  3.306040099533740e-01,  1.836184454605524e-01,  8.180192234896867e-01,  1.398886876684788e-01, -2.130385999834985e-01,  3.315215205535015e-01, -6.844104617865193e-02,  1.051897223032214e+00,  8.923547630718589e-01, -8.836881153566632e-02,  3.643753564529095e-02
  2.080000000000000e+00,  3.836436940398544e-02, -4.308732125819287e-01,  3.341461426949804e-01,  1.853946288158859e-01,  8.180986339766280e-01,  1.396993772516148e-01, -2.129697762974036e-01,  3.285168900484833e-01, -6.867593652981648e-02,  1.063194354691402e+00,  8.913211456077448e-01, -8.329761539275617e-02,  3.679972565685038e-02
  2.090000000000000e+00,  3.936794426290833e-02, -4.297727841902597e-01,  3.378164728074317e-01,  1.872408270564088e-01,  8.181879417434870e-01,  1.394965812123429e-01, -2.133874685322955e-01,  3.256036523985124e-01, -6.965976233136614e-02,  1.073232681469952e+00,  8.907133926822531e-01, -7.824743455793338e-02,  3.716249749389672e-02
  2.100000000000000e+00,  4.035412265499171e-02, -4.286653853849903e-01,  3.413731157953027e-01,  1.890359599103644e-01,  8.182807318082713e-01,  1.392940966994901e-01, -2.141877590420808e-01,  3.227444194505015e-01, -7.125366775037942e-02,  1.081892204379171e+00,  8.905467764899744e-01, -7.336033813624038e-02,  3.753458783264713e-02
  2.110000000000000e+00,  4.122641634371702e-02, -4.276445194691693e-01,  3.444696757817050e-01,  1.906019441072774e-01,  8.183682693391124e-01,  1.391115638320105e-01, -2.151833045080374e-01,  3.198962424358322e-01, -7.324812448779004e-02,  1.089052907539805e+00,  8.907967225925958e-01, -6.879271019457321e-02,  3.791988183826357e-02
  2.120000000000000e+00,  4.187662169348679e-02, -4.268102664321327e-01,  3.467266776581594e-01,  1.917407308635436e-01,  8.184402248706067e-01,  1.389713616492549e-01, -2.161573346159522e-01,  3.170185277605532e-01, -7.541146432570313e-02,  1.094601171365952e+00,  8.914091269753582e-01, -6.469773426082215e-02,  3.831604259069903e-02
  2.130000000000000e+00,  4.220922603504414e-02, -4.262439630697339e-01,  3.478129549123634e-01,  1.922773453986266e-01,  8.184874746515171e-01,  1.388932515535652e-01, -2.169288137386566e-01,  3.140888559648945e-01, -7.754681146324503e-02,  1.098434512595886e+00,  8.923293840894942e-01, -6.120327265640654e-02,  3.871691896708558e-02
  2.140000000000000e+00,  4.215828352778066e-02, -4.260049380580744e-01,  3.475016862113753e-01,  1.920923966594326e-01,  8.185035731447646e-01,  1.388909235048982e-01, -2.173944513030481e-01,  3.111060401832595e-01, -7.953327601054096e-02,  1.100464543172851e+00,  8.935142079248758e-01, -5.841092608626718e-02,  3.911448319265708e-02
  2.150000000000000e+00,  4.169599586881348e-02, -4.261259048005486e-01,  3.456936715716665e-01,  1.911366226503811e-01,  8.184860347157329e-01,  1.389698964974337e-01, -2.175436382464311e-01,  3.080918610797383e-01, -8.134078724354452e-02,  1.100616606124886e+00,  8.949390398433080e-01, -5.640057152606349e-02,  3.950054429910355e-02
  2.160000000000000e+00,  4.083324176595084e-02, -4.266134351081748e-01,  3.424159857029979e-01,  1.894310407993847e-01,  8.184365778296667e-01,  1.391272926720734e-01, -2.174524053884999e-01,  3.050895849413636e-01, -8.302085409614553e-02,  1.098825585273333e+00,  8.965953534961679e-01, -5.523713533675185e-02,  3.986777536872679e-02
  2.170000000000000e+00,  3.961463813257645e-02, -4.274497559528247e-01,  3.378059166728790e-01,  1.870573981300719e-01,  8.183605612780065e-01,  1.393529665860542e-01, -2.172655813885856e-01,  3.021628199364936e-01, -8.468104415518835e-02,  1.095030131242065e+00,  8.984899748734669e-01, -5.497419904196121e-02,  4.021016786493205e-02
  2.180000000000000e+00,  3.811007537678841e-02, -4.285956508946382e-01,  3.320864575671760e-01,  1.841427760521735e-01,  8.182658216029237e-01,  1.396315504280766e-01, -2.171728139707734e-01,  2.993943053493972e-01, -8.645373372352529e-02,  1.089170182388833e+00,  9.006406567661454e-01, -5.565260266387646e-02,  4.052278772730493e-02
  2.190000000000000e+00,  3.640541693315762e-02, -4.299913712047375e-01,  3.255400764939413e-01,  1.808426291416934e-01,  8.181614622370864e-01,  1.399446421821336e-01, -2.173840094729010e-01,  2.968848199270999e-01, -8.846765726198109e-02,  1.081190232467522e+00,  9.030629600567804e-01, -5.728402661905203e-02,  4.080050930628031e-02
  2.200000000000000e+00,  3.459499008521823e-02, -4.315515690455754e-01,  3.184871765157274e-01,  1.773262150298837e-01,  8.180571895489306e-01,  1.402723448806943e-01, -2.181092786241954e-01,  2.947537546953550e-01, -9.082740596402693e-02,  1.071047780569065e+00,  9.057620927732059e-01, -5.982045097594670e-02,  4.103629670105560e-02
  2.210000000000000e+00,  3.277508980750327e-02, -4.331589909567706e-01,  3.112661237799071e-01,  1.737637426273609e-01,  8.179630450574967e-01,  1.405943434211559e-01, -2.195402342298249e-01,  2.931371240394819e-01, -9.360349855868605e-02,  1.058727323635224e+00,  9.087346222125439e-01, -6.313235615256993e-02,  4.122095425915896e-02
  2.220000000000000e+00,  3.103496673813849e-02, -4.346710182646923e-01,  3.042032577541471e-01,  1.703107878821135e-01,  8.178886774881520e-01,  1.408915905216814e-01, -2.218227734435392e-01,  2.921730697629080e-01, -9.682799592457106e-02,  1.044258673490799e+00,  9.119645426271932e-01, -6.700656147106239e-02,  4.134456426635300e-02
  2.230000000000000e+00,  2.944536066436885e-02, -4.359448526484805e-01,  2.975719723802047e-01,  1.670902992141525e-01,  8.178418840252979e-01,  1.411488257236332e-01, -2.250227712115233e-01,  2.919731001857330e-01, -1.004872976298878e-01,  1.027732976456551e+00,  9.154069215666787e-01, -7.115148595548589e-02,  4.139757948098286e-02
  2.240000000000000e+00,  2.804971530506448e-02, -4.368673789740764e-01,  2.915565737040936e-01,  1.641788865014604e-01,  8.178273565148925e-01,  1.413566363126951e-01, -2.291018964619130e-01,  2.925931095169546e-01, -1.045159966491720e-01,  1.009311271867391e+00,  9.189784960321177e-01, -7.521274035281544e-02,  4.137243947918691e-02
  2.250000000000000e+00,  2.686196102198638e-02, -4.373736959212740e-01,  2.862358856722126e-01,  1.616027857368846e-01,  8.178464206308772e-01,  1.415119847527113e-01, -2.339177168103872e-01,  2.940203417806531e-01, -1.088046723700842e-01,  9.892258768930132e-01,  9.225827946144796e-01, -7.882492015694209e-02,  4.126862096479587e-02
  2.260000000000000e+00,  2.587046438371153e-02, -4.374521420462013e-01,  2.815904768209445e-01,  1.593441638206348e-01,  8.178974818745468e-01,  1.416174079533579e-01, -2.392483228645593e-01,  2.961801170285143e-01, -1.132245724383842e-01,  9.677740148852064e-01,  9.261693509534518e-01, -8.169873916138216e-02,  4.109902458888627e-02
  2.270000000000000e+00,  2.504602768945950e-02, -4.371381641308830e-01,  2.775292117898142e-01,  1.573551342691559e-01,  8.179767605990476e-01,  1.416794340130804e-01, -2.448327427996157e-01,  2.989570844537323e-01, -1.176588138502615e-01,  9.453025214491770e-01,  9.297846133584430e-01, -8.369358623517742e-02,  4.089160969825494e-02
  2.280000000000000e+00,  2.435177402001912e-02, -4.364972527704823e-01,  2.739261080143117e-01,  1.555749767329120e-01,  8.180793411497532e-01,  1.417064928181438e-01, -2.504151026138947e-01,  3.022240106388826e-01, -1.220286159105747e-01,  9.221867221725195e-01,  9.335732238201792e-01, -8.483150838856628e-02,  4.068339281710784e-02
  2.290000000000000e+00,  2.375262114464571e-02, -4.356015511896577e-01,  2.706570709664458e-01,  1.539460842505458e-01,  8.182004122902121e-01,  1.417067309367439e-01, -2.557811282530268e-01,  3.058694993708347e-01, -1.263091943840083e-01,  8.988072743741589e-01,  9.377320558023107e-01, -8.526619258914327e-02,  4.050976280143845e-02
  2.300000000000000e+00,  2.322190263064025e-02, -4.345102855467209e-01,  2.676266837168398e-01,  1.524249771236343e-01,  8.183361990880110e-01,  1.416864284937859e-01, -2.607787076830276e-01,  3.098149811351667e-01, -1.305339560610273e-01,  8.755266824882061e-01,  9.424424159888002e-01, -8.524636036699397e-02,  4.039463809001823e-02
  2.310000000000000e+00,  2.274342395530398e-02, -4.332615530650533e-01,  2.647778649581597e-01,  1.509857887443163e-01,  8.184842381000803e-01,  1.416495099887425e-01, -2.653191070684925e-01,  3.140164842362529e-01, -1.347871617576013e-01,  8.526692709795219e-01,  9.478020778073810e-01, -8.508315586270987e-02,  4.034469251188038e-02
  2.320000000000000e+00,  2.230918397378135e-02, -4.318764714879677e-01,  2.620846608666365e-01,  1.496166682683098e-01,  8.186430045355674e-01,  1.415981163322299e-01, -2.693625003528839e-01,  3.184542449644345e-01, -1.391873994664063e-01,  8.305098827062293e-01,  9.537760083479713e-01, -8.511096306987856e-02,  4.034773454452677e-02
  2.330000000000000e+00,  2.191586720930012e-02, -4.303619773933016e-01,  2.595374577399988e-01,  1.483126902191751e-01,  8.188118559371826e-01,  1.415331279354039e-01, -2.728986874673082e-01,  3.231226474259586e-01, -1.438656189007970e-01,  8.092714383768955e-01,  9.601860790210788e-01, -8.563627133816266e-02,  4.037531265478127e-02
  2.340000000000000e+00,  2.156022554225940e-02, -4.287303304332449e-01,  2.571283933966637e-01,  1.470702294379346e-01,  8.189897313922975e-01,  1.414557187017529e-01, -2.759281349640371e-01,  3.280100836463281e-01, -1.489446267667243e-01,  7.891282370109209e-01,  9.667136484748980e-01, -8.689518329495878e-02,  4.038841673874303e-02
