Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ThoraxClavicula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ClaviculaScapula[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[0],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[1],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.ScapulaHumerus[2],Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.HumerusUlna,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.UlnaRadius,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.RadiusWrist,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile_RightArm.WristHand
  1.830000000000000e+00,  3.618047276123975e-02, -3.311768363328305e-01,  2.836501604516152e-01,  1.536160565781531e-01,  8.274684255551803e-01,  1.353216123261269e-01, -2.868177094350062e-01,  5.252925402198254e-01, -2.761299888544111e-01,  6.475509383099612e-01,  8.469959386569954e-01, -2.422130891641774e-01,  2.322905855932040e-02
  1.840000000000000e+00,  3.714968034997364e-02, -3.329533354490303e-01,  2.881829266566823e-01,  1.559222440989273e-01,  8.272237792847820e-01,  1.353983477209633e-01, -2.878945928372959e-01,  5.181725284606487e-01, -2.694634447894777e-01,  6.649894082015071e-01,  8.527956316086144e-01, -2.347229345845212e-01,  2.418770890646562e-02
  1.850000000000000e+00,  3.810291210885872e-02, -3.347359491685737e-01,  2.926344076210451e-01,  1.582056177211718e-01,  8.269872326465996e-01,  1.354687898586413e-01, -2.887304783536854e-01,  5.111154491115238e-01, -2.625656958285365e-01,  6.827710507392463e-01,  8.575918017889177e-01, -2.269851544520662e-01,  2.502781031028540e-02
  1.860000000000000e+00,  3.905064358173081e-02, -3.364614021431482e-01,  2.970245971504716e-01,  1.604702303689434e-01,  8.267634352327685e-01,  1.355283079460858e-01, -2.893729253622692e-01,  5.042313001354970e-01, -2.555027944794755e-01,  7.008520171967086e-01,  8.614149549086877e-01, -2.191035016725615e-01,  2.575302026432680e-02
  1.870000000000000e+00,  3.999851549370594e-02, -3.380751929329736e-01,  3.013556624616399e-01,  1.627122884388734e-01,  8.265565910239762e-01,  1.355732366145382e-01, -2.898491800234769e-01,  4.976109593670319e-01, -2.483426852373068e-01,  7.191872775700967e-01,  8.643917227796012e-01, -2.112018392910420e-01,  2.638112002872102e-02
  1.880000000000000e+00,  4.094761682945103e-02, -3.395408971343614e-01,  3.056174520385130e-01,  1.649233158566188e-01,  8.263695045881214e-01,  1.356015541693791e-01, -2.901721364090443e-01,  4.913148498446948e-01, -2.411456819288748e-01,  7.377259439625714e-01,  8.667045344075786e-01, -2.034081083329760e-01,  2.693954168795929e-02
  1.890000000000000e+00,  4.189534281455427e-02, -3.408465144853122e-01,  3.097942052902580e-01,  1.670938129326902e-01,  8.262029277328484e-01,  1.356132412550410e-01, -2.903474822882419e-01,  4.853670099365693e-01, -2.339610408830178e-01,  7.564141751195050e-01,  8.685387443694553e-01, -1.958342566352942e-01,  2.745932622609975e-02
  1.900000000000000e+00,  4.283643604077104e-02, -3.420040139798193e-01,  3.138693012052684e-01,  1.692155439844034e-01,  8.260555585921810e-01,  1.356101180814383e-01, -2.903777857475826e-01,  4.797579919209872e-01, -2.268286978867839e-01,  7.752007096600074e-01,  8.700526095081988e-01, -1.885662903221264e-01,  2.796881500571348e-02
  1.910000000000000e+00,  4.376458322016558e-02, -3.430425726814872e-01,  3.178294572592660e-01,  1.712831408670002e-01,  8.259245967210349e-01,  1.355952090183014e-01, -2.902641116230336e-01,  4.744541067003609e-01, -2.197824559629500e-01,  7.940376026694668e-01,  8.713870090301863e-01, -1.816715964149043e-01,  2.849019096626856e-02
  1.920000000000000e+00,  4.467473069815537e-02, -3.439993182590030e-01,  3.216702587253251e-01,  1.732962460552242e-01,  8.258065007595375e-01,  1.355718863605451e-01, -2.900093701651748e-01,  4.694083956554869e-01, -2.128543083950737e-01,  8.128792635517725e-01,  8.726726640608934e-01, -1.752022251294953e-01,  2.903771880069059e-02
