Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 1.740000000000000e+000, 4.895176780446878e-002, 9.399754068716444e-001,-2.979569596170569e-001,-6.574541229558478e-002, 1.043547650801202e-001,-2.635467906745351e-002,-8.072548903245430e-002, 1.266801067459043e-001,-1.397244946468747e-001,-9.405247079020232e-002,-5.402707587253472e-002, 1.907986180585647e-001
 1.750000000000000e+000, 6.158971637599216e-002, 9.423066100668899e-001,-2.971093532438455e-001,-6.869005184450332e-002, 1.023082170049530e-001,-2.554976122842920e-002,-8.142520842958709e-002, 1.303564539481267e-001,-1.344009954278521e-001,-9.787171528308028e-002,-4.992652534147454e-002, 1.912705397269900e-001
 1.760000000000000e+000, 7.407530332763146e-002, 9.445919066576811e-001,-2.963266531254316e-001,-7.113263168984425e-002, 1.001590578492360e-001,-2.446767377880095e-002,-8.240740390626243e-002, 1.333960724426483e-001,-1.286076957246546e-001,-1.015823418996045e-001,-4.570536478299719e-002, 1.917899561384799e-001
 1.770000000000000e+000, 8.642335703525989e-002, 9.468167613888088e-001,-2.956106126142776e-001,-7.301078779407665e-002, 9.784058746089008e-002,-2.310108732966288e-002,-8.365474938847134e-002, 1.357088306193120e-001,-1.223770669756132e-001,-1.051268499496628e-001,-4.143998699400299e-002, 1.923051337267960e-001
 1.780000000000000e+000, 9.864669643726767e-002, 9.489683870334066e-001,-2.949586138483452e-001,-7.427955045168033e-002, 9.530144532650664e-002,-2.148091408873983e-002,-8.512064440051886e-002, 1.372159776075590e-001,-1.157718534603605e-001,-1.084647193299816e-001,-3.720496709101195e-002, 1.927682801734439e-001
 1.790000000000000e+000, 1.107565619335519e-001, 9.510347162872576e-001,-2.943670321969726e-001,-7.491557191935469e-002, 9.248728519507088e-002,-1.966972375636008e-002,-8.673388650485826e-002, 1.378665325282408e-001,-1.088614242028226e-001,-1.115745216024523e-001,-3.305246075105540e-002, 1.931446360999555e-001
 1.800000000000000e+000, 1.227634043858548e-001, 9.530039183424037e-001,-2.938315586980629e-001,-7.491983409392421e-002, 8.935734061623535e-002,-1.774107468258537e-002,-8.842005172700888e-002, 1.376390280762300e-001,-1.017140163716419e-001,-1.144546134666269e-001,-2.902696806248042e-002, 1.934128086566523e-001
 1.810000000000000e+000, 1.346769398298797e-001, 9.548639823123144e-001,-2.933481203947500e-001,-7.431680218792992e-002, 8.588484015161346e-002,-1.576745952252714e-002,-9.011375020961721e-002, 1.365465850509605e-001,-9.439566921593549e-002,-1.171234057729454e-001,-2.515606298761574e-002, 1.935669927431918e-001
 1.820000000000000e+000, 1.465059866985145e-001, 9.566026214469334e-001,-2.929125201479176e-001,-7.315129629364722e-002, 8.206704810175269e-002,-1.380613434122538e-002,-9.177453833295515e-002, 1.346331420133602e-001,-8.697728265503349e-002,-1.196187088011248e-001,-2.145519209762400e-002, 1.936090283085607e-001
 1.830000000000000e+000, 1.582582385583606e-001, 9.582074718959295e-001,-2.925206413178739e-001,-7.148159317583405e-002, 7.792157308204928e-002,-1.189216588896968e-002,-9.339374416526454e-002, 1.319650817564129e-001,-7.953388036408980e-002,-1.219939833380144e-001,-1.792968050447580e-002, 1.935393838154648e-001
