Main.Studies.MarkerTracking.t,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularProtraction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularElevation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.SternoClavicularAxialRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralExternalRotation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.GlenohumeralAbduction,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.ElbowPronation,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristFlexion,Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile7.WristAbduction
 1.540000000000000e+000,-4.754171779314481e-001, 7.016497108687458e-002,-3.493446931571604e-001,-2.833143093513195e-001, 7.914908350904754e-002, 1.308490324264550e-001, 5.339305302738888e-001, 5.306365500430511e-001, 2.447916103338956e-001, 2.449458897786555e-001
 1.550000000000000e+000,-4.760272945901990e-001, 6.919605029272669e-002,-3.493431709502286e-001,-2.808517453782280e-001, 8.073364586893304e-002, 1.316103119781888e-001, 5.286056603013064e-001, 5.298336404066247e-001, 2.501847127006887e-001, 2.432791398679401e-001
 1.560000000000000e+000,-4.765388586904360e-001, 6.855756811307701e-002,-3.493418039212153e-001,-2.782716641510361e-001, 8.225996684111515e-002, 1.326523684915224e-001, 5.230474522195940e-001, 5.292208512614859e-001, 2.556360065721584e-001, 2.415896957650311e-001
 1.570000000000000e+000,-4.768737602924911e-001, 6.830890671727730e-002,-3.493404881233746e-001,-2.754823424486708e-001, 8.368405388090874e-002, 1.340275304914514e-001, 5.171937428880802e-001, 5.289498860637728e-001, 2.611401542327161e-001, 2.398622009436620e-001
 1.580000000000000e+000,-4.769661329779628e-001, 6.850946317811912e-002,-3.493391231997531e-001,-2.724009233212383e-001, 8.496601479997665e-002, 1.357549892656586e-001, 5.110316580160037e-001, 5.291804557507629e-001, 2.666689806587628e-001, 2.380922453482882e-001
 1.590000000000000e+000,-4.767926462679437e-001, 6.919968254170472e-002,-3.493376369583667e-001,-2.689669378236019e-001, 8.608990285127292e-002, 1.378131822367568e-001, 5.045833969441004e-001, 5.299992444046678e-001, 2.722086967546422e-001, 2.362839536738809e-001
 1.600000000000000e+000,-4.763443290787572e-001, 7.041549607789355e-002,-3.493359522570582e-001,-2.651088616727986e-001, 8.704784596189094e-002, 1.401604480718486e-001, 4.978776023192070e-001, 5.314615106319324e-001, 2.777615316444837e-001, 2.344486867141477e-001
 1.610000000000000e+000,-4.756332703328358e-001, 7.218098693046104e-002,-3.493340077589213e-001,-2.607629439365358e-001, 8.784120104862243e-002, 1.427244430716387e-001, 4.909708278750438e-001, 5.335745635684215e-001, 2.833329188124649e-001, 2.326065977684568e-001
 1.620000000000000e+000,-4.746911146820559e-001, 7.450336059220342e-002,-3.493317662630785e-001,-2.558847053069386e-001, 8.847896680100909e-002, 1.454031428907719e-001, 4.839618084451518e-001, 5.363071406185420e-001, 2.889195245887077e-001, 2.307798021158032e-001
 1.630000000000000e+000,-4.735665638829195e-001, 7.736723654080047e-002,-3.493292224143569e-001,-2.504611222737614e-001, 8.897551771919217e-002, 1.480728720279896e-001, 4.770065700715182e-001, 5.396008619901928e-001, 2.944928791998758e-001, 2.289879033233093e-001
 1.640000000000000e+000,-4.723197011599969e-001, 8.072944400586857e-002,-3.493264033091620e-001,-2.445197925385823e-001, 8.934543695351464e-002, 1.506027046672423e-001, 4.703268676082282e-001, 5.433724304727728e-001, 2.999825261753570e-001, 2.272544890809683e-001
 1.650000000000000e+000,-4.710104001020912e-001, 8.451954134533102e-002,-3.493233687453886e-001,-2.381290019200402e-001, 8.960382176915215e-002, 1.528734352106874e-001, 4.641936263241371e-001, 5.475646825010623e-001, 3.052675241593617e-001, 2.256336302016607e-001
 1.660000000000000e+000,-4.696939501060763e-001, 8.864617209714831e-002,-3.493201494228501e-001,-2.314031425369310e-001, 8.972736660585590e-002, 1.547847017568658e-001, 4.589477704060362e-001, 5.519631015338706e-001, 3.102008126105260e-001, 2.241404410577296e-001
 1.670000000000000e+000,-4.684095751783455e-001, 9.301960535278564e-002,-3.493167981898794e-001,-2.244712723071325e-001, 8.969839785117914e-002, 1.562802298529192e-001, 4.549048474690924e-001, 5.565017881601700e-001, 3.146015827961082e-001, 2.228490729869227e-001
 1.680000000000000e+000,-4.671859691232022e-001, 9.757021111126241e-002,-3.493133365258327e-001,-2.174677300847541e-001, 8.947533044265174e-002, 1.573487196923289e-001, 4.523593084158612e-001, 5.610885541377341e-001, 3.182805480601387e-001, 2.218285620615791e-001
 1.690000000000000e+000,-4.660431462802075e-001, 1.022632928638154e-001,-3.493097566742377e-001,-2.105109943463519e-001, 8.900483350051784e-002, 1.580293299454192e-001, 4.515445605260699e-001, 5.656621233830951e-001, 3.210471130184027e-001, 2.211601629428631e-001
 1.700000000000000e+000,-4.649986227859479e-001, 1.070988671110782e-001,-3.493060186449416e-001,-2.036902970699110e-001, 8.822899298243458e-002, 1.584071731444491e-001, 4.526136011047484e-001, 5.702045135948398e-001, 3.227263823988500e-001, 2.209272695868523e-001
 1.710000000000000e+000,-4.640737294298545e-001, 1.120975124778640e-001,-3.493020482240181e-001,-1.970568312805958e-001, 8.709186617715757e-002, 1.586000817436601e-001, 4.556293153419178e-001, 5.747432676799541e-001, 3.231823541505270e-001, 2.212010790446993e-001
 1.720000000000000e+000,-4.632974560854716e-001, 1.172786955684924e-001,-3.492977218969879e-001,-1.906229649327802e-001, 8.553570989679175e-002, 1.587379689943901e-001, 4.605725374372872e-001, 5.792905147565962e-001, 3.223429639954358e-001, 2.220243614056489e-001
 1.730000000000000e+000,-4.627007039190282e-001, 1.226434773806380e-001,-3.492929138565259e-001,-1.843556105970479e-001, 8.353452277014306e-002, 1.589512790325532e-001, 4.673097563008171e-001, 5.840160892096084e-001, 3.202121531060542e-001, 2.234830623200833e-001
 1.740000000000000e+000,-4.623207356504722e-001, 1.281569339903017e-001,-3.492874556534341e-001,-1.782051110867735e-001, 8.104811752853185e-002, 1.593443976248861e-001, 4.756768532885272e-001, 5.889511778045095e-001, 3.168935038952663e-001, 2.256111560640829e-001
