---- AnyBody Output File ---------------------------------
Study: Main.Studies.MarkerTracking
Operation: Main.Studies.MarkerTracking.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.UpdData = 3
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.FileName = "..\Examples\Plug-in-gait_Simple\Output\\LowerBody_GaitNormal_1-euler-trunk.txt"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MarkerTracking.t
col1  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.MarkerTracking.t Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.MarkerTracking.JointAngleOutputs.OutputFile1.SkullThoraxRotation
1.540000000000000e+000 -2.273021797829290e-001 9.256567758935073e-001 -3.166406429424220e-001 4.830157192508618e-002 8.681304036708326e-002 -1.746764026952299e-002 -1.013144904100536e-001 -2.948916283351648e-002 -8.964032206017497e-002 4.043429931522765e-003 -9.732229283103334e-002 2.116448344527707e-001
1.550000000000000e+000 -2.142576386162312e-001 9.243558195382045e-001 -3.158558268112153e-001 4.622844007394039e-002 9.279175543194240e-002 -1.817690119811627e-002 -9.934020868213880e-002 -2.375105716851261e-002 -9.185990747083619e-002 1.384785474996209e-005 -9.741929980091424e-002 2.136916871073810e-001
1.560000000000000e+000 -2.009443400631242e-001 9.231187198323732e-001 -3.150465362909793e-001 4.337597224899325e-002 9.872388896294981e-002 -1.927339278153225e-002 -9.685186109201094e-002 -1.708843005381326e-002 -9.444020033405166e-002 -4.035008368664265e-003 -9.711838606646144e-002 2.151929200628500e-001
1.570000000000000e+000 -1.873545897954204e-001 9.220100264684150e-001 -3.142166303095570e-001 3.962481220689697e-002 1.043644721182968e-001 -2.079987138943501e-002 -9.381861686921522e-002 -9.398451958527634e-003 -9.736727480799245e-002 -8.133184821015374e-003 -9.631741324177115e-002 2.158959515163299e-001
1.580000000000000e+000 -1.735547696441212e-001 9.210991946065733e-001 -3.133740294496114e-001 3.492084571381130e-002 1.094494011033345e-001 -2.275388700089483e-002 -9.026577415541463e-002 -6.727553261655934e-004 -1.005728617727256e-001 -1.225772451314676e-002 -9.494940662531991e-002 2.156076684259431e-001
1.590000000000000e+000 -1.596103839995859e-001 9.204338041384443e-001 -3.125253710145499e-001 2.928848632179996e-002 1.138099753328441e-001 -2.508855005309889e-002 -8.626159783602969e-002 9.020382775940894e-003 -1.039599116007634e-001 -1.634151323777395e-002 -9.300760398989123e-002 2.142800555922716e-001
1.600000000000000e+000 -1.455629654462992e-001 9.200576946312461e-001 -3.116763264112998e-001 2.279188891638992e-002 1.172965004313920e-001 -2.772718271686920e-002 -8.190631497937796e-002 1.957553468594968e-002 -1.074079243046524e-001 -2.030734896746368e-002 -9.051412465162197e-002 2.119166438258753e-001
1.610000000000000e+000 -1.314447375478887e-001 9.200033536221617e-001 -3.108308187787611e-001 1.556016094639766e-002 1.198068089937219e-001 -3.056119453996921e-002 -7.733349176178150e-002 3.081631276580565e-002 -1.107779263069902e-001 -2.407221300268063e-002 -8.753716233044727e-002 2.086003565613880e-001
1.620000000000000e+000 -1.172821384047628e-001 9.202896419837917e-001 -3.099898686227233e-001 7.784713271709739e-003 1.212941308309414e-001 -3.345451748530295e-002 -7.270370580751888e-002 4.249458537092346e-002 -1.139184449641970e-001 -2.756247948664187e-002 -8.418808076325651e-002 2.044930299979648e-001
1.630000000000000e+000 -1.030986323200402e-001 9.209204504095977e-001 -3.091508159796167e-001 -2.967256389852990e-004 1.217755147956625e-001 -3.625321547856161e-002 -6.819437950354619e-002 5.430782323854557e-002 -1.166782154633107e-001 -3.073166301090834e-002 -8.060774446264184e-002 1.998249765518758e-001
1.640000000000000e+000 -8.891749313965407e-002 9.218852831544410e-001 -3.083075825103342e-001 -8.426599921716573e-003 1.213345344242831e-001 -3.880676767333940e-002 -6.397962888529785e-002 6.593096538155800e-002 -1.189228679771068e-001 -3.357527766360611e-002 -7.694451027887160e-002 1.948720312116782e-001
1.650000000000000e+000 -7.476415183048472e-002 9.231616595997165e-001 -3.074516885113721e-001 -1.636022460286014e-002 1.201136228630511e-001 -4.099758978055901e-002 -6.020124422606472e-002 7.705589676009331e-002 -1.205496169317639e-001 -3.613372362248580e-002 -7.333034821936971e-002 1.899235237601451e-001
1.660000000000000e+000 -6.066727106125405e-002 9.247182949255464e-001 -3.065736194528020e-001 -2.389646076856203e-002 1.182980164582481e-001 -4.276647436133898e-002 -5.694156290129542e-002 8.742881223207812e-002 -1.214969658462022e-001 -3.848078098397853e-002 -6.986118782101694e-002 1.852478722068843e-001
1.670000000000000e+000 -4.665841922360098e-002 9.265181936736711e-001 -3.056646896257190e-001 -3.089843723198280e-002 1.160939192455335e-001 -4.412256041017403e-002 -5.421125410210810e-002 9.687739400378051e-002 -1.217499442049109e-001 -4.070475892205721e-002 -6.658434623133742e-002 1.810597065003922e-001
1.680000000000000e+000 -3.277052375444996e-002 9.285213473424666e-001 -3.047195392617292e-001 -3.730122456020630e-002 1.137016978085375e-001 -4.513310524720973e-002 -5.195891040925930e-002 1.053243067557661e-001 -1.213397212044850e-001 -4.289092992213793e-002 -6.349392433900095e-002 1.774919075630775e-001
1.690000000000000e+000 -1.903485439698402e-002 9.306869515986391e-001 -3.037387730172944e-001 -4.310518342996404e-002 1.112880665782257e-001 -4.589664153327318e-002 -5.009750541072959e-002 1.127842534305552e-001 -1.203312285976700e-001 -4.510867499108378e-002 -6.053501777525448e-002 1.745827411770565e-001
1.700000000000000e+000 -5.476976981988335e-003 9.329750162657720e-001 -3.027305527161430e-001 -4.835555855491264e-002 1.089649758131834e-001 -4.650708145594437e-002 -4.853900521480441e-002 1.193424752776134e-001 -1.187989592298726e-001 -4.740455479589559e-002 -5.761781879922610e-002 1.722850593723840e-001
1.710000000000000e+000 7.886621506951456e-003 9.353474316393975e-001 -3.017101341951632e-001 -5.311454126629336e-002 1.067811787805846e-001 -4.701858557274530e-002 -4.722921483002592e-002 1.251193500929531e-001 -1.168025722489565e-001 -4.980233141652504e-002 -5.463995876407621e-002 1.704925017429526e-001
1.720000000000000e+000 2.104983076818993e-002 9.377687931436003e-001 -3.006974639991263e-001 -5.743475147310436e-002 1.047271686142381e-001 -4.742568661451505e-002 -4.616821991971767e-002 1.302319155363890e-001 -1.143719406280422e-001 -5.230625730934667e-002 -5.151072383702327e-002 1.690733524316017e-001
